"","Kod","Nazwa","rok","Gestosc_zaludnienia_oraz_wskazniki_ludnosc_na_1_km2_osoba"
"3697",2414000,"Powiat bieruńsko-lędziński",2011,367
"3698",2415000,"Powiat wodzisławski",2011,552
"3699",2416000,"Powiat zawierciański",2011,122
"3700",2417000,"Powiat żywiecki",2011,147
"3701",2461000,"Powiat m.Bielsko-Biała",2011,1402
"3702",2462000,"Powiat m.Bytom",2011,2536
"3703",2463000,"Powiat m.Chorzów",2011,3355
"3704",2464000,"Powiat m.Częstochowa",2011,1476
"3705",2465000,"Powiat m.Dąbrowa Górnicza",2011,665
"3706",2466000,"Powiat m.Gliwice",2011,1396
"3707",2467000,"Powiat m.Jastrzębie-Zdrój",2011,1079
"3708",2468000,"Powiat m.Jaworzno",2011,620
"3709",2469000,"Powiat m.Katowice",2011,1879
"3710",2470000,"Powiat m.Mysłowice",2011,1149
"3711",2471000,"Powiat m.Piekary Śląskie",2011,1444
"3712",2472000,"Powiat m.Ruda Śląska",2011,1840
"3713",2473000,"Powiat m.Rybnik",2011,950
"3714",2474000,"Powiat m.Siemianowice Śląskie",2011,2745
"3715",2475000,"Powiat m.Sosnowiec",2011,2364
"3716",2476000,"Powiat m.Świętochłowice",2011,3968
"3717",2477000,"Powiat m.Tychy",2011,1581
"3718",2478000,"Powiat m.Zabrze",2011,2243
"3719",2479000,"Powiat m.Żory",2011,961
"3720",2601000,"Powiat buski",2011,77
"3721",2602000,"Powiat jędrzejowski",2011,70
"3722",2603000,"Powiat kazimierski",2011,84
"3723",2604000,"Powiat kielecki",2011,92
"3724",2605000,"Powiat konecki",2011,74
"3725",2606000,"Powiat opatowski",2011,61
"3726",2607000,"Powiat ostrowiecki",2011,188
"3727",2608000,"Powiat pińczowski",2011,67
"3728",2609000,"Powiat sandomierski",2011,120
"3729",2610000,"Powiat skarżyski",2011,200
"3730",2611000,"Powiat starachowicki",2011,180
"3731",2612000,"Powiat staszowski",2011,80
"3732",2613000,"Powiat włoszczowski",2011,51
"3733",2661000,"Powiat m.Kielce",2011,1841
"3734",2801000,"Powiat bartoszycki",2011,47
"3735",2802000,"Powiat braniewski",2011,36
"3736",2803000,"Powiat działdowski",2011,70
"3737",2804000,"Powiat elbląski",2011,41
"3738",2805000,"Powiat ełcki",2011,80
"3739",2806000,"Powiat giżycki",2011,52
"3740",2807000,"Powiat iławski",2011,67
"3741",2808000,"Powiat kętrzyński",2011,55
"3742",2809000,"Powiat lidzbarski",2011,47
"3743",2810000,"Powiat mrągowski",2011,48
"3744",2811000,"Powiat nidzicki",2011,36
"3745",2812000,"Powiat nowomiejski",2011,64
"3746",2813000,"Powiat olecki",2011,40
"3747",2814000,"Powiat olsztyński",2011,43
"3748",2815000,"Powiat ostródzki",2011,61
"3749",2816000,"Powiat piski",2011,33
"3750",2817000,"Powiat szczycieński",2011,37
"3751",2818000,"Powiat gołdapski",2011,36
"3752",2819000,"Powiat węgorzewski",2011,34
"3753",2861000,"Powiat m.Elbląg",2011,1557
"3754",2862000,"Powiat m.Olsztyn",2011,1986
"3755",3001000,"Powiat chodzieski",2011,70
"3756",3002000,"Powiat czarnkowsko-trzcianecki",2011,49
"3757",3003000,"Powiat gnieźnieński",2011,115
"3758",3004000,"Powiat gostyński",2011,94
"3759",3005000,"Powiat grodziski",2011,79
"3760",3006000,"Powiat jarociński",2011,122
"3761",3007000,"Powiat kaliski",2011,71
"3762",3008000,"Powiat kępiński",2011,93
"3763",3009000,"Powiat kolski",2011,89
"3764",3010000,"Powiat koniński",2011,81
"3765",3011000,"Powiat kościański",2011,109
"3766",3012000,"Powiat krotoszyński",2011,109
"3767",3013000,"Powiat leszczyński",2011,66
"3768",3014000,"Powiat międzychodzki",2011,50
"3769",3015000,"Powiat nowotomyski",2011,73
"3770",3016000,"Powiat obornicki",2011,82
"3771",3017000,"Powiat ostrowski",2011,139
"3772",3018000,"Powiat ostrzeszowski",2011,72
"3773",3019000,"Powiat pilski",2011,109
"3774",3020000,"Powiat pleszewski",2011,89
"3775",3021000,"Powiat poznański",2011,178
"3776",3022000,"Powiat rawicki",2011,109
"3777",3023000,"Powiat słupecki",2011,71
"3778",3024000,"Powiat szamotulski",2011,79
"3779",3025000,"Powiat średzki",2011,90
"3780",3026000,"Powiat śremski",2011,105
"3781",3027000,"Powiat turecki",2011,91
"3782",3028000,"Powiat wągrowiecki",2011,67
"3783",3029000,"Powiat wolsztyński",2011,83
"3784",3030000,"Powiat wrzesiński",2011,108
"3785",3031000,"Powiat złotowski",2011,42
"3786",3061000,"Powiat m.Kalisz",2011,1514
"3787",3062000,"Powiat m.Konin",2011,951
"3788",3063000,"Powiat m.Leszno",2011,2031
"3789",3064000,"Powiat m.Poznań",2011,2114
"3790",3201000,"Powiat białogardzki",2011,58
"3791",3202000,"Powiat choszczeński",2011,38
"3792",3203000,"Powiat drawski",2011,33
"3793",3204000,"Powiat goleniowski",2011,51
"3794",3205000,"Powiat gryficki",2011,61
"3795",3206000,"Powiat gryfiński",2011,45
"3796",3207000,"Powiat kamieński",2011,48
"3797",3208000,"Powiat kołobrzeski",2011,110
"3798",3209000,"Powiat koszaliński",2011,40
"3799",3210000,"Powiat myśliborski",2011,58
"3800",3211000,"Powiat policki",2011,109
"3801",3212000,"Powiat pyrzycki",2011,56
"3802",3213000,"Powiat sławieński",2011,56
"3803",3214000,"Powiat stargardzki",2011,80
"3804",3215000,"Powiat szczecinecki",2011,45
"3805",3216000,"Powiat świdwiński",2011,45
"3806",3217000,"Powiat wałecki",2011,39
"3807",3218000,"Powiat łobeski",2011,36
"3808",3261000,"Powiat m.Koszalin",2011,1111
"3809",3262000,"Powiat m.Szczecin",2011,1363
"3810",3263000,"Powiat m.Świnoujście",2011,210
"3811",201000,"Powiat bolesławiecki",2012,69
"3812",202000,"Powiat dzierżoniowski",2012,220
"3813",203000,"Powiat głogowski",2012,204
"3814",204000,"Powiat górowski",2012,50
"3815",205000,"Powiat jaworski",2012,90
"3816",206000,"Powiat jeleniogórski",2012,104
"3817",207000,"Powiat kamiennogórski",2012,115
"3818",208000,"Powiat kłodzki",2012,101
"3819",209000,"Powiat legnicki",2012,74
"3820",210000,"Powiat lubański",2012,132
"3821",211000,"Powiat lubiński",2012,150
"3822",212000,"Powiat lwówecki",2012,67
"3823",213000,"Powiat milicki",2012,52
"3824",214000,"Powiat oleśnicki",2012,101
"3825",215000,"Powiat oławski",2012,144
"3826",216000,"Powiat polkowicki",2012,81
"3827",217000,"Powiat strzeliński",2012,72
"3828",218000,"Powiat średzki",2012,74
"3829",219000,"Powiat świdnicki",2012,218
"3830",220000,"Powiat trzebnicki",2012,81
"3831",221000,"Powiat wałbrzyski",2012,345
"3832",222000,"Powiat wołowski",2012,71
"3833",223000,"Powiat wrocławski",2012,111
"3834",224000,"Powiat ząbkowicki",2012,85
"3835",225000,"Powiat zgorzelecki",2012,112
"3836",226000,"Powiat złotoryjski",2012,79
"3837",261000,"Powiat m.Jelenia Góra",2012,759
"3838",262000,"Powiat m.Legnica",2012,1820
"3839",263000,"Powiat m.Wałbrzych do 2002",2012,NA
"3840",264000,"Powiat m.Wrocław",2012,2156
"3841",265000,"Powiat m.Wałbrzych od 2013",2012,NA
"3842",401000,"Powiat aleksandrowski",2012,118
"3843",402000,"Powiat brodnicki",2012,75
"3844",403000,"Powiat bydgoski",2012,78
"3845",404000,"Powiat chełmiński",2012,100
"3846",405000,"Powiat golubsko-dobrzyński",2012,74
"3847",406000,"Powiat grudziądzki",2012,55
"3848",407000,"Powiat inowrocławski",2012,134
"3849",408000,"Powiat lipnowski",2012,66
"3850",409000,"Powiat mogileński",2012,69
"3851",410000,"Powiat nakielski",2012,78
"3852",411000,"Powiat radziejowski",2012,69
"3853",412000,"Powiat rypiński",2012,76
"3854",413000,"Powiat sępoleński",2012,53
"3855",414000,"Powiat świecki",2012,68
"3856",415000,"Powiat toruński",2012,81
"3857",416000,"Powiat tucholski",2012,45
"3858",417000,"Powiat wąbrzeski",2012,70
"3859",418000,"Powiat włocławski",2012,59
"3860",419000,"Powiat żniński",2012,72
"3861",461000,"Powiat m.Bydgoszcz",2012,2053
"3862",462000,"Powiat m.Grudziądz",2012,1696
"3863",463000,"Powiat m.Toruń",2012,1765
"3864",464000,"Powiat m.Włocławek",2012,1370
"3865",601000,"Powiat bialski",2012,41
"3866",602000,"Powiat biłgorajski",2012,62
"3867",603000,"Powiat chełmski",2012,42
"3868",604000,"Powiat hrubieszowski",2012,53
"3869",605000,"Powiat janowski",2012,54
"3870",606000,"Powiat krasnostawski",2012,65
"3871",607000,"Powiat kraśnicki",2012,99
"3872",608000,"Powiat lubartowski",2012,70
"3873",609000,"Powiat lubelski",2012,88
"3874",610000,"Powiat łęczyński",2012,91
"3875",611000,"Powiat łukowski",2012,79
"3876",612000,"Powiat opolski",2012,77
"3877",613000,"Powiat parczewski",2012,38
"3878",614000,"Powiat puławski",2012,125
"3879",615000,"Powiat radzyński",2012,63
"3880",616000,"Powiat rycki",2012,95
"3881",617000,"Powiat świdnicki",2012,156
"3882",618000,"Powiat tomaszowski",2012,59
"3883",619000,"Powiat włodawski",2012,32
"3884",620000,"Powiat zamojski",2012,59
"3885",661000,"Powiat m.Biała Podlaska",2012,1174
"3886",662000,"Powiat m.Chełm",2012,1868
"3887",663000,"Powiat m.Lublin",2012,2358
"3888",664000,"Powiat m.Zamość",2012,2163
"3889",801000,"Powiat gorzowski",2012,58
"3890",802000,"Powiat krośnieński",2012,41
"3891",803000,"Powiat międzyrzecki",2012,42
"3892",804000,"Powiat nowosolski",2012,114
"3893",805000,"Powiat słubicki",2012,47
"3894",806000,"Powiat strzelecko-drezdenecki",2012,41
"3895",807000,"Powiat sulęciński",2012,30
"3896",808000,"Powiat świebodziński",2012,61
"3897",809000,"Powiat zielonogórski",2012,60
"3898",810000,"Powiat żagański",2012,73
"3899",811000,"Powiat żarski",2012,71
"3900",812000,"Powiat wschowski",2012,63
"3901",861000,"Powiat m.Gorzów Wielkopolski",2012,1454
"3902",862000,"Powiat m.Zielona Góra",2012,2040
"3903",1001000,"Powiat bełchatowski",2012,117
"3904",1002000,"Powiat kutnowski",2012,114
"3905",1003000,"Powiat łaski",2012,82
"3906",1004000,"Powiat łęczycki",2012,67
"3907",1005000,"Powiat łowicki",2012,82
"3908",1006000,"Powiat łódzki wschodni",2012,139
"3909",1007000,"Powiat opoczyński",2012,75
"3910",1008000,"Powiat pabianicki",2012,243
"3911",1009000,"Powiat pajęczański",2012,66
"3912",1010000,"Powiat piotrkowski",2012,64
"3913",1011000,"Powiat poddębicki",2012,48
"3914",1012000,"Powiat radomszczański",2012,81
"3915",1013000,"Powiat rawski",2012,77
"3916",1014000,"Powiat sieradzki",2012,81
"3917",1015000,"Powiat skierniewicki",2012,51
"3918",1016000,"Powiat tomaszowski",2012,117
"3919",1017000,"Powiat wieluński",2012,84
"3920",1018000,"Powiat wieruszowski",2012,73
"3921",1019000,"Powiat zduńskowolski",2012,185
"3922",1020000,"Powiat zgierski",2012,192
"3923",1021000,"Powiat brzeziński",2012,86
"3924",1061000,"Powiat m.Łódź",2012,2452
"3925",1062000,"Powiat m.Piotrków Trybunalski",2012,1136
"3926",1063000,"Powiat m.Skierniewice",2012,1415
"3927",1201000,"Powiat bocheński",2012,161
"3928",1202000,"Powiat brzeski",2012,157
"3929",1203000,"Powiat chrzanowski",2012,343
"3930",1204000,"Powiat dąbrowski",2012,112
"3931",1205000,"Powiat gorlicki",2012,113
"3932",1206000,"Powiat krakowski",2012,215
"3933",1207000,"Powiat limanowski",2012,135
"3934",1208000,"Powiat miechowski",2012,74
"3935",1209000,"Powiat myślenicki",2012,183
"3936",1210000,"Powiat nowosądecki",2012,135
"3937",1211000,"Powiat nowotarski",2012,128
"3938",1212000,"Powiat olkuski",2012,185
"3939",1213000,"Powiat oświęcimski",2012,382
"3940",1214000,"Powiat proszowicki",2012,106
"3941",1215000,"Powiat suski",2012,122
"3942",1216000,"Powiat tarnowski",2012,141
"3943",1217000,"Powiat tatrzański",2012,144
"3944",1218000,"Powiat wadowicki",2012,246
"3945",1219000,"Powiat wielicki",2012,284
"3946",1261000,"Powiat m.Kraków",2012,2320
"3947",1262000,"Powiat m.Nowy Sącz",2012,1461
"3948",1263000,"Powiat m.Tarnów",2012,1561
"3949",1401000,"Powiat białobrzeski",2012,53
"3950",1402000,"Powiat ciechanowski",2012,86
"3951",1403000,"Powiat garwoliński",2012,85
"3952",1404000,"Powiat gostyniński",2012,76
"3953",1405000,"Powiat grodziski",2012,238
"3954",1406000,"Powiat grójecki",2012,78
"3955",1407000,"Powiat kozienicki",2012,68
"3956",1408000,"Powiat legionowski",2012,282
"3957",1409000,"Powiat lipski",2012,48
"3958",1410000,"Powiat łosicki",2012,42
"3959",1411000,"Powiat makowski",2012,44
"3960",1412000,"Powiat miński",2012,128
"3961",1413000,"Powiat mławski",2012,63
"3962",1414000,"Powiat nowodworski",2012,113
"3963",1415000,"Powiat ostrołęcki",2012,42
"3964",1416000,"Powiat ostrowski",2012,62
"3965",1417000,"Powiat otwocki",2012,198
"3966",1418000,"Powiat piaseczyński",2012,272
"3967",1419000,"Powiat płocki",2012,62
"3968",1420000,"Powiat płoński",2012,65
"3969",1421000,"Powiat pruszkowski",2012,637
"3970",1422000,"Powiat przasnyski",2012,44
"3971",1423000,"Powiat przysuski",2012,54
"3972",1424000,"Powiat pułtuski",2012,62
"3973",1425000,"Powiat radomski",2012,98
"3974",1426000,"Powiat siedlecki",2012,51
"3975",1427000,"Powiat sierpecki",2012,63
"3976",1428000,"Powiat sochaczewski",2012,116
"3977",1429000,"Powiat sokołowski",2012,50
"3978",1430000,"Powiat szydłowiecki",2012,90
"3979",1432000,"Powiat warszawski zachodni",2012,205
"3980",1433000,"Powiat węgrowski",2012,56
"3981",1434000,"Powiat wołomiński",2012,237
"3982",1435000,"Powiat wyszkowski",2012,84
"3983",1436000,"Powiat zwoleński",2012,65
"3984",1437000,"Powiat żuromiński",2012,50
"3985",1438000,"Powiat żyrardowski",2012,144
"3986",1461000,"Powiat m.Ostrołęka",2012,1861
"3987",1462000,"Powiat m.Płock",2012,1404
"3988",1463000,"Powiat m.Radom",2012,1965
"3989",1464000,"Powiat m.Siedlce",2012,2398
"3990",1465000,"Powiat m. st. Warszawa",2012,3317
"3991",1601000,"Powiat brzeski",2012,105
"3992",1602000,"Powiat głubczycki",2012,71
"3993",1603000,"Powiat kędzierzyńsko-kozielski",2012,157
"3994",1604000,"Powiat kluczborski",2012,79
"3995",1605000,"Powiat krapkowicki",2012,148
"3996",1606000,"Powiat namysłowski",2012,57
"3997",1607000,"Powiat nyski",2012,116
"3998",1608000,"Powiat oleski",2012,68
"3999",1609000,"Powiat opolski",2012,84
"4000",1610000,"Powiat prudnicki",2012,100
"4001",1611000,"Powiat strzelecki",2012,103
"4002",1661000,"Powiat m.Opole",2012,1259
"4003",1801000,"Powiat bieszczadzki",2012,20
"4004",1802000,"Powiat brzozowski",2012,123
"4005",1803000,"Powiat dębicki",2012,174
"4006",1804000,"Powiat jarosławski",2012,119
"4007",1805000,"Powiat jasielski",2012,139
"4008",1806000,"Powiat kolbuszowski",2012,81
"4009",1807000,"Powiat krośnieński",2012,121
"4010",1808000,"Powiat leżajski",2012,120
"4011",1809000,"Powiat lubaczowski",2012,44
"4012",1810000,"Powiat łańcucki",2012,176
"4013",1811000,"Powiat mielecki",2012,155
"4014",1812000,"Powiat niżański",2012,86
"4015",1813000,"Powiat przemyski",2012,61
"4016",1814000,"Powiat przeworski",2012,114
"4017",1815000,"Powiat ropczycko-sędziszowski",2012,134
"4018",1816000,"Powiat rzeszowski",2012,142
"4019",1817000,"Powiat sanocki",2012,79
"4020",1818000,"Powiat stalowowolski",2012,131
"4021",1819000,"Powiat strzyżowski",2012,124
"4022",1820000,"Powiat tarnobrzeski",2012,104
"4023",1821000,"Powiat leski",2012,32
"4024",1861000,"Powiat m.Krosno",2012,1088
"4025",1862000,"Powiat m.Przemyśl",2012,1392
"4026",1863000,"Powiat m.Rzeszów",2012,1564
"4027",1864000,"Powiat m.Tarnobrzeg",2012,569
"4028",2001000,"Powiat augustowski",2012,36
"4029",2002000,"Powiat białostocki",2012,49
"4030",2003000,"Powiat bielski",2012,42
"4031",2004000,"Powiat grajewski",2012,51
"4032",2005000,"Powiat hajnowski",2012,28
"4033",2006000,"Powiat kolneński",2012,42
"4034",2007000,"Powiat łomżyński",2012,39
"4035",2008000,"Powiat moniecki",2012,31
"4036",2009000,"Powiat sejneński",2012,25
"4037",2010000,"Powiat siemiatycki",2012,32
"4038",2011000,"Powiat sokólski",2012,35
"4039",2012000,"Powiat suwalski",2012,28
"4040",2013000,"Powiat wysokomazowiecki",2012,46
"4041",2014000,"Powiat zambrowski",2012,61
"4042",2061000,"Powiat m.Białystok",2012,2888
"4043",2062000,"Powiat m.Łomża",2012,1923
"4044",2063000,"Powiat m.Suwałki",2012,1059
"4045",2201000,"Powiat bytowski",2012,36
"4046",2202000,"Powiat chojnicki",2012,70
"4047",2203000,"Powiat człuchowski",2012,36
"4048",2204000,"Powiat gdański",2012,130
"4049",2205000,"Powiat kartuski",2012,110
"4050",2206000,"Powiat kościerski",2012,61
"4051",2207000,"Powiat kwidzyński",2012,100
"4052",2208000,"Powiat lęborski",2012,94
"4053",2209000,"Powiat malborski",2012,131
"4054",2210000,"Powiat nowodworski",2012,54
"4055",2211000,"Powiat pucki",2012,141
"4056",2212000,"Powiat słupski",2012,42
"4057",2213000,"Powiat starogardzki",2012,94
"4058",2214000,"Powiat tczewski",2012,166
"4059",2215000,"Powiat wejherowski",2012,159
"4060",2216000,"Powiat sztumski",2012,58
"4061",2261000,"Powiat m.Gdańsk",2012,1758
"4062",2262000,"Powiat m.Gdynia",2012,1841
"4063",2263000,"Powiat m.Słupsk",2012,2198
"4064",2264000,"Powiat m.Sopot",2012,2212
"4065",2401000,"Powiat będziński",2012,416
"4066",2402000,"Powiat bielski",2012,347
"4067",2403000,"Powiat cieszyński",2012,243
"4068",2404000,"Powiat częstochowski",2012,89
"4069",2405000,"Powiat gliwicki",2012,174
"4070",2406000,"Powiat kłobucki",2012,96
"4071",2407000,"Powiat lubliniecki",2012,94
"4072",2408000,"Powiat mikołowski",2012,408
"4073",2409000,"Powiat myszkowski",2012,150
"4074",2410000,"Powiat pszczyński",2012,231
"4075",2411000,"Powiat raciborski",2012,202
"4076",2412000,"Powiat rybnicki",2012,343
"4077",2413000,"Powiat tarnogórski",2012,215
"4078",2414000,"Powiat bieruńsko-lędziński",2012,368
"4079",2415000,"Powiat wodzisławski",2012,552
"4080",2416000,"Powiat zawierciański",2012,122
"4081",2417000,"Powiat żywiecki",2012,147
"4082",2461000,"Powiat m.Bielsko-Biała",2012,1400
"4083",2462000,"Powiat m.Bytom",2012,2516
"4084",2463000,"Powiat m.Chorzów",2012,3344
"4085",2464000,"Powiat m.Częstochowa",2012,1468
"4086",2465000,"Powiat m.Dąbrowa Górnicza",2012,661
"4087",2466000,"Powiat m.Gliwice",2012,1391
"4088",2467000,"Powiat m.Jastrzębie-Zdrój",2012,1075
"4089",2468000,"Powiat m.Jaworzno",2012,618
"4090",2469000,"Powiat m.Katowice",2012,1866
"4091",2470000,"Powiat m.Mysłowice",2012,1148
"4092",2471000,"Powiat m.Piekary Śląskie",2012,1438
"4093",2472000,"Powiat m.Ruda Śląska",2012,1831
"4094",2473000,"Powiat m.Rybnik",2012,949
"4095",2474000,"Powiat m.Siemianowice Śląskie",2012,2727
"4096",2475000,"Powiat m.Sosnowiec",2012,2345
"4097",2476000,"Powiat m.Świętochłowice",2012,3935
"4098",2477000,"Powiat m.Tychy",2012,1578
"4099",2478000,"Powiat m.Zabrze",2012,2232
"4100",2479000,"Powiat m.Żory",2012,960
"4101",2601000,"Powiat buski",2012,76
"4102",2602000,"Powiat jędrzejowski",2012,70
"4103",2603000,"Powiat kazimierski",2012,84
"4104",2604000,"Powiat kielecki",2012,92
"4105",2605000,"Powiat konecki",2012,74
"4106",2606000,"Powiat opatowski",2012,60
"4107",2607000,"Powiat ostrowiecki",2012,187
"4108",2608000,"Powiat pińczowski",2012,67
"4109",2609000,"Powiat sandomierski",2012,119
"4110",2610000,"Powiat skarżyski",2012,199
"4111",2611000,"Powiat starachowicki",2012,179
"4112",2612000,"Powiat staszowski",2012,80
"4113",2613000,"Powiat włoszczowski",2012,51
"4114",2661000,"Powiat m.Kielce",2012,1833
"4115",2801000,"Powiat bartoszycki",2012,46
"4116",2802000,"Powiat braniewski",2012,36
"4117",2803000,"Powiat działdowski",2012,70
"4118",2804000,"Powiat elbląski",2012,41
"4119",2805000,"Powiat ełcki",2012,80
"4120",2806000,"Powiat giżycki",2012,52
"4121",2807000,"Powiat iławski",2012,67
"4122",2808000,"Powiat kętrzyński",2012,55
"4123",2809000,"Powiat lidzbarski",2012,46
"4124",2810000,"Powiat mrągowski",2012,48
"4125",2811000,"Powiat nidzicki",2012,36
"4126",2812000,"Powiat nowomiejski",2012,64
"4127",2813000,"Powiat olecki",2012,40
"4128",2814000,"Powiat olsztyński",2012,43
"4129",2815000,"Powiat ostródzki",2012,61
"4130",2816000,"Powiat piski",2012,33
"4131",2817000,"Powiat szczycieński",2012,37
"4132",2818000,"Powiat gołdapski",2012,36
"4133",2819000,"Powiat węgorzewski",2012,34
"4134",2861000,"Powiat m.Elbląg",2012,1549
"4135",2862000,"Powiat m.Olsztyn",2012,1977
"4136",3001000,"Powiat chodzieski",2012,70
"4137",3002000,"Powiat czarnkowsko-trzcianecki",2012,49
"4138",3003000,"Powiat gnieźnieński",2012,115
"4139",3004000,"Powiat gostyński",2012,94
"4140",3005000,"Powiat grodziski",2012,79
"4141",3006000,"Powiat jarociński",2012,122
"4142",3007000,"Powiat kaliski",2012,71
"4143",3008000,"Powiat kępiński",2012,93
"4144",3009000,"Powiat kolski",2012,88
"4145",3010000,"Powiat koniński",2012,81
"4146",3011000,"Powiat kościański",2012,109
"4147",3012000,"Powiat krotoszyński",2012,109
