"","Kod","Nazwa","rok","Srodki_gmin_powiatow_z_UE_finansowanie_programow_projektow_na_1_mieszkanca_ogolem_zl"
"2187",2603000,"Powiat kazimierski",2015,28.2
"2188",2604000,"Powiat kielecki",2015,13.8
"2189",2605000,"Powiat konecki",2015,34
"2190",2606000,"Powiat opatowski",2015,2.5
"2191",2607000,"Powiat ostrowiecki",2015,15.2
"2192",2608000,"Powiat pińczowski",2015,61.3
"2193",2609000,"Powiat sandomierski",2015,0
"2194",2610000,"Powiat skarżyski",2015,20.2
"2195",2611000,"Powiat starachowicki",2015,23.5
"2196",2612000,"Powiat staszowski",2015,7.9
"2197",2613000,"Powiat włoszczowski",2015,19.1
"2198",2661000,"Powiat m.Kielce",2015,9.2
"2199",2801000,"Powiat bartoszycki",2015,35.4
"2200",2802000,"Powiat braniewski",2015,10.3
"2201",2803000,"Powiat działdowski",2015,52.6
"2202",2804000,"Powiat elbląski",2015,71.7
"2203",2805000,"Powiat ełcki",2015,5.6
"2204",2806000,"Powiat giżycki",2015,8
"2205",2807000,"Powiat iławski",2015,8.3
"2206",2808000,"Powiat kętrzyński",2015,36.2
"2207",2809000,"Powiat lidzbarski",2015,3.5
"2208",2810000,"Powiat mrągowski",2015,17.8
"2209",2811000,"Powiat nidzicki",2015,3.8
"2210",2812000,"Powiat nowomiejski",2015,51.3
"2211",2813000,"Powiat olecki",2015,0.1
"2212",2814000,"Powiat olsztyński",2015,6.2
"2213",2815000,"Powiat ostródzki",2015,10
"2214",2816000,"Powiat piski",2015,11.9
"2215",2817000,"Powiat szczycieński",2015,0
"2216",2818000,"Powiat gołdapski",2015,0
"2217",2861000,"Powiat m.Elbląg",2015,12.8
"2218",2862000,"Powiat m.Olsztyn",2015,1.2
"2219",3001000,"Powiat chodzieski",2015,45.8
"2220",3002000,"Powiat czarnkowsko-trzcianecki",2015,33.3
"2221",3003000,"Powiat gnieźnieński",2015,11
"2222",3004000,"Powiat gostyński",2015,5.9
"2223",3005000,"Powiat grodziski",2015,21.7
"2224",3006000,"Powiat jarociński",2015,0
"2225",3007000,"Powiat kaliski",2015,14.4
"2226",3008000,"Powiat kępiński",2015,2.6
"2227",3009000,"Powiat kolski",2015,15.2
"2228",3010000,"Powiat koniński",2015,33.1
"2229",3011000,"Powiat kościański",2015,66.9
"2230",3012000,"Powiat krotoszyński",2015,0
"2231",3013000,"Powiat leszczyński",2015,10.8
"2232",3014000,"Powiat międzychodzki",2015,0
"2233",3015000,"Powiat nowotomyski",2015,0
"2234",3016000,"Powiat obornicki",2015,52.6
"2235",3017000,"Powiat ostrowski",2015,0.7
"2236",3018000,"Powiat ostrzeszowski",2015,4.2
"2237",3019000,"Powiat pilski",2015,21.4
"2238",3020000,"Powiat pleszewski",2015,10.2
"2239",3021000,"Powiat poznański",2015,6.4
"2240",3022000,"Powiat rawicki",2015,12.4
"2241",3023000,"Powiat słupecki",2015,43.9
"2242",3024000,"Powiat szamotulski",2015,22.6
"2243",3025000,"Powiat średzki",2015,30.2
"2244",3026000,"Powiat śremski",2015,14
"2245",3027000,"Powiat turecki",2015,59.9
"2246",3028000,"Powiat wągrowiecki",2015,27.3
"2247",3029000,"Powiat wolsztyński",2015,1
"2248",3030000,"Powiat wrzesiński",2015,20.7
"2249",3031000,"Powiat złotowski",2015,2
"2250",3061000,"Powiat m.Kalisz",2015,5.2
"2251",3062000,"Powiat m.Konin",2015,10.5
"2252",3063000,"Powiat m.Leszno",2015,13.6
"2253",3064000,"Powiat m.Poznań",2015,8.5
"2254",3201000,"Powiat białogardzki",2015,14.6
"2255",3202000,"Powiat choszczeński",2015,43.8
"2256",3203000,"Powiat drawski",2015,32.6
"2257",3204000,"Powiat goleniowski",2015,0.9
"2258",3205000,"Powiat gryficki",2015,5
"2259",3206000,"Powiat gryfiński",2015,55.9
"2260",3207000,"Powiat kamieński",2015,4.4
"2261",3208000,"Powiat kołobrzeski",2015,21.1
"2262",3209000,"Powiat koszaliński",2015,19.1
"2263",3210000,"Powiat myśliborski",2015,21.7
"2264",3211000,"Powiat policki",2015,75
"2265",3212000,"Powiat pyrzycki",2015,5.7
"2266",3213000,"Powiat sławieński",2015,15.1
"2267",3214000,"Powiat stargardzki",2015,16
"2268",3215000,"Powiat szczecinecki",2015,41.1
"2269",3216000,"Powiat świdwiński",2015,0
"2270",3217000,"Powiat wałecki",2015,0
"2271",3218000,"Powiat łobeski",2015,3
"2272",3261000,"Powiat m.Koszalin",2015,3.8
"2273",3262000,"Powiat m.Szczecin",2015,30.1
"2274",3263000,"Powiat m.Świnoujście",2015,10.7
"2275",201000,"Powiat bolesławiecki",2016,12.7
"2276",202000,"Powiat dzierżoniowski",2016,22.2
"2277",203000,"Powiat głogowski",2016,9.5
"2278",204000,"Powiat górowski",2016,11.4
"2279",205000,"Powiat jaworski",2016,1.5
"2280",206000,"Powiat jeleniogórski",2016,17.3
"2281",207000,"Powiat kamiennogórski",2016,0
"2282",208000,"Powiat kłodzki",2016,16.3
"2283",209000,"Powiat legnicki",2016,6.1
"2284",210000,"Powiat lubański",2016,4.9
"2285",211000,"Powiat lubiński",2016,4.9
"2286",212000,"Powiat lwówecki",2016,5.7
"2287",213000,"Powiat milicki",2016,1.2
"2288",214000,"Powiat oleśnicki",2016,7.5
"2289",215000,"Powiat oławski",2016,5.3
"2290",216000,"Powiat polkowicki",2016,29.2
"2291",217000,"Powiat strzeliński",2016,5.6
"2292",218000,"Powiat średzki",2016,1
"2293",219000,"Powiat świdnicki",2016,7.5
"2294",220000,"Powiat trzebnicki",2016,9.8
"2295",221000,"Powiat wałbrzyski",2016,1.7
"2296",222000,"Powiat wołowski",2016,13.2
"2297",223000,"Powiat wrocławski",2016,1.7
"2298",224000,"Powiat ząbkowicki",2016,5.5
"2299",225000,"Powiat zgorzelecki",2016,4.2
"2300",226000,"Powiat złotoryjski",2016,33.4
"2301",261000,"Powiat m.Jelenia Góra",2016,11.9
"2302",262000,"Powiat m.Legnica",2016,4
"2303",264000,"Powiat m.Wrocław",2016,9.8
"2304",265000,"Powiat m.Wałbrzych od 2013",2016,38.3
"2305",401000,"Powiat aleksandrowski",2016,0.3
"2306",402000,"Powiat brodnicki",2016,9.3
"2307",403000,"Powiat bydgoski",2016,4.4
"2308",404000,"Powiat chełmiński",2016,6.3
"2309",405000,"Powiat golubsko-dobrzyński",2016,2.6
"2310",406000,"Powiat grudziądzki",2016,24.2
"2311",407000,"Powiat inowrocławski",2016,49.8
"2312",408000,"Powiat lipnowski",2016,1.6
"2313",409000,"Powiat mogileński",2016,0
"2314",410000,"Powiat nakielski",2016,70.3
"2315",411000,"Powiat radziejowski",2016,11.3
"2316",412000,"Powiat rypiński",2016,1.4
"2317",413000,"Powiat sępoleński",2016,0
"2318",414000,"Powiat świecki",2016,2.5
"2319",415000,"Powiat toruński",2016,22.6
"2320",416000,"Powiat tucholski",2016,6.4
"2321",417000,"Powiat wąbrzeski",2016,1.1
"2322",418000,"Powiat włocławski",2016,0.8
"2323",419000,"Powiat żniński",2016,2.8
"2324",461000,"Powiat m.Bydgoszcz",2016,2.8
"2325",462000,"Powiat m.Grudziądz",2016,259.9
"2326",463000,"Powiat m.Toruń",2016,4.3
"2327",464000,"Powiat m.Włocławek",2016,47.3
"2328",601000,"Powiat bialski",2016,6.1
"2329",602000,"Powiat biłgorajski",2016,1.3
"2330",603000,"Powiat chełmski",2016,54.1
"2331",604000,"Powiat hrubieszowski",2016,35.4
"2332",605000,"Powiat janowski",2016,0.9
"2333",606000,"Powiat krasnostawski",2016,1.9
"2334",607000,"Powiat kraśnicki",2016,0.5
"2335",608000,"Powiat lubartowski",2016,0.2
"2336",609000,"Powiat lubelski",2016,13.2
"2337",610000,"Powiat łęczyński",2016,26.5
"2338",611000,"Powiat łukowski",2016,0.8
"2339",612000,"Powiat opolski",2016,10.3
"2340",613000,"Powiat parczewski",2016,0
"2341",614000,"Powiat puławski",2016,7.6
"2342",615000,"Powiat radzyński",2016,0
"2343",616000,"Powiat rycki",2016,1.8
"2344",617000,"Powiat świdnicki",2016,1.8
"2345",618000,"Powiat tomaszowski",2016,1
"2346",619000,"Powiat włodawski",2016,22.7
"2347",620000,"Powiat zamojski",2016,4.7
"2348",661000,"Powiat m.Biała Podlaska",2016,4.4
"2349",662000,"Powiat m.Chełm",2016,1.7
"2350",663000,"Powiat m.Lublin",2016,10.7
"2351",664000,"Powiat m.Zamość",2016,0.4
"2352",801000,"Powiat gorzowski",2016,46.4
"2353",802000,"Powiat krośnieński",2016,0.6
"2354",803000,"Powiat międzyrzecki",2016,0.7
"2355",804000,"Powiat nowosolski",2016,0.6
"2356",805000,"Powiat słubicki",2016,1.1
"2357",806000,"Powiat strzelecko-drezdenecki",2016,13.4
"2358",807000,"Powiat sulęciński",2016,15.8
"2359",808000,"Powiat świebodziński",2016,1.3
"2360",809000,"Powiat zielonogórski",2016,1.2
"2361",810000,"Powiat żagański",2016,2.9
"2362",811000,"Powiat żarski",2016,3.7
"2363",812000,"Powiat wschowski",2016,0.7
"2364",861000,"Powiat m.Gorzów Wielkopolski",2016,13
"2365",862000,"Powiat m.Zielona Góra",2016,5.4
"2366",1001000,"Powiat bełchatowski",2016,0.3
"2367",1002000,"Powiat kutnowski",2016,0
"2368",1003000,"Powiat łaski",2016,2
"2369",1004000,"Powiat łęczycki",2016,0
"2370",1005000,"Powiat łowicki",2016,0.5
"2371",1006000,"Powiat łódzki wschodni",2016,2.4
"2372",1007000,"Powiat opoczyński",2016,5.6
"2373",1008000,"Powiat pabianicki",2016,0.7
"2374",1009000,"Powiat pajęczański",2016,5.8
"2375",1010000,"Powiat piotrkowski",2016,7.1
"2376",1011000,"Powiat poddębicki",2016,0
"2377",1012000,"Powiat radomszczański",2016,8.9
"2378",1013000,"Powiat rawski",2016,4.4
"2379",1014000,"Powiat sieradzki",2016,4.6
"2380",1015000,"Powiat skierniewicki",2016,1.2
"2381",1016000,"Powiat tomaszowski",2016,0
"2382",1017000,"Powiat wieluński",2016,2.5
"2383",1018000,"Powiat wieruszowski",2016,12.8
"2384",1019000,"Powiat zduńskowolski",2016,2.5
"2385",1020000,"Powiat zgierski",2016,1.3
"2386",1021000,"Powiat brzeziński",2016,0
"2387",1061000,"Powiat m.Łódź",2016,3.3
"2388",1062000,"Powiat m.Piotrków Trybunalski",2016,5.7
"2389",1063000,"Powiat m.Skierniewice",2016,0
"2390",1201000,"Powiat bocheński",2016,8
"2391",1202000,"Powiat brzeski",2016,12.7
"2392",1203000,"Powiat chrzanowski",2016,0.9
"2393",1204000,"Powiat dąbrowski",2016,3.8
"2394",1205000,"Powiat gorlicki",2016,11.6
"2395",1206000,"Powiat krakowski",2016,2.7
"2396",1207000,"Powiat limanowski",2016,4.9
"2397",1208000,"Powiat miechowski",2016,17
"2398",1209000,"Powiat myślenicki",2016,118.6
"2399",1210000,"Powiat nowosądecki",2016,26.8
"2400",1211000,"Powiat nowotarski",2016,53.9
"2401",1212000,"Powiat olkuski",2016,12.9
"2402",1213000,"Powiat oświęcimski",2016,10.6
"2403",1214000,"Powiat proszowicki",2016,1.2
"2404",1215000,"Powiat suski",2016,6.7
"2405",1216000,"Powiat tarnowski",2016,4.1
"2406",1217000,"Powiat tatrzański",2016,26.6
"2407",1218000,"Powiat wadowicki",2016,8.9
"2408",1219000,"Powiat wielicki",2016,2.8
"2409",1261000,"Powiat m.Kraków",2016,8.4
"2410",1262000,"Powiat m.Nowy Sącz",2016,0.2
"2411",1263000,"Powiat m.Tarnów",2016,23.5
"2412",1401000,"Powiat białobrzeski",2016,0.4
"2413",1402000,"Powiat ciechanowski",2016,0
"2414",1403000,"Powiat garwoliński",2016,2.9
"2415",1404000,"Powiat gostyniński",2016,0
"2416",1405000,"Powiat grodziski",2016,62.3
"2417",1406000,"Powiat grójecki",2016,0
"2418",1407000,"Powiat kozienicki",2016,0.6
"2419",1408000,"Powiat legionowski",2016,2.6
"2420",1409000,"Powiat lipski",2016,0
"2421",1410000,"Powiat łosicki",2016,90
"2422",1411000,"Powiat makowski",2016,3.7
"2423",1412000,"Powiat miński",2016,7.7
"2424",1413000,"Powiat mławski",2016,1
"2425",1414000,"Powiat nowodworski",2016,3.2
"2426",1415000,"Powiat ostrołęcki",2016,6.2
"2427",1416000,"Powiat ostrowski",2016,15.6
"2428",1417000,"Powiat otwocki",2016,9
"2429",1418000,"Powiat piaseczyński",2016,6.7
"2430",1419000,"Powiat płocki",2016,0.7
"2431",1420000,"Powiat płoński",2016,0
"2432",1421000,"Powiat pruszkowski",2016,0.3
"2433",1422000,"Powiat przasnyski",2016,1.5
"2434",1423000,"Powiat przysuski",2016,1
"2435",1424000,"Powiat pułtuski",2016,3.8
"2436",1425000,"Powiat radomski",2016,2.8
"2437",1426000,"Powiat siedlecki",2016,0.5
"2438",1427000,"Powiat sierpecki",2016,0.8
"2439",1428000,"Powiat sochaczewski",2016,0
"2440",1429000,"Powiat sokołowski",2016,0
"2441",1430000,"Powiat szydłowiecki",2016,0
"2442",1432000,"Powiat warszawski zachodni",2016,2.4
"2443",1433000,"Powiat węgrowski",2016,1
"2444",1434000,"Powiat wołomiński",2016,7.3
"2445",1435000,"Powiat wyszkowski",2016,0
"2446",1436000,"Powiat zwoleński",2016,0
"2447",1437000,"Powiat żuromiński",2016,0
"2448",1438000,"Powiat żyrardowski",2016,12.2
"2449",1461000,"Powiat m.Ostrołęka",2016,0
"2450",1462000,"Powiat m.Płock",2016,8.2
"2451",1463000,"Powiat m.Radom",2016,11.9
"2452",1464000,"Powiat m.Siedlce",2016,7
"2453",1465000,"Powiat m. st. Warszawa",2016,7
"2454",1601000,"Powiat brzeski",2016,1
"2455",1602000,"Powiat głubczycki",2016,0
"2456",1603000,"Powiat kędzierzyńsko-kozielski",2016,6.2
"2457",1604000,"Powiat kluczborski",2016,5.3
"2458",1605000,"Powiat krapkowicki",2016,4.6
"2459",1606000,"Powiat namysłowski",2016,0
"2460",1607000,"Powiat nyski",2016,2.2
"2461",1608000,"Powiat oleski",2016,0
"2462",1609000,"Powiat opolski",2016,0
"2463",1610000,"Powiat prudnicki",2016,15.2
"2464",1611000,"Powiat strzelecki",2016,2.6
"2465",1661000,"Powiat m.Opole",2016,15.3
"2466",1801000,"Powiat bieszczadzki",2016,2.2
"2467",1802000,"Powiat brzozowski",2016,1.9
"2468",1803000,"Powiat dębicki",2016,4.1
"2469",1804000,"Powiat jarosławski",2016,20.8
"2470",1805000,"Powiat jasielski",2016,0.6
"2471",1806000,"Powiat kolbuszowski",2016,38.6
"2472",1807000,"Powiat krośnieński",2016,3
"2473",1808000,"Powiat leżajski",2016,6.2
"2474",1809000,"Powiat lubaczowski",2016,4.5
"2475",1810000,"Powiat łańcucki",2016,10.1
"2476",1811000,"Powiat mielecki",2016,11
"2477",1812000,"Powiat niżański",2016,1.3
"2478",1813000,"Powiat przemyski",2016,15.4
"2479",1814000,"Powiat przeworski",2016,14.1
"2480",1815000,"Powiat ropczycko-sędziszowski",2016,2.9
"2481",1816000,"Powiat rzeszowski",2016,0.9
"2482",1817000,"Powiat sanocki",2016,28.5
"2483",1818000,"Powiat stalowowolski",2016,10.1
"2484",1819000,"Powiat strzyżowski",2016,11.1
"2485",1820000,"Powiat tarnobrzeski",2016,7.8
"2486",1821000,"Powiat leski",2016,0
"2487",1861000,"Powiat m.Krosno",2016,431.3
"2488",1862000,"Powiat m.Przemyśl",2016,2.1
"2489",1863000,"Powiat m.Rzeszów",2016,9.8
"2490",1864000,"Powiat m.Tarnobrzeg",2016,160.4
"2491",2001000,"Powiat augustowski",2016,1
"2492",2002000,"Powiat białostocki",2016,0.7
"2493",2003000,"Powiat bielski",2016,0
"2494",2004000,"Powiat grajewski",2016,6.5
"2495",2005000,"Powiat hajnowski",2016,7
"2496",2006000,"Powiat kolneński",2016,0
"2497",2007000,"Powiat łomżyński",2016,8.3
"2498",2008000,"Powiat moniecki",2016,19.8
"2499",2009000,"Powiat sejneński",2016,0
"2500",2010000,"Powiat siemiatycki",2016,7.4
"2501",2011000,"Powiat sokólski",2016,0.5
"2502",2012000,"Powiat suwalski",2016,0
"2503",2013000,"Powiat wysokomazowiecki",2016,25.8
"2504",2014000,"Powiat zambrowski",2016,0
"2505",2061000,"Powiat m.Białystok",2016,4.8
"2506",2062000,"Powiat m.Łomża",2016,20.5
"2507",2063000,"Powiat m.Suwałki",2016,2.6
"2508",2201000,"Powiat bytowski",2016,2.8
"2509",2202000,"Powiat chojnicki",2016,1
"2510",2203000,"Powiat człuchowski",2016,1.5
"2511",2204000,"Powiat gdański",2016,9.3
"2512",2205000,"Powiat kartuski",2016,15.4
"2513",2206000,"Powiat kościerski",2016,1.2
"2514",2207000,"Powiat kwidzyński",2016,4.2
"2515",2208000,"Powiat lęborski",2016,9.3
"2516",2209000,"Powiat malborski",2016,12.2
"2517",2210000,"Powiat nowodworski",2016,6
"2518",2211000,"Powiat pucki",2016,12.8
"2519",2212000,"Powiat słupski",2016,13.1
"2520",2213000,"Powiat starogardzki",2016,2.4
"2521",2214000,"Powiat tczewski",2016,5.4
"2522",2215000,"Powiat wejherowski",2016,7.6
"2523",2216000,"Powiat sztumski",2016,9.3
"2524",2261000,"Powiat m.Gdańsk",2016,12.6
"2525",2262000,"Powiat m.Gdynia",2016,2.5
"2526",2263000,"Powiat m.Słupsk",2016,5.8
"2527",2264000,"Powiat m.Sopot",2016,6.1
"2528",2401000,"Powiat będziński",2016,12.7
"2529",2402000,"Powiat bielski",2016,50.6
"2530",2403000,"Powiat cieszyński",2016,39.2
"2531",2404000,"Powiat częstochowski",2016,1.5
"2532",2405000,"Powiat gliwicki",2016,1.5
"2533",2406000,"Powiat kłobucki",2016,1.2
"2534",2407000,"Powiat lubliniecki",2016,11.3
"2535",2408000,"Powiat mikołowski",2016,4.4
"2536",2409000,"Powiat myszkowski",2016,8.2
"2537",2410000,"Powiat pszczyński",2016,1.2
"2538",2411000,"Powiat raciborski",2016,8.5
"2539",2412000,"Powiat rybnicki",2016,0.9
"2540",2413000,"Powiat tarnogórski",2016,10.9
"2541",2414000,"Powiat bieruńsko-lędziński",2016,1
"2542",2415000,"Powiat wodzisławski",2016,5.7
"2543",2416000,"Powiat zawierciański",2016,19.1
"2544",2417000,"Powiat żywiecki",2016,9.3
"2545",2461000,"Powiat m.Bielsko-Biała",2016,2.7
"2546",2462000,"Powiat m.Bytom",2016,11.9
"2547",2463000,"Powiat m.Chorzów",2016,21.6
"2548",2464000,"Powiat m.Częstochowa",2016,5.2
"2549",2465000,"Powiat m.Dąbrowa Górnicza",2016,13.4
"2550",2466000,"Powiat m.Gliwice",2016,3.4
"2551",2467000,"Powiat m.Jastrzębie-Zdrój",2016,58.6
"2552",2468000,"Powiat m.Jaworzno",2016,10
"2553",2469000,"Powiat m.Katowice",2016,5.6
"2554",2470000,"Powiat m.Mysłowice",2016,0.6
"2555",2471000,"Powiat m.Piekary Śląskie",2016,0
"2556",2472000,"Powiat m.Ruda Śląska",2016,0
"2557",2473000,"Powiat m.Rybnik",2016,4.5
"2558",2474000,"Powiat m.Siemianowice Śląskie",2016,1.2
"2559",2475000,"Powiat m.Sosnowiec",2016,12.8
"2560",2476000,"Powiat m.Świętochłowice",2016,6.5
"2561",2477000,"Powiat m.Tychy",2016,8.7
"2562",2478000,"Powiat m.Zabrze",2016,9.3
"2563",2479000,"Powiat m.Żory",2016,14.2
"2564",2601000,"Powiat buski",2016,12.2
"2565",2602000,"Powiat jędrzejowski",2016,3.5
"2566",2603000,"Powiat kazimierski",2016,0.9
"2567",2604000,"Powiat kielecki",2016,3.7
"2568",2605000,"Powiat konecki",2016,22.3
"2569",2606000,"Powiat opatowski",2016,1.7
"2570",2607000,"Powiat ostrowiecki",2016,8.9
"2571",2608000,"Powiat pińczowski",2016,2.3
"2572",2609000,"Powiat sandomierski",2016,17.2
"2573",2610000,"Powiat skarżyski",2016,4.8
"2574",2611000,"Powiat starachowicki",2016,24.4
"2575",2612000,"Powiat staszowski",2016,5.5
"2576",2613000,"Powiat włoszczowski",2016,6.2
"2577",2661000,"Powiat m.Kielce",2016,24.3
"2578",2801000,"Powiat bartoszycki",2016,0.1
"2579",2802000,"Powiat braniewski",2016,0
"2580",2803000,"Powiat działdowski",2016,9.1
"2581",2804000,"Powiat elbląski",2016,49.8
"2582",2805000,"Powiat ełcki",2016,8.5
"2583",2806000,"Powiat giżycki",2016,1.4
"2584",2807000,"Powiat iławski",2016,9.6
"2585",2808000,"Powiat kętrzyński",2016,5.2
"2586",2809000,"Powiat lidzbarski",2016,0
"2587",2810000,"Powiat mrągowski",2016,37
"2588",2811000,"Powiat nidzicki",2016,2.7
"2589",2812000,"Powiat nowomiejski",2016,0
"2590",2813000,"Powiat olecki",2016,1.2
"2591",2814000,"Powiat olsztyński",2016,1.7
"2592",2815000,"Powiat ostródzki",2016,8.7
"2593",2816000,"Powiat piski",2016,0.9
"2594",2817000,"Powiat szczycieński",2016,1.5
"2595",2818000,"Powiat gołdapski",2016,0
"2596",2861000,"Powiat m.Elbląg",2016,3.8
"2597",2862000,"Powiat m.Olsztyn",2016,1.9
"2598",3001000,"Powiat chodzieski",2016,1.7
"2599",3002000,"Powiat czarnkowsko-trzcianecki",2016,2
"2600",3003000,"Powiat gnieźnieński",2016,0.8
"2601",3004000,"Powiat gostyński",2016,0
"2602",3005000,"Powiat grodziski",2016,0
"2603",3006000,"Powiat jarociński",2016,3.3
"2604",3007000,"Powiat kaliski",2016,1.2
"2605",3008000,"Powiat kępiński",2016,8.9
"2606",3009000,"Powiat kolski",2016,2.8
"2607",3010000,"Powiat koniński",2016,0.5
"2608",3011000,"Powiat kościański",2016,40.3
"2609",3012000,"Powiat krotoszyński",2016,0
"2610",3013000,"Powiat leszczyński",2016,0.5
"2611",3014000,"Powiat międzychodzki",2016,0
"2612",3015000,"Powiat nowotomyski",2016,0
"2613",3016000,"Powiat obornicki",2016,1.3
"2614",3017000,"Powiat ostrowski",2016,1.8
"2615",3018000,"Powiat ostrzeszowski",2016,16.1
"2616",3019000,"Powiat pilski",2016,4.7
"2617",3020000,"Powiat pleszewski",2016,0.6
"2618",3021000,"Powiat poznański",2016,2.6
"2619",3022000,"Powiat rawicki",2016,5.8
"2620",3023000,"Powiat słupecki",2016,0.6
"2621",3024000,"Powiat szamotulski",2016,0
"2622",3025000,"Powiat średzki",2016,2.5
"2623",3026000,"Powiat śremski",2016,2.6
"2624",3027000,"Powiat turecki",2016,9.8
"2625",3028000,"Powiat wągrowiecki",2016,0.9
"2626",3029000,"Powiat wolsztyński",2016,0
"2627",3030000,"Powiat wrzesiński",2016,1.9
"2628",3031000,"Powiat złotowski",2016,0
"2629",3061000,"Powiat m.Kalisz",2016,4.5
"2630",3062000,"Powiat m.Konin",2016,9.3
"2631",3063000,"Powiat m.Leszno",2016,2.9
"2632",3064000,"Powiat m.Poznań",2016,2.7
"2633",3201000,"Powiat białogardzki",2016,3.5
"2634",3202000,"Powiat choszczeński",2016,0
"2635",3203000,"Powiat drawski",2016,6.7
"2636",3204000,"Powiat goleniowski",2016,8.4
"2637",3205000,"Powiat gryficki",2016,4.6
"2638",3206000,"Powiat gryfiński",2016,7.3
"2639",3207000,"Powiat kamieński",2016,1.3
"2640",3208000,"Powiat kołobrzeski",2016,2
"2641",3209000,"Powiat koszaliński",2016,0
"2642",3210000,"Powiat myśliborski",2016,4.1
"2643",3211000,"Powiat policki",2016,10.3
"2644",3212000,"Powiat pyrzycki",2016,5.8
"2645",3213000,"Powiat sławieński",2016,18.3
"2646",3214000,"Powiat stargardzki",2016,5.5
"2647",3215000,"Powiat szczecinecki",2016,9.8
"2648",3216000,"Powiat świdwiński",2016,0
"2649",3217000,"Powiat wałecki",2016,0.6
"2650",3218000,"Powiat łobeski",2016,1.3
"2651",3261000,"Powiat m.Koszalin",2016,11.4
"2652",3262000,"Powiat m.Szczecin",2016,6.7
"2653",3263000,"Powiat m.Świnoujście",2016,6.6
"2654",201000,"Powiat bolesławiecki",2017,15.1
"2655",202000,"Powiat dzierżoniowski",2017,21
"2656",203000,"Powiat głogowski",2017,33.3
"2657",204000,"Powiat górowski",2017,33.3
"2658",205000,"Powiat jaworski",2017,10.2
"2659",206000,"Powiat jeleniogórski",2017,6.7
"2660",207000,"Powiat kamiennogórski",2017,12.6
"2661",208000,"Powiat kłodzki",2017,14.9
"2662",209000,"Powiat legnicki",2017,0.2
"2663",210000,"Powiat lubański",2017,18.7
"2664",211000,"Powiat lubiński",2017,7.2
"2665",212000,"Powiat lwówecki",2017,8.6
"2666",213000,"Powiat milicki",2017,6.7
"2667",214000,"Powiat oleśnicki",2017,4.5
"2668",215000,"Powiat oławski",2017,7.7
"2669",216000,"Powiat polkowicki",2017,54
"2670",217000,"Powiat strzeliński",2017,5.1
"2671",218000,"Powiat średzki",2017,56.1
"2672",219000,"Powiat świdnicki",2017,13.3
"2673",220000,"Powiat trzebnicki",2017,62.9
"2674",221000,"Powiat wałbrzyski",2017,13.1
"2675",222000,"Powiat wołowski",2017,16.4
"2676",223000,"Powiat wrocławski",2017,0.3
"2677",224000,"Powiat ząbkowicki",2017,2.1
"2678",225000,"Powiat zgorzelecki",2017,11
"2679",226000,"Powiat złotoryjski",2017,20.6
"2680",261000,"Powiat m.Jelenia Góra",2017,7.3
"2681",262000,"Powiat m.Legnica",2017,8.3
"2682",264000,"Powiat m.Wrocław",2017,12.7
"2683",265000,"Powiat m.Wałbrzych od 2013",2017,52.8
"2684",401000,"Powiat aleksandrowski",2017,0.7
"2685",402000,"Powiat brodnicki",2017,11.7
"2686",403000,"Powiat bydgoski",2017,35.2
"2687",404000,"Powiat chełmiński",2017,16.2
"2688",405000,"Powiat golubsko-dobrzyński",2017,34.1
"2689",406000,"Powiat grudziądzki",2017,22.9
"2690",407000,"Powiat inowrocławski",2017,5.4
"2691",408000,"Powiat lipnowski",2017,1.8
"2692",409000,"Powiat mogileński",2017,0
"2693",410000,"Powiat nakielski",2017,11.6
"2694",411000,"Powiat radziejowski",2017,5.7
"2695",412000,"Powiat rypiński",2017,22.5
"2696",413000,"Powiat sępoleński",2017,0
"2697",414000,"Powiat świecki",2017,20.8
"2698",415000,"Powiat toruński",2017,43.6
"2699",416000,"Powiat tucholski",2017,15.5
"2700",417000,"Powiat wąbrzeski",2017,34.8
"2701",418000,"Powiat włocławski",2017,10
"2702",419000,"Powiat żniński",2017,43.8
"2703",461000,"Powiat m.Bydgoszcz",2017,4
"2704",462000,"Powiat m.Grudziądz",2017,5
"2705",463000,"Powiat m.Toruń",2017,10.2
"2706",464000,"Powiat m.Włocławek",2017,8
"2707",601000,"Powiat bialski",2017,53.6
"2708",602000,"Powiat biłgorajski",2017,23.2
"2709",603000,"Powiat chełmski",2017,70.6
"2710",604000,"Powiat hrubieszowski",2017,13.8
"2711",605000,"Powiat janowski",2017,2.3
"2712",606000,"Powiat krasnostawski",2017,29.1
"2713",607000,"Powiat kraśnicki",2017,4.4
"2714",608000,"Powiat lubartowski",2017,14.8
"2715",609000,"Powiat lubelski",2017,14.5
"2716",610000,"Powiat łęczyński",2017,19.2
"2717",611000,"Powiat łukowski",2017,8.6
"2718",612000,"Powiat opolski",2017,22.1
"2719",613000,"Powiat parczewski",2017,7.1
"2720",614000,"Powiat puławski",2017,10.8
"2721",615000,"Powiat radzyński",2017,6.8
"2722",616000,"Powiat rycki",2017,17.1
"2723",617000,"Powiat świdnicki",2017,7.3
"2724",618000,"Powiat tomaszowski",2017,6.9
"2725",619000,"Powiat włodawski",2017,77.5
"2726",620000,"Powiat zamojski",2017,16.8
"2727",661000,"Powiat m.Biała Podlaska",2017,2
"2728",662000,"Powiat m.Chełm",2017,6.1
"2729",663000,"Powiat m.Lublin",2017,8.1
