"","Kod","Nazwa","rok","URODZENIA_ZGONY_przyrost_naturalny_na_ludnosci"
"14931",1020000,"Powiat zgierski",2008,-2.29
"14932",1021000,"Powiat brzeziński",2008,-2.31
"14933",1061000,"Powiat m.Łódź",2008,-5.56
"14934",1062000,"Powiat m.Piotrków Trybunalski",2008,-0.03
"14935",1063000,"Powiat m.Skierniewice",2008,2.82
"14936",1201000,"Powiat bocheński",2008,3.11
"14937",1202000,"Powiat brzeski",2008,3.48
"14938",1203000,"Powiat chrzanowski",2008,-0.62
"14939",1204000,"Powiat dąbrowski",2008,1.41
"14940",1205000,"Powiat gorlicki",2008,3.11
"14941",1206000,"Powiat krakowski",2008,1.46
"14942",1207000,"Powiat limanowski",2008,5.93
"14943",1208000,"Powiat miechowski",2008,-3.61
"14944",1209000,"Powiat myślenicki",2008,4.77
"14945",1210000,"Powiat nowosądecki",2008,5.88
"14946",1211000,"Powiat nowotarski",2008,4.73
"14947",1212000,"Powiat olkuski",2008,0.52
"14948",1213000,"Powiat oświęcimski",2008,1.73
"14949",1214000,"Powiat proszowicki",2008,-1.08
"14950",1215000,"Powiat suski",2008,2.12
"14951",1216000,"Powiat tarnowski",2008,2.73
"14952",1217000,"Powiat tatrzański",2008,1.2
"14953",1218000,"Powiat wadowicki",2008,3.22
"14954",1219000,"Powiat wielicki",2008,2.98
"14955",1261000,"Powiat m.Kraków",2008,0.57
"14956",1262000,"Powiat m.Nowy Sącz",2008,3.45
"14957",1263000,"Powiat m.Tarnów",2008,0.15
"14958",1401000,"Powiat białobrzeski",2008,2.79
"14959",1402000,"Powiat ciechanowski",2008,0.96
"14960",1403000,"Powiat garwoliński",2008,2.71
"14961",1404000,"Powiat gostyniński",2008,-0.32
"14962",1405000,"Powiat grodziski",2008,0.65
"14963",1406000,"Powiat grójecki",2008,-0.09
"14964",1407000,"Powiat kozienicki",2008,-0.45
"14965",1408000,"Powiat legionowski",2008,3.2
"14966",1409000,"Powiat lipski",2008,-2.75
"14967",1410000,"Powiat łosicki",2008,-1.2
"14968",1411000,"Powiat makowski",2008,1.37
"14969",1412000,"Powiat miński",2008,1.55
"14970",1413000,"Powiat mławski",2008,0.08
"14971",1414000,"Powiat nowodworski",2008,1.24
"14972",1415000,"Powiat ostrołęcki",2008,2.8
"14973",1416000,"Powiat ostrowski",2008,0.45
"14974",1417000,"Powiat otwocki",2008,1.54
"14975",1418000,"Powiat piaseczyński",2008,4.39
"14976",1419000,"Powiat płocki",2008,-1.07
"14977",1420000,"Powiat płoński",2008,-0.52
"14978",1421000,"Powiat pruszkowski",2008,1.6
"14979",1422000,"Powiat przasnyski",2008,0.17
"14980",1423000,"Powiat przysuski",2008,-2.41
"14981",1424000,"Powiat pułtuski",2008,0.65
"14982",1425000,"Powiat radomski",2008,2.2
"14983",1426000,"Powiat siedlecki",2008,0.35
"14984",1427000,"Powiat sierpecki",2008,0.52
"14985",1428000,"Powiat sochaczewski",2008,-0.24
"14986",1429000,"Powiat sokołowski",2008,-0.95
"14987",1430000,"Powiat szydłowiecki",2008,0.15
"14988",1432000,"Powiat warszawski zachodni",2008,1.59
"14989",1433000,"Powiat węgrowski",2008,0.16
"14990",1434000,"Powiat wołomiński",2008,4.21
"14991",1435000,"Powiat wyszkowski",2008,3.44
"14992",1436000,"Powiat zwoleński",2008,-0.4
"14993",1437000,"Powiat żuromiński",2008,0.74
"14994",1438000,"Powiat żyrardowski",2008,0.47
"14995",1461000,"Powiat m.Ostrołęka",2008,2.6
"14996",1462000,"Powiat m.Płock",2008,1.55
"14997",1463000,"Powiat m.Radom",2008,1.14
"14998",1464000,"Powiat m.Siedlce",2008,4.3
"14999",1465000,"Powiat m. st. Warszawa",2008,0.43
"15000",1601000,"Powiat brzeski",2008,1.09
"15001",1602000,"Powiat głubczycki",2008,-1.14
"15002",1603000,"Powiat kędzierzyńsko-kozielski",2008,-0.31
"15003",1604000,"Powiat kluczborski",2008,-2.04
"15004",1605000,"Powiat krapkowicki",2008,-0.93
"15005",1606000,"Powiat namysłowski",2008,1.61
"15006",1607000,"Powiat nyski",2008,-1.33
"15007",1608000,"Powiat oleski",2008,-0.91
"15008",1609000,"Powiat opolski",2008,-0.32
"15009",1610000,"Powiat prudnicki",2008,-2.44
"15010",1611000,"Powiat strzelecki",2008,-0.94
"15011",1661000,"Powiat m.Opole",2008,0.06
"15012",1801000,"Powiat bieszczadzki",2008,0.98
"15013",1802000,"Powiat brzozowski",2008,3.22
"15014",1803000,"Powiat dębicki",2008,2.72
"15015",1804000,"Powiat jarosławski",2008,1.24
"15016",1805000,"Powiat jasielski",2008,0.68
"15017",1806000,"Powiat kolbuszowski",2008,1.52
"15018",1807000,"Powiat krośnieński",2008,2.66
"15019",1808000,"Powiat leżajski",2008,1.61
"15020",1809000,"Powiat lubaczowski",2008,0.69
"15021",1810000,"Powiat łańcucki",2008,2.42
"15022",1811000,"Powiat mielecki",2008,3.12
"15023",1812000,"Powiat niżański",2008,1.29
"15024",1813000,"Powiat przemyski",2008,1.74
"15025",1814000,"Powiat przeworski",2008,1.03
"15026",1815000,"Powiat ropczycko-sędziszowski",2008,3.26
"15027",1816000,"Powiat rzeszowski",2008,2.21
"15028",1817000,"Powiat sanocki",2008,2.08
"15029",1818000,"Powiat stalowowolski",2008,0.37
"15030",1819000,"Powiat strzyżowski",2008,1.36
"15031",1820000,"Powiat tarnobrzeski",2008,0.76
"15032",1821000,"Powiat leski",2008,2.36
"15033",1861000,"Powiat m.Krosno",2008,1.55
"15034",1862000,"Powiat m.Przemyśl",2008,0.3
"15035",1863000,"Powiat m.Rzeszów",2008,3.04
"15036",1864000,"Powiat m.Tarnobrzeg",2008,2.04
"15037",2001000,"Powiat augustowski",2008,-0.22
"15038",2002000,"Powiat białostocki",2008,-0.14
"15039",2003000,"Powiat bielski",2008,-3.48
"15040",2004000,"Powiat grajewski",2008,1.19
"15041",2005000,"Powiat hajnowski",2008,-5.69
"15042",2006000,"Powiat kolneński",2008,1.07
"15043",2007000,"Powiat łomżyński",2008,-0.27
"15044",2008000,"Powiat moniecki",2008,-0.44
"15045",2009000,"Powiat sejneński",2008,0.05
"15046",2010000,"Powiat siemiatycki",2008,-4.35
"15047",2011000,"Powiat sokólski",2008,-2.81
"15048",2012000,"Powiat suwalski",2008,1.87
"15049",2013000,"Powiat wysokomazowiecki",2008,0.1
"15050",2014000,"Powiat zambrowski",2008,1
"15051",2061000,"Powiat m.Białystok",2008,2.2
"15052",2062000,"Powiat m.Łomża",2008,2.04
"15053",2063000,"Powiat m.Suwałki",2008,3.88
"15054",2201000,"Powiat bytowski",2008,5.04
"15055",2202000,"Powiat chojnicki",2008,5.87
"15056",2203000,"Powiat człuchowski",2008,4.2
"15057",2204000,"Powiat gdański",2008,6.39
"15058",2205000,"Powiat kartuski",2008,9.02
"15059",2206000,"Powiat kościerski",2008,6.2
"15060",2207000,"Powiat kwidzyński",2008,4.57
"15061",2208000,"Powiat lęborski",2008,3.7
"15062",2209000,"Powiat malborski",2008,1.54
"15063",2210000,"Powiat nowodworski",2008,1.57
"15064",2211000,"Powiat pucki",2008,6.12
"15065",2212000,"Powiat słupski",2008,4.88
"15066",2213000,"Powiat starogardzki",2008,4.92
"15067",2214000,"Powiat tczewski",2008,4.38
"15068",2215000,"Powiat wejherowski",2008,7.33
"15069",2216000,"Powiat sztumski",2008,4.2
"15070",2261000,"Powiat m.Gdańsk",2008,0.75
"15071",2262000,"Powiat m.Gdynia",2008,0.48
"15072",2263000,"Powiat m.Słupsk",2008,0.61
"15073",2264000,"Powiat m.Sopot",2008,-4.44
"15074",2401000,"Powiat będziński",2008,-3.31
"15075",2402000,"Powiat bielski",2008,2.72
"15076",2403000,"Powiat cieszyński",2008,1.61
"15077",2404000,"Powiat częstochowski",2008,-2.57
"15078",2405000,"Powiat gliwicki",2008,0.16
"15079",2406000,"Powiat kłobucki",2008,-0.82
"15080",2407000,"Powiat lubliniecki",2008,0.47
"15081",2408000,"Powiat mikołowski",2008,1.81
"15082",2409000,"Powiat myszkowski",2008,-2.68
"15083",2410000,"Powiat pszczyński",2008,4.11
"15084",2411000,"Powiat raciborski",2008,-0.79
"15085",2412000,"Powiat rybnicki",2008,2.04
"15086",2413000,"Powiat tarnogórski",2008,-0.29
"15087",2414000,"Powiat bieruńsko-lędziński",2008,3.22
"15088",2415000,"Powiat wodzisławski",2008,1.01
"15089",2416000,"Powiat zawierciański",2008,-3.56
"15090",2417000,"Powiat żywiecki",2008,0.6
"15091",2461000,"Powiat m.Bielsko-Biała",2008,1.06
"15092",2462000,"Powiat m.Bytom",2008,-1.11
"15093",2463000,"Powiat m.Chorzów",2008,-3.09
"15094",2464000,"Powiat m.Częstochowa",2008,-2.26
"15095",2465000,"Powiat m.Dąbrowa Górnicza",2008,-1.19
"15096",2466000,"Powiat m.Gliwice",2008,-0.4
"15097",2467000,"Powiat m.Jastrzębie-Zdrój",2008,3.82
"15098",2468000,"Powiat m.Jaworzno",2008,-0.64
"15099",2469000,"Powiat m.Katowice",2008,-2.56
"15100",2470000,"Powiat m.Mysłowice",2008,0.83
"15101",2471000,"Powiat m.Piekary Śląskie",2008,-1.76
"15102",2472000,"Powiat m.Ruda Śląska",2008,-0.12
"15103",2473000,"Powiat m.Rybnik",2008,2.43
"15104",2474000,"Powiat m.Siemianowice Śląskie",2008,-1.88
"15105",2475000,"Powiat m.Sosnowiec",2008,-2.53
"15106",2476000,"Powiat m.Świętochłowice",2008,-0.11
"15107",2477000,"Powiat m.Tychy",2008,2.7
"15108",2478000,"Powiat m.Zabrze",2008,0.3
"15109",2479000,"Powiat m.Żory",2008,5.99
"15110",2601000,"Powiat buski",2008,-2.59
"15111",2602000,"Powiat jędrzejowski",2008,-0.51
"15112",2603000,"Powiat kazimierski",2008,-5.75
"15113",2604000,"Powiat kielecki",2008,1.28
"15114",2605000,"Powiat konecki",2008,-1.37
"15115",2606000,"Powiat opatowski",2008,-3.51
"15116",2607000,"Powiat ostrowiecki",2008,-2.36
"15117",2608000,"Powiat pińczowski",2008,-3.3
"15118",2609000,"Powiat sandomierski",2008,-0.36
"15119",2610000,"Powiat skarżyski",2008,-3.23
"15120",2611000,"Powiat starachowicki",2008,-0.76
"15121",2612000,"Powiat staszowski",2008,0.01
"15122",2613000,"Powiat włoszczowski",2008,-0.74
"15123",2661000,"Powiat m.Kielce",2008,0.71
"15124",2801000,"Powiat bartoszycki",2008,0.5
"15125",2802000,"Powiat braniewski",2008,2.1
"15126",2803000,"Powiat działdowski",2008,3.42
"15127",2804000,"Powiat elbląski",2008,1.95
"15128",2805000,"Powiat ełcki",2008,3.92
"15129",2806000,"Powiat giżycki",2008,0.88
"15130",2807000,"Powiat iławski",2008,4.79
"15131",2808000,"Powiat kętrzyński",2008,0.08
"15132",2809000,"Powiat lidzbarski",2008,0.81
"15133",2810000,"Powiat mrągowski",2008,2.71
"15134",2811000,"Powiat nidzicki",2008,2.5
"15135",2812000,"Powiat nowomiejski",2008,4.24
"15136",2813000,"Powiat olecki",2008,3.56
"15137",2814000,"Powiat olsztyński",2008,3.52
"15138",2815000,"Powiat ostródzki",2008,3.38
"15139",2816000,"Powiat piski",2008,2.13
"15140",2817000,"Powiat szczycieński",2008,3.43
"15141",2818000,"Powiat gołdapski",2008,4.04
"15142",2819000,"Powiat węgorzewski",2008,-0.96
"15143",2861000,"Powiat m.Elbląg",2008,-0.04
"15144",2862000,"Powiat m.Olsztyn",2008,2.78
"15145",3001000,"Powiat chodzieski",2008,4.3
"15146",3002000,"Powiat czarnkowsko-trzcianecki",2008,3.47
"15147",3003000,"Powiat gnieźnieński",2008,3.64
"15148",3004000,"Powiat gostyński",2008,2.97
"15149",3005000,"Powiat grodziski",2008,4.7
"15150",3006000,"Powiat jarociński",2008,3.5
"15151",3007000,"Powiat kaliski",2008,1.58
"15152",3008000,"Powiat kępiński",2008,3.24
"15153",3009000,"Powiat kolski",2008,1.1
"15154",3010000,"Powiat koniński",2008,3.64
"15155",3011000,"Powiat kościański",2008,2.5
"15156",3012000,"Powiat krotoszyński",2008,1.99
"15157",3013000,"Powiat leszczyński",2008,5.33
"15158",3014000,"Powiat międzychodzki",2008,2.3
"15159",3015000,"Powiat nowotomyski",2008,5.03
"15160",3016000,"Powiat obornicki",2008,5.17
"15161",3017000,"Powiat ostrowski",2008,2.39
"15162",3018000,"Powiat ostrzeszowski",2008,2.83
"15163",3019000,"Powiat pilski",2008,3.14
"15164",3020000,"Powiat pleszewski",2008,3.46
"15165",3021000,"Powiat poznański",2008,5.84
"15166",3022000,"Powiat rawicki",2008,2.92
"15167",3023000,"Powiat słupecki",2008,1.37
"15168",3024000,"Powiat szamotulski",2008,3.52
"15169",3025000,"Powiat średzki",2008,3.4
"15170",3026000,"Powiat śremski",2008,3.69
"15171",3027000,"Powiat turecki",2008,1.64
"15172",3028000,"Powiat wągrowiecki",2008,4.53
"15173",3029000,"Powiat wolsztyński",2008,4.66
"15174",3030000,"Powiat wrzesiński",2008,3.38
"15175",3031000,"Powiat złotowski",2008,3.88
"15176",3061000,"Powiat m.Kalisz",2008,-0.8
"15177",3062000,"Powiat m.Konin",2008,2.5
"15178",3063000,"Powiat m.Leszno",2008,2.63
"15179",3064000,"Powiat m.Poznań",2008,0.7
"15180",3201000,"Powiat białogardzki",2008,1.73
"15181",3202000,"Powiat choszczeński",2008,1.56
"15182",3203000,"Powiat drawski",2008,0
"15183",3204000,"Powiat goleniowski",2008,2.67
"15184",3205000,"Powiat gryficki",2008,1.5
"15185",3206000,"Powiat gryfiński",2008,2.83
"15186",3207000,"Powiat kamieński",2008,0.64
"15187",3208000,"Powiat kołobrzeski",2008,1.19
"15188",3209000,"Powiat koszaliński",2008,1.93
"15189",3210000,"Powiat myśliborski",2008,1.02
"15190",3211000,"Powiat policki",2008,5.83
"15191",3212000,"Powiat pyrzycki",2008,1.51
"15192",3213000,"Powiat sławieński",2008,2.34
"15193",3214000,"Powiat stargardzki",2008,1.98
"15194",3215000,"Powiat szczecinecki",2008,0.48
"15195",3216000,"Powiat świdwiński",2008,1.75
"15196",3217000,"Powiat wałecki",2008,1.33
"15197",3218000,"Powiat łobeski",2008,2.76
"15198",3261000,"Powiat m.Koszalin",2008,-0.26
"15199",3262000,"Powiat m.Szczecin",2008,-0.51
"15200",3263000,"Powiat m.Świnoujście",2008,-1.1
"15201",201000,"Powiat bolesławiecki",2009,1.23
"15202",202000,"Powiat dzierżoniowski",2009,-3.61
"15203",203000,"Powiat głogowski",2009,4.53
"15204",204000,"Powiat górowski",2009,-0.44
"15205",205000,"Powiat jaworski",2009,-1.87
"15206",206000,"Powiat jeleniogórski",2009,-3.01
"15207",207000,"Powiat kamiennogórski",2009,-0.93
"15208",208000,"Powiat kłodzki",2009,-2.21
"15209",209000,"Powiat legnicki",2009,1.1
"15210",210000,"Powiat lubański",2009,-1.85
"15211",211000,"Powiat lubiński",2009,2.67
"15212",212000,"Powiat lwówecki",2009,-3.01
"15213",213000,"Powiat milicki",2009,2.9
"15214",214000,"Powiat oleśnicki",2009,1.52
"15215",215000,"Powiat oławski",2009,2.29
"15216",216000,"Powiat polkowicki",2009,3.67
"15217",217000,"Powiat strzeliński",2009,-1.43
"15218",218000,"Powiat średzki",2009,0.9
"15219",219000,"Powiat świdnicki",2009,0.08
"15220",220000,"Powiat trzebnicki",2009,1.51
"15221",221000,"Powiat wałbrzyski",2009,-3.55
"15222",222000,"Powiat wołowski",2009,0.34
"15223",223000,"Powiat wrocławski",2009,3.67
"15224",224000,"Powiat ząbkowicki",2009,-1.05
"15225",225000,"Powiat zgorzelecki",2009,-1
"15226",226000,"Powiat złotoryjski",2009,-1.44
"15227",261000,"Powiat m.Jelenia Góra",2009,-3.6
"15228",262000,"Powiat m.Legnica",2009,-0.64
"15229",264000,"Powiat m.Wrocław",2009,-0.8
"15230",265000,"Powiat m.Wałbrzych od 2013",2009,NA
"15231",401000,"Powiat aleksandrowski",2009,0.04
"15232",402000,"Powiat brodnicki",2009,3.61
"15233",403000,"Powiat bydgoski",2009,3.68
"15234",404000,"Powiat chełmiński",2009,2.34
"15235",405000,"Powiat golubsko-dobrzyński",2009,2.11
"15236",406000,"Powiat grudziądzki",2009,2.52
"15237",407000,"Powiat inowrocławski",2009,0.59
"15238",408000,"Powiat lipnowski",2009,2.21
"15239",409000,"Powiat mogileński",2009,0.45
"15240",410000,"Powiat nakielski",2009,4.17
"15241",411000,"Powiat radziejowski",2009,-0.66
"15242",412000,"Powiat rypiński",2009,0.34
"15243",413000,"Powiat sępoleński",2009,4.04
"15244",414000,"Powiat świecki",2009,2.27
"15245",415000,"Powiat toruński",2009,3.39
"15246",416000,"Powiat tucholski",2009,3.97
"15247",417000,"Powiat wąbrzeski",2009,2.44
"15248",418000,"Powiat włocławski",2009,-1.1
"15249",419000,"Powiat żniński",2009,1.67
"15250",461000,"Powiat m.Bydgoszcz",2009,-0.55
"15251",462000,"Powiat m.Grudziądz",2009,0.5
"15252",463000,"Powiat m.Toruń",2009,1.55
"15253",464000,"Powiat m.Włocławek",2009,-0.72
"15254",601000,"Powiat bialski",2009,-1.18
"15255",602000,"Powiat biłgorajski",2009,-0.59
"15256",603000,"Powiat chełmski",2009,-1.58
"15257",604000,"Powiat hrubieszowski",2009,-2.47
"15258",605000,"Powiat janowski",2009,-2.77
"15259",606000,"Powiat krasnostawski",2009,-4.89
"15260",607000,"Powiat kraśnicki",2009,-1.2
"15261",608000,"Powiat lubartowski",2009,-0.89
"15262",609000,"Powiat lubelski",2009,0.02
"15263",610000,"Powiat łęczyński",2009,2.56
"15264",611000,"Powiat łukowski",2009,2.37
"15265",612000,"Powiat opolski",2009,-2.06
"15266",613000,"Powiat parczewski",2009,-0.79
"15267",614000,"Powiat puławski",2009,-1.35
"15268",615000,"Powiat radzyński",2009,0.78
"15269",616000,"Powiat rycki",2009,-0.43
"15270",617000,"Powiat świdnicki",2009,-0.34
"15271",618000,"Powiat tomaszowski",2009,-1.92
"15272",619000,"Powiat włodawski",2009,-1.95
"15273",620000,"Powiat zamojski",2009,-3.53
"15274",661000,"Powiat m.Biała Podlaska",2009,3.7
"15275",662000,"Powiat m.Chełm",2009,0.95
"15276",663000,"Powiat m.Lublin",2009,1.43
"15277",664000,"Powiat m.Zamość",2009,3.07
"15278",801000,"Powiat gorzowski",2009,2.96
"15279",802000,"Powiat krośnieński",2009,0.46
"15280",803000,"Powiat międzyrzecki",2009,1.95
"15281",804000,"Powiat nowosolski",2009,1.66
"15282",805000,"Powiat słubicki",2009,2.78
"15283",806000,"Powiat strzelecko-drezdenecki",2009,2.14
"15284",807000,"Powiat sulęciński",2009,0.95
"15285",808000,"Powiat świebodziński",2009,1.72
"15286",809000,"Powiat zielonogórski",2009,3.63
"15287",810000,"Powiat żagański",2009,0.99
"15288",811000,"Powiat żarski",2009,0.99
"15289",812000,"Powiat wschowski",2009,0.89
"15290",861000,"Powiat m.Gorzów Wielkopolski",2009,1.74
"15291",862000,"Powiat m.Zielona Góra",2009,0.9
"15292",1001000,"Powiat bełchatowski",2009,2.44
"15293",1002000,"Powiat kutnowski",2009,-3.73
"15294",1003000,"Powiat łaski",2009,-1.89
"15295",1004000,"Powiat łęczycki",2009,-2.64
"15296",1005000,"Powiat łowicki",2009,-1.43
"15297",1006000,"Powiat łódzki wschodni",2009,-0.41
"15298",1007000,"Powiat opoczyński",2009,0.94
"15299",1008000,"Powiat pabianicki",2009,-3.33
"15300",1009000,"Powiat pajęczański",2009,-3.26
"15301",1010000,"Powiat piotrkowski",2009,-1.13
"15302",1011000,"Powiat poddębicki",2009,-3.94
"15303",1012000,"Powiat radomszczański",2009,-2.54
"15304",1013000,"Powiat rawski",2009,-0.2
"15305",1014000,"Powiat sieradzki",2009,-1.05
"15306",1015000,"Powiat skierniewicki",2009,-2.42
"15307",1016000,"Powiat tomaszowski",2009,-1.21
"15308",1017000,"Powiat wieluński",2009,-0.19
"15309",1018000,"Powiat wieruszowski",2009,1.01
"15310",1019000,"Powiat zduńskowolski",2009,-0.37
"15311",1020000,"Powiat zgierski",2009,-1.53
"15312",1021000,"Powiat brzeziński",2009,-2.48
"15313",1061000,"Powiat m.Łódź",2009,-5
"15314",1062000,"Powiat m.Piotrków Trybunalski",2009,-0.47
"15315",1063000,"Powiat m.Skierniewice",2009,2.47
"15316",1201000,"Powiat bocheński",2009,3.69
"15317",1202000,"Powiat brzeski",2009,2.96
"15318",1203000,"Powiat chrzanowski",2009,-0.72
"15319",1204000,"Powiat dąbrowski",2009,1.02
"15320",1205000,"Powiat gorlicki",2009,3.35
"15321",1206000,"Powiat krakowski",2009,1.74
"15322",1207000,"Powiat limanowski",2009,6.4
"15323",1208000,"Powiat miechowski",2009,-4.16
"15324",1209000,"Powiat myślenicki",2009,4.93
"15325",1210000,"Powiat nowosądecki",2009,6.17
"15326",1211000,"Powiat nowotarski",2009,4.71
"15327",1212000,"Powiat olkuski",2009,0.49
"15328",1213000,"Powiat oświęcimski",2009,1.21
"15329",1214000,"Powiat proszowicki",2009,-0.85
"15330",1215000,"Powiat suski",2009,2.74
"15331",1216000,"Powiat tarnowski",2009,2.69
"15332",1217000,"Powiat tatrzański",2009,1.27
"15333",1218000,"Powiat wadowicki",2009,2.66
"15334",1219000,"Powiat wielicki",2009,2.16
"15335",1261000,"Powiat m.Kraków",2009,0.94
"15336",1262000,"Powiat m.Nowy Sącz",2009,3.39
"15337",1263000,"Powiat m.Tarnów",2009,0.51
"15338",1401000,"Powiat białobrzeski",2009,3.96
"15339",1402000,"Powiat ciechanowski",2009,0.02
"15340",1403000,"Powiat garwoliński",2009,2.34
"15341",1404000,"Powiat gostyniński",2009,0.77
"15342",1405000,"Powiat grodziski",2009,1.65
"15343",1406000,"Powiat grójecki",2009,1
"15344",1407000,"Powiat kozienicki",2009,-0.39
"15345",1408000,"Powiat legionowski",2009,3.5
"15346",1409000,"Powiat lipski",2009,-4.97
"15347",1410000,"Powiat łosicki",2009,-3.18
"15348",1411000,"Powiat makowski",2009,0.49
"15349",1412000,"Powiat miński",2009,2.14
"15350",1413000,"Powiat mławski",2009,-0.12
"15351",1414000,"Powiat nowodworski",2009,1.74
"15352",1415000,"Powiat ostrołęcki",2009,2.27
"15353",1416000,"Powiat ostrowski",2009,-0.57
"15354",1417000,"Powiat otwocki",2009,1.47
"15355",1418000,"Powiat piaseczyński",2009,4.46
"15356",1419000,"Powiat płocki",2009,0.14
"15357",1420000,"Powiat płoński",2009,0.05
"15358",1421000,"Powiat pruszkowski",2009,1.71
"15359",1422000,"Powiat przasnyski",2009,-0.4
"15360",1423000,"Powiat przysuski",2009,-1.59
"15361",1424000,"Powiat pułtuski",2009,-0.04
"15362",1425000,"Powiat radomski",2009,2.19
"15363",1426000,"Powiat siedlecki",2009,-0.89
"15364",1427000,"Powiat sierpecki",2009,-1.88
"15365",1428000,"Powiat sochaczewski",2009,1.08
"15366",1429000,"Powiat sokołowski",2009,-3.13
"15367",1430000,"Powiat szydłowiecki",2009,0.8
"15368",1432000,"Powiat warszawski zachodni",2009,1.37
"15369",1433000,"Powiat węgrowski",2009,-1.58
"15370",1434000,"Powiat wołomiński",2009,4.43
"15371",1435000,"Powiat wyszkowski",2009,3.84
