"","Kod","Nazwa","rok","BEZROBOCIE_ogolem_w_proc_bezrobotnych_ogolem_proc"
"10048",1432000,"Powiat warszawski zachodni",2012,34.9
"10049",1433000,"Powiat węgrowski",2012,38.4
"10050",1434000,"Powiat wołomiński",2012,35.9
"10051",1435000,"Powiat wyszkowski",2012,29.1
"10052",1436000,"Powiat zwoleński",2012,43.8
"10053",1437000,"Powiat żuromiński",2012,46.9
"10054",1438000,"Powiat żyrardowski",2012,39.1
"10055",1461000,"Powiat m.Ostrołęka",2012,49.8
"10056",1462000,"Powiat m.Płock",2012,36.3
"10057",1463000,"Powiat m.Radom",2012,45.2
"10058",1464000,"Powiat m.Siedlce",2012,36
"10059",1465000,"Powiat m. st. Warszawa",2012,36.2
"10060",1601000,"Powiat brzeski",2012,33.3
"10061",1602000,"Powiat głubczycki",2012,38.2
"10062",1603000,"Powiat kędzierzyńsko-kozielski",2012,34.4
"10063",1604000,"Powiat kluczborski",2012,30.7
"10064",1605000,"Powiat krapkowicki",2012,27.4
"10065",1606000,"Powiat namysłowski",2012,33
"10066",1607000,"Powiat nyski",2012,29.1
"10067",1608000,"Powiat oleski",2012,29.8
"10068",1609000,"Powiat opolski",2012,30.4
"10069",1610000,"Powiat prudnicki",2012,38.1
"10070",1611000,"Powiat strzelecki",2012,24.4
"10071",1661000,"Powiat m.Opole",2012,28.8
"10072",1801000,"Powiat bieszczadzki",2012,37.5
"10073",1802000,"Powiat brzozowski",2012,48.4
"10074",1803000,"Powiat dębicki",2012,35.5
"10075",1804000,"Powiat jarosławski",2012,47.3
"10076",1805000,"Powiat jasielski",2012,44.7
"10077",1806000,"Powiat kolbuszowski",2012,43.6
"10078",1807000,"Powiat krośnieński",2012,33.7
"10079",1808000,"Powiat leżajski",2012,42.6
"10080",1809000,"Powiat lubaczowski",2012,27.9
"10081",1810000,"Powiat łańcucki",2012,42
"10082",1811000,"Powiat mielecki",2012,42.3
"10083",1812000,"Powiat niżański",2012,41.6
"10084",1813000,"Powiat przemyski",2012,45.1
"10085",1814000,"Powiat przeworski",2012,43.5
"10086",1815000,"Powiat ropczycko-sędziszowski",2012,37.8
"10087",1816000,"Powiat rzeszowski",2012,38.5
"10088",1817000,"Powiat sanocki",2012,38
"10089",1818000,"Powiat stalowowolski",2012,39.1
"10090",1819000,"Powiat strzyżowski",2012,48.5
"10091",1820000,"Powiat tarnobrzeski",2012,39.9
"10092",1821000,"Powiat leski",2012,43
"10093",1861000,"Powiat m.Krosno",2012,32.5
"10094",1862000,"Powiat m.Przemyśl",2012,56.6
"10095",1863000,"Powiat m.Rzeszów",2012,40.1
"10096",1864000,"Powiat m.Tarnobrzeg",2012,41.4
"10097",2001000,"Powiat augustowski",2012,46.7
"10098",2002000,"Powiat białostocki",2012,40.1
"10099",2003000,"Powiat bielski",2012,34.5
"10100",2004000,"Powiat grajewski",2012,44
"10101",2005000,"Powiat hajnowski",2012,31.6
"10102",2006000,"Powiat kolneński",2012,48.7
"10103",2007000,"Powiat łomżyński",2012,42
"10104",2008000,"Powiat moniecki",2012,46.2
"10105",2009000,"Powiat sejneński",2012,49.1
"10106",2010000,"Powiat siemiatycki",2012,36.9
"10107",2011000,"Powiat sokólski",2012,49.5
"10108",2012000,"Powiat suwalski",2012,30.2
"10109",2013000,"Powiat wysokomazowiecki",2012,30.7
"10110",2014000,"Powiat zambrowski",2012,40.6
"10111",2061000,"Powiat m.Białystok",2012,41.2
"10112",2062000,"Powiat m.Łomża",2012,40.7
"10113",2063000,"Powiat m.Suwałki",2012,29.6
"10114",2201000,"Powiat bytowski",2012,37
"10115",2202000,"Powiat chojnicki",2012,41.6
"10116",2203000,"Powiat człuchowski",2012,34.1
"10117",2204000,"Powiat gdański",2012,28.1
"10118",2205000,"Powiat kartuski",2012,24
"10119",2206000,"Powiat kościerski",2012,29.1
"10120",2207000,"Powiat kwidzyński",2012,30
"10121",2208000,"Powiat lęborski",2012,32.4
"10122",2209000,"Powiat malborski",2012,35.3
"10123",2210000,"Powiat nowodworski",2012,38.4
"10124",2211000,"Powiat pucki",2012,23.2
"10125",2212000,"Powiat słupski",2012,35.4
"10126",2213000,"Powiat starogardzki",2012,33.3
"10127",2214000,"Powiat tczewski",2012,28.8
"10128",2215000,"Powiat wejherowski",2012,29
"10129",2216000,"Powiat sztumski",2012,29.4
"10130",2261000,"Powiat m.Gdańsk",2012,27.3
"10131",2262000,"Powiat m.Gdynia",2012,22.3
"10132",2263000,"Powiat m.Słupsk",2012,33.1
"10133",2264000,"Powiat m.Sopot",2012,24.3
"10134",2401000,"Powiat będziński",2012,32
"10135",2402000,"Powiat bielski",2012,34.2
"10136",2403000,"Powiat cieszyński",2012,33.1
"10137",2404000,"Powiat częstochowski",2012,39.1
"10138",2405000,"Powiat gliwicki",2012,31.9
"10139",2406000,"Powiat kłobucki",2012,30
"10140",2407000,"Powiat lubliniecki",2012,38
"10141",2408000,"Powiat mikołowski",2012,29.9
"10142",2409000,"Powiat myszkowski",2012,38.6
"10143",2410000,"Powiat pszczyński",2012,26.1
"10144",2411000,"Powiat raciborski",2012,30.1
"10145",2412000,"Powiat rybnicki",2012,26
"10146",2413000,"Powiat tarnogórski",2012,37.2
"10147",2414000,"Powiat bieruńsko-lędziński",2012,19
"10148",2415000,"Powiat wodzisławski",2012,26.8
"10149",2416000,"Powiat zawierciański",2012,37.2
"10150",2417000,"Powiat żywiecki",2012,35.9
"10151",2461000,"Powiat m.Bielsko-Biała",2012,34.6
"10152",2462000,"Powiat m.Bytom",2012,40.5
"10153",2463000,"Powiat m.Chorzów",2012,24.4
"10154",2464000,"Powiat m.Częstochowa",2012,39.5
"10155",2465000,"Powiat m.Dąbrowa Górnicza",2012,26.7
"10156",2466000,"Powiat m.Gliwice",2012,29.3
"10157",2467000,"Powiat m.Jastrzębie-Zdrój",2012,27.4
"10158",2468000,"Powiat m.Jaworzno",2012,21.3
"10159",2469000,"Powiat m.Katowice",2012,29.1
"10160",2470000,"Powiat m.Mysłowice",2012,22.3
"10161",2471000,"Powiat m.Piekary Śląskie",2012,33.1
"10162",2472000,"Powiat m.Ruda Śląska",2012,16.2
"10163",2473000,"Powiat m.Rybnik",2012,25.2
"10164",2474000,"Powiat m.Siemianowice Śląskie",2012,19.3
"10165",2475000,"Powiat m.Sosnowiec",2012,27.6
"10166",2476000,"Powiat m.Świętochłowice",2012,27.8
"10167",2477000,"Powiat m.Tychy",2012,21.3
"10168",2478000,"Powiat m.Zabrze",2012,29.1
"10169",2479000,"Powiat m.Żory",2012,16.9
"10170",2601000,"Powiat buski",2012,29.9
"10171",2602000,"Powiat jędrzejowski",2012,47.1
"10172",2603000,"Powiat kazimierski",2012,46.5
"10173",2604000,"Powiat kielecki",2012,29.3
"10174",2605000,"Powiat konecki",2012,36.5
"10175",2606000,"Powiat opatowski",2012,51.4
"10176",2607000,"Powiat ostrowiecki",2012,37.4
"10177",2608000,"Powiat pińczowski",2012,39.5
"10178",2609000,"Powiat sandomierski",2012,40.6
"10179",2610000,"Powiat skarżyski",2012,37
"10180",2611000,"Powiat starachowicki",2012,37.5
"10181",2612000,"Powiat staszowski",2012,25.7
"10182",2613000,"Powiat włoszczowski",2012,36.5
"10183",2661000,"Powiat m.Kielce",2012,36
"10184",2801000,"Powiat bartoszycki",2012,40.9
"10185",2802000,"Powiat braniewski",2012,40.8
"10186",2803000,"Powiat działdowski",2012,43.5
"10187",2804000,"Powiat elbląski",2012,40.6
"10188",2805000,"Powiat ełcki",2012,37.4
"10189",2806000,"Powiat giżycki",2012,21.1
"10190",2807000,"Powiat iławski",2012,22.3
"10191",2808000,"Powiat kętrzyński",2012,27.8
"10192",2809000,"Powiat lidzbarski",2012,36.2
"10193",2810000,"Powiat mrągowski",2012,22.8
"10194",2811000,"Powiat nidzicki",2012,23.9
"10195",2812000,"Powiat nowomiejski",2012,38.6
"10196",2813000,"Powiat olecki",2012,35.9
"10197",2814000,"Powiat olsztyński",2012,31.6
"10198",2815000,"Powiat ostródzki",2012,34.7
"10199",2816000,"Powiat piski",2012,34.7
"10200",2817000,"Powiat szczycieński",2012,43.9
"10201",2818000,"Powiat gołdapski",2012,31.2
"10202",2819000,"Powiat węgorzewski",2012,32.2
"10203",2861000,"Powiat m.Elbląg",2012,38.6
"10204",2862000,"Powiat m.Olsztyn",2012,27.1
"10205",3001000,"Powiat chodzieski",2012,37.1
"10206",3002000,"Powiat czarnkowsko-trzcianecki",2012,30.1
"10207",3003000,"Powiat gnieźnieński",2012,34.2
"10208",3004000,"Powiat gostyński",2012,29
"10209",3005000,"Powiat grodziski",2012,34
"10210",3006000,"Powiat jarociński",2012,29.8
"10211",3007000,"Powiat kaliski",2012,26.8
"10212",3008000,"Powiat kępiński",2012,28
"10213",3009000,"Powiat kolski",2012,35.7
"10214",3010000,"Powiat koniński",2012,37.1
"10215",3011000,"Powiat kościański",2012,22.4
"10216",3012000,"Powiat krotoszyński",2012,32.4
"10217",3013000,"Powiat leszczyński",2012,25.3
"10218",3014000,"Powiat międzychodzki",2012,14.7
"10219",3015000,"Powiat nowotomyski",2012,15
"10220",3016000,"Powiat obornicki",2012,27.9
"10221",3017000,"Powiat ostrowski",2012,22.9
"10222",3018000,"Powiat ostrzeszowski",2012,31.1
"10223",3019000,"Powiat pilski",2012,25.4
"10224",3020000,"Powiat pleszewski",2012,22.6
"10225",3021000,"Powiat poznański",2012,17.1
"10226",3022000,"Powiat rawicki",2012,28.6
"10227",3023000,"Powiat słupecki",2012,38.5
"10228",3024000,"Powiat szamotulski",2012,33.4
"10229",3025000,"Powiat średzki",2012,37.4
"10230",3026000,"Powiat śremski",2012,24.7
"10231",3027000,"Powiat turecki",2012,29.3
"10232",3028000,"Powiat wągrowiecki",2012,39.4
"10233",3029000,"Powiat wolsztyński",2012,23.6
"10234",3030000,"Powiat wrzesiński",2012,34.7
"10235",3031000,"Powiat złotowski",2012,28.3
"10236",3061000,"Powiat m.Kalisz",2012,24.8
"10237",3062000,"Powiat m.Konin",2012,38
"10238",3063000,"Powiat m.Leszno",2012,25.8
"10239",3064000,"Powiat m.Poznań",2012,21
"10240",3201000,"Powiat białogardzki",2012,34.8
"10241",3202000,"Powiat choszczeński",2012,35.8
"10242",3203000,"Powiat drawski",2012,38.1
"10243",3204000,"Powiat goleniowski",2012,28.8
"10244",3205000,"Powiat gryficki",2012,26.9
"10245",3206000,"Powiat gryfiński",2012,40.7
"10246",3207000,"Powiat kamieński",2012,30.5
"10247",3208000,"Powiat kołobrzeski",2012,15.8
"10248",3209000,"Powiat koszaliński",2012,33.5
"10249",3210000,"Powiat myśliborski",2012,30.9
"10250",3211000,"Powiat policki",2012,42.2
"10251",3212000,"Powiat pyrzycki",2012,37.7
"10252",3213000,"Powiat sławieński",2012,32.8
"10253",3214000,"Powiat stargardzki",2012,35.5
"10254",3215000,"Powiat szczecinecki",2012,34.8
"10255",3216000,"Powiat świdwiński",2012,28.9
"10256",3217000,"Powiat wałecki",2012,28.8
"10257",3218000,"Powiat łobeski",2012,38
"10258",3261000,"Powiat m.Koszalin",2012,36
"10259",3262000,"Powiat m.Szczecin",2012,35.6
"10260",3263000,"Powiat m.Świnoujście",2012,21.6
"10261",201000,"Powiat bolesławiecki",2013,27.4
"10262",202000,"Powiat dzierżoniowski",2013,27.9
"10263",203000,"Powiat głogowski",2013,36.9
"10264",204000,"Powiat górowski",2013,39.1
"10265",205000,"Powiat jaworski",2013,38.8
"10266",206000,"Powiat jeleniogórski",2013,40.5
"10267",207000,"Powiat kamiennogórski",2013,32.6
"10268",208000,"Powiat kłodzki",2013,40.5
"10269",209000,"Powiat legnicki",2013,37.6
"10270",210000,"Powiat lubański",2013,36.8
"10271",211000,"Powiat lubiński",2013,32.1
"10272",212000,"Powiat lwówecki",2013,39.5
"10273",213000,"Powiat milicki",2013,41.1
"10274",214000,"Powiat oleśnicki",2013,35.3
"10275",215000,"Powiat oławski",2013,34.7
"10276",216000,"Powiat polkowicki",2013,37
"10277",217000,"Powiat strzeliński",2013,36.7
"10278",218000,"Powiat średzki",2013,34.9
"10279",219000,"Powiat świdnicki",2013,28.2
"10280",220000,"Powiat trzebnicki",2013,30.2
"10281",221000,"Powiat wałbrzyski",2013,34.5
"10282",222000,"Powiat wołowski",2013,44.2
"10283",223000,"Powiat wrocławski",2013,34.9
"10284",224000,"Powiat ząbkowicki",2013,31.3
"10285",225000,"Powiat zgorzelecki",2013,38.1
"10286",226000,"Powiat złotoryjski",2013,38.4
"10287",261000,"Powiat m.Jelenia Góra",2013,31.8
"10288",262000,"Powiat m.Legnica",2013,34.1
"10289",264000,"Powiat m.Wrocław",2013,35.8
"10290",265000,"Powiat m.Wałbrzych od 2013",2013,33.6
"10291",401000,"Powiat aleksandrowski",2013,42.8
"10292",402000,"Powiat brodnicki",2013,32.3
"10293",403000,"Powiat bydgoski",2013,32.9
"10294",404000,"Powiat chełmiński",2013,43.7
"10295",405000,"Powiat golubsko-dobrzyński",2013,43.8
"10296",406000,"Powiat grudziądzki",2013,41.2
"10297",407000,"Powiat inowrocławski",2013,44.5
"10298",408000,"Powiat lipnowski",2013,39.5
"10299",409000,"Powiat mogileński",2013,41.6
"10300",410000,"Powiat nakielski",2013,33.5
"10301",411000,"Powiat radziejowski",2013,46
"10302",412000,"Powiat rypiński",2013,41.1
"10303",413000,"Powiat sępoleński",2013,31.7
"10304",414000,"Powiat świecki",2013,40.3
"10305",415000,"Powiat toruński",2013,35.3
"10306",416000,"Powiat tucholski",2013,39.5
"10307",417000,"Powiat wąbrzeski",2013,44.9
"10308",418000,"Powiat włocławski",2013,47.7
"10309",419000,"Powiat żniński",2013,37.2
"10310",461000,"Powiat m.Bydgoszcz",2013,32.7
"10311",462000,"Powiat m.Grudziądz",2013,41.8
"10312",463000,"Powiat m.Toruń",2013,35.8
"10313",464000,"Powiat m.Włocławek",2013,48
"10314",601000,"Powiat bialski",2013,48
"10315",602000,"Powiat biłgorajski",2013,18.2
"10316",603000,"Powiat chełmski",2013,42.8
"10317",604000,"Powiat hrubieszowski",2013,47.2
"10318",605000,"Powiat janowski",2013,50.5
"10319",606000,"Powiat krasnostawski",2013,52.2
"10320",607000,"Powiat kraśnicki",2013,50.3
"10321",608000,"Powiat lubartowski",2013,50
"10322",609000,"Powiat lubelski",2013,42.4
"10323",610000,"Powiat łęczyński",2013,29.7
"10324",611000,"Powiat łukowski",2013,39.5
"10325",612000,"Powiat opolski",2013,48.3
"10326",613000,"Powiat parczewski",2013,48.8
"10327",614000,"Powiat puławski",2013,35.3
"10328",615000,"Powiat radzyński",2013,52.6
"10329",616000,"Powiat rycki",2013,40.3
"10330",617000,"Powiat świdnicki",2013,44.3
"10331",618000,"Powiat tomaszowski",2013,38.4
"10332",619000,"Powiat włodawski",2013,45.8
"10333",620000,"Powiat zamojski",2013,43.8
"10334",661000,"Powiat m.Biała Podlaska",2013,47.5
"10335",662000,"Powiat m.Chełm",2013,42.6
"10336",663000,"Powiat m.Lublin",2013,46.5
"10337",664000,"Powiat m.Zamość",2013,44.7
"10338",801000,"Powiat gorzowski",2013,25.5
"10339",802000,"Powiat krośnieński",2013,35.1
"10340",803000,"Powiat międzyrzecki",2013,39.7
"10341",804000,"Powiat nowosolski",2013,38
"10342",805000,"Powiat słubicki",2013,24.3
"10343",806000,"Powiat strzelecko-drezdenecki",2013,33.8
"10344",807000,"Powiat sulęciński",2013,22.2
"10345",808000,"Powiat świebodziński",2013,28.6
"10346",809000,"Powiat zielonogórski",2013,27.1
"10347",810000,"Powiat żagański",2013,24.7
"10348",811000,"Powiat żarski",2013,32
"10349",812000,"Powiat wschowski",2013,30.9
"10350",861000,"Powiat m.Gorzów Wielkopolski",2013,24.9
"10351",862000,"Powiat m.Zielona Góra",2013,24.1
"10352",1001000,"Powiat bełchatowski",2013,42.1
"10353",1002000,"Powiat kutnowski",2013,39.1
"10354",1003000,"Powiat łaski",2013,47.7
"10355",1004000,"Powiat łęczycki",2013,42.8
"10356",1005000,"Powiat łowicki",2013,35.5
"10357",1006000,"Powiat łódzki wschodni",2013,34.4
"10358",1007000,"Powiat opoczyński",2013,35.3
"10359",1008000,"Powiat pabianicki",2013,43.9
"10360",1009000,"Powiat pajęczański",2013,36.4
"10361",1010000,"Powiat piotrkowski",2013,37.2
"10362",1011000,"Powiat poddębicki",2013,45.3
"10363",1012000,"Powiat radomszczański",2013,45.5
"10364",1013000,"Powiat rawski",2013,32.1
"10365",1014000,"Powiat sieradzki",2013,37.2
"10366",1015000,"Powiat skierniewicki",2013,30.8
"10367",1016000,"Powiat tomaszowski",2013,33.5
"10368",1017000,"Powiat wieluński",2013,42.9
"10369",1018000,"Powiat wieruszowski",2013,37.6
"10370",1019000,"Powiat zduńskowolski",2013,40
"10371",1020000,"Powiat zgierski",2013,43.5
"10372",1021000,"Powiat brzeziński",2013,40.1
"10373",1061000,"Powiat m.Łódź",2013,44.3
"10374",1062000,"Powiat m.Piotrków Trybunalski",2013,39.3
"10375",1063000,"Powiat m.Skierniewice",2013,34
"10376",1201000,"Powiat bocheński",2013,41.9
"10377",1202000,"Powiat brzeski",2013,36.8
"10378",1203000,"Powiat chrzanowski",2013,30.9
"10379",1204000,"Powiat dąbrowski",2013,41.9
"10380",1205000,"Powiat gorlicki",2013,36.3
"10381",1206000,"Powiat krakowski",2013,33.5
"10382",1207000,"Powiat limanowski",2013,47.4
"10383",1208000,"Powiat miechowski",2013,41
"10384",1209000,"Powiat myślenicki",2013,39.8
"10385",1210000,"Powiat nowosądecki",2013,36.4
"10386",1211000,"Powiat nowotarski",2013,42.1
"10387",1212000,"Powiat olkuski",2013,44.9
"10388",1213000,"Powiat oświęcimski",2013,33.8
"10389",1214000,"Powiat proszowicki",2013,41.3
"10390",1215000,"Powiat suski",2013,34.6
"10391",1216000,"Powiat tarnowski",2013,36
"10392",1217000,"Powiat tatrzański",2013,46.2
"10393",1218000,"Powiat wadowicki",2013,37.8
"10394",1219000,"Powiat wielicki",2013,34.3
"10395",1261000,"Powiat m.Kraków",2013,37.8
"10396",1262000,"Powiat m.Nowy Sącz",2013,34.5
"10397",1263000,"Powiat m.Tarnów",2013,38.1
"10398",1401000,"Powiat białobrzeski",2013,47.7
"10399",1402000,"Powiat ciechanowski",2013,37.6
"10400",1403000,"Powiat garwoliński",2013,47.2
"10401",1404000,"Powiat gostyniński",2013,45.3
"10402",1405000,"Powiat grodziski",2013,24.2
"10403",1406000,"Powiat grójecki",2013,34.4
"10404",1407000,"Powiat kozienicki",2013,46.1
"10405",1408000,"Powiat legionowski",2013,37.8
"10406",1409000,"Powiat lipski",2013,37.4
"10407",1410000,"Powiat łosicki",2013,36.7
"10408",1411000,"Powiat makowski",2013,55.2
"10409",1412000,"Powiat miński",2013,35.3
"10410",1413000,"Powiat mławski",2013,37.1
"10411",1414000,"Powiat nowodworski",2013,35
"10412",1415000,"Powiat ostrołęcki",2013,51
"10413",1416000,"Powiat ostrowski",2013,50.1
"10414",1417000,"Powiat otwocki",2013,27.2
"10415",1418000,"Powiat piaseczyński",2013,37.4
"10416",1419000,"Powiat płocki",2013,35.2
"10417",1420000,"Powiat płoński",2013,44.8
"10418",1421000,"Powiat pruszkowski",2013,38.2
"10419",1422000,"Powiat przasnyski",2013,44.9
"10420",1423000,"Powiat przysuski",2013,55.9
"10421",1424000,"Powiat pułtuski",2013,50.5
"10422",1425000,"Powiat radomski",2013,50.1
"10423",1426000,"Powiat siedlecki",2013,39.1
"10424",1427000,"Powiat sierpecki",2013,50.5
"10425",1428000,"Powiat sochaczewski",2013,36.6
"10426",1429000,"Powiat sokołowski",2013,39
"10427",1430000,"Powiat szydłowiecki",2013,51.9
"10428",1432000,"Powiat warszawski zachodni",2013,35.7
"10429",1433000,"Powiat węgrowski",2013,44.1
"10430",1434000,"Powiat wołomiński",2013,41.1
"10431",1435000,"Powiat wyszkowski",2013,30.3
"10432",1436000,"Powiat zwoleński",2013,44.6
"10433",1437000,"Powiat żuromiński",2013,47.9
"10434",1438000,"Powiat żyrardowski",2013,42
"10435",1461000,"Powiat m.Ostrołęka",2013,50.3
"10436",1462000,"Powiat m.Płock",2013,40.6
"10437",1463000,"Powiat m.Radom",2013,48
"10438",1464000,"Powiat m.Siedlce",2013,42
"10439",1465000,"Powiat m. st. Warszawa",2013,41.4
"10440",1601000,"Powiat brzeski",2013,33.3
"10441",1602000,"Powiat głubczycki",2013,35.9
"10442",1603000,"Powiat kędzierzyńsko-kozielski",2013,35.7
"10443",1604000,"Powiat kluczborski",2013,29.5
"10444",1605000,"Powiat krapkowicki",2013,30.9
"10445",1606000,"Powiat namysłowski",2013,36
"10446",1607000,"Powiat nyski",2013,24.5
"10447",1608000,"Powiat oleski",2013,29.7
"10448",1609000,"Powiat opolski",2013,34.4
"10449",1610000,"Powiat prudnicki",2013,37.5
"10450",1611000,"Powiat strzelecki",2013,22.9
"10451",1661000,"Powiat m.Opole",2013,32.7
"10452",1801000,"Powiat bieszczadzki",2013,41.1
"10453",1802000,"Powiat brzozowski",2013,51.2
"10454",1803000,"Powiat dębicki",2013,39.7
"10455",1804000,"Powiat jarosławski",2013,48.5
"10456",1805000,"Powiat jasielski",2013,47.5
"10457",1806000,"Powiat kolbuszowski",2013,43.4
"10458",1807000,"Powiat krośnieński",2013,35.7
"10459",1808000,"Powiat leżajski",2013,42.6
"10460",1809000,"Powiat lubaczowski",2013,27
"10461",1810000,"Powiat łańcucki",2013,43.4
"10462",1811000,"Powiat mielecki",2013,40.3
"10463",1812000,"Powiat niżański",2013,43.4
"10464",1813000,"Powiat przemyski",2013,43.7
"10465",1814000,"Powiat przeworski",2013,42.8
"10466",1815000,"Powiat ropczycko-sędziszowski",2013,43.5
"10467",1816000,"Powiat rzeszowski",2013,41.1
"10468",1817000,"Powiat sanocki",2013,39.4
"10469",1818000,"Powiat stalowowolski",2013,40.8
"10470",1819000,"Powiat strzyżowski",2013,49.4
"10471",1820000,"Powiat tarnobrzeski",2013,38.3
"10472",1821000,"Powiat leski",2013,40.1
"10473",1861000,"Powiat m.Krosno",2013,35.3
"10474",1862000,"Powiat m.Przemyśl",2013,54.6
"10475",1863000,"Powiat m.Rzeszów",2013,43.3
"10476",1864000,"Powiat m.Tarnobrzeg",2013,34.5
"10477",2001000,"Powiat augustowski",2013,47.5
"10478",2002000,"Powiat białostocki",2013,44.9
"10479",2003000,"Powiat bielski",2013,32.8
"10480",2004000,"Powiat grajewski",2013,44.3
"10481",2005000,"Powiat hajnowski",2013,34.5
"10482",2006000,"Powiat kolneński",2013,47.6
"10483",2007000,"Powiat łomżyński",2013,41.8
"10484",2008000,"Powiat moniecki",2013,50.4
"10485",2009000,"Powiat sejneński",2013,40.6
"10486",2010000,"Powiat siemiatycki",2013,37.4
"10487",2011000,"Powiat sokólski",2013,49
"10488",2012000,"Powiat suwalski",2013,29.6
"10489",2013000,"Powiat wysokomazowiecki",2013,35.8
"10490",2014000,"Powiat zambrowski",2013,43.7
"10491",2061000,"Powiat m.Białystok",2013,44.5
"10492",2062000,"Powiat m.Łomża",2013,41.3
"10493",2063000,"Powiat m.Suwałki",2013,29.7
"10494",2201000,"Powiat bytowski",2013,40.8
"10495",2202000,"Powiat chojnicki",2013,40.4
"10496",2203000,"Powiat człuchowski",2013,38.4
