"","Kod","Nazwa","rok","SCIEZKI_ROWEROWE_CTAB_scieZki_rowerowe_na_10_tys_ludnosci_km"
"8827",2468000,"Powiat m.Jaworzno",2016,2.26
"8828",2469000,"Powiat m.Katowice",2016,2.23
"8829",2470000,"Powiat m.Mysłowice",2016,0.12
"8830",2471000,"Powiat m.Piekary Śląskie",2016,0.55
"8831",2472000,"Powiat m.Ruda Śląska",2016,1.65
"8832",2473000,"Powiat m.Rybnik",2016,1.13
"8833",2474000,"Powiat m.Siemianowice Śląskie",2016,0.32
"8834",2475000,"Powiat m.Sosnowiec",2016,1
"8835",2476000,"Powiat m.Świętochłowice",2016,3.89
"8836",2477000,"Powiat m.Tychy",2016,3.58
"8837",2478000,"Powiat m.Zabrze",2016,1.35
"8838",2479000,"Powiat m.Żory",2016,2.45
"8839",2601000,"Powiat buski",2016,1.35
"8840",2602000,"Powiat jędrzejowski",2016,1.99
"8841",2603000,"Powiat kazimierski",2016,0.23
"8842",2604000,"Powiat kielecki",2016,1.75
"8843",2605000,"Powiat konecki",2016,3.04
"8844",2606000,"Powiat opatowski",2016,2.23
"8845",2607000,"Powiat ostrowiecki",2016,3.47
"8846",2609000,"Powiat sandomierski",2016,1.98
"8847",2610000,"Powiat skarżyski",2016,0.46
"8848",2611000,"Powiat starachowicki",2016,0.51
"8849",2612000,"Powiat staszowski",2016,1.39
"8850",2613000,"Powiat włoszczowski",2016,1.58
"8851",2661000,"Powiat m.Kielce",2016,2.48
"8852",2801000,"Powiat bartoszycki",2016,3.67
"8853",2802000,"Powiat braniewski",2016,1.17
"8854",2803000,"Powiat działdowski",2016,2.3
"8855",2804000,"Powiat elbląski",2016,4.08
"8856",2805000,"Powiat ełcki",2016,1.88
"8857",2806000,"Powiat giżycki",2016,2.5
"8858",2807000,"Powiat iławski",2016,5.77
"8859",2808000,"Powiat kętrzyński",2016,6.78
"8860",2809000,"Powiat lidzbarski",2016,12.3
"8861",2810000,"Powiat mrągowski",2016,2.57
"8862",2811000,"Powiat nidzicki",2016,4.7
"8863",2812000,"Powiat nowomiejski",2016,3.12
"8864",2813000,"Powiat olecki",2016,1.47
"8865",2814000,"Powiat olsztyński",2016,0.9
"8866",2815000,"Powiat ostródzki",2016,0.84
"8867",2816000,"Powiat piski",2016,2.91
"8868",2817000,"Powiat szczycieński",2016,2.16
"8869",2818000,"Powiat gołdapski",2016,7.59
"8870",2819000,"Powiat węgorzewski",2016,10.57
"8871",2861000,"Powiat m.Elbląg",2016,3.46
"8872",2862000,"Powiat m.Olsztyn",2016,4.39
"8873",3001000,"Powiat chodzieski",2016,6.94
"8874",3002000,"Powiat czarnkowsko-trzcianecki",2016,4.27
"8875",3003000,"Powiat gnieźnieński",2016,1.85
"8876",3004000,"Powiat gostyński",2016,5.35
"8877",3005000,"Powiat grodziski",2016,8.01
"8878",3006000,"Powiat jarociński",2016,2.96
"8879",3007000,"Powiat kaliski",2016,0.4
"8880",3008000,"Powiat kępiński",2016,5.54
"8881",3009000,"Powiat kolski",2016,2.1
"8882",3010000,"Powiat koniński",2016,3.27
"8883",3011000,"Powiat kościański",2016,7.28
"8884",3012000,"Powiat krotoszyński",2016,2.13
"8885",3013000,"Powiat leszczyński",2016,11.3
"8886",3014000,"Powiat międzychodzki",2016,1.86
"8887",3015000,"Powiat nowotomyski",2016,6.74
"8888",3016000,"Powiat obornicki",2016,4.54
"8889",3017000,"Powiat ostrowski",2016,4.26
"8890",3018000,"Powiat ostrzeszowski",2016,4.15
"8891",3019000,"Powiat pilski",2016,3.52
"8892",3020000,"Powiat pleszewski",2016,3.26
"8893",3021000,"Powiat poznański",2016,3.96
"8894",3022000,"Powiat rawicki",2016,2.39
"8895",3023000,"Powiat słupecki",2016,1.86
"8896",3024000,"Powiat szamotulski",2016,5.19
"8897",3025000,"Powiat średzki",2016,2.93
"8898",3026000,"Powiat śremski",2016,3.88
"8899",3027000,"Powiat turecki",2016,1.9
"8900",3028000,"Powiat wągrowiecki",2016,4.7
"8901",3029000,"Powiat wolsztyński",2016,7.61
"8902",3030000,"Powiat wrzesiński",2016,2.08
"8903",3031000,"Powiat złotowski",2016,3.69
"8904",3061000,"Powiat m.Kalisz",2016,3.77
"8905",3062000,"Powiat m.Konin",2016,4.43
"8906",3063000,"Powiat m.Leszno",2016,7.47
"8907",3064000,"Powiat m.Poznań",2016,2.91
"8908",3201000,"Powiat białogardzki",2016,4.5
"8909",3202000,"Powiat choszczeński",2016,0.89
"8910",3203000,"Powiat drawski",2016,0.57
"8911",3204000,"Powiat goleniowski",2016,3.7
"8912",3205000,"Powiat gryficki",2016,4.35
"8913",3206000,"Powiat gryfiński",2016,2.5
"8914",3207000,"Powiat kamieński",2016,11.42
"8915",3208000,"Powiat kołobrzeski",2016,7.4
"8916",3209000,"Powiat koszaliński",2016,7.04
"8917",3210000,"Powiat myśliborski",2016,2.12
"8918",3211000,"Powiat policki",2016,8.38
"8919",3212000,"Powiat pyrzycki",2016,3.17
"8920",3213000,"Powiat sławieński",2016,5.31
"8921",3214000,"Powiat stargardzki",2016,4.5
"8922",3215000,"Powiat szczecinecki",2016,3.43
"8923",3216000,"Powiat świdwiński",2016,6.85
"8924",3217000,"Powiat wałecki",2016,2.52
"8925",3218000,"Powiat łobeski",2016,0.27
"8926",3261000,"Powiat m.Koszalin",2016,5.97
"8927",3262000,"Powiat m.Szczecin",2016,2.97
"8928",3263000,"Powiat m.Świnoujście",2016,7.69
"8929",201000,"Powiat bolesławiecki",2017,4.57
"8930",202000,"Powiat dzierżoniowski",2017,5.02
"8931",203000,"Powiat głogowski",2017,2.05
"8932",204000,"Powiat górowski",2017,0.9
"8933",205000,"Powiat jaworski",2017,0.8
"8934",208000,"Powiat kłodzki",2017,1.34
"8935",209000,"Powiat legnicki",2017,0.91
"8936",211000,"Powiat lubiński",2017,3.88
"8937",212000,"Powiat lwówecki",2017,1.75
"8938",213000,"Powiat milicki",2017,2.4
"8939",214000,"Powiat oleśnicki",2017,1.93
"8940",215000,"Powiat oławski",2017,1.96
"8941",216000,"Powiat polkowicki",2017,2.44
"8942",217000,"Powiat strzeliński",2017,0.77
"8943",218000,"Powiat średzki",2017,3.44
"8944",219000,"Powiat świdnicki",2017,1.74
"8945",220000,"Powiat trzebnicki",2017,0.5
"8946",221000,"Powiat wałbrzyski",2017,1.26
"8947",222000,"Powiat wołowski",2017,5.9
"8948",223000,"Powiat wrocławski",2017,2.48
"8949",224000,"Powiat ząbkowicki",2017,0
"8950",225000,"Powiat zgorzelecki",2017,2.53
"8951",226000,"Powiat złotoryjski",2017,0
"8952",261000,"Powiat m.Jelenia Góra",2017,5.43
"8953",262000,"Powiat m.Legnica",2017,3.3
"8954",264000,"Powiat m.Wrocław",2017,3.91
"8955",265000,"Powiat m.Wałbrzych od 2013",2017,2.17
"8956",401000,"Powiat aleksandrowski",2017,5.4
"8957",402000,"Powiat brodnicki",2017,2.36
"8958",403000,"Powiat bydgoski",2017,13.09
"8959",404000,"Powiat chełmiński",2017,5.91
"8960",405000,"Powiat golubsko-dobrzyński",2017,6.23
"8961",406000,"Powiat grudziądzki",2017,5
"8962",407000,"Powiat inowrocławski",2017,3.49
"8963",408000,"Powiat lipnowski",2017,0.08
"8964",409000,"Powiat mogileński",2017,1.74
"8965",410000,"Powiat nakielski",2017,2.05
"8966",411000,"Powiat radziejowski",2017,3.06
"8967",412000,"Powiat rypiński",2017,0.79
"8968",413000,"Powiat sępoleński",2017,7.08
"8969",414000,"Powiat świecki",2017,4.4
"8970",415000,"Powiat toruński",2017,10.17
"8971",416000,"Powiat tucholski",2017,6.5
"8972",417000,"Powiat wąbrzeski",2017,6.5
"8973",418000,"Powiat włocławski",2017,2.85
"8974",419000,"Powiat żniński",2017,1.53
"8975",461000,"Powiat m.Bydgoszcz",2017,2.41
"8976",462000,"Powiat m.Grudziądz",2017,5.66
"8977",463000,"Powiat m.Toruń",2017,5.43
"8978",464000,"Powiat m.Włocławek",2017,5.27
"8979",601000,"Powiat bialski",2017,3.45
"8980",602000,"Powiat biłgorajski",2017,4.78
"8981",603000,"Powiat chełmski",2017,2.89
"8982",604000,"Powiat hrubieszowski",2017,2.3
"8983",605000,"Powiat janowski",2017,1.92
"8984",606000,"Powiat krasnostawski",2017,0.82
"8985",607000,"Powiat kraśnicki",2017,1.35
"8986",608000,"Powiat lubartowski",2017,3.54
"8987",609000,"Powiat lubelski",2017,1.75
"8988",610000,"Powiat łęczyński",2017,4.21
"8989",611000,"Powiat łukowski",2017,5.31
"8990",612000,"Powiat opolski",2017,0.93
"8991",613000,"Powiat parczewski",2017,0.51
"8992",614000,"Powiat puławski",2017,1.16
"8993",615000,"Powiat radzyński",2017,1.51
"8994",616000,"Powiat rycki",2017,2.77
"8995",617000,"Powiat świdnicki",2017,2.57
"8996",618000,"Powiat tomaszowski",2017,6.21
"8997",619000,"Powiat włodawski",2017,11.2
"8998",620000,"Powiat zamojski",2017,1.93
"8999",661000,"Powiat m.Biała Podlaska",2017,1.82
"9000",662000,"Powiat m.Chełm",2017,2.51
"9001",663000,"Powiat m.Lublin",2017,4.27
"9002",664000,"Powiat m.Zamość",2017,6.04
"9003",801000,"Powiat gorzowski",2017,8.62
"9004",802000,"Powiat krośnieński",2017,7.03
"9005",803000,"Powiat międzyrzecki",2017,4.22
"9006",804000,"Powiat nowosolski",2017,8.97
"9007",805000,"Powiat słubicki",2017,6.18
"9008",806000,"Powiat strzelecko-drezdenecki",2017,5.69
"9009",807000,"Powiat sulęciński",2017,9.67
"9010",808000,"Powiat świebodziński",2017,6.45
"9011",809000,"Powiat zielonogórski",2017,7.16
"9012",810000,"Powiat żagański",2017,2.42
"9013",811000,"Powiat żarski",2017,5.65
"9014",812000,"Powiat wschowski",2017,1.28
"9015",861000,"Powiat m.Gorzów Wielkopolski",2017,3.72
"9016",862000,"Powiat m.Zielona Góra",2017,4.71
"9017",1001000,"Powiat bełchatowski",2017,11.74
"9018",1002000,"Powiat kutnowski",2017,1.83
"9019",1003000,"Powiat łaski",2017,3.11
"9020",1004000,"Powiat łęczycki",2017,0.28
"9021",1005000,"Powiat łowicki",2017,0.75
"9022",1006000,"Powiat łódzki wschodni",2017,4.57
"9023",1007000,"Powiat opoczyński",2017,1.34
"9024",1008000,"Powiat pabianicki",2017,1.86
"9025",1009000,"Powiat pajęczański",2017,7.1
"9026",1010000,"Powiat piotrkowski",2017,0.97
"9027",1011000,"Powiat poddębicki",2017,4.88
"9028",1012000,"Powiat radomszczański",2017,1
"9029",1013000,"Powiat rawski",2017,1.14
"9030",1014000,"Powiat sieradzki",2017,2.1
"9031",1015000,"Powiat skierniewicki",2017,7.22
"9032",1016000,"Powiat tomaszowski",2017,3.49
"9033",1017000,"Powiat wieluński",2017,3.19
"9034",1018000,"Powiat wieruszowski",2017,3.53
"9035",1019000,"Powiat zduńskowolski",2017,6.88
"9036",1020000,"Powiat zgierski",2017,1.3
"9037",1021000,"Powiat brzeziński",2017,0.55
"9038",1061000,"Powiat m.Łódź",2017,2.25
"9039",1062000,"Powiat m.Piotrków Trybunalski",2017,3.19
"9040",1063000,"Powiat m.Skierniewice",2017,5.36
"9041",1201000,"Powiat bocheński",2017,1.1
"9042",1202000,"Powiat brzeski",2017,0.38
"9043",1203000,"Powiat chrzanowski",2017,0.75
"9044",1204000,"Powiat dąbrowski",2017,0.84
"9045",1205000,"Powiat gorlicki",2017,1
"9046",1206000,"Powiat krakowski",2017,0.08
"9047",1208000,"Powiat miechowski",2017,0.1
"9048",1209000,"Powiat myślenicki",2017,0.36
"9049",1210000,"Powiat nowosądecki",2017,0.64
"9050",1211000,"Powiat nowotarski",2017,2.01
"9051",1212000,"Powiat olkuski",2017,0.14
"9052",1213000,"Powiat oświęcimski",2017,1.52
"9053",1214000,"Powiat proszowicki",2017,0.05
"9054",1215000,"Powiat suski",2017,0.52
"9055",1216000,"Powiat tarnowski",2017,2.22
"9056",1217000,"Powiat tatrzański",2017,0.38
"9057",1218000,"Powiat wadowicki",2017,0.11
"9058",1219000,"Powiat wielicki",2017,0.75
"9059",1261000,"Powiat m.Kraków",2017,2.87
"9060",1262000,"Powiat m.Nowy Sącz",2017,2.45
"9061",1263000,"Powiat m.Tarnów",2017,6.11
"9062",1401000,"Powiat białobrzeski",2017,2.09
"9063",1402000,"Powiat ciechanowski",2017,3.61
"9064",1403000,"Powiat garwoliński",2017,0.7
"9065",1404000,"Powiat gostyniński",2017,3.59
"9066",1405000,"Powiat grodziski",2017,1.83
"9067",1406000,"Powiat grójecki",2017,3.04
"9068",1407000,"Powiat kozienicki",2017,2.26
"9069",1408000,"Powiat legionowski",2017,3.16
"9070",1409000,"Powiat lipski",2017,0.7
"9071",1410000,"Powiat łosicki",2017,1.34
"9072",1411000,"Powiat makowski",2017,0.39
"9073",1412000,"Powiat miński",2017,1.05
"9074",1413000,"Powiat mławski",2017,2.64
"9075",1414000,"Powiat nowodworski",2017,5.15
"9076",1415000,"Powiat ostrołęcki",2017,9.16
"9077",1416000,"Powiat ostrowski",2017,0.91
"9078",1417000,"Powiat otwocki",2017,4.12
"9079",1418000,"Powiat piaseczyński",2017,1.98
"9080",1419000,"Powiat płocki",2017,3.82
"9081",1420000,"Powiat płoński",2017,2.41
"9082",1421000,"Powiat pruszkowski",2017,2.65
"9083",1422000,"Powiat przasnyski",2017,10.89
"9084",1423000,"Powiat przysuski",2017,1.92
"9085",1424000,"Powiat pułtuski",2017,0.21
"9086",1425000,"Powiat radomski",2017,0.59
"9087",1426000,"Powiat siedlecki",2017,1.71
"9088",1427000,"Powiat sierpecki",2017,0.76
"9089",1428000,"Powiat sochaczewski",2017,3.02
"9090",1429000,"Powiat sokołowski",2017,1.65
"9091",1430000,"Powiat szydłowiecki",2017,0.95
"9092",1432000,"Powiat warszawski zachodni",2017,3.33
"9093",1433000,"Powiat węgrowski",2017,3.22
"9094",1434000,"Powiat wołomiński",2017,2.38
"9095",1435000,"Powiat wyszkowski",2017,7.25
"9096",1436000,"Powiat zwoleński",2017,1.5
"9097",1437000,"Powiat żuromiński",2017,2.75
"9098",1438000,"Powiat żyrardowski",2017,3.26
"9099",1461000,"Powiat m.Ostrołęka",2017,3.45
"9100",1462000,"Powiat m.Płock",2017,3.77
"9101",1463000,"Powiat m.Radom",2017,2.42
"9102",1464000,"Powiat m.Siedlce",2017,4.69
"9103",1465000,"Powiat m. st. Warszawa",2017,3.05
"9104",1601000,"Powiat brzeski",2017,0.59
"9105",1602000,"Powiat głubczycki",2017,0.45
"9106",1603000,"Powiat kędzierzyńsko-kozielski",2017,3.11
"9107",1604000,"Powiat kluczborski",2017,0.79
"9108",1605000,"Powiat krapkowicki",2017,3.85
"9109",1606000,"Powiat namysłowski",2017,1.34
"9110",1607000,"Powiat nyski",2017,4.56
"9111",1608000,"Powiat oleski",2017,3.69
"9112",1609000,"Powiat opolski",2017,4
"9113",1610000,"Powiat prudnicki",2017,3.64
"9114",1611000,"Powiat strzelecki",2017,3.5
"9115",1661000,"Powiat m.Opole",2017,5.87
"9116",1802000,"Powiat brzozowski",2017,1.21
"9117",1803000,"Powiat dębicki",2017,1.19
"9118",1804000,"Powiat jarosławski",2017,1.55
"9119",1805000,"Powiat jasielski",2017,0.01
"9120",1806000,"Powiat kolbuszowski",2017,1.28
"9121",1807000,"Powiat krośnieński",2017,0
"9122",1808000,"Powiat leżajski",2017,2.61
"9123",1809000,"Powiat lubaczowski",2017,5.44
"9124",1810000,"Powiat łańcucki",2017,0.68
"9125",1811000,"Powiat mielecki",2017,5.91
"9126",1812000,"Powiat niżański",2017,8.55
"9127",1813000,"Powiat przemyski",2017,0.55
"9128",1815000,"Powiat ropczycko-sędziszowski",2017,0.81
"9129",1816000,"Powiat rzeszowski",2017,1.26
"9130",1818000,"Powiat stalowowolski",2017,7.75
"9131",1819000,"Powiat strzyżowski",2017,0.26
"9132",1820000,"Powiat tarnobrzeski",2017,0.43
"9133",1821000,"Powiat leski",2017,0.08
"9134",1861000,"Powiat m.Krosno",2017,3.78
"9135",1862000,"Powiat m.Przemyśl",2017,6.15
"9136",1863000,"Powiat m.Rzeszów",2017,7.96
"9137",1864000,"Powiat m.Tarnobrzeg",2017,4.81
"9138",2001000,"Powiat augustowski",2017,13.69
"9139",2002000,"Powiat białostocki",2017,4.13
"9140",2003000,"Powiat bielski",2017,5.23
"9141",2004000,"Powiat grajewski",2017,1.36
"9142",2005000,"Powiat hajnowski",2017,7.34
"9143",2006000,"Powiat kolneński",2017,1.11
"9144",2007000,"Powiat łomżyński",2017,0.8
"9145",2008000,"Powiat moniecki",2017,0
"9146",2009000,"Powiat sejneński",2017,7.94
"9147",2010000,"Powiat siemiatycki",2017,4.71
"9148",2011000,"Powiat sokólski",2017,0.95
"9149",2012000,"Powiat suwalski",2017,4.84
"9150",2013000,"Powiat wysokomazowiecki",2017,2.09
"9151",2014000,"Powiat zambrowski",2017,3.23
"9152",2061000,"Powiat m.Białystok",2017,3.96
"9153",2062000,"Powiat m.Łomża",2017,5.14
"9154",2063000,"Powiat m.Suwałki",2017,9.03
"9155",2201000,"Powiat bytowski",2017,5.4
"9156",2202000,"Powiat chojnicki",2017,15.64
"9157",2203000,"Powiat człuchowski",2017,5.73
"9158",2204000,"Powiat gdański",2017,5.47
"9159",2205000,"Powiat kartuski",2017,3.93
"9160",2206000,"Powiat kościerski",2017,3.4
"9161",2207000,"Powiat kwidzyński",2017,4.04
"9162",2208000,"Powiat lęborski",2017,5.2
"9163",2209000,"Powiat malborski",2017,7.15
"9164",2210000,"Powiat nowodworski",2017,1.81
"9165",2211000,"Powiat pucki",2017,14.98
"9166",2212000,"Powiat słupski",2017,7.02
"9167",2213000,"Powiat starogardzki",2017,3.89
"9168",2214000,"Powiat tczewski",2017,3.09
"9169",2215000,"Powiat wejherowski",2017,3.29
"9170",2216000,"Powiat sztumski",2017,6.46
"9171",2261000,"Powiat m.Gdańsk",2017,3.76
"9172",2262000,"Powiat m.Gdynia",2017,2.4
"9173",2263000,"Powiat m.Słupsk",2017,4.53
"9174",2264000,"Powiat m.Sopot",2017,5.56
"9175",2401000,"Powiat będziński",2017,1.3
"9176",2402000,"Powiat bielski",2017,1.44
"9177",2403000,"Powiat cieszyński",2017,1.3
"9178",2404000,"Powiat częstochowski",2017,2.56
"9179",2405000,"Powiat gliwicki",2017,1.02
"9180",2406000,"Powiat kłobucki",2017,0.43
"9181",2407000,"Powiat lubliniecki",2017,5.03
"9182",2408000,"Powiat mikołowski",2017,0.34
"9183",2409000,"Powiat myszkowski",2017,1.67
"9184",2410000,"Powiat pszczyński",2017,1.27
"9185",2411000,"Powiat raciborski",2017,4.37
"9186",2412000,"Powiat rybnicki",2017,0
"9187",2413000,"Powiat tarnogórski",2017,0.78
"9188",2414000,"Powiat bieruńsko-lędziński",2017,4.97
"9189",2415000,"Powiat wodzisławski",2017,0.92
"9190",2416000,"Powiat zawierciański",2017,2.85
"9191",2417000,"Powiat żywiecki",2017,0.2
"9192",2461000,"Powiat m.Bielsko-Biała",2017,1.92
"9193",2462000,"Powiat m.Bytom",2017,1.72
"9194",2463000,"Powiat m.Chorzów",2017,1.72
"9195",2464000,"Powiat m.Częstochowa",2017,3.08
"9196",2465000,"Powiat m.Dąbrowa Górnicza",2017,0.62
"9197",2466000,"Powiat m.Gliwice",2017,2.05
"9198",2467000,"Powiat m.Jastrzębie-Zdrój",2017,1.9
"9199",2468000,"Powiat m.Jaworzno",2017,2.62
"9200",2469000,"Powiat m.Katowice",2017,2.5
"9201",2470000,"Powiat m.Mysłowice",2017,0.12
"9202",2471000,"Powiat m.Piekary Śląskie",2017,0.79
"9203",2472000,"Powiat m.Ruda Śląska",2017,1.85
"9204",2473000,"Powiat m.Rybnik",2017,1.47
"9205",2474000,"Powiat m.Siemianowice Śląskie",2017,2.84
"9206",2475000,"Powiat m.Sosnowiec",2017,1.13
"9207",2476000,"Powiat m.Świętochłowice",2017,2.02
"9208",2477000,"Powiat m.Tychy",2017,3.77
"9209",2478000,"Powiat m.Zabrze",2017,1.35
"9210",2479000,"Powiat m.Żory",2017,2.44
"9211",2601000,"Powiat buski",2017,1.69
"9212",2602000,"Powiat jędrzejowski",2017,2
"9213",2603000,"Powiat kazimierski",2017,0.23
"9214",2604000,"Powiat kielecki",2017,1.75
"9215",2605000,"Powiat konecki",2017,3.15
"9216",2606000,"Powiat opatowski",2017,2.24
"9217",2607000,"Powiat ostrowiecki",2017,3.63
"9218",2609000,"Powiat sandomierski",2017,1.99
"9219",2610000,"Powiat skarżyski",2017,0.46
"9220",2611000,"Powiat starachowicki",2017,1.08
"9221",2612000,"Powiat staszowski",2017,1.39
"9222",2613000,"Powiat włoszczowski",2017,1.47
"9223",2661000,"Powiat m.Kielce",2017,2.49
"9224",2801000,"Powiat bartoszycki",2017,3.7
"9225",2802000,"Powiat braniewski",2017,1.18
"9226",2803000,"Powiat działdowski",2017,2.51
"9227",2804000,"Powiat elbląski",2017,4.09
"9228",2805000,"Powiat ełcki",2017,2.25
"9229",2806000,"Powiat giżycki",2017,2.51
"9230",2807000,"Powiat iławski",2017,5.76
"9231",2808000,"Powiat kętrzyński",2017,6.84
"9232",2809000,"Powiat lidzbarski",2017,6.98
"9233",2810000,"Powiat mrągowski",2017,2.84
"9234",2811000,"Powiat nidzicki",2017,4.72
"9235",2812000,"Powiat nowomiejski",2017,3.22
"9236",2813000,"Powiat olecki",2017,1.47
"9237",2814000,"Powiat olsztyński",2017,0.97
"9238",2815000,"Powiat ostródzki",2017,0.85
"9239",2816000,"Powiat piski",2017,2.93
"9240",2817000,"Powiat szczycieński",2017,2.85
"9241",2818000,"Powiat gołdapski",2017,7.94
"9242",2819000,"Powiat węgorzewski",2017,10.66
"9243",2861000,"Powiat m.Elbląg",2017,3.65
"9244",2862000,"Powiat m.Olsztyn",2017,4.39
"9245",3001000,"Powiat chodzieski",2017,7.06
"9246",3002000,"Powiat czarnkowsko-trzcianecki",2017,4.56
"9247",3003000,"Powiat gnieźnieński",2017,1.29
"9248",3004000,"Powiat gostyński",2017,5.9
"9249",3005000,"Powiat grodziski",2017,11.88
"9250",3006000,"Powiat jarociński",2017,3.22
"9251",3007000,"Powiat kaliski",2017,1.54
"9252",3008000,"Powiat kępiński",2017,6.28
"9253",3009000,"Powiat kolski",2017,2.31
"9254",3010000,"Powiat koniński",2017,4.12
"9255",3011000,"Powiat kościański",2017,8.97
"9256",3012000,"Powiat krotoszyński",2017,2.48
"9257",3013000,"Powiat leszczyński",2017,11.83
"9258",3014000,"Powiat międzychodzki",2017,1.95
"9259",3015000,"Powiat nowotomyski",2017,7.41
"9260",3016000,"Powiat obornicki",2017,4.87
"9261",3017000,"Powiat ostrowski",2017,4.6
"9262",3018000,"Powiat ostrzeszowski",2017,4.13
"9263",3019000,"Powiat pilski",2017,3.58
"9264",3020000,"Powiat pleszewski",2017,4.18
"9265",3021000,"Powiat poznański",2017,3.07
"9266",3022000,"Powiat rawicki",2017,2.83
"9267",3023000,"Powiat słupecki",2017,2.06
"9268",3024000,"Powiat szamotulski",2017,6.42
"9269",3025000,"Powiat średzki",2017,3.63
"9270",3026000,"Powiat śremski",2017,3.76
"9271",3027000,"Powiat turecki",2017,2.62
"9272",3028000,"Powiat wągrowiecki",2017,5.5
"9273",3029000,"Powiat wolsztyński",2017,7.63
"9274",3030000,"Powiat wrzesiński",2017,1.01
"9275",3031000,"Powiat złotowski",2017,4.33
"9276",3061000,"Powiat m.Kalisz",2017,4.31
"9277",3062000,"Powiat m.Konin",2017,5.12
"9278",3063000,"Powiat m.Leszno",2017,7.93
"9279",3064000,"Powiat m.Poznań",2017,3.25
"9280",3201000,"Powiat białogardzki",2017,4.39
"9281",3202000,"Powiat choszczeński",2017,0.9
"9282",3203000,"Powiat drawski",2017,0.73
"9283",3204000,"Powiat goleniowski",2017,4.6
"9284",3205000,"Powiat gryficki",2017,4.68
"9285",3206000,"Powiat gryfiński",2017,3.54
"9286",3207000,"Powiat kamieński",2017,8.9
"9287",3208000,"Powiat kołobrzeski",2017,6.52
"9288",3209000,"Powiat koszaliński",2017,7.02
"9289",3210000,"Powiat myśliborski",2017,2.13
"9290",3211000,"Powiat policki",2017,8.5
"9291",3212000,"Powiat pyrzycki",2017,3.19
"9292",3213000,"Powiat sławieński",2017,6.69
"9293",3214000,"Powiat stargardzki",2017,4.57
"9294",3215000,"Powiat szczecinecki",2017,3.44
"9295",3216000,"Powiat świdwiński",2017,6.67
"9296",3217000,"Powiat wałecki",2017,2.94
"9297",3218000,"Powiat łobeski",2017,0.43
"9298",3261000,"Powiat m.Koszalin",2017,6.64
"9299",3262000,"Powiat m.Szczecin",2017,3.03
"9300",3263000,"Powiat m.Świnoujście",2017,8.02
"9301",201000,"Powiat bolesławiecki",2018,4.66
"9302",202000,"Powiat dzierżoniowski",2018,5.18
"9303",203000,"Powiat głogowski",2018,2.4
"9304",204000,"Powiat górowski",2018,0.91
"9305",205000,"Powiat jaworski",2018,1.46
"9306",208000,"Powiat kłodzki",2018,2.03
"9307",209000,"Powiat legnicki",2018,0.9
"9308",211000,"Powiat lubiński",2018,4.08
"9309",212000,"Powiat lwówecki",2018,1.76
"9310",213000,"Powiat milicki",2018,2.4
"9311",214000,"Powiat oleśnicki",2018,2.67
"9312",215000,"Powiat oławski",2018,2.96
"9313",216000,"Powiat polkowicki",2018,2.6
"9314",217000,"Powiat strzeliński",2018,0.46
"9315",218000,"Powiat średzki",2018,3.94
"9316",219000,"Powiat świdnicki",2018,2.83
"9317",220000,"Powiat trzebnicki",2018,6.31
"9318",221000,"Powiat wałbrzyski",2018,1.27
"9319",222000,"Powiat wołowski",2018,5.97
"9320",223000,"Powiat wrocławski",2018,2.68
"9321",224000,"Powiat ząbkowicki",2018,0
"9322",225000,"Powiat zgorzelecki",2018,4.61
"9323",226000,"Powiat złotoryjski",2018,0
"9324",261000,"Powiat m.Jelenia Góra",2018,5.47
"9325",262000,"Powiat m.Legnica",2018,3.34
"9326",264000,"Powiat m.Wrocław",2018,4.06
"9327",265000,"Powiat m.Wałbrzych od 2013",2018,2.54
"9328",401000,"Powiat aleksandrowski",2018,5.66
"9329",402000,"Powiat brodnicki",2018,2.45
"9330",403000,"Powiat bydgoski",2018,12.19
"9331",404000,"Powiat chełmiński",2018,5.94
"9332",405000,"Powiat golubsko-dobrzyński",2018,6.65
"9333",406000,"Powiat grudziądzki",2018,5.26
"9334",407000,"Powiat inowrocławski",2018,4.42
"9335",408000,"Powiat lipnowski",2018,0.08
"9336",409000,"Powiat mogileński",2018,1.75
"9337",410000,"Powiat nakielski",2018,2.51
"9338",411000,"Powiat radziejowski",2018,3.91
"9339",412000,"Powiat rypiński",2018,0.96
"9340",413000,"Powiat sępoleński",2018,7.32
"9341",414000,"Powiat świecki",2018,6.75
"9342",415000,"Powiat toruński",2018,10.91
"9343",416000,"Powiat tucholski",2018,7.61
"9344",417000,"Powiat wąbrzeski",2018,7.5
"9345",418000,"Powiat włocławski",2018,3.54
"9346",419000,"Powiat żniński",2018,1.96
"9347",461000,"Powiat m.Bydgoszcz",2018,2.87
"9348",462000,"Powiat m.Grudziądz",2018,6.19
"9349",463000,"Powiat m.Toruń",2018,5.74
"9350",464000,"Powiat m.Włocławek",2018,5.32
"9351",601000,"Powiat bialski",2018,3.77
"9352",602000,"Powiat biłgorajski",2018,4.86
"9353",603000,"Powiat chełmski",2018,3
"9354",604000,"Powiat hrubieszowski",2018,3.38
"9355",605000,"Powiat janowski",2018,2.48
"9356",606000,"Powiat krasnostawski",2018,0.83
"9357",607000,"Powiat kraśnicki",2018,1.35
"9358",608000,"Powiat lubartowski",2018,4.37
"9359",609000,"Powiat lubelski",2018,2.99
"9360",610000,"Powiat łęczyński",2018,5.27
