"","Kod","Nazwa","rok","ZASOBY_MIESZKANIOWE_przecietna_liczba_izb_w_1_mieszkaniu"
"24564",2211000,"Powiat pucki",2012,4.88
"24565",2212000,"Powiat słupski",2012,3.99
"24566",2213000,"Powiat starogardzki",2012,4.05
"24567",2214000,"Powiat tczewski",2012,3.69
"24568",2215000,"Powiat wejherowski",2012,3.97
"24569",2216000,"Powiat sztumski",2012,3.86
"24570",2261000,"Powiat m.Gdańsk",2012,3.38
"24571",2262000,"Powiat m.Gdynia",2012,3.46
"24572",2263000,"Powiat m.Słupsk",2012,3.52
"24573",2264000,"Powiat m.Sopot",2012,3.46
"24574",2401000,"Powiat będziński",2012,3.77
"24575",2402000,"Powiat bielski",2012,4.45
"24576",2403000,"Powiat cieszyński",2012,4.56
"24577",2404000,"Powiat częstochowski",2012,4.07
"24578",2405000,"Powiat gliwicki",2012,4.12
"24579",2406000,"Powiat kłobucki",2012,4.42
"24580",2407000,"Powiat lubliniecki",2012,4.54
"24581",2408000,"Powiat mikołowski",2012,4.21
"24582",2409000,"Powiat myszkowski",2012,4.1
"24583",2410000,"Powiat pszczyński",2012,4.76
"24584",2411000,"Powiat raciborski",2012,4.45
"24585",2412000,"Powiat rybnicki",2012,4.57
"24586",2413000,"Powiat tarnogórski",2012,4.24
"24587",2414000,"Powiat bieruńsko-lędziński",2012,4.51
"24588",2415000,"Powiat wodzisławski",2012,4.54
"24589",2416000,"Powiat zawierciański",2012,3.78
"24590",2417000,"Powiat żywiecki",2012,4.23
"24591",2461000,"Powiat m.Bielsko-Biała",2012,3.67
"24592",2462000,"Powiat m.Bytom",2012,3.19
"24593",2463000,"Powiat m.Chorzów",2012,3.01
"24594",2464000,"Powiat m.Częstochowa",2012,3.34
"24595",2465000,"Powiat m.Dąbrowa Górnicza",2012,3.39
"24596",2466000,"Powiat m.Gliwice",2012,3.49
"24597",2467000,"Powiat m.Jastrzębie-Zdrój",2012,3.63
"24598",2468000,"Powiat m.Jaworzno",2012,3.59
"24599",2469000,"Powiat m.Katowice",2012,3.35
"24600",2470000,"Powiat m.Mysłowice",2012,3.65
"24601",2471000,"Powiat m.Piekary Śląskie",2012,3.56
"24602",2472000,"Powiat m.Ruda Śląska",2012,3.2
"24603",2473000,"Powiat m.Rybnik",2012,4.05
"24604",2474000,"Powiat m.Siemianowice Śląskie",2012,3.17
"24605",2475000,"Powiat m.Sosnowiec",2012,3.24
"24606",2476000,"Powiat m.Świętochłowice",2012,3.04
"24607",2477000,"Powiat m.Tychy",2012,3.64
"24608",2478000,"Powiat m.Zabrze",2012,3.26
"24609",2479000,"Powiat m.Żory",2012,3.77
"24610",2601000,"Powiat buski",2012,4.08
"24611",2602000,"Powiat jędrzejowski",2012,3.79
"24612",2603000,"Powiat kazimierski",2012,4.23
"24613",2604000,"Powiat kielecki",2012,4.13
"24614",2605000,"Powiat konecki",2012,3.63
"24615",2606000,"Powiat opatowski",2012,3.54
"24616",2607000,"Powiat ostrowiecki",2012,3.65
"24617",2608000,"Powiat pińczowski",2012,3.93
"24618",2609000,"Powiat sandomierski",2012,3.95
"24619",2610000,"Powiat skarżyski",2012,3.59
"24620",2611000,"Powiat starachowicki",2012,3.65
"24621",2612000,"Powiat staszowski",2012,4.05
"24622",2613000,"Powiat włoszczowski",2012,3.78
"24623",2661000,"Powiat m.Kielce",2012,3.34
"24624",2801000,"Powiat bartoszycki",2012,3.66
"24625",2802000,"Powiat braniewski",2012,3.66
"24626",2803000,"Powiat działdowski",2012,4.03
"24627",2804000,"Powiat elbląski",2012,3.88
"24628",2805000,"Powiat ełcki",2012,3.74
"24629",2806000,"Powiat giżycki",2012,3.84
"24630",2807000,"Powiat iławski",2012,3.88
"24631",2808000,"Powiat kętrzyński",2012,3.58
"24632",2809000,"Powiat lidzbarski",2012,3.7
"24633",2810000,"Powiat mrągowski",2012,3.97
"24634",2811000,"Powiat nidzicki",2012,3.83
"24635",2812000,"Powiat nowomiejski",2012,4.15
"24636",2813000,"Powiat olecki",2012,3.85
"24637",2814000,"Powiat olsztyński",2012,4.08
"24638",2815000,"Powiat ostródzki",2012,3.74
"24639",2816000,"Powiat piski",2012,3.89
"24640",2817000,"Powiat szczycieński",2012,4.06
"24641",2818000,"Powiat gołdapski",2012,3.89
"24642",2819000,"Powiat węgorzewski",2012,3.88
"24643",2861000,"Powiat m.Elbląg",2012,3.47
"24644",2862000,"Powiat m.Olsztyn",2012,3.5
"24645",3001000,"Powiat chodzieski",2012,4.16
"24646",3002000,"Powiat czarnkowsko-trzcianecki",2012,4.18
"24647",3003000,"Powiat gnieźnieński",2012,3.8
"24648",3004000,"Powiat gostyński",2012,4.42
"24649",3005000,"Powiat grodziski",2012,4.44
"24650",3006000,"Powiat jarociński",2012,4.35
"24651",3007000,"Powiat kaliski",2012,4.55
"24652",3008000,"Powiat kępiński",2012,4.59
"24653",3009000,"Powiat kolski",2012,4.03
"24654",3010000,"Powiat koniński",2012,4.55
"24655",3011000,"Powiat kościański",2012,4.18
"24656",3012000,"Powiat krotoszyński",2012,4.4
"24657",3013000,"Powiat leszczyński",2012,4.77
"24658",3014000,"Powiat międzychodzki",2012,4.02
"24659",3015000,"Powiat nowotomyski",2012,4.29
"24660",3016000,"Powiat obornicki",2012,4.04
"24661",3017000,"Powiat ostrowski",2012,4.28
"24662",3018000,"Powiat ostrzeszowski",2012,4.68
"24663",3019000,"Powiat pilski",2012,3.96
"24664",3020000,"Powiat pleszewski",2012,4.43
"24665",3021000,"Powiat poznański",2012,4.42
"24666",3022000,"Powiat rawicki",2012,4.25
"24667",3023000,"Powiat słupecki",2012,4.23
"24668",3024000,"Powiat szamotulski",2012,4.14
"24669",3025000,"Powiat średzki",2012,4.08
"24670",3026000,"Powiat śremski",2012,4.01
"24671",3027000,"Powiat turecki",2012,4.21
"24672",3028000,"Powiat wągrowiecki",2012,4.06
"24673",3029000,"Powiat wolsztyński",2012,4.54
"24674",3030000,"Powiat wrzesiński",2012,4.11
"24675",3031000,"Powiat złotowski",2012,4.1
"24676",3061000,"Powiat m.Kalisz",2012,3.43
"24677",3062000,"Powiat m.Konin",2012,3.71
"24678",3063000,"Powiat m.Leszno",2012,3.96
"24679",3064000,"Powiat m.Poznań",2012,3.52
"24680",3201000,"Powiat białogardzki",2012,3.78
"24681",3202000,"Powiat choszczeński",2012,3.84
"24682",3203000,"Powiat drawski",2012,3.83
"24683",3204000,"Powiat goleniowski",2012,3.95
"24684",3205000,"Powiat gryficki",2012,4.02
"24685",3206000,"Powiat gryfiński",2012,3.91
"24686",3207000,"Powiat kamieński",2012,4.02
"24687",3208000,"Powiat kołobrzeski",2012,4.08
"24688",3209000,"Powiat koszaliński",2012,4.36
"24689",3210000,"Powiat myśliborski",2012,3.94
"24690",3211000,"Powiat policki",2012,4.48
"24691",3212000,"Powiat pyrzycki",2012,3.9
"24692",3213000,"Powiat sławieński",2012,4.21
"24693",3214000,"Powiat stargardzki",2012,3.79
"24694",3215000,"Powiat szczecinecki",2012,3.75
"24695",3216000,"Powiat świdwiński",2012,3.79
"24696",3217000,"Powiat wałecki",2012,3.81
"24697",3218000,"Powiat łobeski",2012,3.78
"24698",3261000,"Powiat m.Koszalin",2012,3.64
"24699",3262000,"Powiat m.Szczecin",2012,3.62
"24700",3263000,"Powiat m.Świnoujście",2012,3.83
"24701",201000,"Powiat bolesławiecki",2013,4.09
"24702",202000,"Powiat dzierżoniowski",2013,3.48
"24703",203000,"Powiat głogowski",2013,3.75
"24704",204000,"Powiat górowski",2013,3.99
"24705",205000,"Powiat jaworski",2013,3.9
"24706",206000,"Powiat jeleniogórski",2013,4.06
"24707",207000,"Powiat kamiennogórski",2013,3.42
"24708",208000,"Powiat kłodzki",2013,3.57
"24709",209000,"Powiat legnicki",2013,4.3
"24710",210000,"Powiat lubański",2013,3.95
"24711",211000,"Powiat lubiński",2013,3.75
"24712",212000,"Powiat lwówecki",2013,4.02
"24713",213000,"Powiat milicki",2013,4.23
"24714",214000,"Powiat oleśnicki",2013,4.02
"24715",215000,"Powiat oławski",2013,4.03
"24716",216000,"Powiat polkowicki",2013,3.91
"24717",217000,"Powiat strzeliński",2013,4.02
"24718",218000,"Powiat średzki",2013,4.37
"24719",219000,"Powiat świdnicki",2013,3.62
"24720",220000,"Powiat trzebnicki",2013,4.31
"24721",221000,"Powiat wałbrzyski",2013,3.38
"24722",222000,"Powiat wołowski",2013,3.89
"24723",223000,"Powiat wrocławski",2013,4.83
"24724",224000,"Powiat ząbkowicki",2013,3.85
"24725",225000,"Powiat zgorzelecki",2013,3.86
"24726",226000,"Powiat złotoryjski",2013,3.94
"24727",261000,"Powiat m.Jelenia Góra",2013,3.55
"24728",262000,"Powiat m.Legnica",2013,3.51
"24729",264000,"Powiat m.Wrocław",2013,3.9
"24730",265000,"Powiat m.Wałbrzych od 2013",2013,3.1
"24731",401000,"Powiat aleksandrowski",2013,4.07
"24732",402000,"Powiat brodnicki",2013,4.05
"24733",403000,"Powiat bydgoski",2013,4.34
"24734",404000,"Powiat chełmiński",2013,3.77
"24735",405000,"Powiat golubsko-dobrzyński",2013,3.96
"24736",406000,"Powiat grudziądzki",2013,4.06
"24737",407000,"Powiat inowrocławski",2013,3.62
"24738",408000,"Powiat lipnowski",2013,3.99
"24739",409000,"Powiat mogileński",2013,4.01
"24740",410000,"Powiat nakielski",2013,3.86
"24741",411000,"Powiat radziejowski",2013,4.18
"24742",412000,"Powiat rypiński",2013,3.96
"24743",413000,"Powiat sępoleński",2013,4.04
"24744",414000,"Powiat świecki",2013,3.99
"24745",415000,"Powiat toruński",2013,4.26
"24746",416000,"Powiat tucholski",2013,4.35
"24747",417000,"Powiat wąbrzeski",2013,3.82
"24748",418000,"Powiat włocławski",2013,3.98
"24749",419000,"Powiat żniński",2013,3.96
"24750",461000,"Powiat m.Bydgoszcz",2013,3.45
"24751",462000,"Powiat m.Grudziądz",2013,3.44
"24752",463000,"Powiat m.Toruń",2013,3.5
"24753",464000,"Powiat m.Włocławek",2013,3.41
"24754",601000,"Powiat bialski",2013,4.06
"24755",602000,"Powiat biłgorajski",2013,4.15
"24756",603000,"Powiat chełmski",2013,3.62
"24757",604000,"Powiat hrubieszowski",2013,3.71
"24758",605000,"Powiat janowski",2013,4.01
"24759",606000,"Powiat krasnostawski",2013,3.76
"24760",607000,"Powiat kraśnicki",2013,3.94
"24761",608000,"Powiat lubartowski",2013,3.9
"24762",609000,"Powiat lubelski",2013,4.21
"24763",610000,"Powiat łęczyński",2013,3.92
"24764",611000,"Powiat łukowski",2013,3.94
"24765",612000,"Powiat opolski",2013,3.69
"24766",613000,"Powiat parczewski",2013,3.87
"24767",614000,"Powiat puławski",2013,3.79
"24768",615000,"Powiat radzyński",2013,4.08
"24769",616000,"Powiat rycki",2013,3.83
"24770",617000,"Powiat świdnicki",2013,3.62
"24771",618000,"Powiat tomaszowski",2013,4
"24772",619000,"Powiat włodawski",2013,3.85
"24773",620000,"Powiat zamojski",2013,3.94
"24774",661000,"Powiat m.Biała Podlaska",2013,3.89
"24775",662000,"Powiat m.Chełm",2013,3.63
"24776",663000,"Powiat m.Lublin",2013,3.58
"24777",664000,"Powiat m.Zamość",2013,3.74
"24778",801000,"Powiat gorzowski",2013,4.42
"24779",802000,"Powiat krośnieński",2013,4.02
"24780",803000,"Powiat międzyrzecki",2013,3.97
"24781",804000,"Powiat nowosolski",2013,3.79
"24782",805000,"Powiat słubicki",2013,3.93
"24783",806000,"Powiat strzelecko-drezdenecki",2013,4.05
"24784",807000,"Powiat sulęciński",2013,4.11
"24785",808000,"Powiat świebodziński",2013,3.94
"24786",809000,"Powiat zielonogórski",2013,4.35
"24787",810000,"Powiat żagański",2013,3.8
"24788",811000,"Powiat żarski",2013,3.92
"24789",812000,"Powiat wschowski",2013,4.16
"24790",861000,"Powiat m.Gorzów Wielkopolski",2013,4.03
"24791",862000,"Powiat m.Zielona Góra",2013,3.63
"24792",1001000,"Powiat bełchatowski",2013,4.03
"24793",1002000,"Powiat kutnowski",2013,3.59
"24794",1003000,"Powiat łaski",2013,3.87
"24795",1004000,"Powiat łęczycki",2013,3.82
"24796",1005000,"Powiat łowicki",2013,4.18
"24797",1006000,"Powiat łódzki wschodni",2013,4.26
"24798",1007000,"Powiat opoczyński",2013,3.86
"24799",1008000,"Powiat pabianicki",2013,3.51
"24800",1009000,"Powiat pajęczański",2013,4.26
"24801",1010000,"Powiat piotrkowski",2013,4.21
"24802",1011000,"Powiat poddębicki",2013,3.9
"24803",1012000,"Powiat radomszczański",2013,3.79
"24804",1013000,"Powiat rawski",2013,3.83
"24805",1014000,"Powiat sieradzki",2013,3.98
"24806",1015000,"Powiat skierniewicki",2013,4.19
"24807",1016000,"Powiat tomaszowski",2013,3.69
"24808",1017000,"Powiat wieluński",2013,4.23
"24809",1018000,"Powiat wieruszowski",2013,4.53
"24810",1019000,"Powiat zduńskowolski",2013,3.73
"24811",1020000,"Powiat zgierski",2013,3.62
"24812",1021000,"Powiat brzeziński",2013,3.83
"24813",1061000,"Powiat m.Łódź",2013,3.08
"24814",1062000,"Powiat m.Piotrków Trybunalski",2013,3.5
"24815",1063000,"Powiat m.Skierniewice",2013,3.74
"24816",1201000,"Powiat bocheński",2013,4.37
"24817",1202000,"Powiat brzeski",2013,4.26
"24818",1203000,"Powiat chrzanowski",2013,3.95
"24819",1204000,"Powiat dąbrowski",2013,4.17
"24820",1205000,"Powiat gorlicki",2013,4.15
"24821",1206000,"Powiat krakowski",2013,4.41
"24822",1207000,"Powiat limanowski",2013,4.25
"24823",1208000,"Powiat miechowski",2013,3.92
"24824",1209000,"Powiat myślenicki",2013,4.45
"24825",1210000,"Powiat nowosądecki",2013,4.25
"24826",1211000,"Powiat nowotarski",2013,4.46
"24827",1212000,"Powiat olkuski",2013,4.12
"24828",1213000,"Powiat oświęcimski",2013,4.06
"24829",1214000,"Powiat proszowicki",2013,4.38
"24830",1215000,"Powiat suski",2013,4.43
"24831",1216000,"Powiat tarnowski",2013,4.33
"24832",1217000,"Powiat tatrzański",2013,4.71
"24833",1218000,"Powiat wadowicki",2013,4.28
"24834",1219000,"Powiat wielicki",2013,4.51
"24835",1261000,"Powiat m.Kraków",2013,3.18
"24836",1262000,"Powiat m.Nowy Sącz",2013,3.88
"24837",1263000,"Powiat m.Tarnów",2013,3.59
"24838",1401000,"Powiat białobrzeski",2013,3.78
"24839",1402000,"Powiat ciechanowski",2013,3.95
"24840",1403000,"Powiat garwoliński",2013,4.07
"24841",1404000,"Powiat gostyniński",2013,3.93
"24842",1405000,"Powiat grodziski",2013,4.12
"24843",1406000,"Powiat grójecki",2013,3.76
"24844",1407000,"Powiat kozienicki",2013,3.79
"24845",1408000,"Powiat legionowski",2013,4.15
"24846",1409000,"Powiat lipski",2013,3.66
"24847",1410000,"Powiat łosicki",2013,4.08
"24848",1411000,"Powiat makowski",2013,4.08
"24849",1412000,"Powiat miński",2013,3.93
"24850",1413000,"Powiat mławski",2013,3.94
"24851",1414000,"Powiat nowodworski",2013,3.8
"24852",1415000,"Powiat ostrołęcki",2013,4.49
"24853",1416000,"Powiat ostrowski",2013,4.06
"24854",1417000,"Powiat otwocki",2013,3.89
"24855",1418000,"Powiat piaseczyński",2013,4.06
"24856",1419000,"Powiat płocki",2013,4.28
"24857",1420000,"Powiat płoński",2013,3.88
"24858",1421000,"Powiat pruszkowski",2013,4.07
"24859",1422000,"Powiat przasnyski",2013,4.1
"24860",1423000,"Powiat przysuski",2013,3.64
"24861",1424000,"Powiat pułtuski",2013,4.01
"24862",1425000,"Powiat radomski",2013,3.84
"24863",1426000,"Powiat siedlecki",2013,4.15
"24864",1427000,"Powiat sierpecki",2013,4.09
"24865",1428000,"Powiat sochaczewski",2013,3.91
"24866",1429000,"Powiat sokołowski",2013,4.01
"24867",1430000,"Powiat szydłowiecki",2013,3.78
"24868",1432000,"Powiat warszawski zachodni",2013,4.48
"24869",1433000,"Powiat węgrowski",2013,3.91
"24870",1434000,"Powiat wołomiński",2013,4.08
"24871",1435000,"Powiat wyszkowski",2013,4.12
"24872",1436000,"Powiat zwoleński",2013,3.81
"24873",1437000,"Powiat żuromiński",2013,4.38
"24874",1438000,"Powiat żyrardowski",2013,3.45
"24875",1461000,"Powiat m.Ostrołęka",2013,4.07
"24876",1462000,"Powiat m.Płock",2013,3.53
"24877",1463000,"Powiat m.Radom",2013,3.39
"24878",1464000,"Powiat m.Siedlce",2013,3.65
"24879",1465000,"Powiat m. st. Warszawa",2013,3.2
"24880",1601000,"Powiat brzeski",2013,3.76
"24881",1602000,"Powiat głubczycki",2013,3.95
"24882",1603000,"Powiat kędzierzyńsko-kozielski",2013,4.06
"24883",1604000,"Powiat kluczborski",2013,4.06
"24884",1605000,"Powiat krapkowicki",2013,4.55
"24885",1606000,"Powiat namysłowski",2013,4.06
"24886",1607000,"Powiat nyski",2013,3.98
"24887",1608000,"Powiat oleski",2013,4.62
"24888",1609000,"Powiat opolski",2013,4.9
"24889",1610000,"Powiat prudnicki",2013,4.23
"24890",1611000,"Powiat strzelecki",2013,4.56
"24891",1661000,"Powiat m.Opole",2013,3.76
"24892",1801000,"Powiat bieszczadzki",2013,3.91
"24893",1802000,"Powiat brzozowski",2013,4.24
"24894",1803000,"Powiat dębicki",2013,4.12
"24895",1804000,"Powiat jarosławski",2013,4.05
"24896",1805000,"Powiat jasielski",2013,4.09
"24897",1806000,"Powiat kolbuszowski",2013,4.19
"24898",1807000,"Powiat krośnieński",2013,4.6
"24899",1808000,"Powiat leżajski",2013,4.11
"24900",1809000,"Powiat lubaczowski",2013,4.11
"24901",1810000,"Powiat łańcucki",2013,4.37
"24902",1811000,"Powiat mielecki",2013,4.01
"24903",1812000,"Powiat niżański",2013,4.29
"24904",1813000,"Powiat przemyski",2013,4.25
"24905",1814000,"Powiat przeworski",2013,4.09
"24906",1815000,"Powiat ropczycko-sędziszowski",2013,4.08
"24907",1816000,"Powiat rzeszowski",2013,4.36
"24908",1817000,"Powiat sanocki",2013,4.04
"24909",1818000,"Powiat stalowowolski",2013,3.88
"24910",1819000,"Powiat strzyżowski",2013,4.32
"24911",1820000,"Powiat tarnobrzeski",2013,4.11
"24912",1821000,"Powiat leski",2013,4.38
"24913",1861000,"Powiat m.Krosno",2013,3.94
"24914",1862000,"Powiat m.Przemyśl",2013,3.41
"24915",1863000,"Powiat m.Rzeszów",2013,3.73
"24916",1864000,"Powiat m.Tarnobrzeg",2013,3.7
"24917",2001000,"Powiat augustowski",2013,4.25
"24918",2002000,"Powiat białostocki",2013,4.26
"24919",2003000,"Powiat bielski",2013,4.12
"24920",2004000,"Powiat grajewski",2013,4.05
"24921",2005000,"Powiat hajnowski",2013,3.86
"24922",2006000,"Powiat kolneński",2013,4.19
"24923",2007000,"Powiat łomżyński",2013,4.54
"24924",2008000,"Powiat moniecki",2013,4.33
"24925",2009000,"Powiat sejneński",2013,4.4
"24926",2010000,"Powiat siemiatycki",2013,4.27
"24927",2011000,"Powiat sokólski",2013,4.1
"24928",2012000,"Powiat suwalski",2013,4.45
"24929",2013000,"Powiat wysokomazowiecki",2013,4.63
"24930",2014000,"Powiat zambrowski",2013,4.15
"24931",2061000,"Powiat m.Białystok",2013,3.62
"24932",2062000,"Powiat m.Łomża",2013,3.87
"24933",2063000,"Powiat m.Suwałki",2013,3.76
"24934",2201000,"Powiat bytowski",2013,4.2
"24935",2202000,"Powiat chojnicki",2013,4.24
"24936",2203000,"Powiat człuchowski",2013,4
"24937",2204000,"Powiat gdański",2013,4.19
"24938",2205000,"Powiat kartuski",2013,4.69
"24939",2206000,"Powiat kościerski",2013,4.41
"24940",2207000,"Powiat kwidzyński",2013,3.87
"24941",2208000,"Powiat lęborski",2013,4
"24942",2209000,"Powiat malborski",2013,3.74
"24943",2210000,"Powiat nowodworski",2013,4.18
"24944",2211000,"Powiat pucki",2013,4.87
"24945",2212000,"Powiat słupski",2013,4
"24946",2213000,"Powiat starogardzki",2013,4.07
"24947",2214000,"Powiat tczewski",2013,3.69
"24948",2215000,"Powiat wejherowski",2013,3.97
"24949",2216000,"Powiat sztumski",2013,3.86
"24950",2261000,"Powiat m.Gdańsk",2013,3.37
"24951",2262000,"Powiat m.Gdynia",2013,3.45
"24952",2263000,"Powiat m.Słupsk",2013,3.52
"24953",2264000,"Powiat m.Sopot",2013,3.46
"24954",2401000,"Powiat będziński",2013,3.78
"24955",2402000,"Powiat bielski",2013,4.46
"24956",2403000,"Powiat cieszyński",2013,4.56
"24957",2404000,"Powiat częstochowski",2013,4.08
"24958",2405000,"Powiat gliwicki",2013,4.13
"24959",2406000,"Powiat kłobucki",2013,4.43
"24960",2407000,"Powiat lubliniecki",2013,4.54
"24961",2408000,"Powiat mikołowski",2013,4.23
"24962",2409000,"Powiat myszkowski",2013,4.11
"24963",2410000,"Powiat pszczyński",2013,4.76
"24964",2411000,"Powiat raciborski",2013,4.46
"24965",2412000,"Powiat rybnicki",2013,4.58
"24966",2413000,"Powiat tarnogórski",2013,4.25
"24967",2414000,"Powiat bieruńsko-lędziński",2013,4.52
"24968",2415000,"Powiat wodzisławski",2013,4.55
"24969",2416000,"Powiat zawierciański",2013,3.79
"24970",2417000,"Powiat żywiecki",2013,4.24
"24971",2461000,"Powiat m.Bielsko-Biała",2013,3.67
"24972",2462000,"Powiat m.Bytom",2013,3.19
"24973",2463000,"Powiat m.Chorzów",2013,3.01
"24974",2464000,"Powiat m.Częstochowa",2013,3.34
"24975",2465000,"Powiat m.Dąbrowa Górnicza",2013,3.39
"24976",2466000,"Powiat m.Gliwice",2013,3.5
"24977",2467000,"Powiat m.Jastrzębie-Zdrój",2013,3.64
"24978",2468000,"Powiat m.Jaworzno",2013,3.6
"24979",2469000,"Powiat m.Katowice",2013,3.35
"24980",2470000,"Powiat m.Mysłowice",2013,3.65
"24981",2471000,"Powiat m.Piekary Śląskie",2013,3.57
"24982",2472000,"Powiat m.Ruda Śląska",2013,3.2
"24983",2473000,"Powiat m.Rybnik",2013,4.05
"24984",2474000,"Powiat m.Siemianowice Śląskie",2013,3.17
"24985",2475000,"Powiat m.Sosnowiec",2013,3.25
"24986",2476000,"Powiat m.Świętochłowice",2013,3.04
"24987",2477000,"Powiat m.Tychy",2013,3.65
"24988",2478000,"Powiat m.Zabrze",2013,3.26
"24989",2479000,"Powiat m.Żory",2013,3.78
"24990",2601000,"Powiat buski",2013,4.09
"24991",2602000,"Powiat jędrzejowski",2013,3.8
"24992",2603000,"Powiat kazimierski",2013,4.24
"24993",2604000,"Powiat kielecki",2013,4.14
"24994",2605000,"Powiat konecki",2013,3.64
"24995",2606000,"Powiat opatowski",2013,3.55
"24996",2607000,"Powiat ostrowiecki",2013,3.66
"24997",2608000,"Powiat pińczowski",2013,3.94
"24998",2609000,"Powiat sandomierski",2013,3.96
"24999",2610000,"Powiat skarżyski",2013,3.6
"25000",2611000,"Powiat starachowicki",2013,3.66
"25001",2612000,"Powiat staszowski",2013,4.06
"25002",2613000,"Powiat włoszczowski",2013,3.8
"25003",2661000,"Powiat m.Kielce",2013,3.34
"25004",2801000,"Powiat bartoszycki",2013,3.66
"25005",2802000,"Powiat braniewski",2013,3.66
