"","Kod","Nazwa","rok","WYNAGRODZENIA_CTAB_przecietne_miesieczne_wynagrodzenia_brutto_w_relacji_do_sredniej_krajowej_Polska_100_proc"
"7386",1409000,"Powiat lipski",2003,74.3
"7387",1410000,"Powiat łosicki",2003,79.3
"7388",1411000,"Powiat makowski",2003,79
"7389",1412000,"Powiat miński",2003,86.4
"7390",1413000,"Powiat mławski",2003,72.9
"7391",1414000,"Powiat nowodworski",2003,105.6
"7392",1415000,"Powiat ostrołęcki",2003,86.8
"7393",1416000,"Powiat ostrowski",2003,80.8
"7394",1417000,"Powiat otwocki",2003,90.3
"7395",1418000,"Powiat piaseczyński",2003,115.6
"7396",1419000,"Powiat płocki",2003,81.8
"7397",1420000,"Powiat płoński",2003,84.1
"7398",1421000,"Powiat pruszkowski",2003,122
"7399",1422000,"Powiat przasnyski",2003,82.2
"7400",1423000,"Powiat przysuski",2003,80.4
"7401",1424000,"Powiat pułtuski",2003,78.7
"7402",1425000,"Powiat radomski",2003,74.2
"7403",1426000,"Powiat siedlecki",2003,78.9
"7404",1427000,"Powiat sierpecki",2003,83.4
"7405",1428000,"Powiat sochaczewski",2003,110.2
"7406",1429000,"Powiat sokołowski",2003,81.6
"7407",1430000,"Powiat szydłowiecki",2003,77.5
"7408",1432000,"Powiat warszawski zachodni",2003,111.4
"7409",1433000,"Powiat węgrowski",2003,80.4
"7410",1434000,"Powiat wołomiński",2003,92
"7411",1435000,"Powiat wyszkowski",2003,77.9
"7412",1436000,"Powiat zwoleński",2003,79.9
"7413",1437000,"Powiat żuromiński",2003,72.9
"7414",1438000,"Powiat żyrardowski",2003,96.7
"7415",1461000,"Powiat m.Ostrołęka",2003,98.1
"7416",1462000,"Powiat m.Płock",2003,121.7
"7417",1463000,"Powiat m.Radom",2003,92.7
"7418",1464000,"Powiat m.Siedlce",2003,95.4
"7419",1465000,"Powiat m. st. Warszawa",2003,145.5
"7420",1601000,"Powiat brzeski",2003,79.6
"7421",1602000,"Powiat głubczycki",2003,79.6
"7422",1603000,"Powiat kędzierzyńsko-kozielski",2003,94.9
"7423",1604000,"Powiat kluczborski",2003,80.4
"7424",1605000,"Powiat krapkowicki",2003,111.8
"7425",1606000,"Powiat namysłowski",2003,84.5
"7426",1607000,"Powiat nyski",2003,77.1
"7427",1608000,"Powiat oleski",2003,82.4
"7428",1609000,"Powiat opolski",2003,89.9
"7429",1610000,"Powiat prudnicki",2003,75.4
"7430",1611000,"Powiat strzelecki",2003,84
"7431",1661000,"Powiat m.Opole",2003,100.5
"7432",1801000,"Powiat bieszczadzki",2003,76.6
"7433",1802000,"Powiat brzozowski",2003,73.8
"7434",1803000,"Powiat dębicki",2003,83.9
"7435",1804000,"Powiat jarosławski",2003,80.2
"7436",1805000,"Powiat jasielski",2003,81.3
"7437",1806000,"Powiat kolbuszowski",2003,76.6
"7438",1807000,"Powiat krośnieński",2003,77.5
"7439",1808000,"Powiat leżajski",2003,88.4
"7440",1809000,"Powiat lubaczowski",2003,77
"7441",1810000,"Powiat łańcucki",2003,77.3
"7442",1811000,"Powiat mielecki",2003,84
"7443",1812000,"Powiat niżański",2003,72.5
"7444",1813000,"Powiat przemyski",2003,75.6
"7445",1814000,"Powiat przeworski",2003,80.4
"7446",1815000,"Powiat ropczycko-sędziszowski",2003,80.2
"7447",1816000,"Powiat rzeszowski",2003,76
"7448",1817000,"Powiat sanocki",2003,82.7
"7449",1818000,"Powiat stalowowolski",2003,86.8
"7450",1819000,"Powiat strzyżowski",2003,74.1
"7451",1820000,"Powiat tarnobrzeski",2003,89.5
"7452",1821000,"Powiat leski",2003,86.1
"7453",1861000,"Powiat m.Krosno",2003,80.8
"7454",1862000,"Powiat m.Przemyśl",2003,84.4
"7455",1863000,"Powiat m.Rzeszów",2003,95
"7456",1864000,"Powiat m.Tarnobrzeg",2003,81.4
"7457",2001000,"Powiat augustowski",2003,103
"7458",2002000,"Powiat białostocki",2003,77.5
"7459",2003000,"Powiat bielski",2003,83.4
"7460",2004000,"Powiat grajewski",2003,90.6
"7461",2005000,"Powiat hajnowski",2003,74.7
"7462",2006000,"Powiat kolneński",2003,77.8
"7463",2007000,"Powiat łomżyński",2003,84.2
"7464",2008000,"Powiat moniecki",2003,80.7
"7465",2009000,"Powiat sejneński",2003,78.7
"7466",2010000,"Powiat siemiatycki",2003,79.7
"7467",2011000,"Powiat sokólski",2003,78.7
"7468",2012000,"Powiat suwalski",2003,80.5
"7469",2013000,"Powiat wysokomazowiecki",2003,81.8
"7470",2014000,"Powiat zambrowski",2003,77
"7471",2061000,"Powiat m.Białystok",2003,95.1
"7472",2062000,"Powiat m.Łomża",2003,82.1
"7473",2063000,"Powiat m.Suwałki",2003,83.4
"7474",2201000,"Powiat bytowski",2003,78
"7475",2202000,"Powiat chojnicki",2003,75
"7476",2203000,"Powiat człuchowski",2003,78.6
"7477",2204000,"Powiat gdański",2003,85
"7478",2205000,"Powiat kartuski",2003,80.4
"7479",2206000,"Powiat kościerski",2003,79.6
"7480",2207000,"Powiat kwidzyński",2003,106.2
"7481",2208000,"Powiat lęborski",2003,80.7
"7482",2209000,"Powiat malborski",2003,84.1
"7483",2210000,"Powiat nowodworski",2003,79.7
"7484",2211000,"Powiat pucki",2003,82.3
"7485",2212000,"Powiat słupski",2003,75.9
"7486",2213000,"Powiat starogardzki",2003,93
"7487",2214000,"Powiat tczewski",2003,88.8
"7488",2215000,"Powiat wejherowski",2003,84.8
"7489",2216000,"Powiat sztumski",2003,76.1
"7490",2261000,"Powiat m.Gdańsk",2003,112.8
"7491",2262000,"Powiat m.Gdynia",2003,104.5
"7492",2263000,"Powiat m.Słupsk",2003,87.6
"7493",2264000,"Powiat m.Sopot",2003,112.1
"7494",2401000,"Powiat będziński",2003,89.7
"7495",2402000,"Powiat bielski",2003,83
"7496",2403000,"Powiat cieszyński",2003,84
"7497",2404000,"Powiat częstochowski",2003,72.8
"7498",2405000,"Powiat gliwicki",2003,82.6
"7499",2406000,"Powiat kłobucki",2003,68.2
"7500",2407000,"Powiat lubliniecki",2003,80.9
"7501",2408000,"Powiat mikołowski",2003,97.6
"7502",2409000,"Powiat myszkowski",2003,70.8
"7503",2410000,"Powiat pszczyński",2003,81.5
"7504",2411000,"Powiat raciborski",2003,85.4
"7505",2412000,"Powiat rybnicki",2003,87.2
"7506",2413000,"Powiat tarnogórski",2003,82.6
"7507",2414000,"Powiat bieruńsko-lędziński",2003,85.1
"7508",2415000,"Powiat wodzisławski",2003,75.2
"7509",2416000,"Powiat zawierciański",2003,83.4
"7510",2417000,"Powiat żywiecki",2003,99.4
"7511",2461000,"Powiat m.Bielsko-Biała",2003,95.9
"7512",2462000,"Powiat m.Bytom",2003,88.9
"7513",2463000,"Powiat m.Chorzów",2003,86.6
"7514",2464000,"Powiat m.Częstochowa",2003,88.1
"7515",2465000,"Powiat m.Dąbrowa Górnicza",2003,103
"7516",2466000,"Powiat m.Gliwice",2003,105.3
"7517",2467000,"Powiat m.Jastrzębie-Zdrój",2003,138.1
"7518",2468000,"Powiat m.Jaworzno",2003,105.9
"7519",2469000,"Powiat m.Katowice",2003,131.1
"7520",2470000,"Powiat m.Mysłowice",2003,80.4
"7521",2471000,"Powiat m.Piekary Śląskie",2003,79.6
"7522",2472000,"Powiat m.Ruda Śląska",2003,102.6
"7523",2473000,"Powiat m.Rybnik",2003,107.1
"7524",2474000,"Powiat m.Siemianowice Śląskie",2003,87.7
"7525",2475000,"Powiat m.Sosnowiec",2003,90.1
"7526",2476000,"Powiat m.Świętochłowice",2003,83.2
"7527",2477000,"Powiat m.Tychy",2003,98.9
"7528",2478000,"Powiat m.Zabrze",2003,97.9
"7529",2479000,"Powiat m.Żory",2003,77.3
"7530",2601000,"Powiat buski",2003,79.6
"7531",2602000,"Powiat jędrzejowski",2003,88.7
"7532",2603000,"Powiat kazimierski",2003,71.2
"7533",2604000,"Powiat kielecki",2003,85.1
"7534",2605000,"Powiat konecki",2003,76
"7535",2606000,"Powiat opatowski",2003,90.4
"7536",2607000,"Powiat ostrowiecki",2003,76.5
"7537",2608000,"Powiat pińczowski",2003,106
"7538",2609000,"Powiat sandomierski",2003,87.2
"7539",2610000,"Powiat skarżyski",2003,83
"7540",2611000,"Powiat starachowicki",2003,74
"7541",2612000,"Powiat staszowski",2003,89
"7542",2613000,"Powiat włoszczowski",2003,87
"7543",2661000,"Powiat m.Kielce",2003,96.5
"7544",2801000,"Powiat bartoszycki",2003,77.9
"7545",2802000,"Powiat braniewski",2003,79.5
"7546",2803000,"Powiat działdowski",2003,75
"7547",2804000,"Powiat elbląski",2003,76.4
"7548",2805000,"Powiat ełcki",2003,79.3
"7549",2806000,"Powiat giżycki",2003,76.9
"7550",2807000,"Powiat iławski",2003,73.8
"7551",2808000,"Powiat kętrzyński",2003,78.8
"7552",2809000,"Powiat lidzbarski",2003,68.9
"7553",2810000,"Powiat mrągowski",2003,73.9
"7554",2811000,"Powiat nidzicki",2003,70.6
"7555",2812000,"Powiat nowomiejski",2003,72.8
"7556",2813000,"Powiat olecki",2003,79.2
"7557",2814000,"Powiat olsztyński",2003,77.8
"7558",2815000,"Powiat ostródzki",2003,77.9
"7559",2816000,"Powiat piski",2003,87.9
"7560",2817000,"Powiat szczycieński",2003,80.3
"7561",2818000,"Powiat gołdapski",2003,71.9
"7562",2819000,"Powiat węgorzewski",2003,72.6
"7563",2861000,"Powiat m.Elbląg",2003,101.1
"7564",2862000,"Powiat m.Olsztyn",2003,101.8
"7565",3001000,"Powiat chodzieski",2003,73.2
"7566",3002000,"Powiat czarnkowsko-trzcianecki",2003,81.3
"7567",3003000,"Powiat gnieźnieński",2003,81.5
"7568",3004000,"Powiat gostyński",2003,83.3
"7569",3005000,"Powiat grodziski",2003,76.2
"7570",3006000,"Powiat jarociński",2003,70.7
"7571",3007000,"Powiat kaliski",2003,74.1
"7572",3008000,"Powiat kępiński",2003,62.1
"7573",3009000,"Powiat kolski",2003,96.6
"7574",3010000,"Powiat koniński",2003,108
"7575",3011000,"Powiat kościański",2003,78.5
"7576",3012000,"Powiat krotoszyński",2003,74.7
"7577",3013000,"Powiat leszczyński",2003,89.5
"7578",3014000,"Powiat międzychodzki",2003,73.7
"7579",3015000,"Powiat nowotomyski",2003,80.1
"7580",3016000,"Powiat obornicki",2003,84.9
"7581",3017000,"Powiat ostrowski",2003,77.3
"7582",3018000,"Powiat ostrzeszowski",2003,78.8
"7583",3019000,"Powiat pilski",2003,86.2
"7584",3020000,"Powiat pleszewski",2003,70.5
"7585",3021000,"Powiat poznański",2003,93.8
"7586",3022000,"Powiat rawicki",2003,68.3
"7587",3023000,"Powiat słupecki",2003,76
"7588",3024000,"Powiat szamotulski",2003,89.5
"7589",3025000,"Powiat średzki",2003,86.2
"7590",3026000,"Powiat śremski",2003,83
"7591",3027000,"Powiat turecki",2003,87.9
"7592",3028000,"Powiat wągrowiecki",2003,77.2
"7593",3029000,"Powiat wolsztyński",2003,70.1
"7594",3030000,"Powiat wrzesiński",2003,74.4
"7595",3031000,"Powiat złotowski",2003,71.5
"7596",3061000,"Powiat m.Kalisz",2003,90.6
"7597",3062000,"Powiat m.Konin",2003,103.1
"7598",3063000,"Powiat m.Leszno",2003,85
"7599",3064000,"Powiat m.Poznań",2003,108.2
"7600",3201000,"Powiat białogardzki",2003,77.4
"7601",3202000,"Powiat choszczeński",2003,76.4
"7602",3203000,"Powiat drawski",2003,77.9
"7603",3204000,"Powiat goleniowski",2003,84.8
"7604",3205000,"Powiat gryficki",2003,78.2
"7605",3206000,"Powiat gryfiński",2003,106
"7606",3207000,"Powiat kamieński",2003,82.7
"7607",3208000,"Powiat kołobrzeski",2003,81.5
"7608",3209000,"Powiat koszaliński",2003,81.9
"7609",3210000,"Powiat myśliborski",2003,77.6
"7610",3211000,"Powiat policki",2003,111
"7611",3212000,"Powiat pyrzycki",2003,81.9
"7612",3213000,"Powiat sławieński",2003,75
"7613",3214000,"Powiat stargardzki",2003,83.5
"7614",3215000,"Powiat szczecinecki",2003,87.9
"7615",3216000,"Powiat świdwiński",2003,71.7
"7616",3217000,"Powiat wałecki",2003,78.4
"7617",3218000,"Powiat łobeski",2003,74.9
"7618",3261000,"Powiat m.Koszalin",2003,90.9
"7619",3262000,"Powiat m.Szczecin",2003,102.2
"7620",3263000,"Powiat m.Świnoujście",2003,96.9
"7621",201000,"Powiat bolesławiecki",2004,84.1
"7622",202000,"Powiat dzierżoniowski",2004,76.2
"7623",203000,"Powiat głogowski",2004,84.9
"7624",204000,"Powiat górowski",2004,73.5
"7625",205000,"Powiat jaworski",2004,76.8
"7626",206000,"Powiat jeleniogórski",2004,75.7
"7627",207000,"Powiat kamiennogórski",2004,75.7
"7628",208000,"Powiat kłodzki",2004,79.1
"7629",209000,"Powiat legnicki",2004,75
"7630",210000,"Powiat lubański",2004,75
"7631",211000,"Powiat lubiński",2004,161.8
"7632",212000,"Powiat lwówecki",2004,79.3
"7633",213000,"Powiat milicki",2004,73.9
"7634",214000,"Powiat oleśnicki",2004,75.2
"7635",215000,"Powiat oławski",2004,86
"7636",216000,"Powiat polkowicki",2004,97
"7637",217000,"Powiat strzeliński",2004,84.9
"7638",218000,"Powiat średzki",2004,87.7
"7639",219000,"Powiat świdnicki",2004,86.6
"7640",220000,"Powiat trzebnicki",2004,83.1
"7641",221000,"Powiat wałbrzyski",2004,91.3
"7642",222000,"Powiat wołowski",2004,81.5
"7643",223000,"Powiat wrocławski",2004,92.6
"7644",224000,"Powiat ząbkowicki",2004,82.1
"7645",225000,"Powiat zgorzelecki",2004,121.7
"7646",226000,"Powiat złotoryjski",2004,83.9
"7647",261000,"Powiat m.Jelenia Góra",2004,92.7
"7648",262000,"Powiat m.Legnica",2004,82
"7649",263000,"Powiat m.Wałbrzych do 2002",2004,NA
"7650",264000,"Powiat m.Wrocław",2004,104.2
"7651",265000,"Powiat m.Wałbrzych od 2013",2004,NA
"7652",401000,"Powiat aleksandrowski",2004,73.4
"7653",402000,"Powiat brodnicki",2004,76.3
"7654",403000,"Powiat bydgoski",2004,76.4
"7655",404000,"Powiat chełmiński",2004,84.9
"7656",405000,"Powiat golubsko-dobrzyński",2004,75.1
"7657",406000,"Powiat grudziądzki",2004,74.9
"7658",407000,"Powiat inowrocławski",2004,82.5
"7659",408000,"Powiat lipnowski",2004,70.9
"7660",409000,"Powiat mogileński",2004,74.7
"7661",410000,"Powiat nakielski",2004,76.9
"7662",411000,"Powiat radziejowski",2004,75.5
"7663",412000,"Powiat rypiński",2004,76
"7664",413000,"Powiat sępoleński",2004,72.1
"7665",414000,"Powiat świecki",2004,91.7
"7666",415000,"Powiat toruński",2004,76.7
"7667",416000,"Powiat tucholski",2004,73.6
"7668",417000,"Powiat wąbrzeski",2004,79.8
"7669",418000,"Powiat włocławski",2004,67.6
"7670",419000,"Powiat żniński",2004,72.7
"7671",461000,"Powiat m.Bydgoszcz",2004,93.8
"7672",462000,"Powiat m.Grudziądz",2004,78.7
"7673",463000,"Powiat m.Toruń",2004,94.1
"7674",464000,"Powiat m.Włocławek",2004,92.4
"7675",601000,"Powiat bialski",2004,73.1
"7676",602000,"Powiat biłgorajski",2004,79.5
"7677",603000,"Powiat chełmski",2004,79.3
"7678",604000,"Powiat hrubieszowski",2004,78.4
"7679",605000,"Powiat janowski",2004,76
"7680",606000,"Powiat krasnostawski",2004,77.8
"7681",607000,"Powiat kraśnicki",2004,79.4
"7682",608000,"Powiat lubartowski",2004,75.8
"7683",609000,"Powiat lubelski",2004,78
"7684",610000,"Powiat łęczyński",2004,134.5
"7685",611000,"Powiat łukowski",2004,72.2
"7686",612000,"Powiat opolski",2004,79.6
"7687",613000,"Powiat parczewski",2004,76.7
"7688",614000,"Powiat puławski",2004,92.9
"7689",615000,"Powiat radzyński",2004,82.3
"7690",616000,"Powiat rycki",2004,77.5
"7691",617000,"Powiat świdnicki",2004,81.3
"7692",618000,"Powiat tomaszowski",2004,74.3
"7693",619000,"Powiat włodawski",2004,77.6
"7694",620000,"Powiat zamojski",2004,69.3
"7695",661000,"Powiat m.Biała Podlaska",2004,82.8
"7696",662000,"Powiat m.Chełm",2004,81.8
"7697",663000,"Powiat m.Lublin",2004,96.4
"7698",664000,"Powiat m.Zamość",2004,87.5
"7699",801000,"Powiat gorzowski",2004,92.2
"7700",802000,"Powiat krośnieński",2004,80.2
"7701",803000,"Powiat międzyrzecki",2004,79.9
"7702",804000,"Powiat nowosolski",2004,75.3
"7703",805000,"Powiat słubicki",2004,87.9
"7704",806000,"Powiat strzelecko-drezdenecki",2004,83.2
"7705",807000,"Powiat sulęciński",2004,71.9
"7706",808000,"Powiat świebodziński",2004,75.8
"7707",809000,"Powiat zielonogórski",2004,85.2
"7708",810000,"Powiat żagański",2004,75.3
"7709",811000,"Powiat żarski",2004,86
"7710",812000,"Powiat wschowski",2004,71.4
"7711",861000,"Powiat m.Gorzów Wielkopolski",2004,88.6
"7712",862000,"Powiat m.Zielona Góra",2004,98.3
"7713",1001000,"Powiat bełchatowski",2004,136.6
"7714",1002000,"Powiat kutnowski",2004,84.5
"7715",1003000,"Powiat łaski",2004,71.6
"7716",1004000,"Powiat łęczycki",2004,81.6
"7717",1005000,"Powiat łowicki",2004,80.5
"7718",1006000,"Powiat łódzki wschodni",2004,74.4
"7719",1007000,"Powiat opoczyński",2004,83.8
"7720",1008000,"Powiat pabianicki",2004,79.4
"7721",1009000,"Powiat pajęczański",2004,80.2
"7722",1010000,"Powiat piotrkowski",2004,68.8
"7723",1011000,"Powiat poddębicki",2004,74.4
"7724",1012000,"Powiat radomszczański",2004,69.7
"7725",1013000,"Powiat rawski",2004,74.5
"7726",1014000,"Powiat sieradzki",2004,78.2
"7727",1015000,"Powiat skierniewicki",2004,83.9
"7728",1016000,"Powiat tomaszowski",2004,76.2
"7729",1017000,"Powiat wieluński",2004,71.8
"7730",1018000,"Powiat wieruszowski",2004,71.8
"7731",1019000,"Powiat zduńskowolski",2004,75.7
"7732",1020000,"Powiat zgierski",2004,80
"7733",1021000,"Powiat brzeziński",2004,68.9
"7734",1061000,"Powiat m.Łódź",2004,95.2
"7735",1062000,"Powiat m.Piotrków Trybunalski",2004,70.3
"7736",1063000,"Powiat m.Skierniewice",2004,81.6
"7737",1201000,"Powiat bocheński",2004,82.5
"7738",1202000,"Powiat brzeski",2004,72.7
"7739",1203000,"Powiat chrzanowski",2004,98.9
"7740",1204000,"Powiat dąbrowski",2004,77
"7741",1205000,"Powiat gorlicki",2004,80.1
"7742",1206000,"Powiat krakowski",2004,90
"7743",1207000,"Powiat limanowski",2004,75
"7744",1208000,"Powiat miechowski",2004,78
"7745",1209000,"Powiat myślenicki",2004,89.1
"7746",1210000,"Powiat nowosądecki",2004,77.7
"7747",1211000,"Powiat nowotarski",2004,74.7
"7748",1212000,"Powiat olkuski",2004,95.2
"7749",1213000,"Powiat oświęcimski",2004,86.9
"7750",1214000,"Powiat proszowicki",2004,76.4
"7751",1215000,"Powiat suski",2004,79.3
"7752",1216000,"Powiat tarnowski",2004,72.5
"7753",1217000,"Powiat tatrzański",2004,82
"7754",1218000,"Powiat wadowicki",2004,76.7
"7755",1219000,"Powiat wielicki",2004,87.4
"7756",1261000,"Powiat m.Kraków",2004,102.2
"7757",1262000,"Powiat m.Nowy Sącz",2004,84.5
"7758",1263000,"Powiat m.Tarnów",2004,84
"7759",1401000,"Powiat białobrzeski",2004,82.6
"7760",1402000,"Powiat ciechanowski",2004,85.7
"7761",1403000,"Powiat garwoliński",2004,85.8
"7762",1404000,"Powiat gostyniński",2004,73.8
"7763",1405000,"Powiat grodziski",2004,111.4
"7764",1406000,"Powiat grójecki",2004,97.4
"7765",1407000,"Powiat kozienicki",2004,113.2
"7766",1408000,"Powiat legionowski",2004,98.2
"7767",1409000,"Powiat lipski",2004,73.3
"7768",1410000,"Powiat łosicki",2004,81.5
"7769",1411000,"Powiat makowski",2004,77.4
"7770",1412000,"Powiat miński",2004,85.1
"7771",1413000,"Powiat mławski",2004,73.5
"7772",1414000,"Powiat nowodworski",2004,106.3
"7773",1415000,"Powiat ostrołęcki",2004,86.8
"7774",1416000,"Powiat ostrowski",2004,82.8
"7775",1417000,"Powiat otwocki",2004,87.1
"7776",1418000,"Powiat piaseczyński",2004,107.2
"7777",1419000,"Powiat płocki",2004,81.4
"7778",1420000,"Powiat płoński",2004,85
"7779",1421000,"Powiat pruszkowski",2004,121.2
"7780",1422000,"Powiat przasnyski",2004,82.6
"7781",1423000,"Powiat przysuski",2004,80
"7782",1424000,"Powiat pułtuski",2004,77.6
"7783",1425000,"Powiat radomski",2004,71.2
"7784",1426000,"Powiat siedlecki",2004,78.1
"7785",1427000,"Powiat sierpecki",2004,80
"7786",1428000,"Powiat sochaczewski",2004,104.5
"7787",1429000,"Powiat sokołowski",2004,81.8
"7788",1430000,"Powiat szydłowiecki",2004,74.9
"7789",1432000,"Powiat warszawski zachodni",2004,111.2
"7790",1433000,"Powiat węgrowski",2004,80.1
"7791",1434000,"Powiat wołomiński",2004,90.2
"7792",1435000,"Powiat wyszkowski",2004,77.9
"7793",1436000,"Powiat zwoleński",2004,78.2
"7794",1437000,"Powiat żuromiński",2004,73.2
"7795",1438000,"Powiat żyrardowski",2004,96.4
"7796",1461000,"Powiat m.Ostrołęka",2004,99.6
"7797",1462000,"Powiat m.Płock",2004,120.6
"7798",1463000,"Powiat m.Radom",2004,91.7
"7799",1464000,"Powiat m.Siedlce",2004,94.3
"7800",1465000,"Powiat m. st. Warszawa",2004,143.8
"7801",1601000,"Powiat brzeski",2004,83
"7802",1602000,"Powiat głubczycki",2004,79.5
"7803",1603000,"Powiat kędzierzyńsko-kozielski",2004,96.5
"7804",1604000,"Powiat kluczborski",2004,81.7
"7805",1605000,"Powiat krapkowicki",2004,112.9
"7806",1606000,"Powiat namysłowski",2004,85.6
"7807",1607000,"Powiat nyski",2004,76.7
"7808",1608000,"Powiat oleski",2004,82.1
"7809",1609000,"Powiat opolski",2004,88.2
"7810",1610000,"Powiat prudnicki",2004,77
"7811",1611000,"Powiat strzelecki",2004,84.2
"7812",1661000,"Powiat m.Opole",2004,100.1
"7813",1801000,"Powiat bieszczadzki",2004,76.7
"7814",1802000,"Powiat brzozowski",2004,75
"7815",1803000,"Powiat dębicki",2004,84.9
"7816",1804000,"Powiat jarosławski",2004,78.6
"7817",1805000,"Powiat jasielski",2004,81.1
"7818",1806000,"Powiat kolbuszowski",2004,75.9
"7819",1807000,"Powiat krośnieński",2004,76.3
"7820",1808000,"Powiat leżajski",2004,84.1
"7821",1809000,"Powiat lubaczowski",2004,78.8
"7822",1810000,"Powiat łańcucki",2004,74.4
"7823",1811000,"Powiat mielecki",2004,86.2
"7824",1812000,"Powiat niżański",2004,73.2
"7825",1813000,"Powiat przemyski",2004,75.4
"7826",1814000,"Powiat przeworski",2004,81.2
"7827",1815000,"Powiat ropczycko-sędziszowski",2004,79.5
"7828",1816000,"Powiat rzeszowski",2004,75.5
"7829",1817000,"Powiat sanocki",2004,81.4
"7830",1818000,"Powiat stalowowolski",2004,85.1
"7831",1819000,"Powiat strzyżowski",2004,73.8
"7832",1820000,"Powiat tarnobrzeski",2004,91.1
"7833",1821000,"Powiat leski",2004,84.9
"7834",1861000,"Powiat m.Krosno",2004,78.3
"7835",1862000,"Powiat m.Przemyśl",2004,83.4
"7836",1863000,"Powiat m.Rzeszów",2004,95.2
"7837",1864000,"Powiat m.Tarnobrzeg",2004,79.8
"7838",2001000,"Powiat augustowski",2004,105
"7839",2002000,"Powiat białostocki",2004,76.1
"7840",2003000,"Powiat bielski",2004,83.2
"7841",2004000,"Powiat grajewski",2004,91.6
"7842",2005000,"Powiat hajnowski",2004,75.1
"7843",2006000,"Powiat kolneński",2004,79
"7844",2007000,"Powiat łomżyński",2004,82.6
"7845",2008000,"Powiat moniecki",2004,81.2
"7846",2009000,"Powiat sejneński",2004,78.4
"7847",2010000,"Powiat siemiatycki",2004,79.3
"7848",2011000,"Powiat sokólski",2004,78.8
"7849",2012000,"Powiat suwalski",2004,81.9
"7850",2013000,"Powiat wysokomazowiecki",2004,80.9
"7851",2014000,"Powiat zambrowski",2004,76.4
"7852",2061000,"Powiat m.Białystok",2004,94.7
