"","Kod","Nazwa","rok","POJAZDY_CTAB_ciagniki_rolnicze_szt"
"40559",1436000,"Powiat zwoleński",2000,NA
"40560",1437000,"Powiat żuromiński",2000,NA
"40561",1438000,"Powiat żyrardowski",2000,NA
"40562",1461000,"Powiat m.Ostrołęka",2000,NA
"40563",1462000,"Powiat m.Płock",2000,NA
"40564",1463000,"Powiat m.Radom",2000,NA
"40565",1464000,"Powiat m.Siedlce",2000,NA
"40566",1465000,"Powiat m. st. Warszawa",2000,NA
"40567",1601000,"Powiat brzeski",2000,NA
"40568",1602000,"Powiat głubczycki",2000,NA
"40569",1603000,"Powiat kędzierzyńsko-kozielski",2000,NA
"40570",1604000,"Powiat kluczborski",2000,NA
"40571",1605000,"Powiat krapkowicki",2000,NA
"40572",1606000,"Powiat namysłowski",2000,NA
"40573",1607000,"Powiat nyski",2000,NA
"40574",1608000,"Powiat oleski",2000,NA
"40575",1609000,"Powiat opolski",2000,NA
"40576",1610000,"Powiat prudnicki",2000,NA
"40577",1611000,"Powiat strzelecki",2000,NA
"40578",1661000,"Powiat m.Opole",2000,NA
"40579",1801000,"Powiat bieszczadzki",2000,NA
"40580",1802000,"Powiat brzozowski",2000,NA
"40581",1803000,"Powiat dębicki",2000,NA
"40582",1804000,"Powiat jarosławski",2000,NA
"40583",1805000,"Powiat jasielski",2000,NA
"40584",1806000,"Powiat kolbuszowski",2000,NA
"40585",1807000,"Powiat krośnieński",2000,NA
"40586",1808000,"Powiat leżajski",2000,NA
"40587",1809000,"Powiat lubaczowski",2000,NA
"40588",1810000,"Powiat łańcucki",2000,NA
"40589",1811000,"Powiat mielecki",2000,NA
"40590",1812000,"Powiat niżański",2000,NA
"40591",1813000,"Powiat przemyski",2000,NA
"40592",1814000,"Powiat przeworski",2000,NA
"40593",1815000,"Powiat ropczycko-sędziszowski",2000,NA
"40594",1816000,"Powiat rzeszowski",2000,NA
"40595",1817000,"Powiat sanocki",2000,NA
"40596",1818000,"Powiat stalowowolski",2000,NA
"40597",1819000,"Powiat strzyżowski",2000,NA
"40598",1820000,"Powiat tarnobrzeski",2000,NA
"40599",1821000,"Powiat leski",2000,NA
"40600",1861000,"Powiat m.Krosno",2000,NA
"40601",1862000,"Powiat m.Przemyśl",2000,NA
"40602",1863000,"Powiat m.Rzeszów",2000,NA
"40603",1864000,"Powiat m.Tarnobrzeg",2000,NA
"40604",2001000,"Powiat augustowski",2000,NA
"40605",2002000,"Powiat białostocki",2000,NA
"40606",2003000,"Powiat bielski",2000,NA
"40607",2004000,"Powiat grajewski",2000,NA
"40608",2005000,"Powiat hajnowski",2000,NA
"40609",2006000,"Powiat kolneński",2000,NA
"40610",2007000,"Powiat łomżyński",2000,NA
"40611",2008000,"Powiat moniecki",2000,NA
"40612",2009000,"Powiat sejneński",2000,NA
"40613",2010000,"Powiat siemiatycki",2000,NA
"40614",2011000,"Powiat sokólski",2000,NA
"40615",2012000,"Powiat suwalski",2000,NA
"40616",2013000,"Powiat wysokomazowiecki",2000,NA
"40617",2014000,"Powiat zambrowski",2000,NA
"40618",2061000,"Powiat m.Białystok",2000,NA
"40619",2062000,"Powiat m.Łomża",2000,NA
"40620",2063000,"Powiat m.Suwałki",2000,NA
"40621",2201000,"Powiat bytowski",2000,NA
"40622",2202000,"Powiat chojnicki",2000,NA
"40623",2203000,"Powiat człuchowski",2000,NA
"40624",2204000,"Powiat gdański",2000,NA
"40625",2205000,"Powiat kartuski",2000,NA
"40626",2206000,"Powiat kościerski",2000,NA
"40627",2207000,"Powiat kwidzyński",2000,NA
"40628",2208000,"Powiat lęborski",2000,NA
"40629",2209000,"Powiat malborski",2000,NA
"40630",2210000,"Powiat nowodworski",2000,NA
"40631",2211000,"Powiat pucki",2000,NA
"40632",2212000,"Powiat słupski",2000,NA
"40633",2213000,"Powiat starogardzki",2000,NA
"40634",2214000,"Powiat tczewski",2000,NA
"40635",2215000,"Powiat wejherowski",2000,NA
"40636",2216000,"Powiat sztumski",2000,NA
"40637",2261000,"Powiat m.Gdańsk",2000,NA
"40638",2262000,"Powiat m.Gdynia",2000,NA
"40639",2263000,"Powiat m.Słupsk",2000,NA
"40640",2264000,"Powiat m.Sopot",2000,NA
"40641",2401000,"Powiat będziński",2000,NA
"40642",2402000,"Powiat bielski",2000,NA
"40643",2403000,"Powiat cieszyński",2000,NA
"40644",2404000,"Powiat częstochowski",2000,NA
"40645",2405000,"Powiat gliwicki",2000,NA
"40646",2406000,"Powiat kłobucki",2000,NA
"40647",2407000,"Powiat lubliniecki",2000,NA
"40648",2408000,"Powiat mikołowski",2000,NA
"40649",2409000,"Powiat myszkowski",2000,NA
"40650",2410000,"Powiat pszczyński",2000,NA
"40651",2411000,"Powiat raciborski",2000,NA
"40652",2412000,"Powiat rybnicki",2000,NA
"40653",2413000,"Powiat tarnogórski",2000,NA
"40654",2414000,"Powiat bieruńsko-lędziński",2000,NA
"40655",2415000,"Powiat wodzisławski",2000,NA
"40656",2416000,"Powiat zawierciański",2000,NA
"40657",2417000,"Powiat żywiecki",2000,NA
"40658",2461000,"Powiat m.Bielsko-Biała",2000,NA
"40659",2462000,"Powiat m.Bytom",2000,NA
"40660",2463000,"Powiat m.Chorzów",2000,NA
"40661",2464000,"Powiat m.Częstochowa",2000,NA
"40662",2465000,"Powiat m.Dąbrowa Górnicza",2000,NA
"40663",2466000,"Powiat m.Gliwice",2000,NA
"40664",2467000,"Powiat m.Jastrzębie-Zdrój",2000,NA
"40665",2468000,"Powiat m.Jaworzno",2000,NA
"40666",2469000,"Powiat m.Katowice",2000,NA
"40667",2470000,"Powiat m.Mysłowice",2000,NA
"40668",2471000,"Powiat m.Piekary Śląskie",2000,NA
"40669",2472000,"Powiat m.Ruda Śląska",2000,NA
"40670",2473000,"Powiat m.Rybnik",2000,NA
"40671",2474000,"Powiat m.Siemianowice Śląskie",2000,NA
"40672",2475000,"Powiat m.Sosnowiec",2000,NA
"40673",2476000,"Powiat m.Świętochłowice",2000,NA
"40674",2477000,"Powiat m.Tychy",2000,NA
"40675",2478000,"Powiat m.Zabrze",2000,NA
"40676",2479000,"Powiat m.Żory",2000,NA
"40677",2601000,"Powiat buski",2000,NA
"40678",2602000,"Powiat jędrzejowski",2000,NA
"40679",2603000,"Powiat kazimierski",2000,NA
"40680",2604000,"Powiat kielecki",2000,NA
"40681",2605000,"Powiat konecki",2000,NA
"40682",2606000,"Powiat opatowski",2000,NA
"40683",2607000,"Powiat ostrowiecki",2000,NA
"40684",2608000,"Powiat pińczowski",2000,NA
"40685",2609000,"Powiat sandomierski",2000,NA
"40686",2610000,"Powiat skarżyski",2000,NA
"40687",2611000,"Powiat starachowicki",2000,NA
"40688",2612000,"Powiat staszowski",2000,NA
"40689",2613000,"Powiat włoszczowski",2000,NA
"40690",2661000,"Powiat m.Kielce",2000,NA
"40691",2801000,"Powiat bartoszycki",2000,NA
"40692",2802000,"Powiat braniewski",2000,NA
"40693",2803000,"Powiat działdowski",2000,NA
"40694",2804000,"Powiat elbląski",2000,NA
"40695",2805000,"Powiat ełcki",2000,NA
"40696",2806000,"Powiat giżycki",2000,NA
"40697",2807000,"Powiat iławski",2000,NA
"40698",2808000,"Powiat kętrzyński",2000,NA
"40699",2809000,"Powiat lidzbarski",2000,NA
"40700",2810000,"Powiat mrągowski",2000,NA
"40701",2811000,"Powiat nidzicki",2000,NA
"40702",2812000,"Powiat nowomiejski",2000,NA
"40703",2813000,"Powiat olecki",2000,NA
"40704",2814000,"Powiat olsztyński",2000,NA
"40705",2815000,"Powiat ostródzki",2000,NA
"40706",2816000,"Powiat piski",2000,NA
"40707",2817000,"Powiat szczycieński",2000,NA
"40708",2818000,"Powiat gołdapski",2000,NA
"40709",2819000,"Powiat węgorzewski",2000,NA
"40710",2861000,"Powiat m.Elbląg",2000,NA
"40711",2862000,"Powiat m.Olsztyn",2000,NA
"40712",3001000,"Powiat chodzieski",2000,NA
"40713",3002000,"Powiat czarnkowsko-trzcianecki",2000,NA
"40714",3003000,"Powiat gnieźnieński",2000,NA
"40715",3004000,"Powiat gostyński",2000,NA
"40716",3005000,"Powiat grodziski",2000,NA
"40717",3006000,"Powiat jarociński",2000,NA
"40718",3007000,"Powiat kaliski",2000,NA
"40719",3008000,"Powiat kępiński",2000,NA
"40720",3009000,"Powiat kolski",2000,NA
"40721",3010000,"Powiat koniński",2000,NA
"40722",3011000,"Powiat kościański",2000,NA
"40723",3012000,"Powiat krotoszyński",2000,NA
"40724",3013000,"Powiat leszczyński",2000,NA
"40725",3014000,"Powiat międzychodzki",2000,NA
"40726",3015000,"Powiat nowotomyski",2000,NA
"40727",3016000,"Powiat obornicki",2000,NA
"40728",3017000,"Powiat ostrowski",2000,NA
"40729",3018000,"Powiat ostrzeszowski",2000,NA
"40730",3019000,"Powiat pilski",2000,NA
"40731",3020000,"Powiat pleszewski",2000,NA
"40732",3021000,"Powiat poznański",2000,NA
"40733",3022000,"Powiat rawicki",2000,NA
"40734",3023000,"Powiat słupecki",2000,NA
"40735",3024000,"Powiat szamotulski",2000,NA
"40736",3025000,"Powiat średzki",2000,NA
"40737",3026000,"Powiat śremski",2000,NA
"40738",3027000,"Powiat turecki",2000,NA
"40739",3028000,"Powiat wągrowiecki",2000,NA
"40740",3029000,"Powiat wolsztyński",2000,NA
"40741",3030000,"Powiat wrzesiński",2000,NA
"40742",3031000,"Powiat złotowski",2000,NA
"40743",3061000,"Powiat m.Kalisz",2000,NA
"40744",3062000,"Powiat m.Konin",2000,NA
"40745",3063000,"Powiat m.Leszno",2000,NA
"40746",3064000,"Powiat m.Poznań",2000,NA
"40747",3201000,"Powiat białogardzki",2000,NA
"40748",3202000,"Powiat choszczeński",2000,NA
"40749",3203000,"Powiat drawski",2000,NA
"40750",3204000,"Powiat goleniowski",2000,NA
"40751",3205000,"Powiat gryficki",2000,NA
"40752",3206000,"Powiat gryfiński",2000,NA
"40753",3207000,"Powiat kamieński",2000,NA
"40754",3208000,"Powiat kołobrzeski",2000,NA
"40755",3209000,"Powiat koszaliński",2000,NA
"40756",3210000,"Powiat myśliborski",2000,NA
"40757",3211000,"Powiat policki",2000,NA
"40758",3212000,"Powiat pyrzycki",2000,NA
"40759",3213000,"Powiat sławieński",2000,NA
"40760",3214000,"Powiat stargardzki",2000,NA
"40761",3215000,"Powiat szczecinecki",2000,NA
"40762",3216000,"Powiat świdwiński",2000,NA
"40763",3217000,"Powiat wałecki",2000,NA
"40764",3218000,"Powiat łobeski",2000,NA
"40765",3261000,"Powiat m.Koszalin",2000,NA
"40766",3262000,"Powiat m.Szczecin",2000,NA
"40767",3263000,"Powiat m.Świnoujście",2000,NA
"40768",201000,"Powiat bolesławiecki",2001,NA
"40769",202000,"Powiat dzierżoniowski",2001,NA
"40770",203000,"Powiat głogowski",2001,NA
"40771",204000,"Powiat górowski",2001,NA
"40772",205000,"Powiat jaworski",2001,NA
"40773",206000,"Powiat jeleniogórski",2001,NA
"40774",207000,"Powiat kamiennogórski",2001,NA
"40775",208000,"Powiat kłodzki",2001,NA
"40776",209000,"Powiat legnicki",2001,NA
"40777",210000,"Powiat lubański",2001,NA
"40778",211000,"Powiat lubiński",2001,NA
"40779",212000,"Powiat lwówecki",2001,NA
"40780",213000,"Powiat milicki",2001,NA
"40781",214000,"Powiat oleśnicki",2001,NA
"40782",215000,"Powiat oławski",2001,NA
"40783",216000,"Powiat polkowicki",2001,NA
"40784",217000,"Powiat strzeliński",2001,NA
"40785",218000,"Powiat średzki",2001,NA
"40786",219000,"Powiat świdnicki",2001,NA
"40787",220000,"Powiat trzebnicki",2001,NA
"40788",221000,"Powiat wałbrzyski",2001,NA
"40789",222000,"Powiat wołowski",2001,NA
"40790",223000,"Powiat wrocławski",2001,NA
"40791",224000,"Powiat ząbkowicki",2001,NA
"40792",225000,"Powiat zgorzelecki",2001,NA
"40793",226000,"Powiat złotoryjski",2001,NA
"40794",261000,"Powiat m.Jelenia Góra",2001,NA
"40795",262000,"Powiat m.Legnica",2001,NA
"40796",263000,"Powiat m.Wałbrzych do 2002",2001,NA
"40797",264000,"Powiat m.Wrocław",2001,NA
"40798",265000,"Powiat m.Wałbrzych od 2013",2001,NA
"40799",401000,"Powiat aleksandrowski",2001,NA
"40800",402000,"Powiat brodnicki",2001,NA
"40801",403000,"Powiat bydgoski",2001,NA
"40802",404000,"Powiat chełmiński",2001,NA
"40803",405000,"Powiat golubsko-dobrzyński",2001,NA
"40804",406000,"Powiat grudziądzki",2001,NA
"40805",407000,"Powiat inowrocławski",2001,NA
"40806",408000,"Powiat lipnowski",2001,NA
"40807",409000,"Powiat mogileński",2001,NA
"40808",410000,"Powiat nakielski",2001,NA
"40809",411000,"Powiat radziejowski",2001,NA
"40810",412000,"Powiat rypiński",2001,NA
"40811",413000,"Powiat sępoleński",2001,NA
"40812",414000,"Powiat świecki",2001,NA
"40813",415000,"Powiat toruński",2001,NA
"40814",416000,"Powiat tucholski",2001,NA
"40815",417000,"Powiat wąbrzeski",2001,NA
"40816",418000,"Powiat włocławski",2001,NA
"40817",419000,"Powiat żniński",2001,NA
"40818",461000,"Powiat m.Bydgoszcz",2001,NA
"40819",462000,"Powiat m.Grudziądz",2001,NA
"40820",463000,"Powiat m.Toruń",2001,NA
"40821",464000,"Powiat m.Włocławek",2001,NA
"40822",601000,"Powiat bialski",2001,NA
"40823",602000,"Powiat biłgorajski",2001,NA
"40824",603000,"Powiat chełmski",2001,NA
"40825",604000,"Powiat hrubieszowski",2001,NA
"40826",605000,"Powiat janowski",2001,NA
"40827",606000,"Powiat krasnostawski",2001,NA
"40828",607000,"Powiat kraśnicki",2001,NA
"40829",608000,"Powiat lubartowski",2001,NA
"40830",609000,"Powiat lubelski",2001,NA
"40831",610000,"Powiat łęczyński",2001,NA
"40832",611000,"Powiat łukowski",2001,NA
"40833",612000,"Powiat opolski",2001,NA
"40834",613000,"Powiat parczewski",2001,NA
"40835",614000,"Powiat puławski",2001,NA
"40836",615000,"Powiat radzyński",2001,NA
"40837",616000,"Powiat rycki",2001,NA
"40838",617000,"Powiat świdnicki",2001,NA
"40839",618000,"Powiat tomaszowski",2001,NA
"40840",619000,"Powiat włodawski",2001,NA
"40841",620000,"Powiat zamojski",2001,NA
"40842",661000,"Powiat m.Biała Podlaska",2001,NA
"40843",662000,"Powiat m.Chełm",2001,NA
"40844",663000,"Powiat m.Lublin",2001,NA
"40845",664000,"Powiat m.Zamość",2001,NA
"40846",801000,"Powiat gorzowski",2001,NA
"40847",802000,"Powiat krośnieński",2001,NA
"40848",803000,"Powiat międzyrzecki",2001,NA
"40849",804000,"Powiat nowosolski",2001,NA
"40850",805000,"Powiat słubicki",2001,NA
"40851",806000,"Powiat strzelecko-drezdenecki",2001,NA
"40852",807000,"Powiat sulęciński",2001,NA
"40853",808000,"Powiat świebodziński",2001,NA
"40854",809000,"Powiat zielonogórski",2001,NA
"40855",810000,"Powiat żagański",2001,NA
"40856",811000,"Powiat żarski",2001,NA
"40857",812000,"Powiat wschowski",2001,NA
"40858",861000,"Powiat m.Gorzów Wielkopolski",2001,NA
"40859",862000,"Powiat m.Zielona Góra",2001,NA
"40860",1001000,"Powiat bełchatowski",2001,NA
"40861",1002000,"Powiat kutnowski",2001,NA
"40862",1003000,"Powiat łaski",2001,NA
"40863",1004000,"Powiat łęczycki",2001,NA
"40864",1005000,"Powiat łowicki",2001,NA
"40865",1006000,"Powiat łódzki wschodni",2001,NA
"40866",1007000,"Powiat opoczyński",2001,NA
"40867",1008000,"Powiat pabianicki",2001,NA
"40868",1009000,"Powiat pajęczański",2001,NA
"40869",1010000,"Powiat piotrkowski",2001,NA
"40870",1011000,"Powiat poddębicki",2001,NA
"40871",1012000,"Powiat radomszczański",2001,NA
"40872",1013000,"Powiat rawski",2001,NA
"40873",1014000,"Powiat sieradzki",2001,NA
"40874",1015000,"Powiat skierniewicki",2001,NA
"40875",1016000,"Powiat tomaszowski",2001,NA
"40876",1017000,"Powiat wieluński",2001,NA
"40877",1018000,"Powiat wieruszowski",2001,NA
"40878",1019000,"Powiat zduńskowolski",2001,NA
"40879",1020000,"Powiat zgierski",2001,NA
"40880",1021000,"Powiat brzeziński",2001,NA
"40881",1061000,"Powiat m.Łódź",2001,NA
"40882",1062000,"Powiat m.Piotrków Trybunalski",2001,NA
"40883",1063000,"Powiat m.Skierniewice",2001,NA
"40884",1201000,"Powiat bocheński",2001,NA
"40885",1202000,"Powiat brzeski",2001,NA
"40886",1203000,"Powiat chrzanowski",2001,NA
"40887",1204000,"Powiat dąbrowski",2001,NA
"40888",1205000,"Powiat gorlicki",2001,NA
"40889",1206000,"Powiat krakowski",2001,NA
"40890",1207000,"Powiat limanowski",2001,NA
"40891",1208000,"Powiat miechowski",2001,NA
"40892",1209000,"Powiat myślenicki",2001,NA
"40893",1210000,"Powiat nowosądecki",2001,NA
"40894",1211000,"Powiat nowotarski",2001,NA
"40895",1212000,"Powiat olkuski",2001,NA
"40896",1213000,"Powiat oświęcimski",2001,NA
"40897",1214000,"Powiat proszowicki",2001,NA
"40898",1215000,"Powiat suski",2001,NA
"40899",1216000,"Powiat tarnowski",2001,NA
"40900",1217000,"Powiat tatrzański",2001,NA
"40901",1218000,"Powiat wadowicki",2001,NA
"40902",1219000,"Powiat wielicki",2001,NA
"40903",1261000,"Powiat m.Kraków",2001,NA
"40904",1262000,"Powiat m.Nowy Sącz",2001,NA
"40905",1263000,"Powiat m.Tarnów",2001,NA
"40906",1401000,"Powiat białobrzeski",2001,NA
"40907",1402000,"Powiat ciechanowski",2001,NA
"40908",1403000,"Powiat garwoliński",2001,NA
"40909",1404000,"Powiat gostyniński",2001,NA
"40910",1405000,"Powiat grodziski",2001,NA
"40911",1406000,"Powiat grójecki",2001,NA
"40912",1407000,"Powiat kozienicki",2001,NA
"40913",1408000,"Powiat legionowski",2001,NA
"40914",1409000,"Powiat lipski",2001,NA
"40915",1410000,"Powiat łosicki",2001,NA
"40916",1411000,"Powiat makowski",2001,NA
"40917",1412000,"Powiat miński",2001,NA
"40918",1413000,"Powiat mławski",2001,NA
"40919",1414000,"Powiat nowodworski",2001,NA
"40920",1415000,"Powiat ostrołęcki",2001,NA
"40921",1416000,"Powiat ostrowski",2001,NA
"40922",1417000,"Powiat otwocki",2001,NA
"40923",1418000,"Powiat piaseczyński",2001,NA
"40924",1419000,"Powiat płocki",2001,NA
"40925",1420000,"Powiat płoński",2001,NA
"40926",1421000,"Powiat pruszkowski",2001,NA
"40927",1422000,"Powiat przasnyski",2001,NA
"40928",1423000,"Powiat przysuski",2001,NA
"40929",1424000,"Powiat pułtuski",2001,NA
"40930",1425000,"Powiat radomski",2001,NA
"40931",1426000,"Powiat siedlecki",2001,NA
"40932",1427000,"Powiat sierpecki",2001,NA
"40933",1428000,"Powiat sochaczewski",2001,NA
"40934",1429000,"Powiat sokołowski",2001,NA
"40935",1430000,"Powiat szydłowiecki",2001,NA
"40936",1432000,"Powiat warszawski zachodni",2001,NA
"40937",1433000,"Powiat węgrowski",2001,NA
"40938",1434000,"Powiat wołomiński",2001,NA
"40939",1435000,"Powiat wyszkowski",2001,NA
"40940",1436000,"Powiat zwoleński",2001,NA
"40941",1437000,"Powiat żuromiński",2001,NA
"40942",1438000,"Powiat żyrardowski",2001,NA
"40943",1461000,"Powiat m.Ostrołęka",2001,NA
"40944",1462000,"Powiat m.Płock",2001,NA
"40945",1463000,"Powiat m.Radom",2001,NA
"40946",1464000,"Powiat m.Siedlce",2001,NA
"40947",1465000,"Powiat m. st. Warszawa",2001,NA
"40948",1601000,"Powiat brzeski",2001,NA
"40949",1602000,"Powiat głubczycki",2001,NA
"40950",1603000,"Powiat kędzierzyńsko-kozielski",2001,NA
"40951",1604000,"Powiat kluczborski",2001,NA
"40952",1605000,"Powiat krapkowicki",2001,NA
"40953",1606000,"Powiat namysłowski",2001,NA
"40954",1607000,"Powiat nyski",2001,NA
"40955",1608000,"Powiat oleski",2001,NA
"40956",1609000,"Powiat opolski",2001,NA
"40957",1610000,"Powiat prudnicki",2001,NA
"40958",1611000,"Powiat strzelecki",2001,NA
"40959",1661000,"Powiat m.Opole",2001,NA
"40960",1801000,"Powiat bieszczadzki",2001,NA
"40961",1802000,"Powiat brzozowski",2001,NA
"40962",1803000,"Powiat dębicki",2001,NA
"40963",1804000,"Powiat jarosławski",2001,NA
"40964",1805000,"Powiat jasielski",2001,NA
"40965",1806000,"Powiat kolbuszowski",2001,NA
"40966",1807000,"Powiat krośnieński",2001,NA
"40967",1808000,"Powiat leżajski",2001,NA
"40968",1809000,"Powiat lubaczowski",2001,NA
"40969",1810000,"Powiat łańcucki",2001,NA
"40970",1811000,"Powiat mielecki",2001,NA
"40971",1812000,"Powiat niżański",2001,NA
"40972",1813000,"Powiat przemyski",2001,NA
"40973",1814000,"Powiat przeworski",2001,NA
"40974",1815000,"Powiat ropczycko-sędziszowski",2001,NA
"40975",1816000,"Powiat rzeszowski",2001,NA
"40976",1817000,"Powiat sanocki",2001,NA
"40977",1818000,"Powiat stalowowolski",2001,NA
"40978",1819000,"Powiat strzyżowski",2001,NA
"40979",1820000,"Powiat tarnobrzeski",2001,NA
"40980",1821000,"Powiat leski",2001,NA
"40981",1861000,"Powiat m.Krosno",2001,NA
"40982",1862000,"Powiat m.Przemyśl",2001,NA
"40983",1863000,"Powiat m.Rzeszów",2001,NA
"40984",1864000,"Powiat m.Tarnobrzeg",2001,NA
"40985",2001000,"Powiat augustowski",2001,NA
"40986",2002000,"Powiat białostocki",2001,NA
"40987",2003000,"Powiat bielski",2001,NA
"40988",2004000,"Powiat grajewski",2001,NA
"40989",2005000,"Powiat hajnowski",2001,NA
"40990",2006000,"Powiat kolneński",2001,NA
"40991",2007000,"Powiat łomżyński",2001,NA
"40992",2008000,"Powiat moniecki",2001,NA
"40993",2009000,"Powiat sejneński",2001,NA
"40994",2010000,"Powiat siemiatycki",2001,NA
"40995",2011000,"Powiat sokólski",2001,NA
"40996",2012000,"Powiat suwalski",2001,NA
"40997",2013000,"Powiat wysokomazowiecki",2001,NA
"40998",2014000,"Powiat zambrowski",2001,NA
"40999",2061000,"Powiat m.Białystok",2001,NA
"41000",2062000,"Powiat m.Łomża",2001,NA
"41001",2063000,"Powiat m.Suwałki",2001,NA
"41002",2201000,"Powiat bytowski",2001,NA
"41003",2202000,"Powiat chojnicki",2001,NA
"41004",2203000,"Powiat człuchowski",2001,NA
"41005",2204000,"Powiat gdański",2001,NA
"41006",2205000,"Powiat kartuski",2001,NA
"41007",2206000,"Powiat kościerski",2001,NA
"41008",2207000,"Powiat kwidzyński",2001,NA
"41009",2208000,"Powiat lęborski",2001,NA
"41010",2209000,"Powiat malborski",2001,NA
"41011",2210000,"Powiat nowodworski",2001,NA
"41012",2211000,"Powiat pucki",2001,NA
"41013",2212000,"Powiat słupski",2001,NA
"41014",2213000,"Powiat starogardzki",2001,NA
"41015",2214000,"Powiat tczewski",2001,NA
"41016",2215000,"Powiat wejherowski",2001,NA
"41017",2216000,"Powiat sztumski",2001,NA
"41018",2261000,"Powiat m.Gdańsk",2001,NA
"41019",2262000,"Powiat m.Gdynia",2001,NA
"41020",2263000,"Powiat m.Słupsk",2001,NA
"41021",2264000,"Powiat m.Sopot",2001,NA
