"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_przecietna_powierzchnia_uZytkowa_1_mieszkania_m2"
"17900",3214000,"Powiat stargardzki",2012,99.4
"17901",3215000,"Powiat szczecinecki",2012,119.2
"17902",3216000,"Powiat świdwiński",2012,134.5
"17903",3217000,"Powiat wałecki",2012,100.3
"17904",3218000,"Powiat łobeski",2012,122.7
"17905",3261000,"Powiat m.Koszalin",2012,74.8
"17906",3262000,"Powiat m.Szczecin",2012,70.1
"17907",3263000,"Powiat m.Świnoujście",2012,74
"17908",201000,"Powiat bolesławiecki",2013,126.3
"17909",202000,"Powiat dzierżoniowski",2013,103.9
"17910",203000,"Powiat głogowski",2013,80.9
"17911",204000,"Powiat górowski",2013,148.5
"17912",205000,"Powiat jaworski",2013,121
"17913",206000,"Powiat jeleniogórski",2013,110
"17914",207000,"Powiat kamiennogórski",2013,142.6
"17915",208000,"Powiat kłodzki",2013,99.1
"17916",209000,"Powiat legnicki",2013,137.7
"17917",210000,"Powiat lubański",2013,114.6
"17918",211000,"Powiat lubiński",2013,108.9
"17919",212000,"Powiat lwówecki",2013,112.5
"17920",213000,"Powiat milicki",2013,138.3
"17921",214000,"Powiat oleśnicki",2013,130.2
"17922",215000,"Powiat oławski",2013,84.4
"17923",216000,"Powiat polkowicki",2013,114.9
"17924",217000,"Powiat strzeliński",2013,125.1
"17925",218000,"Powiat średzki",2013,131.3
"17926",219000,"Powiat świdnicki",2013,112.9
"17927",220000,"Powiat trzebnicki",2013,120.2
"17928",221000,"Powiat wałbrzyski",2013,113.8
"17929",222000,"Powiat wołowski",2013,100.4
"17930",223000,"Powiat wrocławski",2013,124.6
"17931",224000,"Powiat ząbkowicki",2013,76.8
"17932",225000,"Powiat zgorzelecki",2013,119.5
"17933",226000,"Powiat złotoryjski",2013,147.9
"17934",261000,"Powiat m.Jelenia Góra",2013,113.3
"17935",262000,"Powiat m.Legnica",2013,78.9
"17936",263000,"Powiat m.Wałbrzych do 2002",2013,NA
"17937",264000,"Powiat m.Wrocław",2013,57.7
"17938",265000,"Powiat m.Wałbrzych od 2013",2013,151
"17939",401000,"Powiat aleksandrowski",2013,101.2
"17940",402000,"Powiat brodnicki",2013,100.6
"17941",403000,"Powiat bydgoski",2013,141
"17942",404000,"Powiat chełmiński",2013,139.2
"17943",405000,"Powiat golubsko-dobrzyński",2013,132
"17944",406000,"Powiat grudziądzki",2013,144.7
"17945",407000,"Powiat inowrocławski",2013,96.7
"17946",408000,"Powiat lipnowski",2013,118.6
"17947",409000,"Powiat mogileński",2013,121.5
"17948",410000,"Powiat nakielski",2013,115.8
"17949",411000,"Powiat radziejowski",2013,114
"17950",412000,"Powiat rypiński",2013,117.6
"17951",413000,"Powiat sępoleński",2013,119.3
"17952",414000,"Powiat świecki",2013,130.4
"17953",415000,"Powiat toruński",2013,123.7
"17954",416000,"Powiat tucholski",2013,104.3
"17955",417000,"Powiat wąbrzeski",2013,106.1
"17956",418000,"Powiat włocławski",2013,137.7
"17957",419000,"Powiat żniński",2013,137.3
"17958",461000,"Powiat m.Bydgoszcz",2013,69.2
"17959",462000,"Powiat m.Grudziądz",2013,84.7
"17960",463000,"Powiat m.Toruń",2013,68
"17961",464000,"Powiat m.Włocławek",2013,59.6
"17962",601000,"Powiat bialski",2013,138.2
"17963",602000,"Powiat biłgorajski",2013,142.5
"17964",603000,"Powiat chełmski",2013,131.4
"17965",604000,"Powiat hrubieszowski",2013,82.9
"17966",605000,"Powiat janowski",2013,116.7
"17967",606000,"Powiat krasnostawski",2013,135.6
"17968",607000,"Powiat kraśnicki",2013,115.5
"17969",608000,"Powiat lubartowski",2013,121.1
"17970",609000,"Powiat lubelski",2013,134.2
"17971",610000,"Powiat łęczyński",2013,122
"17972",611000,"Powiat łukowski",2013,124
"17973",612000,"Powiat opolski",2013,124.7
"17974",613000,"Powiat parczewski",2013,112.8
"17975",614000,"Powiat puławski",2013,101.8
"17976",615000,"Powiat radzyński",2013,132.2
"17977",616000,"Powiat rycki",2013,148.3
"17978",617000,"Powiat świdnicki",2013,143
"17979",618000,"Powiat tomaszowski",2013,144.6
"17980",619000,"Powiat włodawski",2013,98.8
"17981",620000,"Powiat zamojski",2013,137.7
"17982",661000,"Powiat m.Biała Podlaska",2013,69.7
"17983",662000,"Powiat m.Chełm",2013,119.1
"17984",663000,"Powiat m.Lublin",2013,63.7
"17985",664000,"Powiat m.Zamość",2013,83.7
"17986",801000,"Powiat gorzowski",2013,117
"17987",802000,"Powiat krośnieński",2013,110.9
"17988",803000,"Powiat międzyrzecki",2013,132.4
"17989",804000,"Powiat nowosolski",2013,113.9
"17990",805000,"Powiat słubicki",2013,87.9
"17991",806000,"Powiat strzelecko-drezdenecki",2013,106.6
"17992",807000,"Powiat sulęciński",2013,123.9
"17993",808000,"Powiat świebodziński",2013,120.3
"17994",809000,"Powiat zielonogórski",2013,135.4
"17995",810000,"Powiat żagański",2013,132.7
"17996",811000,"Powiat żarski",2013,118.9
"17997",812000,"Powiat wschowski",2013,136.8
"17998",861000,"Powiat m.Gorzów Wielkopolski",2013,65.9
"17999",862000,"Powiat m.Zielona Góra",2013,72.7
"18000",1001000,"Powiat bełchatowski",2013,136.7
"18001",1002000,"Powiat kutnowski",2013,124.2
"18002",1003000,"Powiat łaski",2013,142
"18003",1004000,"Powiat łęczycki",2013,143.8
"18004",1005000,"Powiat łowicki",2013,142
"18005",1006000,"Powiat łódzki wschodni",2013,154.3
"18006",1007000,"Powiat opoczyński",2013,135.3
"18007",1008000,"Powiat pabianicki",2013,147.9
"18008",1009000,"Powiat pajęczański",2013,159.3
"18009",1010000,"Powiat piotrkowski",2013,132.1
"18010",1011000,"Powiat poddębicki",2013,124.7
"18011",1012000,"Powiat radomszczański",2013,135.8
"18012",1013000,"Powiat rawski",2013,151
"18013",1014000,"Powiat sieradzki",2013,129.8
"18014",1015000,"Powiat skierniewicki",2013,145.4
"18015",1016000,"Powiat tomaszowski",2013,131.8
"18016",1017000,"Powiat wieluński",2013,161.8
"18017",1018000,"Powiat wieruszowski",2013,161.7
"18018",1019000,"Powiat zduńskowolski",2013,139.4
"18019",1020000,"Powiat zgierski",2013,127.5
"18020",1021000,"Powiat brzeziński",2013,170.1
"18021",1061000,"Powiat m.Łódź",2013,84.6
"18022",1062000,"Powiat m.Piotrków Trybunalski",2013,145.1
"18023",1063000,"Powiat m.Skierniewice",2013,156.9
"18024",1201000,"Powiat bocheński",2013,113.2
"18025",1202000,"Powiat brzeski",2013,141.3
"18026",1203000,"Powiat chrzanowski",2013,129.8
"18027",1204000,"Powiat dąbrowski",2013,139.3
"18028",1205000,"Powiat gorlicki",2013,136.6
"18029",1206000,"Powiat krakowski",2013,162.2
"18030",1207000,"Powiat limanowski",2013,166.6
"18031",1208000,"Powiat miechowski",2013,113.6
"18032",1209000,"Powiat myślenicki",2013,148.2
"18033",1210000,"Powiat nowosądecki",2013,161.7
"18034",1211000,"Powiat nowotarski",2013,161.6
"18035",1212000,"Powiat olkuski",2013,161.2
"18036",1213000,"Powiat oświęcimski",2013,119
"18037",1214000,"Powiat proszowicki",2013,153.5
"18038",1215000,"Powiat suski",2013,154.7
"18039",1216000,"Powiat tarnowski",2013,140.3
"18040",1217000,"Powiat tatrzański",2013,161.9
"18041",1218000,"Powiat wadowicki",2013,126.4
"18042",1219000,"Powiat wielicki",2013,132.5
"18043",1261000,"Powiat m.Kraków",2013,63.4
"18044",1262000,"Powiat m.Nowy Sącz",2013,100.2
"18045",1263000,"Powiat m.Tarnów",2013,105.5
"18046",1401000,"Powiat białobrzeski",2013,129.6
"18047",1402000,"Powiat ciechanowski",2013,108.5
"18048",1403000,"Powiat garwoliński",2013,124.3
"18049",1404000,"Powiat gostyniński",2013,106.9
"18050",1405000,"Powiat grodziski",2013,166
"18051",1406000,"Powiat grójecki",2013,116.9
"18052",1407000,"Powiat kozienicki",2013,99.7
"18053",1408000,"Powiat legionowski",2013,131.5
"18054",1409000,"Powiat lipski",2013,130.6
"18055",1410000,"Powiat łosicki",2013,101.6
"18056",1411000,"Powiat makowski",2013,113
"18057",1412000,"Powiat miński",2013,128.1
"18058",1413000,"Powiat mławski",2013,78.4
"18059",1414000,"Powiat nowodworski",2013,105.3
"18060",1415000,"Powiat ostrołęcki",2013,151.9
"18061",1416000,"Powiat ostrowski",2013,148
"18062",1417000,"Powiat otwocki",2013,139.8
"18063",1418000,"Powiat piaseczyński",2013,131.7
"18064",1419000,"Powiat płocki",2013,127.3
"18065",1420000,"Powiat płoński",2013,104.1
"18066",1421000,"Powiat pruszkowski",2013,188.2
"18067",1422000,"Powiat przasnyski",2013,118.4
"18068",1423000,"Powiat przysuski",2013,118.3
"18069",1424000,"Powiat pułtuski",2013,107.9
"18070",1425000,"Powiat radomski",2013,133.9
"18071",1426000,"Powiat siedlecki",2013,157.8
"18072",1427000,"Powiat sierpecki",2013,116.1
"18073",1428000,"Powiat sochaczewski",2013,151.3
"18074",1429000,"Powiat sokołowski",2013,152.7
"18075",1430000,"Powiat szydłowiecki",2013,129.7
"18076",1432000,"Powiat warszawski zachodni",2013,143.8
"18077",1433000,"Powiat węgrowski",2013,116.7
"18078",1434000,"Powiat wołomiński",2013,101.8
"18079",1435000,"Powiat wyszkowski",2013,131.7
"18080",1436000,"Powiat zwoleński",2013,125
"18081",1437000,"Powiat żuromiński",2013,152
"18082",1438000,"Powiat żyrardowski",2013,110.3
"18083",1461000,"Powiat m.Ostrołęka",2013,75.3
"18084",1462000,"Powiat m.Płock",2013,94.1
"18085",1463000,"Powiat m.Radom",2013,94.4
"18086",1464000,"Powiat m.Siedlce",2013,71
"18087",1465000,"Powiat m. st. Warszawa",2013,70.8
"18088",1601000,"Powiat brzeski",2013,139.2
"18089",1602000,"Powiat głubczycki",2013,141.4
"18090",1603000,"Powiat kędzierzyńsko-kozielski",2013,133.5
"18091",1604000,"Powiat kluczborski",2013,166.7
"18092",1605000,"Powiat krapkowicki",2013,182.7
"18093",1606000,"Powiat namysłowski",2013,102.2
"18094",1607000,"Powiat nyski",2013,119.6
"18095",1608000,"Powiat oleski",2013,144.5
"18096",1609000,"Powiat opolski",2013,160.4
"18097",1610000,"Powiat prudnicki",2013,145.4
"18098",1611000,"Powiat strzelecki",2013,174.5
"18099",1661000,"Powiat m.Opole",2013,87.6
"18100",1801000,"Powiat bieszczadzki",2013,137
"18101",1802000,"Powiat brzozowski",2013,131.1
"18102",1803000,"Powiat dębicki",2013,144.7
"18103",1804000,"Powiat jarosławski",2013,135.2
"18104",1805000,"Powiat jasielski",2013,114
"18105",1806000,"Powiat kolbuszowski",2013,137.7
"18106",1807000,"Powiat krośnieński",2013,146.6
"18107",1808000,"Powiat leżajski",2013,136.2
"18108",1809000,"Powiat lubaczowski",2013,130.9
"18109",1810000,"Powiat łańcucki",2013,133.3
"18110",1811000,"Powiat mielecki",2013,122.2
"18111",1812000,"Powiat niżański",2013,106.7
"18112",1813000,"Powiat przemyski",2013,126.9
"18113",1814000,"Powiat przeworski",2013,131.9
"18114",1815000,"Powiat ropczycko-sędziszowski",2013,121
"18115",1816000,"Powiat rzeszowski",2013,135.3
"18116",1817000,"Powiat sanocki",2013,146
"18117",1818000,"Powiat stalowowolski",2013,144.1
"18118",1819000,"Powiat strzyżowski",2013,136.6
"18119",1820000,"Powiat tarnobrzeski",2013,132.2
"18120",1821000,"Powiat leski",2013,152
"18121",1861000,"Powiat m.Krosno",2013,117.3
"18122",1862000,"Powiat m.Przemyśl",2013,94
"18123",1863000,"Powiat m.Rzeszów",2013,75.6
"18124",1864000,"Powiat m.Tarnobrzeg",2013,122.9
"18125",2001000,"Powiat augustowski",2013,129.8
"18126",2002000,"Powiat białostocki",2013,123.6
"18127",2003000,"Powiat bielski",2013,182.1
"18128",2004000,"Powiat grajewski",2013,106
"18129",2005000,"Powiat hajnowski",2013,118.9
"18130",2006000,"Powiat kolneński",2013,154.5
"18131",2007000,"Powiat łomżyński",2013,149.8
"18132",2008000,"Powiat moniecki",2013,163.6
"18133",2009000,"Powiat sejneński",2013,128.4
"18134",2010000,"Powiat siemiatycki",2013,139.5
"18135",2011000,"Powiat sokólski",2013,164.3
"18136",2012000,"Powiat suwalski",2013,160
"18137",2013000,"Powiat wysokomazowiecki",2013,168.9
"18138",2014000,"Powiat zambrowski",2013,113.2
"18139",2061000,"Powiat m.Białystok",2013,68.6
"18140",2062000,"Powiat m.Łomża",2013,65.2
"18141",2063000,"Powiat m.Suwałki",2013,68.2
"18142",2201000,"Powiat bytowski",2013,122.4
"18143",2202000,"Powiat chojnicki",2013,136.3
"18144",2203000,"Powiat człuchowski",2013,144.8
"18145",2204000,"Powiat gdański",2013,92.4
"18146",2205000,"Powiat kartuski",2013,146.8
"18147",2206000,"Powiat kościerski",2013,131.5
"18148",2207000,"Powiat kwidzyński",2013,142.4
"18149",2208000,"Powiat lęborski",2013,139.7
"18150",2209000,"Powiat malborski",2013,98.3
"18151",2210000,"Powiat nowodworski",2013,105.3
"18152",2211000,"Powiat pucki",2013,126.8
"18153",2212000,"Powiat słupski",2013,121.3
"18154",2213000,"Powiat starogardzki",2013,140.5
"18155",2214000,"Powiat tczewski",2013,101.8
"18156",2215000,"Powiat wejherowski",2013,101.8
"18157",2216000,"Powiat sztumski",2013,137.7
"18158",2261000,"Powiat m.Gdańsk",2013,65.1
"18159",2262000,"Powiat m.Gdynia",2013,76.8
"18160",2263000,"Powiat m.Słupsk",2013,72.6
"18161",2264000,"Powiat m.Sopot",2013,71.1
"18162",2401000,"Powiat będziński",2013,171.2
"18163",2402000,"Powiat bielski",2013,138.5
"18164",2403000,"Powiat cieszyński",2013,123.4
"18165",2404000,"Powiat częstochowski",2013,149.3
"18166",2405000,"Powiat gliwicki",2013,167.8
"18167",2406000,"Powiat kłobucki",2013,151.9
"18168",2407000,"Powiat lubliniecki",2013,129.4
"18169",2408000,"Powiat mikołowski",2013,158.3
"18170",2409000,"Powiat myszkowski",2013,163.4
"18171",2410000,"Powiat pszczyński",2013,131.2
"18172",2411000,"Powiat raciborski",2013,160.6
"18173",2412000,"Powiat rybnicki",2013,119.7
"18174",2413000,"Powiat tarnogórski",2013,122.9
"18175",2414000,"Powiat bieruńsko-lędziński",2013,139.5
"18176",2415000,"Powiat wodzisławski",2013,145.6
"18177",2416000,"Powiat zawierciański",2013,156
"18178",2417000,"Powiat żywiecki",2013,127.9
"18179",2461000,"Powiat m.Bielsko-Biała",2013,112.1
"18180",2462000,"Powiat m.Bytom",2013,87.1
"18181",2463000,"Powiat m.Chorzów",2013,81.5
"18182",2464000,"Powiat m.Częstochowa",2013,110.1
"18183",2465000,"Powiat m.Dąbrowa Górnicza",2013,104.6
"18184",2466000,"Powiat m.Gliwice",2013,107.2
"18185",2467000,"Powiat m.Jastrzębie-Zdrój",2013,153.9
"18186",2468000,"Powiat m.Jaworzno",2013,136.3
"18187",2469000,"Powiat m.Katowice",2013,93.9
"18188",2470000,"Powiat m.Mysłowice",2013,110.8
"18189",2471000,"Powiat m.Piekary Śląskie",2013,120.6
"18190",2472000,"Powiat m.Ruda Śląska",2013,131.3
"18191",2473000,"Powiat m.Rybnik",2013,106.2
"18192",2474000,"Powiat m.Siemianowice Śląskie",2013,161.6
"18193",2475000,"Powiat m.Sosnowiec",2013,84.3
"18194",2476000,"Powiat m.Świętochłowice",2013,77.3
"18195",2477000,"Powiat m.Tychy",2013,107
"18196",2478000,"Powiat m.Zabrze",2013,99.5
"18197",2479000,"Powiat m.Żory",2013,110
"18198",2601000,"Powiat buski",2013,141.3
"18199",2602000,"Powiat jędrzejowski",2013,130.5
"18200",2603000,"Powiat kazimierski",2013,176.3
"18201",2604000,"Powiat kielecki",2013,125.7
"18202",2605000,"Powiat konecki",2013,141.8
"18203",2606000,"Powiat opatowski",2013,154.2
"18204",2607000,"Powiat ostrowiecki",2013,118.7
"18205",2608000,"Powiat pińczowski",2013,90.5
"18206",2609000,"Powiat sandomierski",2013,140.2
"18207",2610000,"Powiat skarżyski",2013,147.3
"18208",2611000,"Powiat starachowicki",2013,133.2
"18209",2612000,"Powiat staszowski",2013,137.8
"18210",2613000,"Powiat włoszczowski",2013,141.5
"18211",2661000,"Powiat m.Kielce",2013,78
"18212",2801000,"Powiat bartoszycki",2013,124.9
"18213",2802000,"Powiat braniewski",2013,157.6
"18214",2803000,"Powiat działdowski",2013,93
"18215",2804000,"Powiat elbląski",2013,121.5
"18216",2805000,"Powiat ełcki",2013,81.2
"18217",2806000,"Powiat giżycki",2013,98.6
"18218",2807000,"Powiat iławski",2013,98.8
"18219",2808000,"Powiat kętrzyński",2013,114.2
"18220",2809000,"Powiat lidzbarski",2013,169
"18221",2810000,"Powiat mrągowski",2013,125.9
"18222",2811000,"Powiat nidzicki",2013,138.8
"18223",2812000,"Powiat nowomiejski",2013,132.9
"18224",2813000,"Powiat olecki",2013,116.5
"18225",2814000,"Powiat olsztyński",2013,130.5
"18226",2815000,"Powiat ostródzki",2013,131
"18227",2816000,"Powiat piski",2013,90.8
"18228",2817000,"Powiat szczycieński",2013,99.2
"18229",2818000,"Powiat gołdapski",2013,94.1
"18230",2819000,"Powiat węgorzewski",2013,153.1
"18231",2861000,"Powiat m.Elbląg",2013,76.2
"18232",2862000,"Powiat m.Olsztyn",2013,60.7
"18233",3001000,"Powiat chodzieski",2013,130.6
"18234",3002000,"Powiat czarnkowsko-trzcianecki",2013,144
"18235",3003000,"Powiat gnieźnieński",2013,103.1
"18236",3004000,"Powiat gostyński",2013,145.1
"18237",3005000,"Powiat grodziski",2013,114.8
"18238",3006000,"Powiat jarociński",2013,142.6
"18239",3007000,"Powiat kaliski",2013,140.8
"18240",3008000,"Powiat kępiński",2013,119.4
"18241",3009000,"Powiat kolski",2013,144.1
"18242",3010000,"Powiat koniński",2013,148.3
"18243",3011000,"Powiat kościański",2013,123.8
"18244",3012000,"Powiat krotoszyński",2013,139.2
"18245",3013000,"Powiat leszczyński",2013,157.4
"18246",3014000,"Powiat międzychodzki",2013,135.8
"18247",3015000,"Powiat nowotomyski",2013,105.7
"18248",3016000,"Powiat obornicki",2013,111.6
"18249",3017000,"Powiat ostrowski",2013,118.2
"18250",3018000,"Powiat ostrzeszowski",2013,110.8
"18251",3019000,"Powiat pilski",2013,128
"18252",3020000,"Powiat pleszewski",2013,140.2
"18253",3021000,"Powiat poznański",2013,120.1
"18254",3022000,"Powiat rawicki",2013,99.7
"18255",3023000,"Powiat słupecki",2013,129.1
"18256",3024000,"Powiat szamotulski",2013,129.4
"18257",3025000,"Powiat średzki",2013,132.7
"18258",3026000,"Powiat śremski",2013,126.1
"18259",3027000,"Powiat turecki",2013,145.9
"18260",3028000,"Powiat wągrowiecki",2013,104.3
"18261",3029000,"Powiat wolsztyński",2013,147.4
"18262",3030000,"Powiat wrzesiński",2013,94.2
"18263",3031000,"Powiat złotowski",2013,129.9
"18264",3061000,"Powiat m.Kalisz",2013,90
"18265",3062000,"Powiat m.Konin",2013,102.2
"18266",3063000,"Powiat m.Leszno",2013,123.1
"18267",3064000,"Powiat m.Poznań",2013,71.2
"18268",3201000,"Powiat białogardzki",2013,115.4
"18269",3202000,"Powiat choszczeński",2013,122.7
"18270",3203000,"Powiat drawski",2013,129.4
"18271",3204000,"Powiat goleniowski",2013,142.8
"18272",3205000,"Powiat gryficki",2013,138.9
"18273",3206000,"Powiat gryfiński",2013,96.9
"18274",3207000,"Powiat kamieński",2013,87.7
"18275",3208000,"Powiat kołobrzeski",2013,100.7
"18276",3209000,"Powiat koszaliński",2013,135.2
"18277",3210000,"Powiat myśliborski",2013,107.7
"18278",3211000,"Powiat policki",2013,113
"18279",3212000,"Powiat pyrzycki",2013,130.3
"18280",3213000,"Powiat sławieński",2013,105.2
"18281",3214000,"Powiat stargardzki",2013,126.8
"18282",3215000,"Powiat szczecinecki",2013,116.3
"18283",3216000,"Powiat świdwiński",2013,108.3
"18284",3217000,"Powiat wałecki",2013,155.2
"18285",3218000,"Powiat łobeski",2013,132.8
"18286",3261000,"Powiat m.Koszalin",2013,92.2
"18287",3262000,"Powiat m.Szczecin",2013,77.3
"18288",3263000,"Powiat m.Świnoujście",2013,62.8
"18289",201000,"Powiat bolesławiecki",2014,143.7
"18290",202000,"Powiat dzierżoniowski",2014,128
"18291",203000,"Powiat głogowski",2014,92.3
"18292",204000,"Powiat górowski",2014,138.1
"18293",205000,"Powiat jaworski",2014,140.3
"18294",206000,"Powiat jeleniogórski",2014,94.3
"18295",207000,"Powiat kamiennogórski",2014,137.4
"18296",208000,"Powiat kłodzki",2014,100.3
"18297",209000,"Powiat legnicki",2014,119.8
"18298",210000,"Powiat lubański",2014,98.8
"18299",211000,"Powiat lubiński",2014,111.2
"18300",212000,"Powiat lwówecki",2014,130.4
"18301",213000,"Powiat milicki",2014,137.1
"18302",214000,"Powiat oleśnicki",2014,113.4
"18303",215000,"Powiat oławski",2014,124.7
"18304",216000,"Powiat polkowicki",2014,123.9
"18305",217000,"Powiat strzeliński",2014,134.9
"18306",218000,"Powiat średzki",2014,115
"18307",219000,"Powiat świdnicki",2014,107.2
"18308",220000,"Powiat trzebnicki",2014,111.3
"18309",221000,"Powiat wałbrzyski",2014,124.5
"18310",222000,"Powiat wołowski",2014,119.4
"18311",223000,"Powiat wrocławski",2014,111
"18312",224000,"Powiat ząbkowicki",2014,122.1
"18313",225000,"Powiat zgorzelecki",2014,140.8
"18314",226000,"Powiat złotoryjski",2014,136.2
"18315",261000,"Powiat m.Jelenia Góra",2014,93.7
"18316",262000,"Powiat m.Legnica",2014,88.3
"18317",263000,"Powiat m.Wałbrzych do 2002",2014,NA
"18318",264000,"Powiat m.Wrocław",2014,60.2
"18319",265000,"Powiat m.Wałbrzych od 2013",2014,72.7
"18320",401000,"Powiat aleksandrowski",2014,131.9
"18321",402000,"Powiat brodnicki",2014,107.7
"18322",403000,"Powiat bydgoski",2014,141.2
"18323",404000,"Powiat chełmiński",2014,127.5
"18324",405000,"Powiat golubsko-dobrzyński",2014,114.3
