"","Kod","Nazwa","rok","LASY_PRYWATNE_I_GMINNE_CTAB_lasy_ogolem_ha"
"8838",1406000,"Powiat grójecki",1999,7218.1
"8839",1407000,"Powiat kozienicki",1999,9354
"8840",1408000,"Powiat legionowski",1999,2637.4
"8841",1409000,"Powiat lipski",1999,7521.6
"8842",1410000,"Powiat łosicki",1999,7582.4
"8843",1411000,"Powiat makowski",1999,15304
"8844",1412000,"Powiat miński",1999,15390.9
"8845",1413000,"Powiat mławski",1999,9265.2
"8846",1414000,"Powiat nowodworski",1999,2651
"8847",1415000,"Powiat ostrołęcki",1999,27409.3
"8848",1416000,"Powiat ostrowski",1999,11816.9
"8849",1417000,"Powiat otwocki",1999,10814.3
"8850",1418000,"Powiat piaseczyński",1999,3401.7
"8851",1419000,"Powiat płocki",1999,7034.5
"8852",1420000,"Powiat płoński",1999,8366.6
"8853",1421000,"Powiat pruszkowski",1999,676.1
"8854",1422000,"Powiat przasnyski",1999,13230.4
"8855",1423000,"Powiat przysuski",1999,13143.7
"8856",1424000,"Powiat pułtuski",1999,3945
"8857",1425000,"Powiat radomski",1999,7430
"8858",1426000,"Powiat siedlecki",1999,20570.4
"8859",1427000,"Powiat sierpecki",1999,4854.2
"8860",1428000,"Powiat sochaczewski",1999,3166.5
"8861",1429000,"Powiat sokołowski",1999,16529.1
"8862",1430000,"Powiat szydłowiecki",1999,3831
"8863",1431000,"Powiat warszawski",1999,2912.8
"8864",1432000,"Powiat warszawski zachodni",1999,1109.8
"8865",1433000,"Powiat węgrowski",1999,16735.4
"8866",1434000,"Powiat wołomiński",1999,12655.8
"8867",1435000,"Powiat wyszkowski",1999,6712
"8868",1436000,"Powiat zwoleński",1999,4686.8
"8869",1437000,"Powiat żuromiński",1999,6544.1
"8870",1438000,"Powiat żyrardowski",1999,3229
"8871",1461000,"Powiat m.Ostrołęka",1999,111
"8872",1462000,"Powiat m.Płock",1999,306.6
"8873",1463000,"Powiat m.Radom",1999,384
"8874",1464000,"Powiat m.Siedlce",1999,40.4
"8875",1465000,"Powiat m. st. Warszawa",1999,NA
"8876",1601000,"Powiat brzeski",1999,258.5
"8877",1602000,"Powiat głubczycki",1999,660.2
"8878",1603000,"Powiat kędzierzyńsko-kozielski",1999,368
"8879",1604000,"Powiat kluczborski",1999,521.7
"8880",1605000,"Powiat krapkowicki",1999,318.9
"8881",1606000,"Powiat namysłowski",1999,328.5
"8882",1607000,"Powiat nyski",1999,1365.3
"8883",1608000,"Powiat oleski",1999,4225.3
"8884",1609000,"Powiat opolski",1999,2336.9
"8885",1610000,"Powiat prudnicki",1999,223.4
"8886",1611000,"Powiat strzelecki",1999,1319.9
"8887",1661000,"Powiat m.Opole",1999,56
"8888",1801000,"Powiat bieszczadzki",1999,5841.9
"8889",1802000,"Powiat brzozowski",1999,4496.5
"8890",1803000,"Powiat dębicki",1999,7493.9
"8891",1804000,"Powiat jarosławski",1999,2313.9
"8892",1805000,"Powiat jasielski",1999,9257.2
"8893",1806000,"Powiat kolbuszowski",1999,6687.9
"8894",1807000,"Powiat krośnieński",1999,5174.7
"8895",1808000,"Powiat leżajski",1999,5846.5
"8896",1809000,"Powiat lubaczowski",1999,10326.3
"8897",1810000,"Powiat łańcucki",1999,2329.8
"8898",1811000,"Powiat mielecki",1999,4220.6
"8899",1812000,"Powiat niżański",1999,10954.1
"8900",1813000,"Powiat przemyski",1999,5834.3
"8901",1814000,"Powiat przeworski",1999,2694.5
"8902",1815000,"Powiat ropczycko-sędziszowski",1999,6030.4
"8903",1816000,"Powiat rzeszowski",1999,6604.3
"8904",1817000,"Powiat sanocki",1999,6988.4
"8905",1818000,"Powiat stalowowolski",1999,8611.3
"8906",1819000,"Powiat strzyżowski",1999,6390.6
"8907",1820000,"Powiat tarnobrzeski",1999,1784
"8908",1821000,"Powiat leski",1999,NA
"8909",1861000,"Powiat m.Krosno",1999,24
"8910",1862000,"Powiat m.Przemyśl",1999,69.4
"8911",1863000,"Powiat m.Rzeszów",1999,6
"8912",1864000,"Powiat m.Tarnobrzeg",1999,210
"8913",2001000,"Powiat augustowski",1999,10486.7
"8914",2002000,"Powiat białostocki",1999,28846.8
"8915",2003000,"Powiat bielski",1999,15631
"8916",2004000,"Powiat grajewski",1999,7865.3
"8917",2005000,"Powiat hajnowski",1999,8364.5
"8918",2006000,"Powiat kolneński",1999,9889.5
"8919",2007000,"Powiat łomżyński",1999,16640.5
"8920",2008000,"Powiat moniecki",1999,12524.9
"8921",2009000,"Powiat sejneński",1999,4748.5
"8922",2010000,"Powiat siemiatycki",1999,20890
"8923",2011000,"Powiat sokólski",1999,14067.8
"8924",2012000,"Powiat suwalski",1999,6923.8
"8925",2013000,"Powiat wysokomazowiecki",1999,18625.8
"8926",2014000,"Powiat zambrowski",1999,9579.2
"8927",2061000,"Powiat m.Białystok",1999,329.8
"8928",2062000,"Powiat m.Łomża",1999,27.7
"8929",2063000,"Powiat m.Suwałki",1999,75
"8930",2201000,"Powiat bytowski",1999,10491.3
"8931",2202000,"Powiat chojnicki",1999,10993.8
"8932",2203000,"Powiat człuchowski",1999,649.6
"8933",2204000,"Powiat gdański",1999,733.1
"8934",2205000,"Powiat kartuski",1999,10009.5
"8935",2206000,"Powiat kościerski",1999,13901.5
"8936",2207000,"Powiat kwidzyński",1999,612.7
"8937",2208000,"Powiat lęborski",1999,617.9
"8938",2209000,"Powiat malborski",1999,608.3
"8939",2210000,"Powiat nowodworski",1999,44.9
"8940",2211000,"Powiat pucki",1999,1770.6
"8941",2212000,"Powiat słupski",1999,785.1
"8942",2213000,"Powiat starogardzki",1999,8037.6
"8943",2214000,"Powiat tczewski",1999,1114.7
"8944",2215000,"Powiat wejherowski",1999,7104.1
"8945",2216000,"Powiat sztumski",1999,NA
"8946",2261000,"Powiat m.Gdańsk",1999,1096.3
"8947",2262000,"Powiat m.Gdynia",1999,626.1
"8948",2263000,"Powiat m.Słupsk",1999,159.4
"8949",2264000,"Powiat m.Sopot",1999,198.7
"8950",2401000,"Powiat będziński",1999,2164.9
"8951",2402000,"Powiat bielski",1999,3045.4
"8952",2403000,"Powiat cieszyński",1999,7868.7
"8953",2404000,"Powiat częstochowski",1999,9838.9
"8954",2405000,"Powiat gliwicki",1999,862
"8955",2406000,"Powiat kłobucki",1999,5529.6
"8956",2407000,"Powiat lubliniecki",1999,2191.3
"8957",2408000,"Powiat mikołowski",1999,224
"8958",2409000,"Powiat myszkowski",1999,5367.2
"8959",2410000,"Powiat pszczyński",1999,550.3
"8960",2411000,"Powiat raciborski",1999,708.4
"8961",2412000,"Powiat rybnicki",1999,714
"8962",2413000,"Powiat tarnogórski",1999,983.7
"8963",2414000,"Powiat bieruńsko-lędziński",1999,282.4
"8964",2415000,"Powiat wodzisławski",1999,857.5
"8965",2416000,"Powiat zawierciański",1999,14966.2
"8966",2417000,"Powiat żywiecki",1999,19031
"8967",2461000,"Powiat m.Bielsko-Biała",1999,889
"8968",2464000,"Powiat m.Częstochowa",1999,137
"8969",2465000,"Powiat m.Dąbrowa Górnicza",1999,1048
"8970",2466000,"Powiat m.Gliwice",1999,296.6
"8971",2467000,"Powiat m.Jastrzębie-Zdrój",1999,296
"8972",2468000,"Powiat m.Jaworzno",1999,799
"8973",2469000,"Powiat m.Katowice",1999,107.2
"8974",2470000,"Powiat m.Mysłowice",1999,33
"8975",2471000,"Powiat m.Piekary Śląskie",1999,8
"8976",2472000,"Powiat m.Ruda Śląska",1999,51
"8977",2473000,"Powiat m.Rybnik",1999,286
"8978",2475000,"Powiat m.Sosnowiec",1999,485.9
"8979",2477000,"Powiat m.Tychy",1999,110
"8980",2478000,"Powiat m.Zabrze",1999,462.2
"8981",2479000,"Powiat m.Żory",1999,227.4
"8982",2601000,"Powiat buski",1999,4248
"8983",2602000,"Powiat jędrzejowski",1999,7499
"8984",2603000,"Powiat kazimierski",1999,486
"8985",2604000,"Powiat kielecki",1999,16617.7
"8986",2605000,"Powiat konecki",1999,14653.7
"8987",2606000,"Powiat opatowski",1999,7402.3
"8988",2607000,"Powiat ostrowiecki",1999,4228.5
"8989",2608000,"Powiat pińczowski",1999,2133.3
"8990",2609000,"Powiat sandomierski",1999,1679.9
"8991",2610000,"Powiat skarżyski",1999,2600.1
"8992",2611000,"Powiat starachowicki",1999,1147.2
"8993",2612000,"Powiat staszowski",1999,5795.4
"8994",2613000,"Powiat włoszczowski",1999,10847.4
"8995",2661000,"Powiat m.Kielce",1999,388
"8996",2801000,"Powiat bartoszycki",1999,1070
"8997",2802000,"Powiat braniewski",1999,582.9
"8998",2803000,"Powiat działdowski",1999,2571.9
"8999",2804000,"Powiat elbląski",1999,973.8
"9000",2805000,"Powiat ełcki",1999,2098.5
"9001",2806000,"Powiat giżycki",1999,1963.8
"9002",2807000,"Powiat iławski",1999,1621.8
"9003",2808000,"Powiat kętrzyński",1999,380.4
"9004",2809000,"Powiat lidzbarski",1999,864.2
"9005",2810000,"Powiat mrągowski",1999,1683.5
"9006",2811000,"Powiat nidzicki",1999,2325.3
"9007",2812000,"Powiat nowomiejski",1999,2112
"9008",2813000,"Powiat olecki",1999,2806.8
"9009",2814000,"Powiat olsztyński",1999,4801.7
"9010",2815000,"Powiat ostródzki",1999,1669.8
"9011",2816000,"Powiat piski",1999,1551
"9012",2817000,"Powiat szczycieński",1999,4051.7
"9013",2818000,"Powiat gołdapski",1999,NA
"9014",2819000,"Powiat węgorzewski",1999,NA
"9015",2861000,"Powiat m.Elbląg",1999,343.4
"9016",2862000,"Powiat m.Olsztyn",1999,1383
"9017",3001000,"Powiat chodzieski",1999,1081.5
"9018",3002000,"Powiat czarnkowsko-trzcianecki",1999,5448.3
"9019",3003000,"Powiat gnieźnieński",1999,1248.5
"9020",3004000,"Powiat gostyński",1999,717.5
"9021",3005000,"Powiat grodziski",1999,1162.4
"9022",3006000,"Powiat jarociński",1999,756.7
"9023",3007000,"Powiat kaliski",1999,5205.3
"9024",3008000,"Powiat kępiński",1999,1054.1
"9025",3009000,"Powiat kolski",1999,2353
"9026",3010000,"Powiat koniński",1999,5606.5
"9027",3011000,"Powiat kościański",1999,1238.8
"9028",3012000,"Powiat krotoszyński",1999,815.9
"9029",3013000,"Powiat leszczyński",1999,2199.5
"9030",3014000,"Powiat międzychodzki",1999,2149.7
"9031",3015000,"Powiat nowotomyski",1999,2892.9
"9032",3016000,"Powiat obornicki",1999,1241.4
"9033",3017000,"Powiat ostrowski",1999,1995.1
"9034",3018000,"Powiat ostrzeszowski",1999,8253.6
"9035",3019000,"Powiat pilski",1999,2011.8
"9036",3020000,"Powiat pleszewski",1999,2285.6
"9037",3021000,"Powiat poznański",1999,2427.8
"9038",3022000,"Powiat rawicki",1999,912.1
"9039",3023000,"Powiat słupecki",1999,2084.7
"9040",3024000,"Powiat szamotulski",1999,1443.9
"9041",3025000,"Powiat średzki",1999,1337.5
"9042",3026000,"Powiat śremski",1999,1317.8
"9043",3027000,"Powiat turecki",1999,8193.5
"9044",3028000,"Powiat wągrowiecki",1999,1962
"9045",3029000,"Powiat wolsztyński",1999,2511.7
"9046",3030000,"Powiat wrzesiński",1999,1306
"9047",3031000,"Powiat złotowski",1999,2134.1
"9048",3061000,"Powiat m.Kalisz",1999,170.3
"9049",3062000,"Powiat m.Konin",1999,182
"9050",3063000,"Powiat m.Leszno",1999,61.8
"9051",3064000,"Powiat m.Poznań",1999,2287.3
"9052",3201000,"Powiat białogardzki",1999,538.2
"9053",3202000,"Powiat choszczeński",1999,272.4
"9054",3203000,"Powiat drawski",1999,995.1
"9055",3204000,"Powiat goleniowski",1999,558.5
"9056",3205000,"Powiat gryficki",1999,408.3
"9057",3206000,"Powiat gryfiński",1999,272.6
"9058",3207000,"Powiat kamieński",1999,440.6
"9059",3208000,"Powiat kołobrzeski",1999,477.4
"9060",3209000,"Powiat koszaliński",1999,1221.2
"9061",3210000,"Powiat myśliborski",1999,333.4
"9062",3211000,"Powiat policki",1999,94.4
"9063",3212000,"Powiat pyrzycki",1999,352.6
"9064",3213000,"Powiat sławieński",1999,519.1
"9065",3214000,"Powiat stargardzki",1999,1006.7
"9066",3215000,"Powiat szczecinecki",1999,950.1
"9067",3216000,"Powiat świdwiński",1999,769.6
"9068",3217000,"Powiat wałecki",1999,460.7
"9069",3218000,"Powiat łobeski",1999,NA
"9070",3261000,"Powiat m.Koszalin",1999,96.8
"9071",3262000,"Powiat m.Szczecin",1999,2112.9
"9072",3263000,"Powiat m.Świnoujście",1999,144.7
"9073",201000,"Powiat bolesławiecki",2000,638.9
"9074",202000,"Powiat dzierżoniowski",2000,213.5
"9075",203000,"Powiat głogowski",2000,174.5
"9076",204000,"Powiat górowski",2000,368.4
"9077",205000,"Powiat jaworski",2000,559
"9078",206000,"Powiat jeleniogórski",2000,1493.5
"9079",207000,"Powiat kamiennogórski",2000,424
"9080",208000,"Powiat kłodzki",2000,4206.6
"9081",209000,"Powiat legnicki",2000,437.8
"9082",210000,"Powiat lubański",2000,284.7
"9083",211000,"Powiat lubiński",2000,257.6
"9084",212000,"Powiat lwówecki",2000,810.8
"9085",213000,"Powiat milicki",2000,597.8
"9086",214000,"Powiat oleśnicki",2000,834.2
"9087",215000,"Powiat oławski",2000,210.5
"9088",216000,"Powiat polkowicki",2000,432.6
"9089",217000,"Powiat strzeliński",2000,382
"9090",218000,"Powiat średzki",2000,224.6
"9091",219000,"Powiat świdnicki",2000,646.7
"9092",220000,"Powiat trzebnicki",2000,687.4
"9093",221000,"Powiat wałbrzyski",2000,1095.8
"9094",222000,"Powiat wołowski",2000,366.1
"9095",223000,"Powiat wrocławski",2000,798.3
"9096",224000,"Powiat ząbkowicki",2000,884.2
"9097",225000,"Powiat zgorzelecki",2000,263.2
"9098",226000,"Powiat złotoryjski",2000,510.9
"9099",261000,"Powiat m.Jelenia Góra",2000,469.5
"9100",262000,"Powiat m.Legnica",2000,0
"9101",263000,"Powiat m.Wałbrzych do 2002",2000,554.3
"9102",264000,"Powiat m.Wrocław",2000,765.8
"9103",265000,"Powiat m.Wałbrzych od 2013",2000,NA
"9104",401000,"Powiat aleksandrowski",2000,871.2
"9105",402000,"Powiat brodnicki",2000,2374
"9106",403000,"Powiat bydgoski",2000,2863.9
"9107",404000,"Powiat chełmiński",2000,807
"9108",405000,"Powiat golubsko-dobrzyński",2000,1450.9
"9109",406000,"Powiat grudziądzki",2000,1319.2
"9110",407000,"Powiat inowrocławski",2000,1065
"9111",408000,"Powiat lipnowski",2000,4964.7
"9112",409000,"Powiat mogileński",2000,760.3
"9113",410000,"Powiat nakielski",2000,2356.4
"9114",411000,"Powiat radziejowski",2000,587.6
"9115",412000,"Powiat rypiński",2000,2510.2
"9116",413000,"Powiat sępoleński",2000,1704.4
"9117",414000,"Powiat świecki",2000,3643.2
"9118",415000,"Powiat toruński",2000,3147.2
"9119",416000,"Powiat tucholski",2000,6527.2
"9120",417000,"Powiat wąbrzeski",2000,767.6
"9121",418000,"Powiat włocławski",2000,2769.6
"9122",419000,"Powiat żniński",2000,1410
"9123",461000,"Powiat m.Bydgoszcz",2000,257.7
"9124",462000,"Powiat m.Grudziądz",2000,926.7
"9125",463000,"Powiat m.Toruń",2000,707
"9126",464000,"Powiat m.Włocławek",2000,262
"9127",601000,"Powiat bialski",2000,28829.1
"9128",602000,"Powiat biłgorajski",2000,31114.3
"9129",603000,"Powiat chełmski",2000,4960
"9130",604000,"Powiat hrubieszowski",2000,2475.2
"9131",605000,"Powiat janowski",2000,13539.4
"9132",606000,"Powiat krasnostawski",2000,5406
"9133",607000,"Powiat kraśnicki",2000,6432
"9134",608000,"Powiat lubartowski",2000,11087.5
"9135",609000,"Powiat lubelski",2000,10063.9
"9136",610000,"Powiat łęczyński",2000,3201
"9137",611000,"Powiat łukowski",2000,13696.3
"9138",612000,"Powiat opolski",2000,10107.9
"9139",613000,"Powiat parczewski",2000,7193
"9140",614000,"Powiat puławski",2000,9123.4
"9141",615000,"Powiat radzyński",2000,8138.4
"9142",616000,"Powiat rycki",2000,8212.7
"9143",617000,"Powiat świdnicki",2000,2856.6
"9144",618000,"Powiat tomaszowski",2000,7844.1
"9145",619000,"Powiat włodawski",2000,7293
"9146",620000,"Powiat zamojski",2000,17092.4
"9147",661000,"Powiat m.Biała Podlaska",2000,375.6
"9148",662000,"Powiat m.Chełm",2000,0
"9149",663000,"Powiat m.Lublin",2000,341.1
"9150",664000,"Powiat m.Zamość",2000,58.4
"9151",801000,"Powiat gorzowski",2000,414.7
"9152",802000,"Powiat krośnieński",2000,521.2
"9153",803000,"Powiat międzyrzecki",2000,1709.7
"9154",804000,"Powiat nowosolski",2000,1070.6
"9155",805000,"Powiat słubicki",2000,206.5
"9156",806000,"Powiat strzelecko-drezdenecki",2000,287.5
"9157",807000,"Powiat sulęciński",2000,184
"9158",808000,"Powiat świebodziński",2000,914.1
"9159",809000,"Powiat zielonogórski",2000,1410.1
"9160",810000,"Powiat żagański",2000,782.1
"9161",811000,"Powiat żarski",2000,1323.5
"9162",812000,"Powiat wschowski",2000,NA
"9163",861000,"Powiat m.Gorzów Wielkopolski",2000,31
"9164",862000,"Powiat m.Zielona Góra",2000,740.1
"9165",1001000,"Powiat bełchatowski",2000,14741.7
"9166",1002000,"Powiat kutnowski",2000,421.8
"9167",1003000,"Powiat łaski",2000,5877.7
"9168",1004000,"Powiat łęczycki",2000,1089.1
"9169",1005000,"Powiat łowicki",2000,4161.9
"9170",1006000,"Powiat łódzki wschodni",2000,3203.7
"9171",1007000,"Powiat opoczyński",2000,11836.4
"9172",1008000,"Powiat pabianicki",2000,2352.5
"9173",1009000,"Powiat pajęczański",2000,9519.2
"9174",1010000,"Powiat piotrkowski",2000,10344.6
"9175",1011000,"Powiat poddębicki",2000,4993.1
"9176",1012000,"Powiat radomszczański",2000,11254.2
"9177",1013000,"Powiat rawski",2000,2510.8
"9178",1014000,"Powiat sieradzki",2000,9232.6
"9179",1015000,"Powiat skierniewicki",2000,3815
"9180",1016000,"Powiat tomaszowski",2000,4819.3
"9181",1017000,"Powiat wieluński",2000,9123.2
"9182",1018000,"Powiat wieruszowski",2000,4008.1
"9183",1019000,"Powiat zduńskowolski",2000,1861.5
"9184",1020000,"Powiat zgierski",2000,4251.1
"9185",1021000,"Powiat brzeziński",2000,NA
"9186",1061000,"Powiat m.Łódź",2000,2022.8
"9187",1062000,"Powiat m.Piotrków Trybunalski",2000,48
"9188",1063000,"Powiat m.Skierniewice",2000,77
"9189",1201000,"Powiat bocheński",2000,7668.7
"9190",1202000,"Powiat brzeski",2000,5680.5
"9191",1203000,"Powiat chrzanowski",2000,1630.9
"9192",1204000,"Powiat dąbrowski",2000,2802
"9193",1205000,"Powiat gorlicki",2000,7400
"9194",1206000,"Powiat krakowski",2000,3849.5
"9195",1207000,"Powiat limanowski",2000,22944.4
"9196",1208000,"Powiat miechowski",2000,763.2
"9197",1209000,"Powiat myślenicki",2000,17251.3
"9198",1210000,"Powiat nowosądecki",2000,27962.6
"9199",1211000,"Powiat nowotarski",2000,38571.2
"9200",1212000,"Powiat olkuski",2000,6243.5
"9201",1213000,"Powiat oświęcimski",2000,1091.5
"9202",1214000,"Powiat proszowicki",2000,238.6
"9203",1215000,"Powiat suski",2000,19058.9
"9204",1216000,"Powiat tarnowski",2000,15095.2
"9205",1217000,"Powiat tatrzański",2000,8754.4
"9206",1218000,"Powiat wadowicki",2000,7627.8
"9207",1219000,"Powiat wielicki",2000,1250
"9208",1261000,"Powiat m.Kraków",2000,1058
"9209",1262000,"Powiat m.Nowy Sącz",2000,561.7
"9210",1263000,"Powiat m.Tarnów",2000,155
"9211",1401000,"Powiat białobrzeski",2000,6640.8
"9212",1402000,"Powiat ciechanowski",2000,6338.7
"9213",1403000,"Powiat garwoliński",2000,18807.3
"9214",1404000,"Powiat gostyniński",2000,2786.2
"9215",1405000,"Powiat grodziski",2000,2451
"9216",1406000,"Powiat grójecki",2000,7224.1
"9217",1407000,"Powiat kozienicki",2000,9286.6
"9218",1408000,"Powiat legionowski",2000,2673.4
"9219",1409000,"Powiat lipski",2000,7521.6
"9220",1410000,"Powiat łosicki",2000,7670.4
"9221",1411000,"Powiat makowski",2000,15375
"9222",1412000,"Powiat miński",2000,15382.8
"9223",1413000,"Powiat mławski",2000,9305.7
"9224",1414000,"Powiat nowodworski",2000,2669
"9225",1415000,"Powiat ostrołęcki",2000,27437.5
"9226",1416000,"Powiat ostrowski",2000,11816.9
"9227",1417000,"Powiat otwocki",2000,10837.3
"9228",1418000,"Powiat piaseczyński",2000,3400.7
"9229",1419000,"Powiat płocki",2000,7124.7
"9230",1420000,"Powiat płoński",2000,8366.5
"9231",1421000,"Powiat pruszkowski",2000,681.9
"9232",1422000,"Powiat przasnyski",2000,13255.4
"9233",1423000,"Powiat przysuski",2000,13143.1
"9234",1424000,"Powiat pułtuski",2000,3930
"9235",1425000,"Powiat radomski",2000,7543
"9236",1426000,"Powiat siedlecki",2000,20575.3
"9237",1427000,"Powiat sierpecki",2000,4483.8
"9238",1428000,"Powiat sochaczewski",2000,3232.5
"9239",1429000,"Powiat sokołowski",2000,16558.1
"9240",1430000,"Powiat szydłowiecki",2000,3831.1
"9241",1431000,"Powiat warszawski",2000,2957.4
"9242",1432000,"Powiat warszawski zachodni",2000,1114.2
"9243",1433000,"Powiat węgrowski",2000,16825.4
"9244",1434000,"Powiat wołomiński",2000,12655.8
"9245",1435000,"Powiat wyszkowski",2000,6712
"9246",1436000,"Powiat zwoleński",2000,4688.8
"9247",1437000,"Powiat żuromiński",2000,6640
"9248",1438000,"Powiat żyrardowski",2000,3198
"9249",1461000,"Powiat m.Ostrołęka",2000,111
"9250",1462000,"Powiat m.Płock",2000,315.5
"9251",1463000,"Powiat m.Radom",2000,384
"9252",1464000,"Powiat m.Siedlce",2000,40.7
"9253",1465000,"Powiat m. st. Warszawa",2000,NA
"9254",1601000,"Powiat brzeski",2000,266.5
"9255",1602000,"Powiat głubczycki",2000,660.2
"9256",1603000,"Powiat kędzierzyńsko-kozielski",2000,369.5
"9257",1604000,"Powiat kluczborski",2000,522.7
"9258",1605000,"Powiat krapkowicki",2000,320.4
"9259",1606000,"Powiat namysłowski",2000,330.5
"9260",1607000,"Powiat nyski",2000,1365.3
"9261",1608000,"Powiat oleski",2000,4225.3
"9262",1609000,"Powiat opolski",2000,2331.9
"9263",1610000,"Powiat prudnicki",2000,211.7
"9264",1611000,"Powiat strzelecki",2000,1319.6
"9265",1661000,"Powiat m.Opole",2000,59.5
"9266",1801000,"Powiat bieszczadzki",2000,5844.5
"9267",1802000,"Powiat brzozowski",2000,4496.5
"9268",1803000,"Powiat dębicki",2000,7517.9
"9269",1804000,"Powiat jarosławski",2000,2312.6
"9270",1805000,"Powiat jasielski",2000,9426.2
"9271",1806000,"Powiat kolbuszowski",2000,6720.8
"9272",1807000,"Powiat krośnieński",2000,5192.9
"9273",1808000,"Powiat leżajski",2000,5893.4
"9274",1809000,"Powiat lubaczowski",2000,10366.7
"9275",1810000,"Powiat łańcucki",2000,2346.8
"9276",1811000,"Powiat mielecki",2000,4241.2
"9277",1812000,"Powiat niżański",2000,11025.1
"9278",1813000,"Powiat przemyski",2000,5818.6
"9279",1814000,"Powiat przeworski",2000,2704.9
"9280",1815000,"Powiat ropczycko-sędziszowski",2000,6065.4
"9281",1816000,"Powiat rzeszowski",2000,6604.3
"9282",1817000,"Powiat sanocki",2000,7002.6
"9283",1818000,"Powiat stalowowolski",2000,8611.3
