"","Kod","Nazwa","rok","BEZROBOCIE_kobiety_w_proc_bezrobotnych_kobiet_proc"
"25282",1811000,"Powiat mielecki",2018,44.2
"25283",1812000,"Powiat niżański",2018,51.6
"25284",1813000,"Powiat przemyski",2018,55.3
"25285",1814000,"Powiat przeworski",2018,53.5
"25286",1815000,"Powiat ropczycko-sędziszowski",2018,51.5
"25287",1816000,"Powiat rzeszowski",2018,53.1
"25288",1817000,"Powiat sanocki",2018,46.9
"25289",1818000,"Powiat stalowowolski",2018,35.6
"25290",1819000,"Powiat strzyżowski",2018,61.2
"25291",1820000,"Powiat tarnobrzeski",2018,44.2
"25292",1821000,"Powiat leski",2018,47.5
"25293",1861000,"Powiat m.Krosno",2018,30.6
"25294",1862000,"Powiat m.Przemyśl",2018,60.2
"25295",1863000,"Powiat m.Rzeszów",2018,54.4
"25296",1864000,"Powiat m.Tarnobrzeg",2018,42
"25297",2001000,"Powiat augustowski",2018,43.8
"25298",2002000,"Powiat białostocki",2018,46.1
"25299",2003000,"Powiat bielski",2018,46.9
"25300",2004000,"Powiat grajewski",2018,49.3
"25301",2005000,"Powiat hajnowski",2018,41.1
"25302",2006000,"Powiat kolneński",2018,55.5
"25303",2007000,"Powiat łomżyński",2018,43.3
"25304",2008000,"Powiat moniecki",2018,39.5
"25305",2009000,"Powiat sejneński",2018,45.2
"25306",2010000,"Powiat siemiatycki",2018,53
"25307",2011000,"Powiat sokólski",2018,48.4
"25308",2012000,"Powiat suwalski",2018,44.1
"25309",2013000,"Powiat wysokomazowiecki",2018,51
"25310",2014000,"Powiat zambrowski",2018,48
"25311",2061000,"Powiat m.Białystok",2018,46.1
"25312",2062000,"Powiat m.Łomża",2018,39.3
"25313",2063000,"Powiat m.Suwałki",2018,37.9
"25314",2201000,"Powiat bytowski",2018,35.7
"25315",2202000,"Powiat chojnicki",2018,50
"25316",2203000,"Powiat człuchowski",2018,34.3
"25317",2204000,"Powiat gdański",2018,44.7
"25318",2205000,"Powiat kartuski",2018,22.4
"25319",2206000,"Powiat kościerski",2018,30.8
"25320",2207000,"Powiat kwidzyński",2018,48.7
"25321",2208000,"Powiat lęborski",2018,24.2
"25322",2209000,"Powiat malborski",2018,41.2
"25323",2210000,"Powiat nowodworski",2018,28.4
"25324",2211000,"Powiat pucki",2018,23.3
"25325",2212000,"Powiat słupski",2018,33.3
"25326",2213000,"Powiat starogardzki",2018,31.4
"25327",2214000,"Powiat tczewski",2018,49.9
"25328",2215000,"Powiat wejherowski",2018,33.6
"25329",2216000,"Powiat sztumski",2018,37.3
"25330",2261000,"Powiat m.Gdańsk",2018,39.1
"25331",2262000,"Powiat m.Gdynia",2018,28.2
"25332",2263000,"Powiat m.Słupsk",2018,25.8
"25333",2264000,"Powiat m.Sopot",2018,27.1
"25334",2401000,"Powiat będziński",2018,45.3
"25335",2402000,"Powiat bielski",2018,32.2
"25336",2403000,"Powiat cieszyński",2018,46.1
"25337",2404000,"Powiat częstochowski",2018,42
"25338",2405000,"Powiat gliwicki",2018,41.8
"25339",2406000,"Powiat kłobucki",2018,45.2
"25340",2407000,"Powiat lubliniecki",2018,45.7
"25341",2408000,"Powiat mikołowski",2018,30.4
"25342",2409000,"Powiat myszkowski",2018,36.4
"25343",2410000,"Powiat pszczyński",2018,36.1
"25344",2411000,"Powiat raciborski",2018,44.2
"25345",2412000,"Powiat rybnicki",2018,41.7
"25346",2413000,"Powiat tarnogórski",2018,44.8
"25347",2414000,"Powiat bieruńsko-lędziński",2018,31.2
"25348",2415000,"Powiat wodzisławski",2018,37.4
"25349",2416000,"Powiat zawierciański",2018,47.7
"25350",2417000,"Powiat żywiecki",2018,38.9
"25351",2461000,"Powiat m.Bielsko-Biała",2018,31.3
"25352",2462000,"Powiat m.Bytom",2018,37.8
"25353",2463000,"Powiat m.Chorzów",2018,37.1
"25354",2464000,"Powiat m.Częstochowa",2018,37.1
"25355",2465000,"Powiat m.Dąbrowa Górnicza",2018,46.6
"25356",2466000,"Powiat m.Gliwice",2018,39.8
"25357",2467000,"Powiat m.Jastrzębie-Zdrój",2018,31.1
"25358",2468000,"Powiat m.Jaworzno",2018,37.3
"25359",2469000,"Powiat m.Katowice",2018,44.8
"25360",2470000,"Powiat m.Mysłowice",2018,43.1
"25361",2471000,"Powiat m.Piekary Śląskie",2018,47.3
"25362",2472000,"Powiat m.Ruda Śląska",2018,23.7
"25363",2473000,"Powiat m.Rybnik",2018,39.2
"25364",2474000,"Powiat m.Siemianowice Śląskie",2018,36.1
"25365",2475000,"Powiat m.Sosnowiec",2018,39.8
"25366",2476000,"Powiat m.Świętochłowice",2018,41.2
"25367",2477000,"Powiat m.Tychy",2018,33.9
"25368",2478000,"Powiat m.Zabrze",2018,39.2
"25369",2479000,"Powiat m.Żory",2018,30.3
"25370",2601000,"Powiat buski",2018,37
"25371",2602000,"Powiat jędrzejowski",2018,47.7
"25372",2603000,"Powiat kazimierski",2018,53
"25373",2604000,"Powiat kielecki",2018,35
"25374",2605000,"Powiat konecki",2018,32.9
"25375",2606000,"Powiat opatowski",2018,45.5
"25376",2607000,"Powiat ostrowiecki",2018,44.1
"25377",2608000,"Powiat pińczowski",2018,50
"25378",2609000,"Powiat sandomierski",2018,45.7
"25379",2610000,"Powiat skarżyski",2018,42.2
"25380",2611000,"Powiat starachowicki",2018,48.8
"25381",2612000,"Powiat staszowski",2018,39.4
"25382",2613000,"Powiat włoszczowski",2018,46.3
"25383",2661000,"Powiat m.Kielce",2018,41.4
"25384",2801000,"Powiat bartoszycki",2018,51.9
"25385",2802000,"Powiat braniewski",2018,53.3
"25386",2803000,"Powiat działdowski",2018,55.1
"25387",2804000,"Powiat elbląski",2018,47.4
"25388",2805000,"Powiat ełcki",2018,46.3
"25389",2806000,"Powiat giżycki",2018,30.2
"25390",2807000,"Powiat iławski",2018,22.9
"25391",2808000,"Powiat kętrzyński",2018,44
"25392",2809000,"Powiat lidzbarski",2018,46.2
"25393",2810000,"Powiat mrągowski",2018,25
"25394",2811000,"Powiat nidzicki",2018,37.9
"25395",2812000,"Powiat nowomiejski",2018,40.4
"25396",2813000,"Powiat olecki",2018,54
"25397",2814000,"Powiat olsztyński",2018,44.7
"25398",2815000,"Powiat ostródzki",2018,43.2
"25399",2816000,"Powiat piski",2018,35
"25400",2817000,"Powiat szczycieński",2018,32
"25401",2818000,"Powiat gołdapski",2018,40.1
"25402",2819000,"Powiat węgorzewski",2018,40.7
"25403",2861000,"Powiat m.Elbląg",2018,38.8
"25404",2862000,"Powiat m.Olsztyn",2018,29
"25405",3001000,"Powiat chodzieski",2018,40.7
"25406",3002000,"Powiat czarnkowsko-trzcianecki",2018,21.7
"25407",3003000,"Powiat gnieźnieński",2018,38.2
"25408",3004000,"Powiat gostyński",2018,43.6
"25409",3005000,"Powiat grodziski",2018,33.2
"25410",3006000,"Powiat jarociński",2018,30
"25411",3007000,"Powiat kaliski",2018,32.1
"25412",3008000,"Powiat kępiński",2018,43.3
"25413",3009000,"Powiat kolski",2018,18.3
"25414",3010000,"Powiat koniński",2018,44
"25415",3011000,"Powiat kościański",2018,34.6
"25416",3012000,"Powiat krotoszyński",2018,37.4
"25417",3013000,"Powiat leszczyński",2018,36.3
"25418",3014000,"Powiat międzychodzki",2018,34.1
"25419",3015000,"Powiat nowotomyski",2018,20.3
"25420",3016000,"Powiat obornicki",2018,24.5
"25421",3017000,"Powiat ostrowski",2018,25
"25422",3018000,"Powiat ostrzeszowski",2018,40.4
"25423",3019000,"Powiat pilski",2018,34.3
"25424",3020000,"Powiat pleszewski",2018,17.9
"25425",3021000,"Powiat poznański",2018,36.8
"25426",3022000,"Powiat rawicki",2018,33.1
"25427",3023000,"Powiat słupecki",2018,39.3
"25428",3024000,"Powiat szamotulski",2018,39.9
"25429",3025000,"Powiat średzki",2018,40.9
"25430",3026000,"Powiat śremski",2018,22.3
"25431",3027000,"Powiat turecki",2018,33
"25432",3028000,"Powiat wągrowiecki",2018,31.7
"25433",3029000,"Powiat wolsztyński",2018,25.6
"25434",3030000,"Powiat wrzesiński",2018,23.2
"25435",3031000,"Powiat złotowski",2018,40.9
"25436",3061000,"Powiat m.Kalisz",2018,25
"25437",3062000,"Powiat m.Konin",2018,41
"25438",3063000,"Powiat m.Leszno",2018,39.3
"25439",3064000,"Powiat m.Poznań",2018,31.6
"25440",3201000,"Powiat białogardzki",2018,49.7
"25441",3202000,"Powiat choszczeński",2018,45.8
"25442",3203000,"Powiat drawski",2018,45.7
"25443",3204000,"Powiat goleniowski",2018,42.2
"25444",3205000,"Powiat gryficki",2018,29.2
"25445",3206000,"Powiat gryfiński",2018,53.9
"25446",3207000,"Powiat kamieński",2018,48.4
"25447",3208000,"Powiat kołobrzeski",2018,22.3
"25448",3209000,"Powiat koszaliński",2018,42.2
"25449",3210000,"Powiat myśliborski",2018,41.6
"25450",3211000,"Powiat policki",2018,44.5
"25451",3212000,"Powiat pyrzycki",2018,45.7
"25452",3213000,"Powiat sławieński",2018,38.7
"25453",3214000,"Powiat stargardzki",2018,44.4
"25454",3215000,"Powiat szczecinecki",2018,45
"25455",3216000,"Powiat świdwiński",2018,40.5
"25456",3217000,"Powiat wałecki",2018,33.1
"25457",3218000,"Powiat łobeski",2018,55.6
"25458",3261000,"Powiat m.Koszalin",2018,40.9
"25459",3262000,"Powiat m.Szczecin",2018,27.9
"25460",3263000,"Powiat m.Świnoujście",2018,34.2
"25461",201000,"Powiat bolesławiecki",2019,29.4
"25462",202000,"Powiat dzierżoniowski",2019,25.2
"25463",203000,"Powiat głogowski",2019,47.3
"25464",204000,"Powiat górowski",2019,50.4
"25465",205000,"Powiat jaworski",2019,44.1
"25466",206000,"Powiat jeleniogórski",2019,47.3
"25467",207000,"Powiat kamiennogórski",2019,23.1
"25468",208000,"Powiat kłodzki",2019,40.3
"25469",209000,"Powiat legnicki",2019,52.4
"25470",210000,"Powiat lubański",2019,35.2
"25471",211000,"Powiat lubiński",2019,32.1
"25472",212000,"Powiat lwówecki",2019,42.8
"25473",213000,"Powiat milicki",2019,47
"25474",214000,"Powiat oleśnicki",2019,36.2
"25475",215000,"Powiat oławski",2019,44.7
"25476",216000,"Powiat polkowicki",2019,39.5
"25477",217000,"Powiat strzeliński",2019,47.2
"25478",218000,"Powiat średzki",2019,36.8
"25479",219000,"Powiat świdnicki",2019,31.7
"25480",220000,"Powiat trzebnicki",2019,45.4
"25481",221000,"Powiat wałbrzyski",2019,34.3
"25482",222000,"Powiat wołowski",2019,56.2
"25483",223000,"Powiat wrocławski",2019,34
"25484",224000,"Powiat ząbkowicki",2019,36.8
"25485",225000,"Powiat zgorzelecki",2019,38.4
"25486",226000,"Powiat złotoryjski",2019,46.6
"25487",261000,"Powiat m.Jelenia Góra",2019,28.5
"25488",262000,"Powiat m.Legnica",2019,46.4
"25489",264000,"Powiat m.Wrocław",2019,33.3
"25490",265000,"Powiat m.Wałbrzych od 2013",2019,29.4
"25491",401000,"Powiat aleksandrowski",2019,49.9
"25492",402000,"Powiat brodnicki",2019,42.5
"25493",403000,"Powiat bydgoski",2019,39.5
"25494",404000,"Powiat chełmiński",2019,52.6
"25495",405000,"Powiat golubsko-dobrzyński",2019,50.4
"25496",406000,"Powiat grudziądzki",2019,51.7
"25497",407000,"Powiat inowrocławski",2019,46.1
"25498",408000,"Powiat lipnowski",2019,47.8
"25499",409000,"Powiat mogileński",2019,46.6
"25500",410000,"Powiat nakielski",2019,47.9
"25501",411000,"Powiat radziejowski",2019,61.4
"25502",412000,"Powiat rypiński",2019,41.6
"25503",413000,"Powiat sępoleński",2019,50
"25504",414000,"Powiat świecki",2019,41.7
"25505",415000,"Powiat toruński",2019,42
"25506",416000,"Powiat tucholski",2019,46.2
"25507",417000,"Powiat wąbrzeski",2019,55.5
"25508",418000,"Powiat włocławski",2019,62.1
"25509",419000,"Powiat żniński",2019,45.1
"25510",461000,"Powiat m.Bydgoszcz",2019,38.8
"25511",462000,"Powiat m.Grudziądz",2019,45
"25512",463000,"Powiat m.Toruń",2019,41.8
"25513",464000,"Powiat m.Włocławek",2019,54.4
"25514",601000,"Powiat bialski",2019,52.8
"25515",602000,"Powiat biłgorajski",2019,36
"25516",603000,"Powiat chełmski",2019,46.3
"25517",604000,"Powiat hrubieszowski",2019,47.9
"25518",605000,"Powiat janowski",2019,48.3
"25519",606000,"Powiat krasnostawski",2019,55.6
"25520",607000,"Powiat kraśnicki",2019,52.8
"25521",608000,"Powiat lubartowski",2019,54.8
"25522",609000,"Powiat lubelski",2019,41.4
"25523",610000,"Powiat łęczyński",2019,35.7
"25524",611000,"Powiat łukowski",2019,32.2
"25525",612000,"Powiat opolski",2019,48.6
"25526",613000,"Powiat parczewski",2019,54
"25527",614000,"Powiat puławski",2019,41.5
"25528",615000,"Powiat radzyński",2019,42.5
"25529",616000,"Powiat rycki",2019,49
"25530",617000,"Powiat świdnicki",2019,48.6
"25531",618000,"Powiat tomaszowski",2019,40.2
"25532",619000,"Powiat włodawski",2019,51.8
"25533",620000,"Powiat zamojski",2019,47.5
"25534",661000,"Powiat m.Biała Podlaska",2019,51.2
"25535",662000,"Powiat m.Chełm",2019,40.3
"25536",663000,"Powiat m.Lublin",2019,44.2
"25537",664000,"Powiat m.Zamość",2019,47
"25538",801000,"Powiat gorzowski",2019,30.9
"25539",802000,"Powiat krośnieński",2019,42.1
"25540",803000,"Powiat międzyrzecki",2019,38.3
"25541",804000,"Powiat nowosolski",2019,35.9
"25542",805000,"Powiat słubicki",2019,23
"25543",806000,"Powiat strzelecko-drezdenecki",2019,34.6
"25544",807000,"Powiat sulęciński",2019,32
"25545",808000,"Powiat świebodziński",2019,28.3
"25546",809000,"Powiat zielonogórski",2019,35.6
"25547",810000,"Powiat żagański",2019,30.9
"25548",811000,"Powiat żarski",2019,37.5
"25549",812000,"Powiat wschowski",2019,43.7
"25550",861000,"Powiat m.Gorzów Wielkopolski",2019,17.5
"25551",862000,"Powiat m.Zielona Góra",2019,25.8
"25552",1001000,"Powiat bełchatowski",2019,43.1
"25553",1002000,"Powiat kutnowski",2019,53.7
"25554",1003000,"Powiat łaski",2019,36.2
"25555",1004000,"Powiat łęczycki",2019,54.1
"25556",1005000,"Powiat łowicki",2019,45.8
"25557",1006000,"Powiat łódzki wschodni",2019,47.9
"25558",1007000,"Powiat opoczyński",2019,28.1
"25559",1008000,"Powiat pabianicki",2019,39.7
"25560",1009000,"Powiat pajęczański",2019,33.9
"25561",1010000,"Powiat piotrkowski",2019,39.4
"25562",1011000,"Powiat poddębicki",2019,49.5
"25563",1012000,"Powiat radomszczański",2019,41.8
"25564",1013000,"Powiat rawski",2019,39
"25565",1014000,"Powiat sieradzki",2019,36.4
"25566",1015000,"Powiat skierniewicki",2019,47.4
"25567",1016000,"Powiat tomaszowski",2019,38.6
"25568",1017000,"Powiat wieluński",2019,52.2
"25569",1018000,"Powiat wieruszowski",2019,28.7
"25570",1019000,"Powiat zduńskowolski",2019,43.8
"25571",1020000,"Powiat zgierski",2019,34.1
"25572",1021000,"Powiat brzeziński",2019,38.1
"25573",1061000,"Powiat m.Łódź",2019,48.7
"25574",1062000,"Powiat m.Piotrków Trybunalski",2019,43.3
"25575",1063000,"Powiat m.Skierniewice",2019,44.3
"25576",1201000,"Powiat bocheński",2019,40.3
"25577",1202000,"Powiat brzeski",2019,43.7
"25578",1203000,"Powiat chrzanowski",2019,39
"25579",1204000,"Powiat dąbrowski",2019,51.2
"25580",1205000,"Powiat gorlicki",2019,40.1
"25581",1206000,"Powiat krakowski",2019,43
"25582",1207000,"Powiat limanowski",2019,42.5
"25583",1208000,"Powiat miechowski",2019,48.4
"25584",1209000,"Powiat myślenicki",2019,19.3
"25585",1210000,"Powiat nowosądecki",2019,52.8
"25586",1211000,"Powiat nowotarski",2019,36.6
"25587",1212000,"Powiat olkuski",2019,46.2
"25588",1213000,"Powiat oświęcimski",2019,39.4
"25589",1214000,"Powiat proszowicki",2019,44.3
"25590",1215000,"Powiat suski",2019,30.9
"25591",1216000,"Powiat tarnowski",2019,44.9
"25592",1217000,"Powiat tatrzański",2019,51.3
"25593",1218000,"Powiat wadowicki",2019,39.7
"25594",1219000,"Powiat wielicki",2019,43.5
"25595",1261000,"Powiat m.Kraków",2019,38.3
"25596",1262000,"Powiat m.Nowy Sącz",2019,23.1
"25597",1263000,"Powiat m.Tarnów",2019,44.8
"25598",1401000,"Powiat białobrzeski",2019,48.5
"25599",1402000,"Powiat ciechanowski",2019,40.8
"25600",1403000,"Powiat garwoliński",2019,47.4
"25601",1404000,"Powiat gostyniński",2019,50.4
"25602",1405000,"Powiat grodziski",2019,33.1
"25603",1406000,"Powiat grójecki",2019,28.8
"25604",1407000,"Powiat kozienicki",2019,54.9
"25605",1408000,"Powiat legionowski",2019,37.2
"25606",1409000,"Powiat lipski",2019,46.3
"25607",1410000,"Powiat łosicki",2019,43
"25608",1411000,"Powiat makowski",2019,57.6
"25609",1412000,"Powiat miński",2019,46.1
"25610",1413000,"Powiat mławski",2019,33.2
"25611",1414000,"Powiat nowodworski",2019,46
"25612",1415000,"Powiat ostrołęcki",2019,48.5
"25613",1416000,"Powiat ostrowski",2019,48.5
"25614",1417000,"Powiat otwocki",2019,33.7
"25615",1418000,"Powiat piaseczyński",2019,39.5
"25616",1419000,"Powiat płocki",2019,49.8
"25617",1420000,"Powiat płoński",2019,51
"25618",1421000,"Powiat pruszkowski",2019,40.2
"25619",1422000,"Powiat przasnyski",2019,51.9
"25620",1423000,"Powiat przysuski",2019,56.8
"25621",1424000,"Powiat pułtuski",2019,51.3
"25622",1425000,"Powiat radomski",2019,52.4
"25623",1426000,"Powiat siedlecki",2019,43.3
"25624",1427000,"Powiat sierpecki",2019,59.8
"25625",1428000,"Powiat sochaczewski",2019,38.4
"25626",1429000,"Powiat sokołowski",2019,44.9
"25627",1430000,"Powiat szydłowiecki",2019,54.3
"25628",1432000,"Powiat warszawski zachodni",2019,30.4
"25629",1433000,"Powiat węgrowski",2019,49
"25630",1434000,"Powiat wołomiński",2019,41
"25631",1435000,"Powiat wyszkowski",2019,17.4
"25632",1436000,"Powiat zwoleński",2019,42.4
"25633",1437000,"Powiat żuromiński",2019,53.1
"25634",1438000,"Powiat żyrardowski",2019,51.4
"25635",1461000,"Powiat m.Ostrołęka",2019,52.7
"25636",1462000,"Powiat m.Płock",2019,53.8
"25637",1463000,"Powiat m.Radom",2019,48.4
"25638",1464000,"Powiat m.Siedlce",2019,38.7
"25639",1465000,"Powiat m. st. Warszawa",2019,29.7
"25640",1601000,"Powiat brzeski",2019,34.9
"25641",1602000,"Powiat głubczycki",2019,43.8
"25642",1603000,"Powiat kędzierzyńsko-kozielski",2019,48.7
"25643",1604000,"Powiat kluczborski",2019,44.7
"25644",1605000,"Powiat krapkowicki",2019,48.4
"25645",1606000,"Powiat namysłowski",2019,40.8
"25646",1607000,"Powiat nyski",2019,32.6
"25647",1608000,"Powiat oleski",2019,43.5
"25648",1609000,"Powiat opolski",2019,34.8
"25649",1610000,"Powiat prudnicki",2019,37.9
"25650",1611000,"Powiat strzelecki",2019,39.8
"25651",1661000,"Powiat m.Opole",2019,30.2
"25652",1801000,"Powiat bieszczadzki",2019,51.8
"25653",1802000,"Powiat brzozowski",2019,59.8
"25654",1803000,"Powiat dębicki",2019,38.3
"25655",1804000,"Powiat jarosławski",2019,57.3
"25656",1805000,"Powiat jasielski",2019,54.9
"25657",1806000,"Powiat kolbuszowski",2019,46.6
"25658",1807000,"Powiat krośnieński",2019,31.2
"25659",1808000,"Powiat leżajski",2019,50.9
"25660",1809000,"Powiat lubaczowski",2019,33.4
"25661",1810000,"Powiat łańcucki",2019,48.9
"25662",1811000,"Powiat mielecki",2019,36.3
"25663",1812000,"Powiat niżański",2019,50.8
"25664",1813000,"Powiat przemyski",2019,52.7
"25665",1814000,"Powiat przeworski",2019,52.4
"25666",1815000,"Powiat ropczycko-sędziszowski",2019,49.1
"25667",1816000,"Powiat rzeszowski",2019,54.7
"25668",1817000,"Powiat sanocki",2019,46.5
"25669",1818000,"Powiat stalowowolski",2019,33.4
"25670",1819000,"Powiat strzyżowski",2019,59.1
"25671",1820000,"Powiat tarnobrzeski",2019,39.1
"25672",1821000,"Powiat leski",2019,49.3
"25673",1861000,"Powiat m.Krosno",2019,31.7
"25674",1862000,"Powiat m.Przemyśl",2019,57.7
"25675",1863000,"Powiat m.Rzeszów",2019,55.9
"25676",1864000,"Powiat m.Tarnobrzeg",2019,43.3
"25677",2001000,"Powiat augustowski",2019,45.6
"25678",2002000,"Powiat białostocki",2019,46.5
"25679",2003000,"Powiat bielski",2019,46.6
"25680",2004000,"Powiat grajewski",2019,45.3
"25681",2005000,"Powiat hajnowski",2019,41.7
"25682",2006000,"Powiat kolneński",2019,56.9
"25683",2007000,"Powiat łomżyński",2019,37.8
"25684",2008000,"Powiat moniecki",2019,47.4
"25685",2009000,"Powiat sejneński",2019,42.5
"25686",2010000,"Powiat siemiatycki",2019,47.5
"25687",2011000,"Powiat sokólski",2019,50.3
"25688",2012000,"Powiat suwalski",2019,34.8
"25689",2013000,"Powiat wysokomazowiecki",2019,48.8
"25690",2014000,"Powiat zambrowski",2019,38
"25691",2061000,"Powiat m.Białystok",2019,45.4
"25692",2062000,"Powiat m.Łomża",2019,38.8
"25693",2063000,"Powiat m.Suwałki",2019,34.2
"25694",2201000,"Powiat bytowski",2019,40.4
"25695",2202000,"Powiat chojnicki",2019,51
"25696",2203000,"Powiat człuchowski",2019,36.1
"25697",2204000,"Powiat gdański",2019,44.1
"25698",2205000,"Powiat kartuski",2019,16.5
"25699",2206000,"Powiat kościerski",2019,34.7
"25700",2207000,"Powiat kwidzyński",2019,40.4
"25701",2208000,"Powiat lęborski",2019,37.7
"25702",2209000,"Powiat malborski",2019,41.5
"25703",2210000,"Powiat nowodworski",2019,33.7
"25704",2211000,"Powiat pucki",2019,25.8
"25705",2212000,"Powiat słupski",2019,32.6
"25706",2213000,"Powiat starogardzki",2019,32.3
"25707",2214000,"Powiat tczewski",2019,45.3
"25708",2215000,"Powiat wejherowski",2019,33.4
"25709",2216000,"Powiat sztumski",2019,36.9
"25710",2261000,"Powiat m.Gdańsk",2019,41
"25711",2262000,"Powiat m.Gdynia",2019,24.5
"25712",2263000,"Powiat m.Słupsk",2019,24.1
"25713",2264000,"Powiat m.Sopot",2019,27.7
"25714",2401000,"Powiat będziński",2019,34.3
"25715",2402000,"Powiat bielski",2019,28.6
"25716",2403000,"Powiat cieszyński",2019,41.9
"25717",2404000,"Powiat częstochowski",2019,39.3
"25718",2405000,"Powiat gliwicki",2019,40.9
"25719",2406000,"Powiat kłobucki",2019,42.7
"25720",2407000,"Powiat lubliniecki",2019,50.1
"25721",2408000,"Powiat mikołowski",2019,28.5
