"","Kod","Nazwa","rok","Muzea_zwiedzajacy_muzea_i_oddzialy_na_10_tys_mieszkancow_osoba"
"8894",2203000,"Powiat człuchowski",1996,NA
"8895",2205000,"Powiat kartuski",1996,NA
"8896",2206000,"Powiat kościerski",1996,NA
"8897",2207000,"Powiat kwidzyński",1996,NA
"8898",2208000,"Powiat lęborski",1996,NA
"8899",2209000,"Powiat malborski",1996,NA
"8900",2210000,"Powiat nowodworski",1996,NA
"8901",2211000,"Powiat pucki",1996,NA
"8902",2212000,"Powiat słupski",1996,NA
"8903",2213000,"Powiat starogardzki",1996,NA
"8904",2214000,"Powiat tczewski",1996,NA
"8905",2215000,"Powiat wejherowski",1996,NA
"8906",2216000,"Powiat sztumski",1996,NA
"8907",2261000,"Powiat m.Gdańsk",1996,NA
"8908",2262000,"Powiat m.Gdynia",1996,NA
"8909",2263000,"Powiat m.Słupsk",1996,NA
"8910",2264000,"Powiat m.Sopot",1996,NA
"8911",2401000,"Powiat będziński",1996,NA
"8912",2402000,"Powiat bielski",1996,NA
"8913",2403000,"Powiat cieszyński",1996,NA
"8914",2404000,"Powiat częstochowski",1996,NA
"8915",2405000,"Powiat gliwicki",1996,NA
"8916",2407000,"Powiat lubliniecki",1996,NA
"8917",2408000,"Powiat mikołowski",1996,NA
"8918",2410000,"Powiat pszczyński",1996,NA
"8919",2411000,"Powiat raciborski",1996,NA
"8920",2413000,"Powiat tarnogórski",1996,NA
"8921",2414000,"Powiat bieruńsko-lędziński",1996,NA
"8922",2415000,"Powiat wodzisławski",1996,NA
"8923",2417000,"Powiat żywiecki",1996,NA
"8924",2461000,"Powiat m.Bielsko-Biała",1996,NA
"8925",2462000,"Powiat m.Bytom",1996,NA
"8926",2463000,"Powiat m.Chorzów",1996,NA
"8927",2464000,"Powiat m.Częstochowa",1996,NA
"8928",2465000,"Powiat m.Dąbrowa Górnicza",1996,NA
"8929",2466000,"Powiat m.Gliwice",1996,NA
"8930",2468000,"Powiat m.Jaworzno",1996,NA
"8931",2469000,"Powiat m.Katowice",1996,NA
"8932",2470000,"Powiat m.Mysłowice",1996,NA
"8933",2472000,"Powiat m.Ruda Śląska",1996,NA
"8934",2473000,"Powiat m.Rybnik",1996,NA
"8935",2474000,"Powiat m.Siemianowice Śląskie",1996,NA
"8936",2475000,"Powiat m.Sosnowiec",1996,NA
"8937",2476000,"Powiat m.Świętochłowice",1996,NA
"8938",2477000,"Powiat m.Tychy",1996,NA
"8939",2478000,"Powiat m.Zabrze",1996,NA
"8940",2479000,"Powiat m.Żory",1996,NA
"8941",2601000,"Powiat buski",1996,NA
"8942",2602000,"Powiat jędrzejowski",1996,NA
"8943",2604000,"Powiat kielecki",1996,NA
"8944",2605000,"Powiat konecki",1996,NA
"8945",2606000,"Powiat opatowski",1996,NA
"8946",2607000,"Powiat ostrowiecki",1996,NA
"8947",2608000,"Powiat pińczowski",1996,NA
"8948",2609000,"Powiat sandomierski",1996,NA
"8949",2610000,"Powiat skarżyski",1996,NA
"8950",2611000,"Powiat starachowicki",1996,NA
"8951",2612000,"Powiat staszowski",1996,NA
"8952",2661000,"Powiat m.Kielce",1996,NA
"8953",2801000,"Powiat bartoszycki",1996,NA
"8954",2802000,"Powiat braniewski",1996,NA
"8955",2803000,"Powiat działdowski",1996,NA
"8956",2805000,"Powiat ełcki",1996,NA
"8957",2806000,"Powiat giżycki",1996,NA
"8958",2807000,"Powiat iławski",1996,NA
"8959",2808000,"Powiat kętrzyński",1996,NA
"8960",2809000,"Powiat lidzbarski",1996,NA
"8961",2810000,"Powiat mrągowski",1996,NA
"8962",2812000,"Powiat nowomiejski",1996,NA
"8963",2814000,"Powiat olsztyński",1996,NA
"8964",2815000,"Powiat ostródzki",1996,NA
"8965",2816000,"Powiat piski",1996,NA
"8966",2817000,"Powiat szczycieński",1996,NA
"8967",2819000,"Powiat węgorzewski",1996,NA
"8968",2861000,"Powiat m.Elbląg",1996,NA
"8969",2862000,"Powiat m.Olsztyn",1996,NA
"8970",3002000,"Powiat czarnkowsko-trzcianecki",1996,NA
"8971",3003000,"Powiat gnieźnieński",1996,NA
"8972",3004000,"Powiat gostyński",1996,NA
"8973",3005000,"Powiat grodziski",1996,NA
"8974",3006000,"Powiat jarociński",1996,NA
"8975",3007000,"Powiat kaliski",1996,NA
"8976",3008000,"Powiat kępiński",1996,NA
"8977",3009000,"Powiat kolski",1996,NA
"8978",3010000,"Powiat koniński",1996,NA
"8979",3011000,"Powiat kościański",1996,NA
"8980",3012000,"Powiat krotoszyński",1996,NA
"8981",3014000,"Powiat międzychodzki",1996,NA
"8982",3015000,"Powiat nowotomyski",1996,NA
"8983",3016000,"Powiat obornicki",1996,NA
"8984",3017000,"Powiat ostrowski",1996,NA
"8985",3018000,"Powiat ostrzeszowski",1996,NA
"8986",3019000,"Powiat pilski",1996,NA
"8987",3020000,"Powiat pleszewski",1996,NA
"8988",3021000,"Powiat poznański",1996,NA
"8989",3022000,"Powiat rawicki",1996,NA
"8990",3023000,"Powiat słupecki",1996,NA
"8991",3024000,"Powiat szamotulski",1996,NA
"8992",3025000,"Powiat średzki",1996,NA
"8993",3026000,"Powiat śremski",1996,NA
"8994",3027000,"Powiat turecki",1996,NA
"8995",3028000,"Powiat wągrowiecki",1996,NA
"8996",3029000,"Powiat wolsztyński",1996,NA
"8997",3030000,"Powiat wrzesiński",1996,NA
"8998",3031000,"Powiat złotowski",1996,NA
"8999",3061000,"Powiat m.Kalisz",1996,NA
"9000",3062000,"Powiat m.Konin",1996,NA
"9001",3063000,"Powiat m.Leszno",1996,NA
"9002",3064000,"Powiat m.Poznań",1996,NA
"9003",3201000,"Powiat białogardzki",1996,NA
"9004",3205000,"Powiat gryficki",1996,NA
"9005",3206000,"Powiat gryfiński",1996,NA
"9006",3207000,"Powiat kamieński",1996,NA
"9007",3208000,"Powiat kołobrzeski",1996,NA
"9008",3210000,"Powiat myśliborski",1996,NA
"9009",3211000,"Powiat policki",1996,NA
"9010",3213000,"Powiat sławieński",1996,NA
"9011",3214000,"Powiat stargardzki",1996,NA
"9012",3215000,"Powiat szczecinecki",1996,NA
"9013",3216000,"Powiat świdwiński",1996,NA
"9014",3217000,"Powiat wałecki",1996,NA
"9015",3218000,"Powiat łobeski",1996,NA
"9016",3261000,"Powiat m.Koszalin",1996,NA
"9017",3262000,"Powiat m.Szczecin",1996,NA
"9018",3263000,"Powiat m.Świnoujście",1996,NA
"9019",201000,"Powiat bolesławiecki",1997,NA
"9020",202000,"Powiat dzierżoniowski",1997,NA
"9021",203000,"Powiat głogowski",1997,NA
"9022",205000,"Powiat jaworski",1997,NA
"9023",206000,"Powiat jeleniogórski",1997,NA
"9024",207000,"Powiat kamiennogórski",1997,NA
"9025",208000,"Powiat kłodzki",1997,NA
"9026",209000,"Powiat legnicki",1997,NA
"9027",210000,"Powiat lubański",1997,NA
"9028",211000,"Powiat lubiński",1997,NA
"9029",212000,"Powiat lwówecki",1997,NA
"9030",214000,"Powiat oleśnicki",1997,NA
"9031",218000,"Powiat średzki",1997,NA
"9032",219000,"Powiat świdnicki",1997,NA
"9033",220000,"Powiat trzebnicki",1997,NA
"9034",221000,"Powiat wałbrzyski",1997,NA
"9035",223000,"Powiat wrocławski",1997,NA
"9036",224000,"Powiat ząbkowicki",1997,NA
"9037",225000,"Powiat zgorzelecki",1997,NA
"9038",261000,"Powiat m.Jelenia Góra",1997,NA
"9039",262000,"Powiat m.Legnica",1997,NA
"9040",263000,"Powiat m.Wałbrzych do 2002",1997,NA
"9041",264000,"Powiat m.Wrocław",1997,NA
"9042",265000,"Powiat m.Wałbrzych od 2013",1997,NA
"9043",401000,"Powiat aleksandrowski",1997,NA
"9044",402000,"Powiat brodnicki",1997,NA
"9045",403000,"Powiat bydgoski",1997,NA
"9046",404000,"Powiat chełmiński",1997,NA
"9047",405000,"Powiat golubsko-dobrzyński",1997,NA
"9048",407000,"Powiat inowrocławski",1997,NA
"9049",409000,"Powiat mogileński",1997,NA
"9050",410000,"Powiat nakielski",1997,NA
"9051",412000,"Powiat rypiński",1997,NA
"9052",413000,"Powiat sępoleński",1997,NA
"9053",415000,"Powiat toruński",1997,NA
"9054",416000,"Powiat tucholski",1997,NA
"9055",417000,"Powiat wąbrzeski",1997,NA
"9056",418000,"Powiat włocławski",1997,NA
"9057",419000,"Powiat żniński",1997,NA
"9058",461000,"Powiat m.Bydgoszcz",1997,NA
"9059",462000,"Powiat m.Grudziądz",1997,NA
"9060",463000,"Powiat m.Toruń",1997,NA
"9061",464000,"Powiat m.Włocławek",1997,NA
"9062",601000,"Powiat bialski",1997,NA
"9063",602000,"Powiat biłgorajski",1997,NA
"9064",604000,"Powiat hrubieszowski",1997,NA
"9065",605000,"Powiat janowski",1997,NA
"9066",606000,"Powiat krasnostawski",1997,NA
"9067",607000,"Powiat kraśnicki",1997,NA
"9068",608000,"Powiat lubartowski",1997,NA
"9069",609000,"Powiat lubelski",1997,NA
"9070",610000,"Powiat łęczyński",1997,NA
"9071",611000,"Powiat łukowski",1997,NA
"9072",612000,"Powiat opolski",1997,NA
"9073",613000,"Powiat parczewski",1997,NA
"9074",614000,"Powiat puławski",1997,NA
"9075",616000,"Powiat rycki",1997,NA
"9076",618000,"Powiat tomaszowski",1997,NA
"9077",619000,"Powiat włodawski",1997,NA
"9078",620000,"Powiat zamojski",1997,NA
"9079",661000,"Powiat m.Biała Podlaska",1997,NA
"9080",662000,"Powiat m.Chełm",1997,NA
"9081",663000,"Powiat m.Lublin",1997,NA
"9082",664000,"Powiat m.Zamość",1997,NA
"9083",801000,"Powiat gorzowski",1997,NA
"9084",803000,"Powiat międzyrzecki",1997,NA
"9085",804000,"Powiat nowosolski",1997,NA
"9086",805000,"Powiat słubicki",1997,NA
"9087",806000,"Powiat strzelecko-drezdenecki",1997,NA
"9088",807000,"Powiat sulęciński",1997,NA
"9089",808000,"Powiat świebodziński",1997,NA
"9090",809000,"Powiat zielonogórski",1997,NA
"9091",810000,"Powiat żagański",1997,NA
"9092",811000,"Powiat żarski",1997,NA
"9093",812000,"Powiat wschowski",1997,NA
"9094",861000,"Powiat m.Gorzów Wielkopolski",1997,NA
"9095",862000,"Powiat m.Zielona Góra",1997,NA
"9096",1001000,"Powiat bełchatowski",1997,NA
"9097",1002000,"Powiat kutnowski",1997,NA
"9098",1003000,"Powiat łaski",1997,NA
"9099",1004000,"Powiat łęczycki",1997,NA
"9100",1005000,"Powiat łowicki",1997,NA
"9101",1006000,"Powiat łódzki wschodni",1997,NA
"9102",1007000,"Powiat opoczyński",1997,NA
"9103",1008000,"Powiat pabianicki",1997,NA
"9104",1010000,"Powiat piotrkowski",1997,NA
"9105",1011000,"Powiat poddębicki",1997,NA
"9106",1012000,"Powiat radomszczański",1997,NA
"9107",1013000,"Powiat rawski",1997,NA
"9108",1014000,"Powiat sieradzki",1997,NA
"9109",1015000,"Powiat skierniewicki",1997,NA
"9110",1016000,"Powiat tomaszowski",1997,NA
"9111",1017000,"Powiat wieluński",1997,NA
"9112",1018000,"Powiat wieruszowski",1997,NA
"9113",1019000,"Powiat zduńskowolski",1997,NA
"9114",1020000,"Powiat zgierski",1997,NA
"9115",1021000,"Powiat brzeziński",1997,NA
"9116",1061000,"Powiat m.Łódź",1997,NA
"9117",1062000,"Powiat m.Piotrków Trybunalski",1997,NA
"9118",1063000,"Powiat m.Skierniewice",1997,NA
"9119",1201000,"Powiat bocheński",1997,NA
"9120",1202000,"Powiat brzeski",1997,NA
"9121",1203000,"Powiat chrzanowski",1997,NA
"9122",1204000,"Powiat dąbrowski",1997,NA
"9123",1205000,"Powiat gorlicki",1997,NA
"9124",1206000,"Powiat krakowski",1997,NA
"9125",1207000,"Powiat limanowski",1997,NA
"9126",1208000,"Powiat miechowski",1997,NA
"9127",1209000,"Powiat myślenicki",1997,NA
"9128",1210000,"Powiat nowosądecki",1997,NA
"9129",1211000,"Powiat nowotarski",1997,NA
"9130",1212000,"Powiat olkuski",1997,NA
"9131",1213000,"Powiat oświęcimski",1997,NA
"9132",1214000,"Powiat proszowicki",1997,NA
"9133",1215000,"Powiat suski",1997,NA
"9134",1216000,"Powiat tarnowski",1997,NA
"9135",1217000,"Powiat tatrzański",1997,NA
"9136",1218000,"Powiat wadowicki",1997,NA
"9137",1219000,"Powiat wielicki",1997,NA
"9138",1261000,"Powiat m.Kraków",1997,NA
"9139",1262000,"Powiat m.Nowy Sącz",1997,NA
"9140",1263000,"Powiat m.Tarnów",1997,NA
"9141",1402000,"Powiat ciechanowski",1997,NA
"9142",1403000,"Powiat garwoliński",1997,NA
"9143",1405000,"Powiat grodziski",1997,NA
"9144",1406000,"Powiat grójecki",1997,NA
"9145",1407000,"Powiat kozienicki",1997,NA
"9146",1408000,"Powiat legionowski",1997,NA
"9147",1410000,"Powiat łosicki",1997,NA
"9148",1411000,"Powiat makowski",1997,NA
"9149",1412000,"Powiat miński",1997,NA
"9150",1413000,"Powiat mławski",1997,NA
"9151",1414000,"Powiat nowodworski",1997,NA
"9152",1415000,"Powiat ostrołęcki",1997,NA
"9153",1416000,"Powiat ostrowski",1997,NA
"9154",1417000,"Powiat otwocki",1997,NA
"9155",1418000,"Powiat piaseczyński",1997,NA
"9156",1419000,"Powiat płocki",1997,NA
"9157",1421000,"Powiat pruszkowski",1997,NA
"9158",1422000,"Powiat przasnyski",1997,NA
"9159",1423000,"Powiat przysuski",1997,NA
"9160",1424000,"Powiat pułtuski",1997,NA
"9161",1425000,"Powiat radomski",1997,NA
"9162",1426000,"Powiat siedlecki",1997,NA
"9163",1427000,"Powiat sierpecki",1997,NA
"9164",1428000,"Powiat sochaczewski",1997,NA
"9165",1429000,"Powiat sokołowski",1997,NA
"9166",1430000,"Powiat szydłowiecki",1997,NA
"9167",1431000,"Powiat warszawski",1997,NA
"9168",1432000,"Powiat warszawski zachodni",1997,NA
"9169",1433000,"Powiat węgrowski",1997,NA
"9170",1434000,"Powiat wołomiński",1997,NA
"9171",1435000,"Powiat wyszkowski",1997,NA
"9172",1436000,"Powiat zwoleński",1997,NA
"9173",1437000,"Powiat żuromiński",1997,NA
"9174",1438000,"Powiat żyrardowski",1997,NA
"9175",1461000,"Powiat m.Ostrołęka",1997,NA
"9176",1462000,"Powiat m.Płock",1997,NA
"9177",1463000,"Powiat m.Radom",1997,NA
"9178",1464000,"Powiat m.Siedlce",1997,NA
"9179",1465000,"Powiat m. st. Warszawa",1997,NA
"9180",1601000,"Powiat brzeski",1997,NA
"9181",1602000,"Powiat głubczycki",1997,NA
"9182",1603000,"Powiat kędzierzyńsko-kozielski",1997,NA
"9183",1604000,"Powiat kluczborski",1997,NA
"9184",1606000,"Powiat namysłowski",1997,NA
"9185",1607000,"Powiat nyski",1997,NA
"9186",1608000,"Powiat oleski",1997,NA
"9187",1609000,"Powiat opolski",1997,NA
"9188",1610000,"Powiat prudnicki",1997,NA
"9189",1611000,"Powiat strzelecki",1997,NA
"9190",1661000,"Powiat m.Opole",1997,NA
"9191",1801000,"Powiat bieszczadzki",1997,NA
"9192",1802000,"Powiat brzozowski",1997,NA
"9193",1803000,"Powiat dębicki",1997,NA
"9194",1804000,"Powiat jarosławski",1997,NA
"9195",1805000,"Powiat jasielski",1997,NA
"9196",1806000,"Powiat kolbuszowski",1997,NA
"9197",1807000,"Powiat krośnieński",1997,NA
"9198",1808000,"Powiat leżajski",1997,NA
"9199",1809000,"Powiat lubaczowski",1997,NA
"9200",1810000,"Powiat łańcucki",1997,NA
"9201",1811000,"Powiat mielecki",1997,NA
"9202",1813000,"Powiat przemyski",1997,NA
"9203",1814000,"Powiat przeworski",1997,NA
"9204",1816000,"Powiat rzeszowski",1997,NA
"9205",1817000,"Powiat sanocki",1997,NA
"9206",1818000,"Powiat stalowowolski",1997,NA
"9207",1819000,"Powiat strzyżowski",1997,NA
"9208",1820000,"Powiat tarnobrzeski",1997,NA
"9209",1821000,"Powiat leski",1997,NA
"9210",1861000,"Powiat m.Krosno",1997,NA
"9211",1862000,"Powiat m.Przemyśl",1997,NA
"9212",1863000,"Powiat m.Rzeszów",1997,NA
"9213",1864000,"Powiat m.Tarnobrzeg",1997,NA
"9214",2001000,"Powiat augustowski",1997,NA
"9215",2002000,"Powiat białostocki",1997,NA
"9216",2003000,"Powiat bielski",1997,NA
"9217",2005000,"Powiat hajnowski",1997,NA
"9218",2007000,"Powiat łomżyński",1997,NA
"9219",2009000,"Powiat sejneński",1997,NA
"9220",2010000,"Powiat siemiatycki",1997,NA
"9221",2011000,"Powiat sokólski",1997,NA
"9222",2013000,"Powiat wysokomazowiecki",1997,NA
"9223",2061000,"Powiat m.Białystok",1997,NA
"9224",2062000,"Powiat m.Łomża",1997,NA
"9225",2063000,"Powiat m.Suwałki",1997,NA
"9226",2201000,"Powiat bytowski",1997,NA
"9227",2202000,"Powiat chojnicki",1997,NA
"9228",2203000,"Powiat człuchowski",1997,NA
"9229",2205000,"Powiat kartuski",1997,NA
"9230",2206000,"Powiat kościerski",1997,NA
"9231",2207000,"Powiat kwidzyński",1997,NA
"9232",2208000,"Powiat lęborski",1997,NA
"9233",2209000,"Powiat malborski",1997,NA
"9234",2210000,"Powiat nowodworski",1997,NA
"9235",2211000,"Powiat pucki",1997,NA
"9236",2212000,"Powiat słupski",1997,NA
"9237",2213000,"Powiat starogardzki",1997,NA
"9238",2214000,"Powiat tczewski",1997,NA
"9239",2215000,"Powiat wejherowski",1997,NA
"9240",2216000,"Powiat sztumski",1997,NA
"9241",2261000,"Powiat m.Gdańsk",1997,NA
"9242",2262000,"Powiat m.Gdynia",1997,NA
"9243",2263000,"Powiat m.Słupsk",1997,NA
"9244",2264000,"Powiat m.Sopot",1997,NA
"9245",2401000,"Powiat będziński",1997,NA
"9246",2402000,"Powiat bielski",1997,NA
"9247",2403000,"Powiat cieszyński",1997,NA
"9248",2404000,"Powiat częstochowski",1997,NA
"9249",2405000,"Powiat gliwicki",1997,NA
"9250",2407000,"Powiat lubliniecki",1997,NA
"9251",2408000,"Powiat mikołowski",1997,NA
"9252",2410000,"Powiat pszczyński",1997,NA
"9253",2411000,"Powiat raciborski",1997,NA
"9254",2413000,"Powiat tarnogórski",1997,NA
"9255",2414000,"Powiat bieruńsko-lędziński",1997,NA
"9256",2415000,"Powiat wodzisławski",1997,NA
"9257",2417000,"Powiat żywiecki",1997,NA
"9258",2461000,"Powiat m.Bielsko-Biała",1997,NA
"9259",2462000,"Powiat m.Bytom",1997,NA
"9260",2463000,"Powiat m.Chorzów",1997,NA
"9261",2464000,"Powiat m.Częstochowa",1997,NA
"9262",2465000,"Powiat m.Dąbrowa Górnicza",1997,NA
"9263",2466000,"Powiat m.Gliwice",1997,NA
"9264",2468000,"Powiat m.Jaworzno",1997,NA
"9265",2469000,"Powiat m.Katowice",1997,NA
"9266",2470000,"Powiat m.Mysłowice",1997,NA
"9267",2472000,"Powiat m.Ruda Śląska",1997,NA
"9268",2473000,"Powiat m.Rybnik",1997,NA
"9269",2474000,"Powiat m.Siemianowice Śląskie",1997,NA
"9270",2475000,"Powiat m.Sosnowiec",1997,NA
"9271",2476000,"Powiat m.Świętochłowice",1997,NA
"9272",2477000,"Powiat m.Tychy",1997,NA
"9273",2478000,"Powiat m.Zabrze",1997,NA
"9274",2479000,"Powiat m.Żory",1997,NA
"9275",2601000,"Powiat buski",1997,NA
"9276",2602000,"Powiat jędrzejowski",1997,NA
"9277",2604000,"Powiat kielecki",1997,NA
"9278",2605000,"Powiat konecki",1997,NA
"9279",2606000,"Powiat opatowski",1997,NA
"9280",2607000,"Powiat ostrowiecki",1997,NA
"9281",2608000,"Powiat pińczowski",1997,NA
"9282",2609000,"Powiat sandomierski",1997,NA
"9283",2610000,"Powiat skarżyski",1997,NA
"9284",2611000,"Powiat starachowicki",1997,NA
"9285",2612000,"Powiat staszowski",1997,NA
"9286",2661000,"Powiat m.Kielce",1997,NA
"9287",2801000,"Powiat bartoszycki",1997,NA
"9288",2802000,"Powiat braniewski",1997,NA
"9289",2803000,"Powiat działdowski",1997,NA
"9290",2805000,"Powiat ełcki",1997,NA
"9291",2806000,"Powiat giżycki",1997,NA
"9292",2807000,"Powiat iławski",1997,NA
"9293",2808000,"Powiat kętrzyński",1997,NA
"9294",2809000,"Powiat lidzbarski",1997,NA
"9295",2810000,"Powiat mrągowski",1997,NA
"9296",2812000,"Powiat nowomiejski",1997,NA
"9297",2814000,"Powiat olsztyński",1997,NA
"9298",2815000,"Powiat ostródzki",1997,NA
"9299",2816000,"Powiat piski",1997,NA
"9300",2817000,"Powiat szczycieński",1997,NA
"9301",2819000,"Powiat węgorzewski",1997,NA
"9302",2861000,"Powiat m.Elbląg",1997,NA
"9303",2862000,"Powiat m.Olsztyn",1997,NA
"9304",3002000,"Powiat czarnkowsko-trzcianecki",1997,NA
"9305",3003000,"Powiat gnieźnieński",1997,NA
"9306",3004000,"Powiat gostyński",1997,NA
"9307",3005000,"Powiat grodziski",1997,NA
"9308",3006000,"Powiat jarociński",1997,NA
"9309",3007000,"Powiat kaliski",1997,NA
"9310",3008000,"Powiat kępiński",1997,NA
"9311",3009000,"Powiat kolski",1997,NA
"9312",3010000,"Powiat koniński",1997,NA
"9313",3011000,"Powiat kościański",1997,NA
"9314",3012000,"Powiat krotoszyński",1997,NA
"9315",3014000,"Powiat międzychodzki",1997,NA
"9316",3015000,"Powiat nowotomyski",1997,NA
"9317",3016000,"Powiat obornicki",1997,NA
"9318",3017000,"Powiat ostrowski",1997,NA
"9319",3018000,"Powiat ostrzeszowski",1997,NA
"9320",3019000,"Powiat pilski",1997,NA
"9321",3020000,"Powiat pleszewski",1997,NA
"9322",3021000,"Powiat poznański",1997,NA
"9323",3022000,"Powiat rawicki",1997,NA
"9324",3023000,"Powiat słupecki",1997,NA
"9325",3024000,"Powiat szamotulski",1997,NA
"9326",3025000,"Powiat średzki",1997,NA
"9327",3026000,"Powiat śremski",1997,NA
"9328",3027000,"Powiat turecki",1997,NA
"9329",3028000,"Powiat wągrowiecki",1997,NA
"9330",3029000,"Powiat wolsztyński",1997,NA
"9331",3030000,"Powiat wrzesiński",1997,NA
"9332",3031000,"Powiat złotowski",1997,NA
"9333",3061000,"Powiat m.Kalisz",1997,NA
"9334",3062000,"Powiat m.Konin",1997,NA
"9335",3063000,"Powiat m.Leszno",1997,NA
"9336",3064000,"Powiat m.Poznań",1997,NA
"9337",3201000,"Powiat białogardzki",1997,NA
"9338",3205000,"Powiat gryficki",1997,NA
"9339",3206000,"Powiat gryfiński",1997,NA
"9340",3207000,"Powiat kamieński",1997,NA
"9341",3208000,"Powiat kołobrzeski",1997,NA
"9342",3210000,"Powiat myśliborski",1997,NA
"9343",3211000,"Powiat policki",1997,NA
"9344",3213000,"Powiat sławieński",1997,NA
"9345",3214000,"Powiat stargardzki",1997,NA
"9346",3215000,"Powiat szczecinecki",1997,NA
"9347",3216000,"Powiat świdwiński",1997,NA
"9348",3217000,"Powiat wałecki",1997,NA
"9349",3218000,"Powiat łobeski",1997,NA
"9350",3261000,"Powiat m.Koszalin",1997,NA
"9351",3262000,"Powiat m.Szczecin",1997,NA
"9352",3263000,"Powiat m.Świnoujście",1997,NA
"9353",201000,"Powiat bolesławiecki",1998,NA
"9354",202000,"Powiat dzierżoniowski",1998,NA
"9355",203000,"Powiat głogowski",1998,NA
"9356",205000,"Powiat jaworski",1998,NA
"9357",206000,"Powiat jeleniogórski",1998,NA
"9358",207000,"Powiat kamiennogórski",1998,NA
"9359",208000,"Powiat kłodzki",1998,NA
"9360",209000,"Powiat legnicki",1998,NA
"9361",210000,"Powiat lubański",1998,NA
"9362",211000,"Powiat lubiński",1998,NA
"9363",212000,"Powiat lwówecki",1998,NA
"9364",214000,"Powiat oleśnicki",1998,NA
"9365",218000,"Powiat średzki",1998,NA
"9366",219000,"Powiat świdnicki",1998,NA
"9367",220000,"Powiat trzebnicki",1998,NA
"9368",221000,"Powiat wałbrzyski",1998,NA
"9369",223000,"Powiat wrocławski",1998,NA
"9370",224000,"Powiat ząbkowicki",1998,NA
"9371",225000,"Powiat zgorzelecki",1998,NA
"9372",261000,"Powiat m.Jelenia Góra",1998,NA
"9373",262000,"Powiat m.Legnica",1998,NA
"9374",263000,"Powiat m.Wałbrzych do 2002",1998,NA
"9375",264000,"Powiat m.Wrocław",1998,NA
"9376",265000,"Powiat m.Wałbrzych od 2013",1998,NA
"9377",401000,"Powiat aleksandrowski",1998,NA
"9378",402000,"Powiat brodnicki",1998,NA
"9379",403000,"Powiat bydgoski",1998,NA
"9380",404000,"Powiat chełmiński",1998,NA
"9381",405000,"Powiat golubsko-dobrzyński",1998,NA
"9382",407000,"Powiat inowrocławski",1998,NA
"9383",409000,"Powiat mogileński",1998,NA
"9384",410000,"Powiat nakielski",1998,NA
"9385",412000,"Powiat rypiński",1998,NA
"9386",413000,"Powiat sępoleński",1998,NA
"9387",415000,"Powiat toruński",1998,NA
