"","Kod","Nazwa","rok","EMISJA_ZANIECZYSZCZEN_POWIETRZA_Z_ZAKLADOW_SZCZEGOLNIE_UCIAZLIWYCH_CTAB_ogolem_tr"
"566",1611000,"Powiat strzelecki",1997,NA
"567",1661000,"Powiat m.Opole",1997,NA
"568",1801000,"Powiat bieszczadzki",1997,NA
"569",1802000,"Powiat brzozowski",1997,NA
"570",1803000,"Powiat dębicki",1997,NA
"571",1804000,"Powiat jarosławski",1997,NA
"572",1805000,"Powiat jasielski",1997,NA
"573",1806000,"Powiat kolbuszowski",1997,NA
"574",1807000,"Powiat krośnieński",1997,NA
"575",1808000,"Powiat leżajski",1997,NA
"576",1809000,"Powiat lubaczowski",1997,NA
"577",1810000,"Powiat łańcucki",1997,NA
"578",1811000,"Powiat mielecki",1997,NA
"579",1812000,"Powiat niżański",1997,NA
"580",1813000,"Powiat przemyski",1997,NA
"581",1814000,"Powiat przeworski",1997,NA
"582",1815000,"Powiat ropczycko-sędziszowski",1997,NA
"583",1816000,"Powiat rzeszowski",1997,NA
"584",1817000,"Powiat sanocki",1997,NA
"585",1818000,"Powiat stalowowolski",1997,NA
"586",1819000,"Powiat strzyżowski",1997,NA
"587",1820000,"Powiat tarnobrzeski",1997,NA
"588",1821000,"Powiat leski",1997,NA
"589",1861000,"Powiat m.Krosno",1997,NA
"590",1862000,"Powiat m.Przemyśl",1997,NA
"591",1863000,"Powiat m.Rzeszów",1997,NA
"592",1864000,"Powiat m.Tarnobrzeg",1997,NA
"593",2001000,"Powiat augustowski",1997,NA
"594",2002000,"Powiat białostocki",1997,NA
"595",2003000,"Powiat bielski",1997,NA
"596",2004000,"Powiat grajewski",1997,NA
"597",2005000,"Powiat hajnowski",1997,NA
"598",2006000,"Powiat kolneński",1997,NA
"599",2007000,"Powiat łomżyński",1997,NA
"600",2008000,"Powiat moniecki",1997,NA
"601",2009000,"Powiat sejneński",1997,NA
"602",2010000,"Powiat siemiatycki",1997,NA
"603",2011000,"Powiat sokólski",1997,NA
"604",2012000,"Powiat suwalski",1997,NA
"605",2013000,"Powiat wysokomazowiecki",1997,NA
"606",2014000,"Powiat zambrowski",1997,NA
"607",2061000,"Powiat m.Białystok",1997,NA
"608",2062000,"Powiat m.Łomża",1997,NA
"609",2063000,"Powiat m.Suwałki",1997,NA
"610",2201000,"Powiat bytowski",1997,NA
"611",2202000,"Powiat chojnicki",1997,NA
"612",2203000,"Powiat człuchowski",1997,NA
"613",2204000,"Powiat gdański",1997,NA
"614",2205000,"Powiat kartuski",1997,NA
"615",2206000,"Powiat kościerski",1997,NA
"616",2207000,"Powiat kwidzyński",1997,NA
"617",2208000,"Powiat lęborski",1997,NA
"618",2209000,"Powiat malborski",1997,NA
"619",2210000,"Powiat nowodworski",1997,NA
"620",2211000,"Powiat pucki",1997,NA
"621",2212000,"Powiat słupski",1997,NA
"622",2213000,"Powiat starogardzki",1997,NA
"623",2214000,"Powiat tczewski",1997,NA
"624",2215000,"Powiat wejherowski",1997,NA
"625",2216000,"Powiat sztumski",1997,NA
"626",2261000,"Powiat m.Gdańsk",1997,NA
"627",2262000,"Powiat m.Gdynia",1997,NA
"628",2263000,"Powiat m.Słupsk",1997,NA
"629",2264000,"Powiat m.Sopot",1997,NA
"630",2401000,"Powiat będziński",1997,NA
"631",2402000,"Powiat bielski",1997,NA
"632",2403000,"Powiat cieszyński",1997,NA
"633",2404000,"Powiat częstochowski",1997,NA
"634",2405000,"Powiat gliwicki",1997,NA
"635",2406000,"Powiat kłobucki",1997,NA
"636",2407000,"Powiat lubliniecki",1997,NA
"637",2408000,"Powiat mikołowski",1997,NA
"638",2409000,"Powiat myszkowski",1997,NA
"639",2410000,"Powiat pszczyński",1997,NA
"640",2411000,"Powiat raciborski",1997,NA
"641",2412000,"Powiat rybnicki",1997,NA
"642",2413000,"Powiat tarnogórski",1997,NA
"643",2414000,"Powiat bieruńsko-lędziński",1997,NA
"644",2415000,"Powiat wodzisławski",1997,NA
"645",2416000,"Powiat zawierciański",1997,NA
"646",2417000,"Powiat żywiecki",1997,NA
"647",2461000,"Powiat m.Bielsko-Biała",1997,NA
"648",2462000,"Powiat m.Bytom",1997,NA
"649",2463000,"Powiat m.Chorzów",1997,NA
"650",2464000,"Powiat m.Częstochowa",1997,NA
"651",2465000,"Powiat m.Dąbrowa Górnicza",1997,NA
"652",2466000,"Powiat m.Gliwice",1997,NA
"653",2467000,"Powiat m.Jastrzębie-Zdrój",1997,NA
"654",2468000,"Powiat m.Jaworzno",1997,NA
"655",2469000,"Powiat m.Katowice",1997,NA
"656",2470000,"Powiat m.Mysłowice",1997,NA
"657",2471000,"Powiat m.Piekary Śląskie",1997,NA
"658",2472000,"Powiat m.Ruda Śląska",1997,NA
"659",2473000,"Powiat m.Rybnik",1997,NA
"660",2474000,"Powiat m.Siemianowice Śląskie",1997,NA
"661",2475000,"Powiat m.Sosnowiec",1997,NA
"662",2476000,"Powiat m.Świętochłowice",1997,NA
"663",2477000,"Powiat m.Tychy",1997,NA
"664",2478000,"Powiat m.Zabrze",1997,NA
"665",2479000,"Powiat m.Żory",1997,NA
"666",2601000,"Powiat buski",1997,NA
"667",2602000,"Powiat jędrzejowski",1997,NA
"668",2603000,"Powiat kazimierski",1997,NA
"669",2604000,"Powiat kielecki",1997,NA
"670",2605000,"Powiat konecki",1997,NA
"671",2606000,"Powiat opatowski",1997,NA
"672",2607000,"Powiat ostrowiecki",1997,NA
"673",2608000,"Powiat pińczowski",1997,NA
"674",2609000,"Powiat sandomierski",1997,NA
"675",2610000,"Powiat skarżyski",1997,NA
"676",2611000,"Powiat starachowicki",1997,NA
"677",2612000,"Powiat staszowski",1997,NA
"678",2613000,"Powiat włoszczowski",1997,NA
"679",2661000,"Powiat m.Kielce",1997,NA
"680",2801000,"Powiat bartoszycki",1997,NA
"681",2802000,"Powiat braniewski",1997,NA
"682",2803000,"Powiat działdowski",1997,NA
"683",2804000,"Powiat elbląski",1997,NA
"684",2805000,"Powiat ełcki",1997,NA
"685",2806000,"Powiat giżycki",1997,NA
"686",2807000,"Powiat iławski",1997,NA
"687",2808000,"Powiat kętrzyński",1997,NA
"688",2809000,"Powiat lidzbarski",1997,NA
"689",2810000,"Powiat mrągowski",1997,NA
"690",2811000,"Powiat nidzicki",1997,NA
"691",2812000,"Powiat nowomiejski",1997,NA
"692",2813000,"Powiat olecki",1997,NA
"693",2814000,"Powiat olsztyński",1997,NA
"694",2815000,"Powiat ostródzki",1997,NA
"695",2816000,"Powiat piski",1997,NA
"696",2817000,"Powiat szczycieński",1997,NA
"697",2819000,"Powiat węgorzewski",1997,NA
"698",2861000,"Powiat m.Elbląg",1997,NA
"699",2862000,"Powiat m.Olsztyn",1997,NA
"700",3001000,"Powiat chodzieski",1997,NA
"701",3002000,"Powiat czarnkowsko-trzcianecki",1997,NA
"702",3003000,"Powiat gnieźnieński",1997,NA
"703",3004000,"Powiat gostyński",1997,NA
"704",3005000,"Powiat grodziski",1997,NA
"705",3006000,"Powiat jarociński",1997,NA
"706",3007000,"Powiat kaliski",1997,NA
"707",3008000,"Powiat kępiński",1997,NA
"708",3009000,"Powiat kolski",1997,NA
"709",3010000,"Powiat koniński",1997,NA
"710",3011000,"Powiat kościański",1997,NA
"711",3012000,"Powiat krotoszyński",1997,NA
"712",3013000,"Powiat leszczyński",1997,NA
"713",3014000,"Powiat międzychodzki",1997,NA
"714",3015000,"Powiat nowotomyski",1997,NA
"715",3017000,"Powiat ostrowski",1997,NA
"716",3018000,"Powiat ostrzeszowski",1997,NA
"717",3019000,"Powiat pilski",1997,NA
"718",3020000,"Powiat pleszewski",1997,NA
"719",3021000,"Powiat poznański",1997,NA
"720",3022000,"Powiat rawicki",1997,NA
"721",3023000,"Powiat słupecki",1997,NA
"722",3024000,"Powiat szamotulski",1997,NA
"723",3025000,"Powiat średzki",1997,NA
"724",3026000,"Powiat śremski",1997,NA
"725",3027000,"Powiat turecki",1997,NA
"726",3028000,"Powiat wągrowiecki",1997,NA
"727",3029000,"Powiat wolsztyński",1997,NA
"728",3030000,"Powiat wrzesiński",1997,NA
"729",3031000,"Powiat złotowski",1997,NA
"730",3061000,"Powiat m.Kalisz",1997,NA
"731",3062000,"Powiat m.Konin",1997,NA
"732",3063000,"Powiat m.Leszno",1997,NA
"733",3064000,"Powiat m.Poznań",1997,NA
"734",3201000,"Powiat białogardzki",1997,NA
"735",3202000,"Powiat choszczeński",1997,NA
"736",3203000,"Powiat drawski",1997,NA
"737",3204000,"Powiat goleniowski",1997,NA
"738",3205000,"Powiat gryficki",1997,NA
"739",3206000,"Powiat gryfiński",1997,NA
"740",3207000,"Powiat kamieński",1997,NA
"741",3208000,"Powiat kołobrzeski",1997,NA
"742",3209000,"Powiat koszaliński",1997,NA
"743",3210000,"Powiat myśliborski",1997,NA
"744",3211000,"Powiat policki",1997,NA
"745",3212000,"Powiat pyrzycki",1997,NA
"746",3213000,"Powiat sławieński",1997,NA
"747",3214000,"Powiat stargardzki",1997,NA
"748",3215000,"Powiat szczecinecki",1997,NA
"749",3216000,"Powiat świdwiński",1997,NA
"750",3217000,"Powiat wałecki",1997,NA
"751",3218000,"Powiat łobeski",1997,NA
"752",3261000,"Powiat m.Koszalin",1997,NA
"753",3262000,"Powiat m.Szczecin",1997,NA
"754",3263000,"Powiat m.Świnoujście",1997,NA
"755",201000,"Powiat bolesławiecki",1998,83140
"756",202000,"Powiat dzierżoniowski",1998,164718
"757",203000,"Powiat głogowski",1998,338438
"758",204000,"Powiat górowski",1998,40196
"759",205000,"Powiat jaworski",1998,17973
"760",206000,"Powiat jeleniogórski",1998,61406
"761",207000,"Powiat kamiennogórski",1998,95552
"762",208000,"Powiat kłodzki",1998,169590
"763",209000,"Powiat legnicki",1998,1331
"764",210000,"Powiat lubański",1998,46599
"765",211000,"Powiat lubiński",1998,230568
"766",212000,"Powiat lwówecki",1998,7353
"767",213000,"Powiat milicki",1998,0
"768",214000,"Powiat oleśnicki",1998,183
"769",215000,"Powiat oławski",1998,51264
"770",216000,"Powiat polkowicki",1998,192553
"771",217000,"Powiat strzeliński",1998,143
"772",218000,"Powiat średzki",1998,42842
"773",219000,"Powiat świdnicki",1998,200956
"774",220000,"Powiat trzebnicki",1998,1554
"775",221000,"Powiat wałbrzyski",1998,51853
"776",222000,"Powiat wołowski",1998,307015
"777",223000,"Powiat wrocławski",1998,472448
"778",224000,"Powiat ząbkowicki",1998,48126
"779",225000,"Powiat zgorzelecki",1998,9647704
"780",226000,"Powiat złotoryjski",1998,749
"781",261000,"Powiat m.Jelenia Góra",1998,215180
"782",262000,"Powiat m.Legnica",1998,239685
"783",263000,"Powiat m.Wałbrzych do 2002",1998,132007
"784",264000,"Powiat m.Wrocław",1998,1921260
"785",265000,"Powiat m.Wałbrzych od 2013",1998,NA
"786",401000,"Powiat aleksandrowski",1998,138
"787",402000,"Powiat brodnicki",1998,30963
"788",403000,"Powiat bydgoski",1998,45891
"789",404000,"Powiat chełmiński",1998,37150
"790",405000,"Powiat golubsko-dobrzyński",1998,0
"791",406000,"Powiat grudziądzki",1998,2108
"792",407000,"Powiat inowrocławski",1998,2320036
"793",408000,"Powiat lipnowski",1998,12566
"794",409000,"Powiat mogileński",1998,0
"795",410000,"Powiat nakielski",1998,66556
"796",411000,"Powiat radziejowski",1998,29349
"797",412000,"Powiat rypiński",1998,46651
"798",414000,"Powiat świecki",1998,953064
"799",415000,"Powiat toruński",1998,3819
"800",416000,"Powiat tucholski",1998,160
"801",417000,"Powiat wąbrzeski",1998,43951
"802",418000,"Powiat włocławski",1998,16807
"803",419000,"Powiat żniński",1998,1237408
"804",461000,"Powiat m.Bydgoszcz",1998,1575742
"805",462000,"Powiat m.Grudziądz",1998,220815
"806",463000,"Powiat m.Toruń",1998,848889
"807",464000,"Powiat m.Włocławek",1998,1145045
"808",601000,"Powiat bialski",1998,31977
"809",602000,"Powiat biłgorajski",1998,53545
"810",603000,"Powiat chełmski",1998,678529
"811",604000,"Powiat hrubieszowski",1998,103371
"812",605000,"Powiat janowski",1998,5256
"813",606000,"Powiat krasnostawski",1998,108886
"814",607000,"Powiat kraśnicki",1998,143377
"815",608000,"Powiat lubartowski",1998,53364
"816",609000,"Powiat lubelski",1998,56745
"817",610000,"Powiat łęczyński",1998,110002
"818",611000,"Powiat łukowski",1998,64867
"819",612000,"Powiat opolski",1998,64529
"820",613000,"Powiat parczewski",1998,0
"821",614000,"Powiat puławski",1998,1218146
"822",615000,"Powiat radzyński",1998,42822
"823",616000,"Powiat rycki",1998,23639
"824",617000,"Powiat świdnicki",1998,120167
"825",618000,"Powiat tomaszowski",1998,50045
"826",619000,"Powiat włodawski",1998,58775
"827",620000,"Powiat zamojski",1998,58259
"828",661000,"Powiat m.Biała Podlaska",1998,117838
"829",662000,"Powiat m.Chełm",1998,1578377
"830",663000,"Powiat m.Lublin",1998,879603
"831",664000,"Powiat m.Zamość",1998,127529
"832",801000,"Powiat gorzowski",1998,270282
"833",802000,"Powiat krośnieński",1998,21233
"834",803000,"Powiat międzyrzecki",1998,56097
"835",804000,"Powiat nowosolski",1998,118991
"836",805000,"Powiat słubicki",1998,13366
"837",806000,"Powiat strzelecko-drezdenecki",1998,19739
"838",807000,"Powiat sulęciński",1998,7772
"839",808000,"Powiat świebodziński",1998,28360
"840",809000,"Powiat zielonogórski",1998,56334
"841",810000,"Powiat żagański",1998,80924
"842",811000,"Powiat żarski",1998,187427
"843",812000,"Powiat wschowski",1998,NA
"844",861000,"Powiat m.Gorzów Wielkopolski",1998,755024
"845",862000,"Powiat m.Zielona Góra",1998,337307
"846",1001000,"Powiat bełchatowski",1998,40516301
"847",1002000,"Powiat kutnowski",1998,194735
"848",1003000,"Powiat łaski",1998,0
"849",1004000,"Powiat łęczycki",1998,7957
"850",1005000,"Powiat łowicki",1998,97062
"851",1006000,"Powiat łódzki wschodni",1998,32152
"852",1007000,"Powiat opoczyński",1998,159981
"853",1008000,"Powiat pabianicki",1998,327863
"854",1009000,"Powiat pajęczański",1998,1239403
"855",1010000,"Powiat piotrkowski",1998,5753
"856",1012000,"Powiat radomszczański",1998,182483
"857",1013000,"Powiat rawski",1998,42724
"858",1014000,"Powiat sieradzki",1998,87377
"859",1015000,"Powiat skierniewicki",1998,0
"860",1016000,"Powiat tomaszowski",1998,111933
"861",1017000,"Powiat wieluński",1998,57485
"862",1018000,"Powiat wieruszowski",1998,484
"863",1019000,"Powiat zduńskowolski",1998,135332
"864",1020000,"Powiat zgierski",1998,404113
"865",1021000,"Powiat brzeziński",1998,NA
"866",1061000,"Powiat m.Łódź",1998,3473466
"867",1062000,"Powiat m.Piotrków Trybunalski",1998,223959
"868",1063000,"Powiat m.Skierniewice",1998,107505
"869",1201000,"Powiat bocheński",1998,87695
"870",1202000,"Powiat brzeski",1998,80882
"871",1203000,"Powiat chrzanowski",1998,2841957
"872",1205000,"Powiat gorlicki",1998,95523
"873",1206000,"Powiat krakowski",1998,2036608
"874",1207000,"Powiat limanowski",1998,15595
"875",1208000,"Powiat miechowski",1998,65
"876",1209000,"Powiat myślenicki",1998,25356
"877",1210000,"Powiat nowosądecki",1998,1050
"878",1211000,"Powiat nowotarski",1998,41389
"879",1212000,"Powiat olkuski",1998,278982
"880",1213000,"Powiat oświęcimski",1998,879385
"881",1214000,"Powiat proszowicki",1998,0
"882",1215000,"Powiat suski",1998,292
"883",1216000,"Powiat tarnowski",1998,37091
"884",1217000,"Powiat tatrzański",1998,13031
"885",1218000,"Powiat wadowicki",1998,118306
"886",1219000,"Powiat wielicki",1998,53563
"887",1261000,"Powiat m.Kraków",1998,5388900
"888",1262000,"Powiat m.Nowy Sącz",1998,166604
"889",1263000,"Powiat m.Tarnów",1998,1552000
"890",1401000,"Powiat białobrzeski",1998,0
"891",1402000,"Powiat ciechanowski",1998,173783
"892",1403000,"Powiat garwoliński",1998,30387
"893",1404000,"Powiat gostyniński",1998,21221
"894",1405000,"Powiat grodziski",1998,18245
"895",1406000,"Powiat grójecki",1998,20412
"896",1407000,"Powiat kozienicki",1998,7295682
"897",1408000,"Powiat legionowski",1998,1037
"898",1409000,"Powiat lipski",1998,2489
"899",1410000,"Powiat łosicki",1998,10971
"900",1411000,"Powiat makowski",1998,487
"901",1412000,"Powiat miński",1998,48090
"902",1413000,"Powiat mławski",1998,28845
"903",1414000,"Powiat nowodworski",1998,16547
"904",1415000,"Powiat ostrołęcki",1998,2141
"905",1416000,"Powiat ostrowski",1998,52852
"906",1417000,"Powiat otwocki",1998,1505
"907",1418000,"Powiat piaseczyński",1998,30821
"908",1419000,"Powiat płocki",1998,23707
"909",1420000,"Powiat płoński",1998,59786
"910",1421000,"Powiat pruszkowski",1998,155252
"911",1422000,"Powiat przasnyski",1998,4688
"912",1423000,"Powiat przysuski",1998,312
"913",1424000,"Powiat pułtuski",1998,20978
"914",1425000,"Powiat radomski",1998,458383
"915",1426000,"Powiat siedlecki",1998,8951
"916",1427000,"Powiat sierpecki",1998,30484
"917",1428000,"Powiat sochaczewski",1998,43690
"918",1429000,"Powiat sokołowski",1998,98425
"919",1430000,"Powiat szydłowiecki",1998,4146
"920",1431000,"Powiat warszawski",1998,7055823
"921",1432000,"Powiat warszawski zachodni",1998,18949
"922",1433000,"Powiat węgrowski",1998,45742
"923",1434000,"Powiat wołomiński",1998,34473
"924",1435000,"Powiat wyszkowski",1998,66271
"925",1436000,"Powiat zwoleński",1998,1121
"926",1437000,"Powiat żuromiński",1998,0
"927",1438000,"Powiat żyrardowski",1998,158130
"928",1461000,"Powiat m.Ostrołęka",1998,3195387
"929",1462000,"Powiat m.Płock",1998,3966905
"930",1463000,"Powiat m.Radom",1998,398267
"931",1464000,"Powiat m.Siedlce",1998,197473
"932",1465000,"Powiat m. st. Warszawa",1998,NA
"933",1601000,"Powiat brzeski",1998,223931
"934",1602000,"Powiat głubczycki",1998,37417
"935",1603000,"Powiat kędzierzyńsko-kozielski",1998,1971020
"936",1604000,"Powiat kluczborski",1998,80164
"937",1605000,"Powiat krapkowicki",1998,2221102
"938",1606000,"Powiat namysłowski",1998,28134
"939",1607000,"Powiat nyski",1998,169196
"940",1608000,"Powiat oleski",1998,32401
"941",1609000,"Powiat opolski",1998,5947236
"942",1610000,"Powiat prudnicki",1998,40070
"943",1611000,"Powiat strzelecki",1998,1191719
"944",1661000,"Powiat m.Opole",1998,897283
"945",1801000,"Powiat bieszczadzki",1998,45610
"946",1802000,"Powiat brzozowski",1998,0
"947",1803000,"Powiat dębicki",1998,256577
"948",1804000,"Powiat jarosławski",1998,137455
"949",1805000,"Powiat jasielski",1998,78160
"950",1806000,"Powiat kolbuszowski",1998,17856
"951",1807000,"Powiat krośnieński",1998,88869
"952",1808000,"Powiat leżajski",1998,134851
"953",1809000,"Powiat lubaczowski",1998,0
"954",1810000,"Powiat łańcucki",1998,37677
"955",1811000,"Powiat mielecki",1998,197696
"956",1812000,"Powiat niżański",1998,9306
"957",1813000,"Powiat przemyski",1998,0
"958",1814000,"Powiat przeworski",1998,60184
"959",1815000,"Powiat ropczycko-sędziszowski",1998,94810
"960",1816000,"Powiat rzeszowski",1998,27674
"961",1817000,"Powiat sanocki",1998,1025
"962",1818000,"Powiat stalowowolski",1998,1397017
"963",1819000,"Powiat strzyżowski",1998,3360
"964",1820000,"Powiat tarnobrzeski",1998,74436
"965",1821000,"Powiat leski",1998,NA
"966",1861000,"Powiat m.Krosno",1998,99577
"967",1862000,"Powiat m.Przemyśl",1998,79493
"968",1863000,"Powiat m.Rzeszów",1998,391167
"969",1864000,"Powiat m.Tarnobrzeg",1998,597506
"970",2001000,"Powiat augustowski",1998,42606
"971",2002000,"Powiat białostocki",1998,35129
"972",2003000,"Powiat bielski",1998,23772
"973",2004000,"Powiat grajewski",1998,92830
"974",2005000,"Powiat hajnowski",1998,12891
"975",2006000,"Powiat kolneński",1998,65977
"976",2007000,"Powiat łomżyński",1998,12989
"977",2008000,"Powiat moniecki",1998,0
"978",2009000,"Powiat sejneński",1998,0
"979",2010000,"Powiat siemiatycki",1998,23616
"980",2011000,"Powiat sokólski",1998,36046
"981",2012000,"Powiat suwalski",1998,0
"982",2013000,"Powiat wysokomazowiecki",1998,49850
"983",2014000,"Powiat zambrowski",1998,44306
"984",2061000,"Powiat m.Białystok",1998,1192052
"985",2062000,"Powiat m.Łomża",1998,190049
"986",2063000,"Powiat m.Suwałki",1998,165550
"987",2201000,"Powiat bytowski",1998,31084
"988",2202000,"Powiat chojnicki",1998,70134
"989",2203000,"Powiat człuchowski",1998,33879
"990",2204000,"Powiat gdański",1998,20167
"991",2205000,"Powiat kartuski",1998,16697
"992",2206000,"Powiat kościerski",1998,43650
"993",2207000,"Powiat kwidzyński",1998,1443201
"994",2208000,"Powiat lęborski",1998,64077
"995",2209000,"Powiat malborski",1998,121243
"996",2210000,"Powiat nowodworski",1998,4100
"997",2211000,"Powiat pucki",1998,43239
"998",2212000,"Powiat słupski",1998,78119
"999",2213000,"Powiat starogardzki",1998,187788
"1000",2214000,"Powiat tczewski",1998,51793
"1001",2215000,"Powiat wejherowski",1998,43142
"1002",2216000,"Powiat sztumski",1998,NA
"1003",2261000,"Powiat m.Gdańsk",1998,1587029
"1004",2262000,"Powiat m.Gdynia",1998,956881
"1005",2263000,"Powiat m.Słupsk",1998,182011
"1006",2264000,"Powiat m.Sopot",1998,0
"1007",2401000,"Powiat będziński",1998,4227879
"1008",2402000,"Powiat bielski",1998,627014
"1009",2403000,"Powiat cieszyński",1998,184619
"1010",2404000,"Powiat częstochowski",1998,312763
"1011",2405000,"Powiat gliwicki",1998,196199
"1012",2406000,"Powiat kłobucki",1998,5343
"1013",2407000,"Powiat lubliniecki",1998,43056
"1014",2408000,"Powiat mikołowski",1998,165881
"1015",2409000,"Powiat myszkowski",1998,97703
"1016",2410000,"Powiat pszczyński",1998,130959
"1017",2411000,"Powiat raciborski",1998,221047
"1018",2412000,"Powiat rybnicki",1998,309199
"1019",2413000,"Powiat tarnogórski",1998,418795
"1020",2414000,"Powiat bieruńsko-lędziński",1998,194892
"1021",2415000,"Powiat wodzisławski",1998,303459
"1022",2416000,"Powiat zawierciański",1998,119961
"1023",2417000,"Powiat żywiecki",1998,113260
"1024",2461000,"Powiat m.Bielsko-Biała",1998,731830
"1025",2462000,"Powiat m.Bytom",1998,797165
"1026",2463000,"Powiat m.Chorzów",1998,784352
"1027",2464000,"Powiat m.Częstochowa",1998,1395715
"1028",2465000,"Powiat m.Dąbrowa Górnicza",1998,3921560
"1029",2466000,"Powiat m.Gliwice",1998,577601
"1030",2467000,"Powiat m.Jastrzębie-Zdrój",1998,906664
"1031",2468000,"Powiat m.Jaworzno",1998,6622660
"1032",2469000,"Powiat m.Katowice",1998,1149526
"1033",2470000,"Powiat m.Mysłowice",1998,39016
"1034",2471000,"Powiat m.Piekary Śląskie",1998,129650
"1035",2472000,"Powiat m.Ruda Śląska",1998,1159762
"1036",2473000,"Powiat m.Rybnik",1998,7942780
"1037",2474000,"Powiat m.Siemianowice Śląskie",1998,20660
"1038",2475000,"Powiat m.Sosnowiec",1998,174171
"1039",2476000,"Powiat m.Świętochłowice",1998,94745
"1040",2477000,"Powiat m.Tychy",1998,456085
"1041",2478000,"Powiat m.Zabrze",1998,1063080
"1042",2479000,"Powiat m.Żory",1998,130489
