"","Kod","Nazwa","rok","WYPADKI_DROGOWE_CTAB_ofiary_smiertelne_na_100_tys_ludnosci_osoba"
"19337",3013000,"Powiat leszczyński",2016,9.09
"19338",3014000,"Powiat międzychodzki",2016,13.49
"19339",3015000,"Powiat nowotomyski",2016,9.36
"19340",3016000,"Powiat obornicki",2016,21.84
"19341",3017000,"Powiat ostrowski",2016,6.19
"19342",3018000,"Powiat ostrzeszowski",2016,7.22
"19343",3019000,"Powiat pilski",2016,13.82
"19344",3020000,"Powiat pleszewski",2016,6.33
"19345",3021000,"Powiat poznański",2016,4.87
"19346",3022000,"Powiat rawicki",2016,8.3
"19347",3023000,"Powiat słupecki",2016,6.72
"19348",3024000,"Powiat szamotulski",2016,7.76
"19349",3025000,"Powiat średzki",2016,13.9
"19350",3026000,"Powiat śremski",2016,8.2
"19351",3027000,"Powiat turecki",2016,15.43
"19352",3028000,"Powiat wągrowiecki",2016,7.15
"19353",3029000,"Powiat wolsztyński",2016,5.25
"19354",3030000,"Powiat wrzesiński",2016,12.99
"19355",3031000,"Powiat złotowski",2016,4.3
"19356",3061000,"Powiat m.Kalisz",2016,1.95
"19357",3062000,"Powiat m.Konin",2016,2.65
"19358",3063000,"Powiat m.Leszno",2016,7.76
"19359",3064000,"Powiat m.Poznań",2016,2.22
"19360",3201000,"Powiat białogardzki",2016,14.48
"19361",3202000,"Powiat choszczeński",2016,20.28
"19362",3203000,"Powiat drawski",2016,10.35
"19363",3204000,"Powiat goleniowski",2016,14.57
"19364",3205000,"Powiat gryficki",2016,21.25
"19365",3206000,"Powiat gryfiński",2016,7.2
"19366",3207000,"Powiat kamieński",2016,23.22
"19367",3208000,"Powiat kołobrzeski",2016,11.32
"19368",3209000,"Powiat koszaliński",2016,9.12
"19369",3210000,"Powiat myśliborski",2016,2.98
"19370",3211000,"Powiat policki",2016,3.91
"19371",3212000,"Powiat pyrzycki",2016,14.95
"19372",3213000,"Powiat sławieński",2016,15.79
"19373",3214000,"Powiat stargardzki",2016,10.81
"19374",3215000,"Powiat szczecinecki",2016,2.55
"19375",3216000,"Powiat świdwiński",2016,18.8
"19376",3217000,"Powiat wałecki",2016,20.35
"19377",3218000,"Powiat łobeski",2016,7.98
"19378",3261000,"Powiat m.Koszalin",2016,0.93
"19379",3262000,"Powiat m.Szczecin",2016,2.47
"19380",3263000,"Powiat m.Świnoujście",2016,0
"19381",201000,"Powiat bolesławiecki",2017,12.19
"19382",202000,"Powiat dzierżoniowski",2017,9.77
"19383",203000,"Powiat głogowski",2017,5.57
"19384",204000,"Powiat górowski",2017,14.06
"19385",205000,"Powiat jaworski",2017,15.67
"19386",206000,"Powiat jeleniogórski",2017,7.78
"19387",207000,"Powiat kamiennogórski",2017,4.53
"19388",208000,"Powiat kłodzki",2017,8.08
"19389",209000,"Powiat legnicki",2017,10.87
"19390",210000,"Powiat lubański",2017,12.71
"19391",211000,"Powiat lubiński",2017,5.65
"19392",212000,"Powiat lwówecki",2017,8.63
"19393",213000,"Powiat milicki",2017,5.39
"19394",214000,"Powiat oleśnicki",2017,6.55
"19395",215000,"Powiat oławski",2017,5.24
"19396",216000,"Powiat polkowicki",2017,1.59
"19397",217000,"Powiat strzeliński",2017,9.09
"19398",218000,"Powiat średzki",2017,20.59
"19399",219000,"Powiat świdnicki",2017,15.13
"19400",220000,"Powiat trzebnicki",2017,14.25
"19401",221000,"Powiat wałbrzyski",2017,1.77
"19402",222000,"Powiat wołowski",2017,4.25
"19403",223000,"Powiat wrocławski",2017,7.18
"19404",224000,"Powiat ząbkowicki",2017,9.06
"19405",225000,"Powiat zgorzelecki",2017,15.4
"19406",226000,"Powiat złotoryjski",2017,11.3
"19407",261000,"Powiat m.Jelenia Góra",2017,2.49
"19408",262000,"Powiat m.Legnica",2017,1.99
"19409",264000,"Powiat m.Wrocław",2017,4.07
"19410",265000,"Powiat m.Wałbrzych od 2013",2017,3.51
"19411",401000,"Powiat aleksandrowski",2017,0
"19412",402000,"Powiat brodnicki",2017,12.7
"19413",403000,"Powiat bydgoski",2017,13.02
"19414",404000,"Powiat chełmiński",2017,5.75
"19415",405000,"Powiat golubsko-dobrzyński",2017,11.05
"19416",406000,"Powiat grudziądzki",2017,7.44
"19417",407000,"Powiat inowrocławski",2017,5.56
"19418",408000,"Powiat lipnowski",2017,13.55
"19419",409000,"Powiat mogileński",2017,2.17
"19420",410000,"Powiat nakielski",2017,11.53
"19421",411000,"Powiat radziejowski",2017,21.92
"19422",412000,"Powiat rypiński",2017,4.53
"19423",413000,"Powiat sępoleński",2017,9.67
"19424",414000,"Powiat świecki",2017,11.05
"19425",415000,"Powiat toruński",2017,14.28
"19426",416000,"Powiat tucholski",2017,4.13
"19427",417000,"Powiat wąbrzeski",2017,5.77
"19428",418000,"Powiat włocławski",2017,13.87
"19429",419000,"Powiat żniński",2017,5.68
"19430",461000,"Powiat m.Bydgoszcz",2017,4.53
"19431",462000,"Powiat m.Grudziądz",2017,3.13
"19432",463000,"Powiat m.Toruń",2017,2.47
"19433",464000,"Powiat m.Włocławek",2017,0.89
"19434",601000,"Powiat bialski",2017,15.16
"19435",602000,"Powiat biłgorajski",2017,3.92
"19436",603000,"Powiat chełmski",2017,15.23
"19437",604000,"Powiat hrubieszowski",2017,4.63
"19438",605000,"Powiat janowski",2017,15.09
"19439",606000,"Powiat krasnostawski",2017,12.38
"19440",607000,"Powiat kraśnicki",2017,12.4
"19441",608000,"Powiat lubartowski",2017,5.61
"19442",609000,"Powiat lubelski",2017,8.51
"19443",610000,"Powiat łęczyński",2017,10.46
"19444",611000,"Powiat łukowski",2017,10.17
"19445",612000,"Powiat opolski",2017,8.28
"19446",613000,"Powiat parczewski",2017,14.16
"19447",614000,"Powiat puławski",2017,6.11
"19448",615000,"Powiat radzyński",2017,10.03
"19449",616000,"Powiat rycki",2017,12.32
"19450",617000,"Powiat świdnicki",2017,5.52
"19451",618000,"Powiat tomaszowski",2017,7.08
"19452",619000,"Powiat włodawski",2017,5.13
"19453",620000,"Powiat zamojski",2017,6.5
"19454",661000,"Powiat m.Biała Podlaska",2017,0
"19455",662000,"Powiat m.Chełm",2017,4.72
"19456",663000,"Powiat m.Lublin",2017,1.76
"19457",664000,"Powiat m.Zamość",2017,1.55
"19458",801000,"Powiat gorzowski",2017,14.02
"19459",802000,"Powiat krośnieński",2017,14.38
"19460",803000,"Powiat międzyrzecki",2017,15.42
"19461",804000,"Powiat nowosolski",2017,5.75
"19462",805000,"Powiat słubicki",2017,17
"19463",806000,"Powiat strzelecko-drezdenecki",2017,4.02
"19464",807000,"Powiat sulęciński",2017,5.65
"19465",808000,"Powiat świebodziński",2017,19.58
"19466",809000,"Powiat zielonogórski",2017,6.63
"19467",810000,"Powiat żagański",2017,8.71
"19468",811000,"Powiat żarski",2017,8.2
"19469",812000,"Powiat wschowski",2017,2.55
"19470",861000,"Powiat m.Gorzów Wielkopolski",2017,2.42
"19471",862000,"Powiat m.Zielona Góra",2017,3.58
"19472",1001000,"Powiat bełchatowski",2017,8.85
"19473",1002000,"Powiat kutnowski",2017,15.27
"19474",1003000,"Powiat łaski",2017,7.96
"19475",1004000,"Powiat łęczycki",2017,9.88
"19476",1005000,"Powiat łowicki",2017,10.11
"19477",1006000,"Powiat łódzki wschodni",2017,19.74
"19478",1007000,"Powiat opoczyński",2017,14.28
"19479",1008000,"Powiat pabianicki",2017,3.35
"19480",1009000,"Powiat pajęczański",2017,11.57
"19481",1010000,"Powiat piotrkowski",2017,19.73
"19482",1011000,"Powiat poddębicki",2017,36.21
"19483",1012000,"Powiat radomszczański",2017,7.02
"19484",1013000,"Powiat rawski",2017,8.16
"19485",1014000,"Powiat sieradzki",2017,11.79
"19486",1015000,"Powiat skierniewicki",2017,18.32
"19487",1016000,"Powiat tomaszowski",2017,11.02
"19488",1017000,"Powiat wieluński",2017,3.89
"19489",1018000,"Powiat wieruszowski",2017,23.69
"19490",1019000,"Powiat zduńskowolski",2017,4.47
"19491",1020000,"Powiat zgierski",2017,9.07
"19492",1021000,"Powiat brzeziński",2017,16.19
"19493",1061000,"Powiat m.Łódź",2017,3.17
"19494",1062000,"Powiat m.Piotrków Trybunalski",2017,4.03
"19495",1063000,"Powiat m.Skierniewice",2017,4.14
"19496",1201000,"Powiat bocheński",2017,5.67
"19497",1202000,"Powiat brzeski",2017,19.35
"19498",1203000,"Powiat chrzanowski",2017,4.77
"19499",1204000,"Powiat dąbrowski",2017,11.8
"19500",1205000,"Powiat gorlicki",2017,2.75
"19501",1206000,"Powiat krakowski",2017,5.48
"19502",1207000,"Powiat limanowski",2017,5.36
"19503",1208000,"Powiat miechowski",2017,20.24
"19504",1209000,"Powiat myślenicki",2017,12.7
"19505",1210000,"Powiat nowosądecki",2017,6.07
"19506",1211000,"Powiat nowotarski",2017,7.85
"19507",1212000,"Powiat olkuski",2017,7.99
"19508",1213000,"Powiat oświęcimski",2017,7.13
"19509",1214000,"Powiat proszowicki",2017,2.29
"19510",1215000,"Powiat suski",2017,3.56
"19511",1216000,"Powiat tarnowski",2017,4.98
"19512",1217000,"Powiat tatrzański",2017,5.89
"19513",1218000,"Powiat wadowicki",2017,5.63
"19514",1219000,"Powiat wielicki",2017,6.44
"19515",1261000,"Powiat m.Kraków",2017,2.35
"19516",1262000,"Powiat m.Nowy Sącz",2017,3.57
"19517",1263000,"Powiat m.Tarnów",2017,1.82
"19518",1401000,"Powiat białobrzeski",2017,2.98
"19519",1402000,"Powiat ciechanowski",2017,8.88
"19520",1403000,"Powiat garwoliński",2017,11.93
"19521",1404000,"Powiat gostyniński",2017,13.18
"19522",1405000,"Powiat grodziski",2017,6.51
"19523",1406000,"Powiat grójecki",2017,12.18
"19524",1407000,"Powiat kozienicki",2017,11.5
"19525",1408000,"Powiat legionowski",2017,6.96
"19526",1409000,"Powiat lipski",2017,31.73
"19527",1410000,"Powiat łosicki",2017,19.07
"19528",1411000,"Powiat makowski",2017,17.52
"19529",1412000,"Powiat miński",2017,13.77
"19530",1413000,"Powiat mławski",2017,17.68
"19531",1414000,"Powiat nowodworski",2017,16.43
"19532",1415000,"Powiat ostrołęcki",2017,16.88
"19533",1416000,"Powiat ostrowski",2017,14.98
"19534",1417000,"Powiat otwocki",2017,16.18
"19535",1418000,"Powiat piaseczyński",2017,8.3
"19536",1419000,"Powiat płocki",2017,13.5
"19537",1420000,"Powiat płoński",2017,13.67
"19538",1421000,"Powiat pruszkowski",2017,5.55
"19539",1422000,"Powiat przasnyski",2017,13.23
"19540",1423000,"Powiat przysuski",2017,14.18
"19541",1424000,"Powiat pułtuski",2017,19.31
"19542",1425000,"Powiat radomski",2017,18.45
"19543",1426000,"Powiat siedlecki",2017,18.39
"19544",1427000,"Powiat sierpecki",2017,13.32
"19545",1428000,"Powiat sochaczewski",2017,7.05
"19546",1429000,"Powiat sokołowski",2017,10.98
"19547",1430000,"Powiat szydłowiecki",2017,10.01
"19548",1432000,"Powiat warszawski zachodni",2017,13.95
"19549",1433000,"Powiat węgrowski",2017,7.51
"19550",1434000,"Powiat wołomiński",2017,11.24
"19551",1435000,"Powiat wyszkowski",2017,28.37
"19552",1436000,"Powiat zwoleński",2017,10.91
"19553",1437000,"Powiat żuromiński",2017,5.07
"19554",1438000,"Powiat żyrardowski",2017,7.89
"19555",1461000,"Powiat m.Ostrołęka",2017,0
"19556",1462000,"Powiat m.Płock",2017,2.48
"19557",1463000,"Powiat m.Radom",2017,6.06
"19558",1464000,"Powiat m.Siedlce",2017,0
"19559",1465000,"Powiat m. st. Warszawa",2017,2.73
"19560",1601000,"Powiat brzeski",2017,3.31
"19561",1602000,"Powiat głubczycki",2017,12.99
"19562",1603000,"Powiat kędzierzyńsko-kozielski",2017,5.23
"19563",1604000,"Powiat kluczborski",2017,9.05
"19564",1605000,"Powiat krapkowicki",2017,10.89
"19565",1606000,"Powiat namysłowski",2017,4.69
"19566",1607000,"Powiat nyski",2017,10.15
"19567",1608000,"Powiat oleski",2017,7.7
"19568",1609000,"Powiat opolski",2017,11.31
"19569",1610000,"Powiat prudnicki",2017,10.75
"19570",1611000,"Powiat strzelecki",2017,5.33
"19571",1661000,"Powiat m.Opole",2017,4.68
"19572",1801000,"Powiat bieszczadzki",2017,4.56
"19573",1802000,"Powiat brzozowski",2017,4.55
"19574",1803000,"Powiat dębicki",2017,8.86
"19575",1804000,"Powiat jarosławski",2017,4.95
"19576",1805000,"Powiat jasielski",2017,1.75
"19577",1806000,"Powiat kolbuszowski",2017,8.01
"19578",1807000,"Powiat krośnieński",2017,9.79
"19579",1808000,"Powiat leżajski",2017,5.75
"19580",1809000,"Powiat lubaczowski",2017,5.33
"19581",1810000,"Powiat łańcucki",2017,8.69
"19582",1811000,"Powiat mielecki",2017,5.87
"19583",1812000,"Powiat niżański",2017,11.97
"19584",1813000,"Powiat przemyski",2017,4.03
"19585",1814000,"Powiat przeworski",2017,5.09
"19586",1815000,"Powiat ropczycko-sędziszowski",2017,4.05
"19587",1816000,"Powiat rzeszowski",2017,4.76
"19588",1817000,"Powiat sanocki",2017,3.15
"19589",1818000,"Powiat stalowowolski",2017,9.31
"19590",1819000,"Powiat strzyżowski",2017,8.1
"19591",1820000,"Powiat tarnobrzeski",2017,14.98
"19592",1821000,"Powiat leski",2017,3.75
"19593",1861000,"Powiat m.Krosno",2017,2.15
"19594",1862000,"Powiat m.Przemyśl",2017,1.61
"19595",1863000,"Powiat m.Rzeszów",2017,2.12
"19596",1864000,"Powiat m.Tarnobrzeg",2017,6.31
"19597",2001000,"Powiat augustowski",2017,8.51
"19598",2002000,"Powiat białostocki",2017,11.6
"19599",2003000,"Powiat bielski",2017,17.94
"19600",2004000,"Powiat grajewski",2017,16.69
"19601",2005000,"Powiat hajnowski",2017,2.28
"19602",2006000,"Powiat kolneński",2017,10.31
"19603",2007000,"Powiat łomżyński",2017,17.56
"19604",2008000,"Powiat moniecki",2017,21.91
"19605",2009000,"Powiat sejneński",2017,9.85
"19606",2010000,"Powiat siemiatycki",2017,15.47
"19607",2011000,"Powiat sokólski",2017,10.24
"19608",2012000,"Powiat suwalski",2017,25.11
"19609",2013000,"Powiat wysokomazowiecki",2017,17.32
"19610",2014000,"Powiat zambrowski",2017,27.21
"19611",2061000,"Powiat m.Białystok",2017,1.01
"19612",2062000,"Powiat m.Łomża",2017,0
"19613",2063000,"Powiat m.Suwałki",2017,1.44
"19614",2201000,"Powiat bytowski",2017,11.4
"19615",2202000,"Powiat chojnicki",2017,11.33
"19616",2203000,"Powiat człuchowski",2017,5.29
"19617",2204000,"Powiat gdański",2017,5.32
"19618",2205000,"Powiat kartuski",2017,12.09
"19619",2206000,"Powiat kościerski",2017,5.56
"19620",2207000,"Powiat kwidzyński",2017,8.38
"19621",2208000,"Powiat lęborski",2017,6.04
"19622",2209000,"Powiat malborski",2017,7.82
"19623",2210000,"Powiat nowodworski",2017,8.35
"19624",2211000,"Powiat pucki",2017,4.75
"19625",2212000,"Powiat słupski",2017,8.12
"19626",2213000,"Powiat starogardzki",2017,3.92
"19627",2214000,"Powiat tczewski",2017,7.77
"19628",2215000,"Powiat wejherowski",2017,6.11
"19629",2216000,"Powiat sztumski",2017,16.62
"19630",2261000,"Powiat m.Gdańsk",2017,2.8
"19631",2262000,"Powiat m.Gdynia",2017,2.43
"19632",2263000,"Powiat m.Słupsk",2017,1.09
"19633",2264000,"Powiat m.Sopot",2017,0
"19634",2401000,"Powiat będziński",2017,6.02
"19635",2402000,"Powiat bielski",2017,3.67
"19636",2403000,"Powiat cieszyński",2017,7.87
"19637",2404000,"Powiat częstochowski",2017,11.07
"19638",2405000,"Powiat gliwicki",2017,10.39
"19639",2406000,"Powiat kłobucki",2017,11.76
"19640",2407000,"Powiat lubliniecki",2017,10.42
"19641",2408000,"Powiat mikołowski",2017,7.19
"19642",2409000,"Powiat myszkowski",2017,13.98
"19643",2410000,"Powiat pszczyński",2017,9.96
"19644",2411000,"Powiat raciborski",2017,4.59
"19645",2412000,"Powiat rybnicki",2017,2.57
"19646",2413000,"Powiat tarnogórski",2017,7.9
"19647",2414000,"Powiat bieruńsko-lędziński",2017,16.85
"19648",2415000,"Powiat wodzisławski",2017,2.53
"19649",2416000,"Powiat zawierciański",2017,7.54
"19650",2417000,"Powiat żywiecki",2017,6.53
"19651",2461000,"Powiat m.Bielsko-Biała",2017,4.66
"19652",2462000,"Powiat m.Bytom",2017,2.37
"19653",2463000,"Powiat m.Chorzów",2017,1.83
"19654",2464000,"Powiat m.Częstochowa",2017,4.44
"19655",2465000,"Powiat m.Dąbrowa Górnicza",2017,4.12
"19656",2466000,"Powiat m.Gliwice",2017,6.6
"19657",2467000,"Powiat m.Jastrzębie-Zdrój",2017,4.46
"19658",2468000,"Powiat m.Jaworzno",2017,0
"19659",2469000,"Powiat m.Katowice",2017,3.7
"19660",2470000,"Powiat m.Mysłowice",2017,1.34
"19661",2471000,"Powiat m.Piekary Śląskie",2017,5.37
"19662",2472000,"Powiat m.Ruda Śląska",2017,1.44
"19663",2473000,"Powiat m.Rybnik",2017,2.16
"19664",2474000,"Powiat m.Siemianowice Śląskie",2017,0
"19665",2475000,"Powiat m.Sosnowiec",2017,5.85
"19666",2476000,"Powiat m.Świętochłowice",2017,1.98
"19667",2477000,"Powiat m.Tychy",2017,7.02
"19668",2478000,"Powiat m.Zabrze",2017,2.29
"19669",2479000,"Powiat m.Żory",2017,3.22
"19670",2601000,"Powiat buski",2017,9.65
"19671",2602000,"Powiat jędrzejowski",2017,6.92
"19672",2603000,"Powiat kazimierski",2017,8.8
"19673",2604000,"Powiat kielecki",2017,18.15
"19674",2605000,"Powiat konecki",2017,8.58
"19675",2606000,"Powiat opatowski",2017,11.29
"19676",2607000,"Powiat ostrowiecki",2017,4.49
"19677",2608000,"Powiat pińczowski",2017,27.75
"19678",2609000,"Powiat sandomierski",2017,6.36
"19679",2610000,"Powiat skarżyski",2017,9.2
"19680",2611000,"Powiat starachowicki",2017,6.58
"19681",2612000,"Powiat staszowski",2017,6.89
"19682",2613000,"Powiat włoszczowski",2017,8.78
"19683",2661000,"Powiat m.Kielce",2017,2.53
"19684",2801000,"Powiat bartoszycki",2017,6.82
"19685",2802000,"Powiat braniewski",2017,11.96
"19686",2803000,"Powiat działdowski",2017,7.58
"19687",2804000,"Powiat elbląski",2017,12.08
"19688",2805000,"Powiat ełcki",2017,2.2
"19689",2806000,"Powiat giżycki",2017,5.26
"19690",2807000,"Powiat iławski",2017,9.7
"19691",2808000,"Powiat kętrzyński",2017,7.85
"19692",2809000,"Powiat lidzbarski",2017,11.92
"19693",2810000,"Powiat mrągowski",2017,9.91
"19694",2811000,"Powiat nidzicki",2017,6
"19695",2812000,"Powiat nowomiejski",2017,6.8
"19696",2813000,"Powiat olecki",2017,14.46
"19697",2814000,"Powiat olsztyński",2017,20.07
"19698",2815000,"Powiat ostródzki",2017,5.69
"19699",2816000,"Powiat piski",2017,10.5
"19700",2817000,"Powiat szczycieński",2017,8.53
"19701",2818000,"Powiat gołdapski",2017,7.38
"19702",2819000,"Powiat węgorzewski",2017,4.31
"19703",2861000,"Powiat m.Elbląg",2017,6.61
"19704",2862000,"Powiat m.Olsztyn",2017,2.31
"19705",3001000,"Powiat chodzieski",2017,12.66
"19706",3002000,"Powiat czarnkowsko-trzcianecki",2017,4.56
"19707",3003000,"Powiat gnieźnieński",2017,6.88
"19708",3004000,"Powiat gostyński",2017,3.94
"19709",3005000,"Powiat grodziski",2017,5.82
"19710",3006000,"Powiat jarociński",2017,8.37
"19711",3007000,"Powiat kaliski",2017,14.47
"19712",3008000,"Powiat kępiński",2017,7.09
"19713",3009000,"Powiat kolski",2017,3.41
"19714",3010000,"Powiat koniński",2017,12.35
"19715",3011000,"Powiat kościański",2017,8.83
"19716",3012000,"Powiat krotoszyński",2017,11.57
"19717",3013000,"Powiat leszczyński",2017,3.59
"19718",3014000,"Powiat międzychodzki",2017,5.4
"19719",3015000,"Powiat nowotomyski",2017,12
"19720",3016000,"Powiat obornicki",2017,13.41
"19721",3017000,"Powiat ostrowski",2017,9.9
"19722",3018000,"Powiat ostrzeszowski",2017,28.89
"19723",3019000,"Powiat pilski",2017,8.74
"19724",3020000,"Powiat pleszewski",2017,4.75
"19725",3021000,"Powiat poznański",2017,6.62
"19726",3022000,"Powiat rawicki",2017,3.31
"19727",3023000,"Powiat słupecki",2017,5.04
"19728",3024000,"Powiat szamotulski",2017,22.07
"19729",3025000,"Powiat średzki",2017,24.17
"19730",3026000,"Powiat śremski",2017,9.8
"19731",3027000,"Powiat turecki",2017,13.06
"19732",3028000,"Powiat wągrowiecki",2017,10
"19733",3029000,"Powiat wolsztyński",2017,12.21
"19734",3030000,"Powiat wrzesiński",2017,9.07
"19735",3031000,"Powiat złotowski",2017,15.76
"19736",3061000,"Powiat m.Kalisz",2017,4.91
"19737",3062000,"Powiat m.Konin",2017,5.33
"19738",3063000,"Powiat m.Leszno",2017,1.56
"19739",3064000,"Powiat m.Poznań",2017,3.71
"19740",3201000,"Powiat białogardzki",2017,4.15
"19741",3202000,"Powiat choszczeński",2017,6.11
"19742",3203000,"Powiat drawski",2017,1.73
"19743",3204000,"Powiat goleniowski",2017,8.48
"19744",3205000,"Powiat gryficki",2017,11.47
"19745",3206000,"Powiat gryfiński",2017,7.22
"19746",3207000,"Powiat kamieński",2017,6.35
"19747",3208000,"Powiat kołobrzeski",2017,20.11
"19748",3209000,"Powiat koszaliński",2017,13.61
"19749",3210000,"Powiat myśliborski",2017,14.97
"19750",3211000,"Powiat policki",2017,2.57
"19751",3212000,"Powiat pyrzycki",2017,7.51
"19752",3213000,"Powiat sławieński",2017,12.31
"19753",3214000,"Powiat stargardzki",2017,7.49
"19754",3215000,"Powiat szczecinecki",2017,7.67
"19755",3216000,"Powiat świdwiński",2017,4.2
"19756",3217000,"Powiat wałecki",2017,12.98
"19757",3218000,"Powiat łobeski",2017,5.33
"19758",3261000,"Powiat m.Koszalin",2017,2.78
"19759",3262000,"Powiat m.Szczecin",2017,2.47
"19760",3263000,"Powiat m.Świnoujście",2017,12.19
"19761",201000,"Powiat bolesławiecki",2018,7.76
"19762",202000,"Powiat dzierżoniowski",2018,6.88
"19763",203000,"Powiat głogowski",2018,5.57
"19764",204000,"Powiat górowski",2018,0
"19765",205000,"Powiat jaworski",2018,7.88
"19766",206000,"Powiat jeleniogórski",2018,6.25
"19767",207000,"Powiat kamiennogórski",2018,6.85
"19768",208000,"Powiat kłodzki",2018,11.26
"19769",209000,"Powiat legnicki",2018,10.87
"19770",210000,"Powiat lubański",2018,3.65
"19771",211000,"Powiat lubiński",2018,14.11
"19772",212000,"Powiat lwówecki",2018,10.82
"19773",213000,"Powiat milicki",2018,8.09
"19774",214000,"Powiat oleśnicki",2018,2.8
