"","Kod","Nazwa","rok","ZASOBY_MIESZKANIOWE_przecietna_liczba_osob_na_1_izbe"
"40484",1813000,"Powiat przemyski",2018,0.83
"40485",1814000,"Powiat przeworski",2018,0.79
"40486",1815000,"Powiat ropczycko-sędziszowski",2018,0.86
"40487",1816000,"Powiat rzeszowski",2018,0.77
"40488",1817000,"Powiat sanocki",2018,0.8
"40489",1818000,"Powiat stalowowolski",2018,0.75
"40490",1819000,"Powiat strzyżowski",2018,0.8
"40491",1820000,"Powiat tarnobrzeski",2018,0.8
"40492",1821000,"Powiat leski",2018,0.73
"40493",1861000,"Powiat m.Krosno",2018,0.66
"40494",1862000,"Powiat m.Przemyśl",2018,0.71
"40495",1863000,"Powiat m.Rzeszów",2018,0.64
"40496",1864000,"Powiat m.Tarnobrzeg",2018,0.71
"40497",2001000,"Powiat augustowski",2018,0.68
"40498",2002000,"Powiat białostocki",2018,0.61
"40499",2003000,"Powiat bielski",2018,0.55
"40500",2004000,"Powiat grajewski",2018,0.75
"40501",2005000,"Powiat hajnowski",2018,0.5
"40502",2006000,"Powiat kolneński",2018,0.83
"40503",2007000,"Powiat łomżyński",2018,0.73
"40504",2008000,"Powiat moniecki",2018,0.68
"40505",2009000,"Powiat sejneński",2018,0.63
"40506",2010000,"Powiat siemiatycki",2018,0.57
"40507",2011000,"Powiat sokólski",2018,0.64
"40508",2012000,"Powiat suwalski",2018,0.7
"40509",2013000,"Powiat wysokomazowiecki",2018,0.68
"40510",2014000,"Powiat zambrowski",2018,0.72
"40511",2061000,"Powiat m.Białystok",2018,0.63
"40512",2062000,"Powiat m.Łomża",2018,0.68
"40513",2063000,"Powiat m.Suwałki",2018,0.71
"40514",2201000,"Powiat bytowski",2018,0.82
"40515",2202000,"Powiat chojnicki",2018,0.77
"40516",2203000,"Powiat człuchowski",2018,0.77
"40517",2204000,"Powiat gdański",2018,0.71
"40518",2205000,"Powiat kartuski",2018,0.79
"40519",2206000,"Powiat kościerski",2018,0.76
"40520",2207000,"Powiat kwidzyński",2018,0.82
"40521",2208000,"Powiat lęborski",2018,0.74
"40522",2209000,"Powiat malborski",2018,0.77
"40523",2210000,"Powiat nowodworski",2018,0.64
"40524",2211000,"Powiat pucki",2018,0.6
"40525",2212000,"Powiat słupski",2018,0.74
"40526",2213000,"Powiat starogardzki",2018,0.78
"40527",2214000,"Powiat tczewski",2018,0.82
"40528",2215000,"Powiat wejherowski",2018,0.78
"40529",2216000,"Powiat sztumski",2018,0.83
"40530",2261000,"Powiat m.Gdańsk",2018,0.62
"40531",2262000,"Powiat m.Gdynia",2018,0.63
"40532",2263000,"Powiat m.Słupsk",2018,0.65
"40533",2264000,"Powiat m.Sopot",2018,0.54
"40534",2401000,"Powiat będziński",2018,0.63
"40535",2402000,"Powiat bielski",2018,0.72
"40536",2403000,"Powiat cieszyński",2018,0.63
"40537",2404000,"Powiat częstochowski",2018,0.69
"40538",2405000,"Powiat gliwicki",2018,0.71
"40539",2406000,"Powiat kłobucki",2018,0.7
"40540",2407000,"Powiat lubliniecki",2018,0.66
"40541",2408000,"Powiat mikołowski",2018,0.67
"40542",2409000,"Powiat myszkowski",2018,0.64
"40543",2410000,"Powiat pszczyński",2018,0.71
"40544",2411000,"Powiat raciborski",2018,0.67
"40545",2412000,"Powiat rybnicki",2018,0.68
"40546",2413000,"Powiat tarnogórski",2018,0.65
"40547",2414000,"Powiat bieruńsko-lędziński",2018,0.7
"40548",2415000,"Powiat wodzisławski",2018,0.69
"40549",2416000,"Powiat zawierciański",2018,0.65
"40550",2417000,"Powiat żywiecki",2018,0.69
"40551",2461000,"Powiat m.Bielsko-Biała",2018,0.65
"40552",2462000,"Powiat m.Bytom",2018,0.71
"40553",2463000,"Powiat m.Chorzów",2018,0.67
"40554",2464000,"Powiat m.Częstochowa",2018,0.66
"40555",2465000,"Powiat m.Dąbrowa Górnicza",2018,0.7
"40556",2466000,"Powiat m.Gliwice",2018,0.65
"40557",2467000,"Powiat m.Jastrzębie-Zdrój",2018,0.75
"40558",2468000,"Powiat m.Jaworzno",2018,0.72
"40559",2469000,"Powiat m.Katowice",2018,0.61
"40560",2470000,"Powiat m.Mysłowice",2018,0.7
"40561",2471000,"Powiat m.Piekary Śląskie",2018,0.69
"40562",2472000,"Powiat m.Ruda Śląska",2018,0.73
"40563",2473000,"Powiat m.Rybnik",2018,0.7
"40564",2474000,"Powiat m.Siemianowice Śląskie",2018,0.68
"40565",2475000,"Powiat m.Sosnowiec",2018,0.67
"40566",2476000,"Powiat m.Świętochłowice",2018,0.72
"40567",2477000,"Powiat m.Tychy",2018,0.69
"40568",2478000,"Powiat m.Zabrze",2018,0.75
"40569",2479000,"Powiat m.Żory",2018,0.79
"40570",2601000,"Powiat buski",2018,0.69
"40571",2602000,"Powiat jędrzejowski",2018,0.73
"40572",2603000,"Powiat kazimierski",2018,0.72
"40573",2604000,"Powiat kielecki",2018,0.81
"40574",2605000,"Powiat konecki",2018,0.73
"40575",2606000,"Powiat opatowski",2018,0.78
"40576",2607000,"Powiat ostrowiecki",2018,0.73
"40577",2608000,"Powiat pińczowski",2018,0.68
"40578",2609000,"Powiat sandomierski",2018,0.75
"40579",2610000,"Powiat skarżyski",2018,0.68
"40580",2611000,"Powiat starachowicki",2018,0.75
"40581",2612000,"Powiat staszowski",2018,0.73
"40582",2613000,"Powiat włoszczowski",2018,0.71
"40583",2661000,"Powiat m.Kielce",2018,0.69
"40584",2801000,"Powiat bartoszycki",2018,0.75
"40585",2802000,"Powiat braniewski",2018,0.78
"40586",2803000,"Powiat działdowski",2018,0.74
"40587",2804000,"Powiat elbląski",2018,0.79
"40588",2805000,"Powiat ełcki",2018,0.75
"40589",2806000,"Powiat giżycki",2018,0.7
"40590",2807000,"Powiat iławski",2018,0.78
"40591",2808000,"Powiat kętrzyński",2018,0.74
"40592",2809000,"Powiat lidzbarski",2018,0.74
"40593",2810000,"Powiat mrągowski",2018,0.69
"40594",2811000,"Powiat nidzicki",2018,0.79
"40595",2812000,"Powiat nowomiejski",2018,0.77
"40596",2813000,"Powiat olecki",2018,0.75
"40597",2814000,"Powiat olsztyński",2018,0.71
"40598",2815000,"Powiat ostródzki",2018,0.76
"40599",2816000,"Powiat piski",2018,0.75
"40600",2817000,"Powiat szczycieński",2018,0.73
"40601",2818000,"Powiat gołdapski",2018,0.75
"40602",2819000,"Powiat węgorzewski",2018,0.69
"40603",2861000,"Powiat m.Elbląg",2018,0.74
"40604",2862000,"Powiat m.Olsztyn",2018,0.64
"40605",3001000,"Powiat chodzieski",2018,0.76
"40606",3002000,"Powiat czarnkowsko-trzcianecki",2018,0.75
"40607",3003000,"Powiat gnieźnieński",2018,0.75
"40608",3004000,"Powiat gostyński",2018,0.78
"40609",3005000,"Powiat grodziski",2018,0.78
"40610",3006000,"Powiat jarociński",2018,0.76
"40611",3007000,"Powiat kaliski",2018,0.77
"40612",3008000,"Powiat kępiński",2018,0.7
"40613",3009000,"Powiat kolski",2018,0.73
"40614",3010000,"Powiat koniński",2018,0.76
"40615",3011000,"Powiat kościański",2018,0.76
"40616",3012000,"Powiat krotoszyński",2018,0.74
"40617",3013000,"Powiat leszczyński",2018,0.72
"40618",3014000,"Powiat międzychodzki",2018,0.72
"40619",3015000,"Powiat nowotomyski",2018,0.73
"40620",3016000,"Powiat obornicki",2018,0.76
"40621",3017000,"Powiat ostrowski",2018,0.72
"40622",3018000,"Powiat ostrzeszowski",2018,0.69
"40623",3019000,"Powiat pilski",2018,0.74
"40624",3020000,"Powiat pleszewski",2018,0.75
"40625",3021000,"Powiat poznański",2018,0.66
"40626",3022000,"Powiat rawicki",2018,0.73
"40627",3023000,"Powiat słupecki",2018,0.74
"40628",3024000,"Powiat szamotulski",2018,0.73
"40629",3025000,"Powiat średzki",2018,0.75
"40630",3026000,"Powiat śremski",2018,0.76
"40631",3027000,"Powiat turecki",2018,0.74
"40632",3028000,"Powiat wągrowiecki",2018,0.77
"40633",3029000,"Powiat wolsztyński",2018,0.77
"40634",3030000,"Powiat wrzesiński",2018,0.7
"40635",3031000,"Powiat złotowski",2018,0.76
"40636",3061000,"Powiat m.Kalisz",2018,0.67
"40637",3062000,"Powiat m.Konin",2018,0.67
"40638",3063000,"Powiat m.Leszno",2018,0.65
"40639",3064000,"Powiat m.Poznań",2018,0.59
"40640",3201000,"Powiat białogardzki",2018,0.74
"40641",3202000,"Powiat choszczeński",2018,0.75
"40642",3203000,"Powiat drawski",2018,0.73
"40643",3204000,"Powiat goleniowski",2018,0.74
"40644",3205000,"Powiat gryficki",2018,0.71
"40645",3206000,"Powiat gryfiński",2018,0.76
"40646",3207000,"Powiat kamieński",2018,0.56
"40647",3208000,"Powiat kołobrzeski",2018,0.56
"40648",3209000,"Powiat koszaliński",2018,0.65
"40649",3210000,"Powiat myśliborski",2018,0.74
"40650",3211000,"Powiat policki",2018,0.62
"40651",3212000,"Powiat pyrzycki",2018,0.79
"40652",3213000,"Powiat sławieński",2018,0.7
"40653",3214000,"Powiat stargardzki",2018,0.76
"40654",3215000,"Powiat szczecinecki",2018,0.73
"40655",3216000,"Powiat świdwiński",2018,0.74
"40656",3217000,"Powiat wałecki",2018,0.73
"40657",3218000,"Powiat łobeski",2018,0.76
"40658",3261000,"Powiat m.Koszalin",2018,0.63
"40659",3262000,"Powiat m.Szczecin",2018,0.63
"40660",3263000,"Powiat m.Świnoujście",2018,0.52
"40661",201000,"Powiat bolesławiecki",2019,NA
"40662",202000,"Powiat dzierżoniowski",2019,NA
"40663",203000,"Powiat głogowski",2019,NA
"40664",204000,"Powiat górowski",2019,NA
"40665",205000,"Powiat jaworski",2019,NA
"40666",206000,"Powiat jeleniogórski",2019,NA
"40667",207000,"Powiat kamiennogórski",2019,NA
"40668",208000,"Powiat kłodzki",2019,NA
"40669",209000,"Powiat legnicki",2019,NA
"40670",210000,"Powiat lubański",2019,NA
"40671",211000,"Powiat lubiński",2019,NA
"40672",212000,"Powiat lwówecki",2019,NA
"40673",213000,"Powiat milicki",2019,NA
"40674",214000,"Powiat oleśnicki",2019,NA
"40675",215000,"Powiat oławski",2019,NA
"40676",216000,"Powiat polkowicki",2019,NA
"40677",217000,"Powiat strzeliński",2019,NA
"40678",218000,"Powiat średzki",2019,NA
"40679",219000,"Powiat świdnicki",2019,NA
"40680",220000,"Powiat trzebnicki",2019,NA
"40681",221000,"Powiat wałbrzyski",2019,NA
"40682",222000,"Powiat wołowski",2019,NA
"40683",223000,"Powiat wrocławski",2019,NA
"40684",224000,"Powiat ząbkowicki",2019,NA
"40685",225000,"Powiat zgorzelecki",2019,NA
"40686",226000,"Powiat złotoryjski",2019,NA
"40687",261000,"Powiat m.Jelenia Góra",2019,NA
"40688",262000,"Powiat m.Legnica",2019,NA
"40689",264000,"Powiat m.Wrocław",2019,NA
"40690",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"40691",401000,"Powiat aleksandrowski",2019,NA
"40692",402000,"Powiat brodnicki",2019,NA
"40693",403000,"Powiat bydgoski",2019,NA
"40694",404000,"Powiat chełmiński",2019,NA
"40695",405000,"Powiat golubsko-dobrzyński",2019,NA
"40696",406000,"Powiat grudziądzki",2019,NA
"40697",407000,"Powiat inowrocławski",2019,NA
"40698",408000,"Powiat lipnowski",2019,NA
"40699",409000,"Powiat mogileński",2019,NA
"40700",410000,"Powiat nakielski",2019,NA
"40701",411000,"Powiat radziejowski",2019,NA
"40702",412000,"Powiat rypiński",2019,NA
"40703",413000,"Powiat sępoleński",2019,NA
"40704",414000,"Powiat świecki",2019,NA
"40705",415000,"Powiat toruński",2019,NA
"40706",416000,"Powiat tucholski",2019,NA
"40707",417000,"Powiat wąbrzeski",2019,NA
"40708",418000,"Powiat włocławski",2019,NA
"40709",419000,"Powiat żniński",2019,NA
"40710",461000,"Powiat m.Bydgoszcz",2019,NA
"40711",462000,"Powiat m.Grudziądz",2019,NA
"40712",463000,"Powiat m.Toruń",2019,NA
"40713",464000,"Powiat m.Włocławek",2019,NA
"40714",601000,"Powiat bialski",2019,NA
"40715",602000,"Powiat biłgorajski",2019,NA
"40716",603000,"Powiat chełmski",2019,NA
"40717",604000,"Powiat hrubieszowski",2019,NA
"40718",605000,"Powiat janowski",2019,NA
"40719",606000,"Powiat krasnostawski",2019,NA
"40720",607000,"Powiat kraśnicki",2019,NA
"40721",608000,"Powiat lubartowski",2019,NA
"40722",609000,"Powiat lubelski",2019,NA
"40723",610000,"Powiat łęczyński",2019,NA
"40724",611000,"Powiat łukowski",2019,NA
"40725",612000,"Powiat opolski",2019,NA
"40726",613000,"Powiat parczewski",2019,NA
"40727",614000,"Powiat puławski",2019,NA
"40728",615000,"Powiat radzyński",2019,NA
"40729",616000,"Powiat rycki",2019,NA
"40730",617000,"Powiat świdnicki",2019,NA
"40731",618000,"Powiat tomaszowski",2019,NA
"40732",619000,"Powiat włodawski",2019,NA
"40733",620000,"Powiat zamojski",2019,NA
"40734",661000,"Powiat m.Biała Podlaska",2019,NA
"40735",662000,"Powiat m.Chełm",2019,NA
"40736",663000,"Powiat m.Lublin",2019,NA
"40737",664000,"Powiat m.Zamość",2019,NA
"40738",801000,"Powiat gorzowski",2019,NA
"40739",802000,"Powiat krośnieński",2019,NA
"40740",803000,"Powiat międzyrzecki",2019,NA
"40741",804000,"Powiat nowosolski",2019,NA
"40742",805000,"Powiat słubicki",2019,NA
"40743",806000,"Powiat strzelecko-drezdenecki",2019,NA
"40744",807000,"Powiat sulęciński",2019,NA
"40745",808000,"Powiat świebodziński",2019,NA
"40746",809000,"Powiat zielonogórski",2019,NA
"40747",810000,"Powiat żagański",2019,NA
"40748",811000,"Powiat żarski",2019,NA
"40749",812000,"Powiat wschowski",2019,NA
"40750",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"40751",862000,"Powiat m.Zielona Góra",2019,NA
"40752",1001000,"Powiat bełchatowski",2019,NA
"40753",1002000,"Powiat kutnowski",2019,NA
"40754",1003000,"Powiat łaski",2019,NA
"40755",1004000,"Powiat łęczycki",2019,NA
"40756",1005000,"Powiat łowicki",2019,NA
"40757",1006000,"Powiat łódzki wschodni",2019,NA
"40758",1007000,"Powiat opoczyński",2019,NA
"40759",1008000,"Powiat pabianicki",2019,NA
"40760",1009000,"Powiat pajęczański",2019,NA
"40761",1010000,"Powiat piotrkowski",2019,NA
"40762",1011000,"Powiat poddębicki",2019,NA
"40763",1012000,"Powiat radomszczański",2019,NA
"40764",1013000,"Powiat rawski",2019,NA
"40765",1014000,"Powiat sieradzki",2019,NA
"40766",1015000,"Powiat skierniewicki",2019,NA
"40767",1016000,"Powiat tomaszowski",2019,NA
"40768",1017000,"Powiat wieluński",2019,NA
"40769",1018000,"Powiat wieruszowski",2019,NA
"40770",1019000,"Powiat zduńskowolski",2019,NA
"40771",1020000,"Powiat zgierski",2019,NA
"40772",1021000,"Powiat brzeziński",2019,NA
"40773",1061000,"Powiat m.Łódź",2019,NA
"40774",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"40775",1063000,"Powiat m.Skierniewice",2019,NA
"40776",1201000,"Powiat bocheński",2019,NA
"40777",1202000,"Powiat brzeski",2019,NA
"40778",1203000,"Powiat chrzanowski",2019,NA
"40779",1204000,"Powiat dąbrowski",2019,NA
"40780",1205000,"Powiat gorlicki",2019,NA
"40781",1206000,"Powiat krakowski",2019,NA
"40782",1207000,"Powiat limanowski",2019,NA
"40783",1208000,"Powiat miechowski",2019,NA
"40784",1209000,"Powiat myślenicki",2019,NA
"40785",1210000,"Powiat nowosądecki",2019,NA
"40786",1211000,"Powiat nowotarski",2019,NA
"40787",1212000,"Powiat olkuski",2019,NA
"40788",1213000,"Powiat oświęcimski",2019,NA
"40789",1214000,"Powiat proszowicki",2019,NA
"40790",1215000,"Powiat suski",2019,NA
"40791",1216000,"Powiat tarnowski",2019,NA
"40792",1217000,"Powiat tatrzański",2019,NA
"40793",1218000,"Powiat wadowicki",2019,NA
"40794",1219000,"Powiat wielicki",2019,NA
"40795",1261000,"Powiat m.Kraków",2019,NA
"40796",1262000,"Powiat m.Nowy Sącz",2019,NA
"40797",1263000,"Powiat m.Tarnów",2019,NA
"40798",1401000,"Powiat białobrzeski",2019,NA
"40799",1402000,"Powiat ciechanowski",2019,NA
"40800",1403000,"Powiat garwoliński",2019,NA
"40801",1404000,"Powiat gostyniński",2019,NA
"40802",1405000,"Powiat grodziski",2019,NA
"40803",1406000,"Powiat grójecki",2019,NA
"40804",1407000,"Powiat kozienicki",2019,NA
"40805",1408000,"Powiat legionowski",2019,NA
"40806",1409000,"Powiat lipski",2019,NA
"40807",1410000,"Powiat łosicki",2019,NA
"40808",1411000,"Powiat makowski",2019,NA
"40809",1412000,"Powiat miński",2019,NA
"40810",1413000,"Powiat mławski",2019,NA
"40811",1414000,"Powiat nowodworski",2019,NA
"40812",1415000,"Powiat ostrołęcki",2019,NA
"40813",1416000,"Powiat ostrowski",2019,NA
"40814",1417000,"Powiat otwocki",2019,NA
"40815",1418000,"Powiat piaseczyński",2019,NA
"40816",1419000,"Powiat płocki",2019,NA
"40817",1420000,"Powiat płoński",2019,NA
"40818",1421000,"Powiat pruszkowski",2019,NA
"40819",1422000,"Powiat przasnyski",2019,NA
"40820",1423000,"Powiat przysuski",2019,NA
"40821",1424000,"Powiat pułtuski",2019,NA
"40822",1425000,"Powiat radomski",2019,NA
"40823",1426000,"Powiat siedlecki",2019,NA
"40824",1427000,"Powiat sierpecki",2019,NA
"40825",1428000,"Powiat sochaczewski",2019,NA
"40826",1429000,"Powiat sokołowski",2019,NA
"40827",1430000,"Powiat szydłowiecki",2019,NA
"40828",1432000,"Powiat warszawski zachodni",2019,NA
"40829",1433000,"Powiat węgrowski",2019,NA
"40830",1434000,"Powiat wołomiński",2019,NA
"40831",1435000,"Powiat wyszkowski",2019,NA
"40832",1436000,"Powiat zwoleński",2019,NA
"40833",1437000,"Powiat żuromiński",2019,NA
"40834",1438000,"Powiat żyrardowski",2019,NA
"40835",1461000,"Powiat m.Ostrołęka",2019,NA
"40836",1462000,"Powiat m.Płock",2019,NA
"40837",1463000,"Powiat m.Radom",2019,NA
"40838",1464000,"Powiat m.Siedlce",2019,NA
"40839",1465000,"Powiat m. st. Warszawa",2019,NA
"40840",1601000,"Powiat brzeski",2019,NA
"40841",1602000,"Powiat głubczycki",2019,NA
"40842",1603000,"Powiat kędzierzyńsko-kozielski",2019,NA
"40843",1604000,"Powiat kluczborski",2019,NA
"40844",1605000,"Powiat krapkowicki",2019,NA
"40845",1606000,"Powiat namysłowski",2019,NA
"40846",1607000,"Powiat nyski",2019,NA
"40847",1608000,"Powiat oleski",2019,NA
"40848",1609000,"Powiat opolski",2019,NA
"40849",1610000,"Powiat prudnicki",2019,NA
"40850",1611000,"Powiat strzelecki",2019,NA
"40851",1661000,"Powiat m.Opole",2019,NA
"40852",1801000,"Powiat bieszczadzki",2019,NA
"40853",1802000,"Powiat brzozowski",2019,NA
"40854",1803000,"Powiat dębicki",2019,NA
"40855",1804000,"Powiat jarosławski",2019,NA
"40856",1805000,"Powiat jasielski",2019,NA
"40857",1806000,"Powiat kolbuszowski",2019,NA
"40858",1807000,"Powiat krośnieński",2019,NA
"40859",1808000,"Powiat leżajski",2019,NA
"40860",1809000,"Powiat lubaczowski",2019,NA
"40861",1810000,"Powiat łańcucki",2019,NA
"40862",1811000,"Powiat mielecki",2019,NA
"40863",1812000,"Powiat niżański",2019,NA
"40864",1813000,"Powiat przemyski",2019,NA
"40865",1814000,"Powiat przeworski",2019,NA
"40866",1815000,"Powiat ropczycko-sędziszowski",2019,NA
"40867",1816000,"Powiat rzeszowski",2019,NA
"40868",1817000,"Powiat sanocki",2019,NA
"40869",1818000,"Powiat stalowowolski",2019,NA
"40870",1819000,"Powiat strzyżowski",2019,NA
"40871",1820000,"Powiat tarnobrzeski",2019,NA
"40872",1821000,"Powiat leski",2019,NA
"40873",1861000,"Powiat m.Krosno",2019,NA
"40874",1862000,"Powiat m.Przemyśl",2019,NA
"40875",1863000,"Powiat m.Rzeszów",2019,NA
"40876",1864000,"Powiat m.Tarnobrzeg",2019,NA
"40877",2001000,"Powiat augustowski",2019,NA
"40878",2002000,"Powiat białostocki",2019,NA
"40879",2003000,"Powiat bielski",2019,NA
"40880",2004000,"Powiat grajewski",2019,NA
"40881",2005000,"Powiat hajnowski",2019,NA
"40882",2006000,"Powiat kolneński",2019,NA
"40883",2007000,"Powiat łomżyński",2019,NA
"40884",2008000,"Powiat moniecki",2019,NA
"40885",2009000,"Powiat sejneński",2019,NA
"40886",2010000,"Powiat siemiatycki",2019,NA
"40887",2011000,"Powiat sokólski",2019,NA
"40888",2012000,"Powiat suwalski",2019,NA
"40889",2013000,"Powiat wysokomazowiecki",2019,NA
"40890",2014000,"Powiat zambrowski",2019,NA
"40891",2061000,"Powiat m.Białystok",2019,NA
"40892",2062000,"Powiat m.Łomża",2019,NA
"40893",2063000,"Powiat m.Suwałki",2019,NA
"40894",2201000,"Powiat bytowski",2019,NA
"40895",2202000,"Powiat chojnicki",2019,NA
"40896",2203000,"Powiat człuchowski",2019,NA
"40897",2204000,"Powiat gdański",2019,NA
"40898",2205000,"Powiat kartuski",2019,NA
"40899",2206000,"Powiat kościerski",2019,NA
"40900",2207000,"Powiat kwidzyński",2019,NA
"40901",2208000,"Powiat lęborski",2019,NA
"40902",2209000,"Powiat malborski",2019,NA
"40903",2210000,"Powiat nowodworski",2019,NA
"40904",2211000,"Powiat pucki",2019,NA
"40905",2212000,"Powiat słupski",2019,NA
"40906",2213000,"Powiat starogardzki",2019,NA
"40907",2214000,"Powiat tczewski",2019,NA
"40908",2215000,"Powiat wejherowski",2019,NA
"40909",2216000,"Powiat sztumski",2019,NA
"40910",2261000,"Powiat m.Gdańsk",2019,NA
"40911",2262000,"Powiat m.Gdynia",2019,NA
"40912",2263000,"Powiat m.Słupsk",2019,NA
"40913",2264000,"Powiat m.Sopot",2019,NA
"40914",2401000,"Powiat będziński",2019,NA
"40915",2402000,"Powiat bielski",2019,NA
"40916",2403000,"Powiat cieszyński",2019,NA
"40917",2404000,"Powiat częstochowski",2019,NA
"40918",2405000,"Powiat gliwicki",2019,NA
"40919",2406000,"Powiat kłobucki",2019,NA
"40920",2407000,"Powiat lubliniecki",2019,NA
"40921",2408000,"Powiat mikołowski",2019,NA
"40922",2409000,"Powiat myszkowski",2019,NA
"40923",2410000,"Powiat pszczyński",2019,NA
"40924",2411000,"Powiat raciborski",2019,NA
"40925",2412000,"Powiat rybnicki",2019,NA
"40926",2413000,"Powiat tarnogórski",2019,NA
"40927",2414000,"Powiat bieruńsko-lędziński",2019,NA
"40928",2415000,"Powiat wodzisławski",2019,NA
"40929",2416000,"Powiat zawierciański",2019,NA
"40930",2417000,"Powiat żywiecki",2019,NA
"40931",2461000,"Powiat m.Bielsko-Biała",2019,NA
"40932",2462000,"Powiat m.Bytom",2019,NA
"40933",2463000,"Powiat m.Chorzów",2019,NA
"40934",2464000,"Powiat m.Częstochowa",2019,NA
"40935",2465000,"Powiat m.Dąbrowa Górnicza",2019,NA
"40936",2466000,"Powiat m.Gliwice",2019,NA
