"","Kod","Nazwa","rok","Kluby_sportowe_lacznie_z_klubami_wyznaniowymi_i_UKS_cwiczacy_ogolem_osoba"
"13261",2803000,"Powiat działdowski",2016,1368
"13262",2804000,"Powiat elbląski",2016,1333
"13263",2805000,"Powiat ełcki",2016,2948
"13264",2806000,"Powiat giżycki",2016,1384
"13265",2807000,"Powiat iławski",2016,3145
"13266",2808000,"Powiat kętrzyński",2016,1307
"13267",2809000,"Powiat lidzbarski",2016,804
"13268",2810000,"Powiat mrągowski",2016,1163
"13269",2811000,"Powiat nidzicki",2016,631
"13270",2812000,"Powiat nowomiejski",2016,1008
"13271",2813000,"Powiat olecki",2016,831
"13272",2814000,"Powiat olsztyński",2016,2531
"13273",2815000,"Powiat ostródzki",2016,2828
"13274",2816000,"Powiat piski",2016,1018
"13275",2817000,"Powiat szczycieński",2016,1932
"13276",2818000,"Powiat gołdapski",2016,857
"13277",2819000,"Powiat węgorzewski",2016,562
"13278",2861000,"Powiat m.Elbląg",2016,3705
"13279",2862000,"Powiat m.Olsztyn",2016,4383
"13280",3001000,"Powiat chodzieski",2016,1011
"13281",3002000,"Powiat czarnkowsko-trzcianecki",2016,2722
"13282",3003000,"Powiat gnieźnieński",2016,3642
"13283",3004000,"Powiat gostyński",2016,2073
"13284",3005000,"Powiat grodziski",2016,873
"13285",3006000,"Powiat jarociński",2016,1993
"13286",3007000,"Powiat kaliski",2016,1748
"13287",3008000,"Powiat kępiński",2016,1655
"13288",3009000,"Powiat kolski",2016,1827
"13289",3010000,"Powiat koniński",2016,3128
"13290",3011000,"Powiat kościański",2016,2438
"13291",3012000,"Powiat krotoszyński",2016,2361
"13292",3013000,"Powiat leszczyński",2016,1448
"13293",3014000,"Powiat międzychodzki",2016,1175
"13294",3015000,"Powiat nowotomyski",2016,2806
"13295",3016000,"Powiat obornicki",2016,846
"13296",3017000,"Powiat ostrowski",2016,3918
"13297",3018000,"Powiat ostrzeszowski",2016,1427
"13298",3019000,"Powiat pilski",2016,4508
"13299",3020000,"Powiat pleszewski",2016,1540
"13300",3021000,"Powiat poznański",2016,9235
"13301",3022000,"Powiat rawicki",2016,1815
"13302",3023000,"Powiat słupecki",2016,1048
"13303",3024000,"Powiat szamotulski",2016,2941
"13304",3025000,"Powiat średzki",2016,1823
"13305",3026000,"Powiat śremski",2016,1594
"13306",3027000,"Powiat turecki",2016,1911
"13307",3028000,"Powiat wągrowiecki",2016,1352
"13308",3029000,"Powiat wolsztyński",2016,1839
"13309",3030000,"Powiat wrzesiński",2016,1579
"13310",3031000,"Powiat złotowski",2016,1797
"13311",3061000,"Powiat m.Kalisz",2016,2536
"13312",3062000,"Powiat m.Konin",2016,2382
"13313",3063000,"Powiat m.Leszno",2016,1715
"13314",3064000,"Powiat m.Poznań",2016,15228
"13315",3201000,"Powiat białogardzki",2016,736
"13316",3202000,"Powiat choszczeński",2016,2097
"13317",3203000,"Powiat drawski",2016,1654
"13318",3204000,"Powiat goleniowski",2016,1285
"13319",3205000,"Powiat gryficki",2016,1503
"13320",3206000,"Powiat gryfiński",2016,2208
"13321",3207000,"Powiat kamieński",2016,1935
"13322",3208000,"Powiat kołobrzeski",2016,2157
"13323",3209000,"Powiat koszaliński",2016,1483
"13324",3210000,"Powiat myśliborski",2016,1540
"13325",3211000,"Powiat policki",2016,1626
"13326",3212000,"Powiat pyrzycki",2016,758
"13327",3213000,"Powiat sławieński",2016,1380
"13328",3214000,"Powiat stargardzki",2016,3910
"13329",3215000,"Powiat szczecinecki",2016,3177
"13330",3216000,"Powiat świdwiński",2016,1670
"13331",3217000,"Powiat wałecki",2016,1445
"13332",3218000,"Powiat łobeski",2016,1348
"13333",3261000,"Powiat m.Koszalin",2016,3133
"13334",3262000,"Powiat m.Szczecin",2016,11958
"13335",3263000,"Powiat m.Świnoujście",2016,578
"13336",201000,"Powiat bolesławiecki",2018,1413
"13337",202000,"Powiat dzierżoniowski",2018,3000
"13338",203000,"Powiat głogowski",2018,2805
"13339",204000,"Powiat górowski",2018,761
"13340",205000,"Powiat jaworski",2018,1450
"13341",206000,"Powiat jeleniogórski",2018,1257
"13342",207000,"Powiat kamiennogórski",2018,992
"13343",208000,"Powiat kłodzki",2018,4170
"13344",209000,"Powiat legnicki",2018,1514
"13345",210000,"Powiat lubański",2018,1195
"13346",211000,"Powiat lubiński",2018,3314
"13347",212000,"Powiat lwówecki",2018,1131
"13348",213000,"Powiat milicki",2018,1036
"13349",214000,"Powiat oleśnicki",2018,2968
"13350",215000,"Powiat oławski",2018,1924
"13351",216000,"Powiat polkowicki",2018,2196
"13352",217000,"Powiat strzeliński",2018,1229
"13353",218000,"Powiat średzki",2018,2747
"13354",219000,"Powiat świdnicki",2018,5394
"13355",220000,"Powiat trzebnicki",2018,3195
"13356",221000,"Powiat wałbrzyski",2018,1397
"13357",222000,"Powiat wołowski",2018,1581
"13358",223000,"Powiat wrocławski",2018,4500
"13359",224000,"Powiat ząbkowicki",2018,1798
"13360",225000,"Powiat zgorzelecki",2018,3025
"13361",226000,"Powiat złotoryjski",2018,1452
"13362",261000,"Powiat m.Jelenia Góra",2018,2849
"13363",262000,"Powiat m.Legnica",2018,2782
"13364",263000,"Powiat m.Wałbrzych do 2002",2018,NA
"13365",264000,"Powiat m.Wrocław",2018,21160
"13366",265000,"Powiat m.Wałbrzych od 2013",2018,2386
"13367",401000,"Powiat aleksandrowski",2018,1648
"13368",402000,"Powiat brodnicki",2018,1588
"13369",403000,"Powiat bydgoski",2018,3203
"13370",404000,"Powiat chełmiński",2018,1786
"13371",405000,"Powiat golubsko-dobrzyński",2018,1109
"13372",406000,"Powiat grudziądzki",2018,688
"13373",407000,"Powiat inowrocławski",2018,4110
"13374",408000,"Powiat lipnowski",2018,867
"13375",409000,"Powiat mogileński",2018,1039
"13376",410000,"Powiat nakielski",2018,1769
"13377",411000,"Powiat radziejowski",2018,628
"13378",412000,"Powiat rypiński",2018,912
"13379",413000,"Powiat sępoleński",2018,1124
"13380",414000,"Powiat świecki",2018,2702
"13381",415000,"Powiat toruński",2018,2598
"13382",416000,"Powiat tucholski",2018,1292
"13383",417000,"Powiat wąbrzeski",2018,691
"13384",418000,"Powiat włocławski",2018,2358
"13385",419000,"Powiat żniński",2018,1864
"13386",461000,"Powiat m.Bydgoszcz",2018,9354
"13387",462000,"Powiat m.Grudziądz",2018,2092
"13388",463000,"Powiat m.Toruń",2018,9976
"13389",464000,"Powiat m.Włocławek",2018,4724
"13390",601000,"Powiat bialski",2018,1803
"13391",602000,"Powiat biłgorajski",2018,1971
"13392",603000,"Powiat chełmski",2018,1663
"13393",604000,"Powiat hrubieszowski",2018,513
"13394",605000,"Powiat janowski",2018,754
"13395",606000,"Powiat krasnostawski",2018,1394
"13396",607000,"Powiat kraśnicki",2018,1972
"13397",608000,"Powiat lubartowski",2018,1600
"13398",609000,"Powiat lubelski",2018,2839
"13399",610000,"Powiat łęczyński",2018,1485
"13400",611000,"Powiat łukowski",2018,3721
"13401",612000,"Powiat opolski",2018,1126
"13402",613000,"Powiat parczewski",2018,430
"13403",614000,"Powiat puławski",2018,2361
"13404",615000,"Powiat radzyński",2018,1639
"13405",616000,"Powiat rycki",2018,1185
"13406",617000,"Powiat świdnicki",2018,1662
"13407",618000,"Powiat tomaszowski",2018,2612
"13408",619000,"Powiat włodawski",2018,2131
"13409",620000,"Powiat zamojski",2018,2759
"13410",661000,"Powiat m.Biała Podlaska",2018,2551
"13411",662000,"Powiat m.Chełm",2018,1391
"13412",663000,"Powiat m.Lublin",2018,8367
"13413",664000,"Powiat m.Zamość",2018,2752
"13414",801000,"Powiat gorzowski",2018,2159
"13415",802000,"Powiat krośnieński",2018,1473
"13416",803000,"Powiat międzyrzecki",2018,930
"13417",804000,"Powiat nowosolski",2018,1339
"13418",805000,"Powiat słubicki",2018,1700
"13419",806000,"Powiat strzelecko-drezdenecki",2018,1932
"13420",807000,"Powiat sulęciński",2018,761
"13421",808000,"Powiat świebodziński",2018,1456
"13422",809000,"Powiat zielonogórski",2018,2477
"13423",810000,"Powiat żagański",2018,1575
"13424",811000,"Powiat żarski",2018,2752
"13425",812000,"Powiat wschowski",2018,1012
"13426",861000,"Powiat m.Gorzów Wielkopolski",2018,4989
"13427",862000,"Powiat m.Zielona Góra",2018,5518
"13428",1001000,"Powiat bełchatowski",2018,3481
"13429",1002000,"Powiat kutnowski",2018,1605
"13430",1003000,"Powiat łaski",2018,1226
"13431",1004000,"Powiat łęczycki",2018,985
"13432",1005000,"Powiat łowicki",2018,2292
"13433",1006000,"Powiat łódzki wschodni",2018,1590
"13434",1007000,"Powiat opoczyński",2018,3326
"13435",1008000,"Powiat pabianicki",2018,3059
"13436",1009000,"Powiat pajęczański",2018,1377
"13437",1010000,"Powiat piotrkowski",2018,2502
"13438",1011000,"Powiat poddębicki",2018,902
"13439",1012000,"Powiat radomszczański",2018,2725
"13440",1013000,"Powiat rawski",2018,1621
"13441",1014000,"Powiat sieradzki",2018,2851
"13442",1015000,"Powiat skierniewicki",2018,1107
"13443",1016000,"Powiat tomaszowski",2018,2901
"13444",1017000,"Powiat wieluński",2018,1713
"13445",1018000,"Powiat wieruszowski",2018,1111
"13446",1019000,"Powiat zduńskowolski",2018,1361
"13447",1020000,"Powiat zgierski",2018,5520
"13448",1021000,"Powiat brzeziński",2018,887
"13449",1061000,"Powiat m.Łódź",2018,15021
"13450",1062000,"Powiat m.Piotrków Trybunalski",2018,1884
"13451",1063000,"Powiat m.Skierniewice",2018,1814
"13452",1201000,"Powiat bocheński",2018,2555
"13453",1202000,"Powiat brzeski",2018,3150
"13454",1203000,"Powiat chrzanowski",2018,3146
"13455",1204000,"Powiat dąbrowski",2018,1173
"13456",1205000,"Powiat gorlicki",2018,3895
"13457",1206000,"Powiat krakowski",2018,7885
"13458",1207000,"Powiat limanowski",2018,5398
"13459",1208000,"Powiat miechowski",2018,1114
"13460",1209000,"Powiat myślenicki",2018,5762
"13461",1210000,"Powiat nowosądecki",2018,5629
"13462",1211000,"Powiat nowotarski",2018,5455
"13463",1212000,"Powiat olkuski",2018,2936
"13464",1213000,"Powiat oświęcimski",2018,4642
"13465",1214000,"Powiat proszowicki",2018,496
"13466",1215000,"Powiat suski",2018,2031
"13467",1216000,"Powiat tarnowski",2018,5314
"13468",1217000,"Powiat tatrzański",2018,1860
"13469",1218000,"Powiat wadowicki",2018,5656
"13470",1219000,"Powiat wielicki",2018,4967
"13471",1261000,"Powiat m.Kraków",2018,25569
"13472",1262000,"Powiat m.Nowy Sącz",2018,3463
"13473",1263000,"Powiat m.Tarnów",2018,3635
"13474",1401000,"Powiat białobrzeski",2018,555
"13475",1402000,"Powiat ciechanowski",2018,2124
"13476",1403000,"Powiat garwoliński",2018,2943
"13477",1404000,"Powiat gostyniński",2018,805
"13478",1405000,"Powiat grodziski",2018,3815
"13479",1406000,"Powiat grójecki",2018,1754
"13480",1407000,"Powiat kozienicki",2018,1403
"13481",1408000,"Powiat legionowski",2018,2610
"13482",1409000,"Powiat lipski",2018,627
"13483",1410000,"Powiat łosicki",2018,200
"13484",1411000,"Powiat makowski",2018,1084
"13485",1412000,"Powiat miński",2018,3492
"13486",1413000,"Powiat mławski",2018,1319
"13487",1414000,"Powiat nowodworski",2018,1477
"13488",1415000,"Powiat ostrołęcki",2018,1941
"13489",1416000,"Powiat ostrowski",2018,1319
"13490",1417000,"Powiat otwocki",2018,2397
"13491",1418000,"Powiat piaseczyński",2018,7309
"13492",1419000,"Powiat płocki",2018,1966
"13493",1420000,"Powiat płoński",2018,1612
"13494",1421000,"Powiat pruszkowski",2018,5057
"13495",1422000,"Powiat przasnyski",2018,710
"13496",1423000,"Powiat przysuski",2018,821
"13497",1424000,"Powiat pułtuski",2018,1112
"13498",1425000,"Powiat radomski",2018,3755
"13499",1426000,"Powiat siedlecki",2018,1966
"13500",1427000,"Powiat sierpecki",2018,1420
"13501",1428000,"Powiat sochaczewski",2018,1414
"13502",1429000,"Powiat sokołowski",2018,1356
"13503",1430000,"Powiat szydłowiecki",2018,1108
"13504",1432000,"Powiat warszawski zachodni",2018,2461
"13505",1433000,"Powiat węgrowski",2018,1884
"13506",1434000,"Powiat wołomiński",2018,3563
"13507",1435000,"Powiat wyszkowski",2018,1047
"13508",1436000,"Powiat zwoleński",2018,610
"13509",1437000,"Powiat żuromiński",2018,528
"13510",1438000,"Powiat żyrardowski",2018,2040
"13511",1461000,"Powiat m.Ostrołęka",2018,1787
"13512",1462000,"Powiat m.Płock",2018,2605
"13513",1463000,"Powiat m.Radom",2018,3493
"13514",1464000,"Powiat m.Siedlce",2018,2996
"13515",1465000,"Powiat m. st. Warszawa",2018,56974
"13516",1601000,"Powiat brzeski",2018,2513
"13517",1602000,"Powiat głubczycki",2018,1502
"13518",1603000,"Powiat kędzierzyńsko-kozielski",2018,2274
"13519",1604000,"Powiat kluczborski",2018,1588
"13520",1605000,"Powiat krapkowicki",2018,3011
"13521",1606000,"Powiat namysłowski",2018,1174
"13522",1607000,"Powiat nyski",2018,4182
"13523",1608000,"Powiat oleski",2018,1644
"13524",1609000,"Powiat opolski",2018,4049
"13525",1610000,"Powiat prudnicki",2018,1962
"13526",1611000,"Powiat strzelecki",2018,2087
"13527",1661000,"Powiat m.Opole",2018,4791
"13528",1801000,"Powiat bieszczadzki",2018,941
"13529",1802000,"Powiat brzozowski",2018,2736
"13530",1803000,"Powiat dębicki",2018,4882
"13531",1804000,"Powiat jarosławski",2018,4856
"13532",1805000,"Powiat jasielski",2018,3212
"13533",1806000,"Powiat kolbuszowski",2018,1994
"13534",1807000,"Powiat krośnieński",2018,3797
"13535",1808000,"Powiat leżajski",2018,2677
"13536",1809000,"Powiat lubaczowski",2018,1902
"13537",1810000,"Powiat łańcucki",2018,2111
"13538",1811000,"Powiat mielecki",2018,6392
"13539",1812000,"Powiat niżański",2018,1910
"13540",1813000,"Powiat przemyski",2018,2058
"13541",1814000,"Powiat przeworski",2018,2893
"13542",1815000,"Powiat ropczycko-sędziszowski",2018,2513
"13543",1816000,"Powiat rzeszowski",2018,5198
"13544",1817000,"Powiat sanocki",2018,2931
"13545",1818000,"Powiat stalowowolski",2018,3009
"13546",1819000,"Powiat strzyżowski",2018,1151
"13547",1820000,"Powiat tarnobrzeski",2018,1527
"13548",1821000,"Powiat leski",2018,1144
"13549",1861000,"Powiat m.Krosno",2018,2346
"13550",1862000,"Powiat m.Przemyśl",2018,2540
"13551",1863000,"Powiat m.Rzeszów",2018,9531
"13552",1864000,"Powiat m.Tarnobrzeg",2018,2192
"13553",2001000,"Powiat augustowski",2018,1199
"13554",2002000,"Powiat białostocki",2018,3537
"13555",2003000,"Powiat bielski",2018,656
"13556",2004000,"Powiat grajewski",2018,1251
"13557",2005000,"Powiat hajnowski",2018,660
"13558",2006000,"Powiat kolneński",2018,457
"13559",2007000,"Powiat łomżyński",2018,482
"13560",2008000,"Powiat moniecki",2018,903
"13561",2009000,"Powiat sejneński",2018,226
"13562",2010000,"Powiat siemiatycki",2018,945
"13563",2011000,"Powiat sokólski",2018,1647
"13564",2012000,"Powiat suwalski",2018,802
"13565",2013000,"Powiat wysokomazowiecki",2018,943
"13566",2014000,"Powiat zambrowski",2018,750
"13567",2061000,"Powiat m.Białystok",2018,11374
"13568",2062000,"Powiat m.Łomża",2018,2197
"13569",2063000,"Powiat m.Suwałki",2018,2096
"13570",2201000,"Powiat bytowski",2018,2996
"13571",2202000,"Powiat chojnicki",2018,1678
"13572",2203000,"Powiat człuchowski",2018,2069
"13573",2204000,"Powiat gdański",2018,2277
"13574",2205000,"Powiat kartuski",2018,3505
"13575",2206000,"Powiat kościerski",2018,1603
"13576",2207000,"Powiat kwidzyński",2018,1844
"13577",2208000,"Powiat lęborski",2018,1281
"13578",2209000,"Powiat malborski",2018,1468
"13579",2210000,"Powiat nowodworski",2018,1231
"13580",2211000,"Powiat pucki",2018,1831
"13581",2212000,"Powiat słupski",2018,1710
"13582",2213000,"Powiat starogardzki",2018,3141
"13583",2214000,"Powiat tczewski",2018,2968
"13584",2215000,"Powiat wejherowski",2018,4834
"13585",2216000,"Powiat sztumski",2018,549
"13586",2261000,"Powiat m.Gdańsk",2018,9659
"13587",2262000,"Powiat m.Gdynia",2018,6823
"13588",2263000,"Powiat m.Słupsk",2018,1938
"13589",2264000,"Powiat m.Sopot",2018,1478
"13590",2401000,"Powiat będziński",2018,2282
"13591",2402000,"Powiat bielski",2018,5380
"13592",2403000,"Powiat cieszyński",2018,5406
"13593",2404000,"Powiat częstochowski",2018,3683
"13594",2405000,"Powiat gliwicki",2018,4068
"13595",2406000,"Powiat kłobucki",2018,2660
"13596",2407000,"Powiat lubliniecki",2018,2836
"13597",2408000,"Powiat mikołowski",2018,2538
"13598",2409000,"Powiat myszkowski",2018,1320
"13599",2410000,"Powiat pszczyński",2018,4968
"13600",2411000,"Powiat raciborski",2018,3912
"13601",2412000,"Powiat rybnicki",2018,2254
"13602",2413000,"Powiat tarnogórski",2018,4512
"13603",2414000,"Powiat bieruńsko-lędziński",2018,1390
"13604",2415000,"Powiat wodzisławski",2018,3829
"13605",2416000,"Powiat zawierciański",2018,1804
"13606",2417000,"Powiat żywiecki",2018,4571
"13607",2461000,"Powiat m.Bielsko-Biała",2018,5004
"13608",2462000,"Powiat m.Bytom",2018,3539
"13609",2463000,"Powiat m.Chorzów",2018,2389
"13610",2464000,"Powiat m.Częstochowa",2018,6826
"13611",2465000,"Powiat m.Dąbrowa Górnicza",2018,3853
"13612",2466000,"Powiat m.Gliwice",2018,4668
"13613",2467000,"Powiat m.Jastrzębie-Zdrój",2018,2931
"13614",2468000,"Powiat m.Jaworzno",2018,2279
"13615",2469000,"Powiat m.Katowice",2018,11542
"13616",2470000,"Powiat m.Mysłowice",2018,990
"13617",2471000,"Powiat m.Piekary Śląskie",2018,1370
"13618",2472000,"Powiat m.Ruda Śląska",2018,3580
"13619",2473000,"Powiat m.Rybnik",2018,4657
"13620",2474000,"Powiat m.Siemianowice Śląskie",2018,1406
"13621",2475000,"Powiat m.Sosnowiec",2018,3627
"13622",2476000,"Powiat m.Świętochłowice",2018,1184
"13623",2477000,"Powiat m.Tychy",2018,4529
"13624",2478000,"Powiat m.Zabrze",2018,4375
"13625",2479000,"Powiat m.Żory",2018,1543
"13626",2601000,"Powiat buski",2018,1086
"13627",2602000,"Powiat jędrzejowski",2018,1661
"13628",2603000,"Powiat kazimierski",2018,442
"13629",2604000,"Powiat kielecki",2018,3845
"13630",2605000,"Powiat konecki",2018,1276
"13631",2606000,"Powiat opatowski",2018,715
"13632",2607000,"Powiat ostrowiecki",2018,1492
"13633",2608000,"Powiat pińczowski",2018,348
"13634",2609000,"Powiat sandomierski",2018,1208
"13635",2610000,"Powiat skarżyski",2018,869
"13636",2611000,"Powiat starachowicki",2018,1980
"13637",2612000,"Powiat staszowski",2018,1261
"13638",2613000,"Powiat włoszczowski",2018,824
"13639",2661000,"Powiat m.Kielce",2018,5931
"13640",2801000,"Powiat bartoszycki",2018,864
"13641",2802000,"Powiat braniewski",2018,675
"13642",2803000,"Powiat działdowski",2018,1273
"13643",2804000,"Powiat elbląski",2018,1055
"13644",2805000,"Powiat ełcki",2018,2722
"13645",2806000,"Powiat giżycki",2018,1326
"13646",2807000,"Powiat iławski",2018,3324
"13647",2808000,"Powiat kętrzyński",2018,1078
"13648",2809000,"Powiat lidzbarski",2018,556
"13649",2810000,"Powiat mrągowski",2018,1218
"13650",2811000,"Powiat nidzicki",2018,711
"13651",2812000,"Powiat nowomiejski",2018,662
"13652",2813000,"Powiat olecki",2018,779
"13653",2814000,"Powiat olsztyński",2018,2664
"13654",2815000,"Powiat ostródzki",2018,2541
"13655",2816000,"Powiat piski",2018,1021
"13656",2817000,"Powiat szczycieński",2018,2233
"13657",2818000,"Powiat gołdapski",2018,492
"13658",2819000,"Powiat węgorzewski",2018,410
"13659",2861000,"Powiat m.Elbląg",2018,4125
"13660",2862000,"Powiat m.Olsztyn",2018,4530
"13661",3001000,"Powiat chodzieski",2018,922
"13662",3002000,"Powiat czarnkowsko-trzcianecki",2018,2625
"13663",3003000,"Powiat gnieźnieński",2018,3965
"13664",3004000,"Powiat gostyński",2018,2295
"13665",3005000,"Powiat grodziski",2018,874
"13666",3006000,"Powiat jarociński",2018,2073
"13667",3007000,"Powiat kaliski",2018,1560
"13668",3008000,"Powiat kępiński",2018,1702
"13669",3009000,"Powiat kolski",2018,1942
"13670",3010000,"Powiat koniński",2018,3335
"13671",3011000,"Powiat kościański",2018,2759
"13672",3012000,"Powiat krotoszyński",2018,2377
"13673",3013000,"Powiat leszczyński",2018,1346
"13674",3014000,"Powiat międzychodzki",2018,1033
"13675",3015000,"Powiat nowotomyski",2018,2765
"13676",3016000,"Powiat obornicki",2018,933
"13677",3017000,"Powiat ostrowski",2018,4103
"13678",3018000,"Powiat ostrzeszowski",2018,1484
"13679",3019000,"Powiat pilski",2018,4282
"13680",3020000,"Powiat pleszewski",2018,1441
"13681",3021000,"Powiat poznański",2018,11050
