"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_wydatki_bieZace_ogolem_zl"
"26353",2207000,"Powiat kwidzyński",2019,NA
"26354",2208000,"Powiat lęborski",2019,NA
"26355",2209000,"Powiat malborski",2019,NA
"26356",2210000,"Powiat nowodworski",2019,NA
"26357",2211000,"Powiat pucki",2019,NA
"26358",2212000,"Powiat słupski",2019,NA
"26359",2213000,"Powiat starogardzki",2019,NA
"26360",2214000,"Powiat tczewski",2019,NA
"26361",2215000,"Powiat wejherowski",2019,NA
"26362",2216000,"Powiat sztumski",2019,NA
"26363",2401000,"Powiat będziński",2019,NA
"26364",2402000,"Powiat bielski",2019,NA
"26365",2403000,"Powiat cieszyński",2019,NA
"26366",2404000,"Powiat częstochowski",2019,NA
"26367",2405000,"Powiat gliwicki",2019,NA
"26368",2406000,"Powiat kłobucki",2019,NA
"26369",2407000,"Powiat lubliniecki",2019,NA
"26370",2408000,"Powiat mikołowski",2019,NA
"26371",2409000,"Powiat myszkowski",2019,NA
"26372",2410000,"Powiat pszczyński",2019,NA
"26373",2411000,"Powiat raciborski",2019,NA
"26374",2412000,"Powiat rybnicki",2019,NA
"26375",2413000,"Powiat tarnogórski",2019,NA
"26376",2414000,"Powiat bieruńsko-lędziński",2019,NA
"26377",2415000,"Powiat wodzisławski",2019,NA
"26378",2416000,"Powiat zawierciański",2019,NA
"26379",2417000,"Powiat żywiecki",2019,NA
"26380",2601000,"Powiat buski",2019,NA
"26381",2602000,"Powiat jędrzejowski",2019,NA
"26382",2603000,"Powiat kazimierski",2019,NA
"26383",2604000,"Powiat kielecki",2019,NA
"26384",2605000,"Powiat konecki",2019,NA
"26385",2606000,"Powiat opatowski",2019,NA
"26386",2607000,"Powiat ostrowiecki",2019,NA
