"","Kod","Nazwa","rok","POJAZDY_CTAB_samochody_cieZarowe_o_ladownosci_10_ton_i_wiekszej_szt"
"36886",2806000,"Powiat giżycki",2011,NA
"36887",2807000,"Powiat iławski",2011,NA
"36888",2808000,"Powiat kętrzyński",2011,NA
"36889",2809000,"Powiat lidzbarski",2011,NA
"36890",2810000,"Powiat mrągowski",2011,NA
"36891",2811000,"Powiat nidzicki",2011,NA
"36892",2812000,"Powiat nowomiejski",2011,NA
"36893",2813000,"Powiat olecki",2011,NA
"36894",2814000,"Powiat olsztyński",2011,NA
"36895",2815000,"Powiat ostródzki",2011,NA
"36896",2816000,"Powiat piski",2011,NA
"36897",2817000,"Powiat szczycieński",2011,NA
"36898",2818000,"Powiat gołdapski",2011,NA
"36899",2819000,"Powiat węgorzewski",2011,NA
"36900",2861000,"Powiat m.Elbląg",2011,NA
"36901",2862000,"Powiat m.Olsztyn",2011,NA
"36902",3001000,"Powiat chodzieski",2011,NA
"36903",3002000,"Powiat czarnkowsko-trzcianecki",2011,NA
"36904",3003000,"Powiat gnieźnieński",2011,NA
"36905",3004000,"Powiat gostyński",2011,NA
"36906",3005000,"Powiat grodziski",2011,NA
"36907",3006000,"Powiat jarociński",2011,NA
"36908",3007000,"Powiat kaliski",2011,NA
"36909",3008000,"Powiat kępiński",2011,NA
"36910",3009000,"Powiat kolski",2011,NA
"36911",3010000,"Powiat koniński",2011,NA
"36912",3011000,"Powiat kościański",2011,NA
"36913",3012000,"Powiat krotoszyński",2011,NA
"36914",3013000,"Powiat leszczyński",2011,NA
"36915",3014000,"Powiat międzychodzki",2011,NA
"36916",3015000,"Powiat nowotomyski",2011,NA
"36917",3016000,"Powiat obornicki",2011,NA
"36918",3017000,"Powiat ostrowski",2011,NA
"36919",3018000,"Powiat ostrzeszowski",2011,NA
"36920",3019000,"Powiat pilski",2011,NA
"36921",3020000,"Powiat pleszewski",2011,NA
"36922",3021000,"Powiat poznański",2011,NA
"36923",3022000,"Powiat rawicki",2011,NA
"36924",3023000,"Powiat słupecki",2011,NA
"36925",3024000,"Powiat szamotulski",2011,NA
"36926",3025000,"Powiat średzki",2011,NA
"36927",3026000,"Powiat śremski",2011,NA
"36928",3027000,"Powiat turecki",2011,NA
"36929",3028000,"Powiat wągrowiecki",2011,NA
"36930",3029000,"Powiat wolsztyński",2011,NA
"36931",3030000,"Powiat wrzesiński",2011,NA
"36932",3031000,"Powiat złotowski",2011,NA
"36933",3061000,"Powiat m.Kalisz",2011,NA
"36934",3062000,"Powiat m.Konin",2011,NA
"36935",3063000,"Powiat m.Leszno",2011,NA
"36936",3064000,"Powiat m.Poznań",2011,NA
"36937",3201000,"Powiat białogardzki",2011,NA
"36938",3202000,"Powiat choszczeński",2011,NA
"36939",3203000,"Powiat drawski",2011,NA
"36940",3204000,"Powiat goleniowski",2011,NA
"36941",3205000,"Powiat gryficki",2011,NA
"36942",3206000,"Powiat gryfiński",2011,NA
"36943",3207000,"Powiat kamieński",2011,NA
"36944",3208000,"Powiat kołobrzeski",2011,NA
"36945",3209000,"Powiat koszaliński",2011,NA
"36946",3210000,"Powiat myśliborski",2011,NA
"36947",3211000,"Powiat policki",2011,NA
"36948",3212000,"Powiat pyrzycki",2011,NA
"36949",3213000,"Powiat sławieński",2011,NA
"36950",3214000,"Powiat stargardzki",2011,NA
"36951",3215000,"Powiat szczecinecki",2011,NA
"36952",3216000,"Powiat świdwiński",2011,NA
"36953",3217000,"Powiat wałecki",2011,NA
"36954",3218000,"Powiat łobeski",2011,NA
"36955",3261000,"Powiat m.Koszalin",2011,NA
"36956",3262000,"Powiat m.Szczecin",2011,NA
"36957",3263000,"Powiat m.Świnoujście",2011,NA
"36958",201000,"Powiat bolesławiecki",2012,NA
"36959",202000,"Powiat dzierżoniowski",2012,NA
"36960",203000,"Powiat głogowski",2012,NA
"36961",204000,"Powiat górowski",2012,NA
"36962",205000,"Powiat jaworski",2012,NA
"36963",206000,"Powiat jeleniogórski",2012,NA
"36964",207000,"Powiat kamiennogórski",2012,NA
"36965",208000,"Powiat kłodzki",2012,NA
"36966",209000,"Powiat legnicki",2012,NA
"36967",210000,"Powiat lubański",2012,NA
"36968",211000,"Powiat lubiński",2012,NA
"36969",212000,"Powiat lwówecki",2012,NA
"36970",213000,"Powiat milicki",2012,NA
"36971",214000,"Powiat oleśnicki",2012,NA
"36972",215000,"Powiat oławski",2012,NA
"36973",216000,"Powiat polkowicki",2012,NA
"36974",217000,"Powiat strzeliński",2012,NA
"36975",218000,"Powiat średzki",2012,NA
"36976",219000,"Powiat świdnicki",2012,NA
"36977",220000,"Powiat trzebnicki",2012,NA
"36978",221000,"Powiat wałbrzyski",2012,NA
"36979",222000,"Powiat wołowski",2012,NA
"36980",223000,"Powiat wrocławski",2012,NA
"36981",224000,"Powiat ząbkowicki",2012,NA
"36982",225000,"Powiat zgorzelecki",2012,NA
"36983",226000,"Powiat złotoryjski",2012,NA
"36984",261000,"Powiat m.Jelenia Góra",2012,NA
"36985",262000,"Powiat m.Legnica",2012,NA
"36986",263000,"Powiat m.Wałbrzych do 2002",2012,NA
"36987",264000,"Powiat m.Wrocław",2012,NA
"36988",265000,"Powiat m.Wałbrzych od 2013",2012,NA
"36989",401000,"Powiat aleksandrowski",2012,NA
"36990",402000,"Powiat brodnicki",2012,NA
"36991",403000,"Powiat bydgoski",2012,NA
"36992",404000,"Powiat chełmiński",2012,NA
"36993",405000,"Powiat golubsko-dobrzyński",2012,NA
"36994",406000,"Powiat grudziądzki",2012,NA
"36995",407000,"Powiat inowrocławski",2012,NA
"36996",408000,"Powiat lipnowski",2012,NA
"36997",409000,"Powiat mogileński",2012,NA
"36998",410000,"Powiat nakielski",2012,NA
"36999",411000,"Powiat radziejowski",2012,NA
"37000",412000,"Powiat rypiński",2012,NA
"37001",413000,"Powiat sępoleński",2012,NA
"37002",414000,"Powiat świecki",2012,NA
"37003",415000,"Powiat toruński",2012,NA
"37004",416000,"Powiat tucholski",2012,NA
"37005",417000,"Powiat wąbrzeski",2012,NA
"37006",418000,"Powiat włocławski",2012,NA
"37007",419000,"Powiat żniński",2012,NA
"37008",461000,"Powiat m.Bydgoszcz",2012,NA
"37009",462000,"Powiat m.Grudziądz",2012,NA
"37010",463000,"Powiat m.Toruń",2012,NA
"37011",464000,"Powiat m.Włocławek",2012,NA
"37012",601000,"Powiat bialski",2012,NA
"37013",602000,"Powiat biłgorajski",2012,NA
"37014",603000,"Powiat chełmski",2012,NA
"37015",604000,"Powiat hrubieszowski",2012,NA
"37016",605000,"Powiat janowski",2012,NA
"37017",606000,"Powiat krasnostawski",2012,NA
"37018",607000,"Powiat kraśnicki",2012,NA
"37019",608000,"Powiat lubartowski",2012,NA
"37020",609000,"Powiat lubelski",2012,NA
"37021",610000,"Powiat łęczyński",2012,NA
"37022",611000,"Powiat łukowski",2012,NA
"37023",612000,"Powiat opolski",2012,NA
"37024",613000,"Powiat parczewski",2012,NA
"37025",614000,"Powiat puławski",2012,NA
"37026",615000,"Powiat radzyński",2012,NA
"37027",616000,"Powiat rycki",2012,NA
"37028",617000,"Powiat świdnicki",2012,NA
"37029",618000,"Powiat tomaszowski",2012,NA
"37030",619000,"Powiat włodawski",2012,NA
"37031",620000,"Powiat zamojski",2012,NA
"37032",661000,"Powiat m.Biała Podlaska",2012,NA
"37033",662000,"Powiat m.Chełm",2012,NA
"37034",663000,"Powiat m.Lublin",2012,NA
"37035",664000,"Powiat m.Zamość",2012,NA
"37036",801000,"Powiat gorzowski",2012,NA
"37037",802000,"Powiat krośnieński",2012,NA
"37038",803000,"Powiat międzyrzecki",2012,NA
"37039",804000,"Powiat nowosolski",2012,NA
"37040",805000,"Powiat słubicki",2012,NA
"37041",806000,"Powiat strzelecko-drezdenecki",2012,NA
"37042",807000,"Powiat sulęciński",2012,NA
"37043",808000,"Powiat świebodziński",2012,NA
"37044",809000,"Powiat zielonogórski",2012,NA
"37045",810000,"Powiat żagański",2012,NA
"37046",811000,"Powiat żarski",2012,NA
"37047",812000,"Powiat wschowski",2012,NA
"37048",861000,"Powiat m.Gorzów Wielkopolski",2012,NA
"37049",862000,"Powiat m.Zielona Góra",2012,NA
"37050",1001000,"Powiat bełchatowski",2012,NA
"37051",1002000,"Powiat kutnowski",2012,NA
"37052",1003000,"Powiat łaski",2012,NA
"37053",1004000,"Powiat łęczycki",2012,NA
"37054",1005000,"Powiat łowicki",2012,NA
"37055",1006000,"Powiat łódzki wschodni",2012,NA
"37056",1007000,"Powiat opoczyński",2012,NA
"37057",1008000,"Powiat pabianicki",2012,NA
"37058",1009000,"Powiat pajęczański",2012,NA
"37059",1010000,"Powiat piotrkowski",2012,NA
"37060",1011000,"Powiat poddębicki",2012,NA
"37061",1012000,"Powiat radomszczański",2012,NA
"37062",1013000,"Powiat rawski",2012,NA
"37063",1014000,"Powiat sieradzki",2012,NA
"37064",1015000,"Powiat skierniewicki",2012,NA
"37065",1016000,"Powiat tomaszowski",2012,NA
"37066",1017000,"Powiat wieluński",2012,NA
"37067",1018000,"Powiat wieruszowski",2012,NA
"37068",1019000,"Powiat zduńskowolski",2012,NA
"37069",1020000,"Powiat zgierski",2012,NA
"37070",1021000,"Powiat brzeziński",2012,NA
"37071",1061000,"Powiat m.Łódź",2012,NA
"37072",1062000,"Powiat m.Piotrków Trybunalski",2012,NA
"37073",1063000,"Powiat m.Skierniewice",2012,NA
"37074",1201000,"Powiat bocheński",2012,NA
"37075",1202000,"Powiat brzeski",2012,NA
"37076",1203000,"Powiat chrzanowski",2012,NA
"37077",1204000,"Powiat dąbrowski",2012,NA
"37078",1205000,"Powiat gorlicki",2012,NA
"37079",1206000,"Powiat krakowski",2012,NA
"37080",1207000,"Powiat limanowski",2012,NA
"37081",1208000,"Powiat miechowski",2012,NA
"37082",1209000,"Powiat myślenicki",2012,NA
"37083",1210000,"Powiat nowosądecki",2012,NA
"37084",1211000,"Powiat nowotarski",2012,NA
"37085",1212000,"Powiat olkuski",2012,NA
"37086",1213000,"Powiat oświęcimski",2012,NA
"37087",1214000,"Powiat proszowicki",2012,NA
"37088",1215000,"Powiat suski",2012,NA
"37089",1216000,"Powiat tarnowski",2012,NA
"37090",1217000,"Powiat tatrzański",2012,NA
"37091",1218000,"Powiat wadowicki",2012,NA
"37092",1219000,"Powiat wielicki",2012,NA
"37093",1261000,"Powiat m.Kraków",2012,NA
"37094",1262000,"Powiat m.Nowy Sącz",2012,NA
"37095",1263000,"Powiat m.Tarnów",2012,NA
"37096",1401000,"Powiat białobrzeski",2012,NA
"37097",1402000,"Powiat ciechanowski",2012,NA
"37098",1403000,"Powiat garwoliński",2012,NA
"37099",1404000,"Powiat gostyniński",2012,NA
"37100",1405000,"Powiat grodziski",2012,NA
"37101",1406000,"Powiat grójecki",2012,NA
"37102",1407000,"Powiat kozienicki",2012,NA
"37103",1408000,"Powiat legionowski",2012,NA
"37104",1409000,"Powiat lipski",2012,NA
"37105",1410000,"Powiat łosicki",2012,NA
"37106",1411000,"Powiat makowski",2012,NA
"37107",1412000,"Powiat miński",2012,NA
"37108",1413000,"Powiat mławski",2012,NA
"37109",1414000,"Powiat nowodworski",2012,NA
"37110",1415000,"Powiat ostrołęcki",2012,NA
"37111",1416000,"Powiat ostrowski",2012,NA
"37112",1417000,"Powiat otwocki",2012,NA
"37113",1418000,"Powiat piaseczyński",2012,NA
"37114",1419000,"Powiat płocki",2012,NA
"37115",1420000,"Powiat płoński",2012,NA
"37116",1421000,"Powiat pruszkowski",2012,NA
"37117",1422000,"Powiat przasnyski",2012,NA
"37118",1423000,"Powiat przysuski",2012,NA
"37119",1424000,"Powiat pułtuski",2012,NA
"37120",1425000,"Powiat radomski",2012,NA
"37121",1426000,"Powiat siedlecki",2012,NA
"37122",1427000,"Powiat sierpecki",2012,NA
"37123",1428000,"Powiat sochaczewski",2012,NA
"37124",1429000,"Powiat sokołowski",2012,NA
"37125",1430000,"Powiat szydłowiecki",2012,NA
"37126",1432000,"Powiat warszawski zachodni",2012,NA
"37127",1433000,"Powiat węgrowski",2012,NA
"37128",1434000,"Powiat wołomiński",2012,NA
"37129",1435000,"Powiat wyszkowski",2012,NA
"37130",1436000,"Powiat zwoleński",2012,NA
"37131",1437000,"Powiat żuromiński",2012,NA
"37132",1438000,"Powiat żyrardowski",2012,NA
"37133",1461000,"Powiat m.Ostrołęka",2012,NA
"37134",1462000,"Powiat m.Płock",2012,NA
"37135",1463000,"Powiat m.Radom",2012,NA
"37136",1464000,"Powiat m.Siedlce",2012,NA
"37137",1465000,"Powiat m. st. Warszawa",2012,NA
"37138",1601000,"Powiat brzeski",2012,NA
"37139",1602000,"Powiat głubczycki",2012,NA
"37140",1603000,"Powiat kędzierzyńsko-kozielski",2012,NA
"37141",1604000,"Powiat kluczborski",2012,NA
"37142",1605000,"Powiat krapkowicki",2012,NA
"37143",1606000,"Powiat namysłowski",2012,NA
"37144",1607000,"Powiat nyski",2012,NA
"37145",1608000,"Powiat oleski",2012,NA
"37146",1609000,"Powiat opolski",2012,NA
"37147",1610000,"Powiat prudnicki",2012,NA
"37148",1611000,"Powiat strzelecki",2012,NA
"37149",1661000,"Powiat m.Opole",2012,NA
"37150",1801000,"Powiat bieszczadzki",2012,NA
"37151",1802000,"Powiat brzozowski",2012,NA
"37152",1803000,"Powiat dębicki",2012,NA
"37153",1804000,"Powiat jarosławski",2012,NA
"37154",1805000,"Powiat jasielski",2012,NA
"37155",1806000,"Powiat kolbuszowski",2012,NA
"37156",1807000,"Powiat krośnieński",2012,NA
"37157",1808000,"Powiat leżajski",2012,NA
"37158",1809000,"Powiat lubaczowski",2012,NA
"37159",1810000,"Powiat łańcucki",2012,NA
"37160",1811000,"Powiat mielecki",2012,NA
"37161",1812000,"Powiat niżański",2012,NA
"37162",1813000,"Powiat przemyski",2012,NA
"37163",1814000,"Powiat przeworski",2012,NA
"37164",1815000,"Powiat ropczycko-sędziszowski",2012,NA
"37165",1816000,"Powiat rzeszowski",2012,NA
"37166",1817000,"Powiat sanocki",2012,NA
"37167",1818000,"Powiat stalowowolski",2012,NA
"37168",1819000,"Powiat strzyżowski",2012,NA
"37169",1820000,"Powiat tarnobrzeski",2012,NA
"37170",1821000,"Powiat leski",2012,NA
"37171",1861000,"Powiat m.Krosno",2012,NA
"37172",1862000,"Powiat m.Przemyśl",2012,NA
"37173",1863000,"Powiat m.Rzeszów",2012,NA
"37174",1864000,"Powiat m.Tarnobrzeg",2012,NA
"37175",2001000,"Powiat augustowski",2012,NA
"37176",2002000,"Powiat białostocki",2012,NA
"37177",2003000,"Powiat bielski",2012,NA
"37178",2004000,"Powiat grajewski",2012,NA
"37179",2005000,"Powiat hajnowski",2012,NA
"37180",2006000,"Powiat kolneński",2012,NA
"37181",2007000,"Powiat łomżyński",2012,NA
"37182",2008000,"Powiat moniecki",2012,NA
"37183",2009000,"Powiat sejneński",2012,NA
"37184",2010000,"Powiat siemiatycki",2012,NA
"37185",2011000,"Powiat sokólski",2012,NA
"37186",2012000,"Powiat suwalski",2012,NA
"37187",2013000,"Powiat wysokomazowiecki",2012,NA
"37188",2014000,"Powiat zambrowski",2012,NA
"37189",2061000,"Powiat m.Białystok",2012,NA
"37190",2062000,"Powiat m.Łomża",2012,NA
"37191",2063000,"Powiat m.Suwałki",2012,NA
"37192",2201000,"Powiat bytowski",2012,NA
"37193",2202000,"Powiat chojnicki",2012,NA
"37194",2203000,"Powiat człuchowski",2012,NA
"37195",2204000,"Powiat gdański",2012,NA
"37196",2205000,"Powiat kartuski",2012,NA
"37197",2206000,"Powiat kościerski",2012,NA
"37198",2207000,"Powiat kwidzyński",2012,NA
"37199",2208000,"Powiat lęborski",2012,NA
"37200",2209000,"Powiat malborski",2012,NA
"37201",2210000,"Powiat nowodworski",2012,NA
"37202",2211000,"Powiat pucki",2012,NA
"37203",2212000,"Powiat słupski",2012,NA
"37204",2213000,"Powiat starogardzki",2012,NA
"37205",2214000,"Powiat tczewski",2012,NA
"37206",2215000,"Powiat wejherowski",2012,NA
"37207",2216000,"Powiat sztumski",2012,NA
"37208",2261000,"Powiat m.Gdańsk",2012,NA
"37209",2262000,"Powiat m.Gdynia",2012,NA
"37210",2263000,"Powiat m.Słupsk",2012,NA
"37211",2264000,"Powiat m.Sopot",2012,NA
"37212",2401000,"Powiat będziński",2012,NA
"37213",2402000,"Powiat bielski",2012,NA
"37214",2403000,"Powiat cieszyński",2012,NA
"37215",2404000,"Powiat częstochowski",2012,NA
"37216",2405000,"Powiat gliwicki",2012,NA
"37217",2406000,"Powiat kłobucki",2012,NA
"37218",2407000,"Powiat lubliniecki",2012,NA
"37219",2408000,"Powiat mikołowski",2012,NA
"37220",2409000,"Powiat myszkowski",2012,NA
"37221",2410000,"Powiat pszczyński",2012,NA
"37222",2411000,"Powiat raciborski",2012,NA
"37223",2412000,"Powiat rybnicki",2012,NA
"37224",2413000,"Powiat tarnogórski",2012,NA
"37225",2414000,"Powiat bieruńsko-lędziński",2012,NA
"37226",2415000,"Powiat wodzisławski",2012,NA
"37227",2416000,"Powiat zawierciański",2012,NA
"37228",2417000,"Powiat żywiecki",2012,NA
"37229",2461000,"Powiat m.Bielsko-Biała",2012,NA
"37230",2462000,"Powiat m.Bytom",2012,NA
"37231",2463000,"Powiat m.Chorzów",2012,NA
"37232",2464000,"Powiat m.Częstochowa",2012,NA
"37233",2465000,"Powiat m.Dąbrowa Górnicza",2012,NA
"37234",2466000,"Powiat m.Gliwice",2012,NA
"37235",2467000,"Powiat m.Jastrzębie-Zdrój",2012,NA
"37236",2468000,"Powiat m.Jaworzno",2012,NA
"37237",2469000,"Powiat m.Katowice",2012,NA
"37238",2470000,"Powiat m.Mysłowice",2012,NA
"37239",2471000,"Powiat m.Piekary Śląskie",2012,NA
"37240",2472000,"Powiat m.Ruda Śląska",2012,NA
"37241",2473000,"Powiat m.Rybnik",2012,NA
"37242",2474000,"Powiat m.Siemianowice Śląskie",2012,NA
"37243",2475000,"Powiat m.Sosnowiec",2012,NA
"37244",2476000,"Powiat m.Świętochłowice",2012,NA
"37245",2477000,"Powiat m.Tychy",2012,NA
"37246",2478000,"Powiat m.Zabrze",2012,NA
"37247",2479000,"Powiat m.Żory",2012,NA
"37248",2601000,"Powiat buski",2012,NA
"37249",2602000,"Powiat jędrzejowski",2012,NA
"37250",2603000,"Powiat kazimierski",2012,NA
"37251",2604000,"Powiat kielecki",2012,NA
"37252",2605000,"Powiat konecki",2012,NA
"37253",2606000,"Powiat opatowski",2012,NA
"37254",2607000,"Powiat ostrowiecki",2012,NA
"37255",2608000,"Powiat pińczowski",2012,NA
"37256",2609000,"Powiat sandomierski",2012,NA
"37257",2610000,"Powiat skarżyski",2012,NA
"37258",2611000,"Powiat starachowicki",2012,NA
"37259",2612000,"Powiat staszowski",2012,NA
"37260",2613000,"Powiat włoszczowski",2012,NA
"37261",2661000,"Powiat m.Kielce",2012,NA
"37262",2801000,"Powiat bartoszycki",2012,NA
"37263",2802000,"Powiat braniewski",2012,NA
"37264",2803000,"Powiat działdowski",2012,NA
"37265",2804000,"Powiat elbląski",2012,NA
"37266",2805000,"Powiat ełcki",2012,NA
"37267",2806000,"Powiat giżycki",2012,NA
"37268",2807000,"Powiat iławski",2012,NA
"37269",2808000,"Powiat kętrzyński",2012,NA
"37270",2809000,"Powiat lidzbarski",2012,NA
"37271",2810000,"Powiat mrągowski",2012,NA
"37272",2811000,"Powiat nidzicki",2012,NA
"37273",2812000,"Powiat nowomiejski",2012,NA
"37274",2813000,"Powiat olecki",2012,NA
"37275",2814000,"Powiat olsztyński",2012,NA
"37276",2815000,"Powiat ostródzki",2012,NA
"37277",2816000,"Powiat piski",2012,NA
"37278",2817000,"Powiat szczycieński",2012,NA
"37279",2818000,"Powiat gołdapski",2012,NA
"37280",2819000,"Powiat węgorzewski",2012,NA
"37281",2861000,"Powiat m.Elbląg",2012,NA
"37282",2862000,"Powiat m.Olsztyn",2012,NA
"37283",3001000,"Powiat chodzieski",2012,NA
"37284",3002000,"Powiat czarnkowsko-trzcianecki",2012,NA
"37285",3003000,"Powiat gnieźnieński",2012,NA
"37286",3004000,"Powiat gostyński",2012,NA
"37287",3005000,"Powiat grodziski",2012,NA
"37288",3006000,"Powiat jarociński",2012,NA
"37289",3007000,"Powiat kaliski",2012,NA
"37290",3008000,"Powiat kępiński",2012,NA
"37291",3009000,"Powiat kolski",2012,NA
"37292",3010000,"Powiat koniński",2012,NA
"37293",3011000,"Powiat kościański",2012,NA
"37294",3012000,"Powiat krotoszyński",2012,NA
"37295",3013000,"Powiat leszczyński",2012,NA
"37296",3014000,"Powiat międzychodzki",2012,NA
"37297",3015000,"Powiat nowotomyski",2012,NA
"37298",3016000,"Powiat obornicki",2012,NA
"37299",3017000,"Powiat ostrowski",2012,NA
"37300",3018000,"Powiat ostrzeszowski",2012,NA
"37301",3019000,"Powiat pilski",2012,NA
"37302",3020000,"Powiat pleszewski",2012,NA
"37303",3021000,"Powiat poznański",2012,NA
"37304",3022000,"Powiat rawicki",2012,NA
"37305",3023000,"Powiat słupecki",2012,NA
"37306",3024000,"Powiat szamotulski",2012,NA
"37307",3025000,"Powiat średzki",2012,NA
"37308",3026000,"Powiat śremski",2012,NA
"37309",3027000,"Powiat turecki",2012,NA
"37310",3028000,"Powiat wągrowiecki",2012,NA
"37311",3029000,"Powiat wolsztyński",2012,NA
"37312",3030000,"Powiat wrzesiński",2012,NA
"37313",3031000,"Powiat złotowski",2012,NA
"37314",3061000,"Powiat m.Kalisz",2012,NA
"37315",3062000,"Powiat m.Konin",2012,NA
"37316",3063000,"Powiat m.Leszno",2012,NA
"37317",3064000,"Powiat m.Poznań",2012,NA
"37318",3201000,"Powiat białogardzki",2012,NA
"37319",3202000,"Powiat choszczeński",2012,NA
"37320",3203000,"Powiat drawski",2012,NA
"37321",3204000,"Powiat goleniowski",2012,NA
"37322",3205000,"Powiat gryficki",2012,NA
"37323",3206000,"Powiat gryfiński",2012,NA
"37324",3207000,"Powiat kamieński",2012,NA
"37325",3208000,"Powiat kołobrzeski",2012,NA
"37326",3209000,"Powiat koszaliński",2012,NA
"37327",3210000,"Powiat myśliborski",2012,NA
"37328",3211000,"Powiat policki",2012,NA
"37329",3212000,"Powiat pyrzycki",2012,NA
"37330",3213000,"Powiat sławieński",2012,NA
"37331",3214000,"Powiat stargardzki",2012,NA
"37332",3215000,"Powiat szczecinecki",2012,NA
"37333",3216000,"Powiat świdwiński",2012,NA
"37334",3217000,"Powiat wałecki",2012,NA
"37335",3218000,"Powiat łobeski",2012,NA
"37336",3261000,"Powiat m.Koszalin",2012,NA
"37337",3262000,"Powiat m.Szczecin",2012,NA
"37338",3263000,"Powiat m.Świnoujście",2012,NA
"37339",201000,"Powiat bolesławiecki",2013,NA
"37340",202000,"Powiat dzierżoniowski",2013,NA
"37341",203000,"Powiat głogowski",2013,NA
"37342",204000,"Powiat górowski",2013,NA
"37343",205000,"Powiat jaworski",2013,NA
"37344",206000,"Powiat jeleniogórski",2013,NA
"37345",207000,"Powiat kamiennogórski",2013,NA
"37346",208000,"Powiat kłodzki",2013,NA
"37347",209000,"Powiat legnicki",2013,NA
"37348",210000,"Powiat lubański",2013,NA
"37349",211000,"Powiat lubiński",2013,NA
"37350",212000,"Powiat lwówecki",2013,NA
