"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_mieszkania_na_10_tys_ludnosci"
"550",1432000,"Powiat warszawski zachodni",2003,139.1
"551",1433000,"Powiat węgrowski",2003,15
"552",1434000,"Powiat wołomiński",2003,100.3
"553",1435000,"Powiat wyszkowski",2003,45.9
"554",1436000,"Powiat zwoleński",2003,34.6
"555",1437000,"Powiat żuromiński",2003,30.9
"556",1438000,"Powiat żyrardowski",2003,48.6
"557",1461000,"Powiat m.Ostrołęka",2003,44.6
"558",1462000,"Powiat m.Płock",2003,61
"559",1463000,"Powiat m.Radom",2003,33.1
"560",1464000,"Powiat m.Siedlce",2003,25.6
"561",1465000,"Powiat m. st. Warszawa",2003,73.1
"562",1601000,"Powiat brzeski",2003,31
"563",1602000,"Powiat głubczycki",2003,18.1
"564",1603000,"Powiat kędzierzyńsko-kozielski",2003,12.9
"565",1604000,"Powiat kluczborski",2003,8.4
"566",1605000,"Powiat krapkowicki",2003,14.3
"567",1606000,"Powiat namysłowski",2003,28.9
"568",1607000,"Powiat nyski",2003,25.2
"569",1608000,"Powiat oleski",2003,27.9
"570",1609000,"Powiat opolski",2003,40.3
"571",1610000,"Powiat prudnicki",2003,29.6
"572",1611000,"Powiat strzelecki",2003,15.2
"573",1661000,"Powiat m.Opole",2003,38.8
"574",1801000,"Powiat bieszczadzki",2003,10.7
"575",1802000,"Powiat brzozowski",2003,30
"576",1803000,"Powiat dębicki",2003,69.9
"577",1804000,"Powiat jarosławski",2003,37.2
"578",1805000,"Powiat jasielski",2003,71.8
"579",1806000,"Powiat kolbuszowski",2003,33.5
"580",1807000,"Powiat krośnieński",2003,58.4
"581",1808000,"Powiat leżajski",2003,82.4
"582",1809000,"Powiat lubaczowski",2003,39.8
"583",1810000,"Powiat łańcucki",2003,50.5
"584",1811000,"Powiat mielecki",2003,47.4
"585",1812000,"Powiat niżański",2003,33.2
"586",1813000,"Powiat przemyski",2003,33
"587",1814000,"Powiat przeworski",2003,46.4
"588",1815000,"Powiat ropczycko-sędziszowski",2003,30.3
"589",1816000,"Powiat rzeszowski",2003,108.7
"590",1817000,"Powiat sanocki",2003,35.8
"591",1818000,"Powiat stalowowolski",2003,23.2
"592",1819000,"Powiat strzyżowski",2003,80.1
"593",1820000,"Powiat tarnobrzeski",2003,31.8
"594",1821000,"Powiat leski",2003,23.3
"595",1861000,"Powiat m.Krosno",2003,38
"596",1862000,"Powiat m.Przemyśl",2003,16
"597",1863000,"Powiat m.Rzeszów",2003,54.2
"598",1864000,"Powiat m.Tarnobrzeg",2003,37.2
"599",2001000,"Powiat augustowski",2003,39.7
"600",2002000,"Powiat białostocki",2003,52.8
"601",2003000,"Powiat bielski",2003,11.4
"602",2004000,"Powiat grajewski",2003,17.9
"603",2005000,"Powiat hajnowski",2003,34.4
"604",2006000,"Powiat kolneński",2003,14.2
"605",2007000,"Powiat łomżyński",2003,30.6
"606",2008000,"Powiat moniecki",2003,5.2
"607",2009000,"Powiat sejneński",2003,17.5
"608",2010000,"Powiat siemiatycki",2003,14.8
"609",2011000,"Powiat sokólski",2003,23.5
"610",2012000,"Powiat suwalski",2003,31.8
"611",2013000,"Powiat wysokomazowiecki",2003,5.8
"612",2014000,"Powiat zambrowski",2003,10.4
"613",2061000,"Powiat m.Białystok",2003,60.4
"614",2062000,"Powiat m.Łomża",2003,25.4
"615",2063000,"Powiat m.Suwałki",2003,38.8
"616",2201000,"Powiat bytowski",2003,29.5
"617",2202000,"Powiat chojnicki",2003,51.7
"618",2203000,"Powiat człuchowski",2003,16.1
"619",2204000,"Powiat gdański",2003,149
"620",2205000,"Powiat kartuski",2003,93.1
"621",2206000,"Powiat kościerski",2003,90.6
"622",2207000,"Powiat kwidzyński",2003,24.8
"623",2208000,"Powiat lęborski",2003,27.7
"624",2209000,"Powiat malborski",2003,40.1
"625",2210000,"Powiat nowodworski",2003,58.9
"626",2211000,"Powiat pucki",2003,81.2
"627",2212000,"Powiat słupski",2003,34.6
"628",2213000,"Powiat starogardzki",2003,94.4
"629",2214000,"Powiat tczewski",2003,47.9
"630",2215000,"Powiat wejherowski",2003,92.5
"631",2216000,"Powiat sztumski",2003,27.9
"632",2261000,"Powiat m.Gdańsk",2003,64.6
"633",2262000,"Powiat m.Gdynia",2003,62.9
"634",2263000,"Powiat m.Słupsk",2003,26.8
"635",2264000,"Powiat m.Sopot",2003,68.6
"636",2401000,"Powiat będziński",2003,20
"637",2402000,"Powiat bielski",2003,77.5
"638",2403000,"Powiat cieszyński",2003,86.1
"639",2404000,"Powiat częstochowski",2003,57.2
"640",2405000,"Powiat gliwicki",2003,17.3
"641",2406000,"Powiat kłobucki",2003,38.7
"642",2407000,"Powiat lubliniecki",2003,37
"643",2408000,"Powiat mikołowski",2003,40.7
"644",2409000,"Powiat myszkowski",2003,49.2
"645",2410000,"Powiat pszczyński",2003,65.3
"646",2411000,"Powiat raciborski",2003,11.6
"647",2412000,"Powiat rybnicki",2003,37
"648",2413000,"Powiat tarnogórski",2003,27.9
"649",2414000,"Powiat bieruńsko-lędziński",2003,52.7
"650",2415000,"Powiat wodzisławski",2003,31.5
"651",2416000,"Powiat zawierciański",2003,49.6
"652",2417000,"Powiat żywiecki",2003,109.3
"653",2461000,"Powiat m.Bielsko-Biała",2003,49.5
"654",2462000,"Powiat m.Bytom",2003,6.4
"655",2463000,"Powiat m.Chorzów",2003,14.3
"656",2464000,"Powiat m.Częstochowa",2003,36
"657",2465000,"Powiat m.Dąbrowa Górnicza",2003,9.1
"658",2466000,"Powiat m.Gliwice",2003,13.7
"659",2467000,"Powiat m.Jastrzębie-Zdrój",2003,26.5
"660",2468000,"Powiat m.Jaworzno",2003,26.8
"661",2469000,"Powiat m.Katowice",2003,25.7
"662",2470000,"Powiat m.Mysłowice",2003,20.6
"663",2471000,"Powiat m.Piekary Śląskie",2003,7.9
"664",2472000,"Powiat m.Ruda Śląska",2003,1.1
"665",2473000,"Powiat m.Rybnik",2003,17.7
"666",2474000,"Powiat m.Siemianowice Śląskie",2003,6.9
"667",2475000,"Powiat m.Sosnowiec",2003,4.2
"668",2476000,"Powiat m.Świętochłowice",2003,10.2
"669",2477000,"Powiat m.Tychy",2003,17.7
"670",2478000,"Powiat m.Zabrze",2003,4.5
"671",2479000,"Powiat m.Żory",2003,27.1
"672",2601000,"Powiat buski",2003,41.5
"673",2602000,"Powiat jędrzejowski",2003,18.6
"674",2603000,"Powiat kazimierski",2003,5.8
"675",2604000,"Powiat kielecki",2003,84
"676",2605000,"Powiat konecki",2003,37.3
"677",2606000,"Powiat opatowski",2003,19.4
"678",2607000,"Powiat ostrowiecki",2003,24.7
"679",2608000,"Powiat pińczowski",2003,12.6
"680",2609000,"Powiat sandomierski",2003,9.6
"681",2610000,"Powiat skarżyski",2003,22.6
"682",2611000,"Powiat starachowicki",2003,20
"683",2612000,"Powiat staszowski",2003,26.5
"684",2613000,"Powiat włoszczowski",2003,39.5
"685",2661000,"Powiat m.Kielce",2003,34.2
"686",2801000,"Powiat bartoszycki",2003,16.5
"687",2802000,"Powiat braniewski",2003,12.6
"688",2803000,"Powiat działdowski",2003,37.4
"689",2804000,"Powiat elbląski",2003,31.7
"690",2805000,"Powiat ełcki",2003,25.1
"691",2806000,"Powiat giżycki",2003,28.6
"692",2807000,"Powiat iławski",2003,27.7
"693",2808000,"Powiat kętrzyński",2003,23.9
"694",2809000,"Powiat lidzbarski",2003,9
"695",2810000,"Powiat mrągowski",2003,31
"696",2811000,"Powiat nidzicki",2003,20
"697",2812000,"Powiat nowomiejski",2003,37.4
"698",2813000,"Powiat olecki",2003,18.1
"699",2814000,"Powiat olsztyński",2003,60
"700",2815000,"Powiat ostródzki",2003,23
"701",2816000,"Powiat piski",2003,33.5
"702",2817000,"Powiat szczycieński",2003,32.3
"703",2818000,"Powiat gołdapski",2003,39
"704",2819000,"Powiat węgorzewski",2003,37.3
"705",2861000,"Powiat m.Elbląg",2003,36.4
"706",2862000,"Powiat m.Olsztyn",2003,77.4
"707",3001000,"Powiat chodzieski",2003,24.8
"708",3002000,"Powiat czarnkowsko-trzcianecki",2003,17.9
"709",3003000,"Powiat gnieźnieński",2003,21.8
"710",3004000,"Powiat gostyński",2003,9.3
"711",3005000,"Powiat grodziski",2003,25.1
"712",3006000,"Powiat jarociński",2003,28.2
"713",3007000,"Powiat kaliski",2003,39.2
"714",3008000,"Powiat kępiński",2003,39.4
"715",3009000,"Powiat kolski",2003,31.3
"716",3010000,"Powiat koniński",2003,39.8
"717",3011000,"Powiat kościański",2003,27
"718",3012000,"Powiat krotoszyński",2003,36.8
"719",3013000,"Powiat leszczyński",2003,24.3
"720",3014000,"Powiat międzychodzki",2003,42.5
"721",3015000,"Powiat nowotomyski",2003,37.6
"722",3016000,"Powiat obornicki",2003,24.3
"723",3017000,"Powiat ostrowski",2003,25.6
"724",3018000,"Powiat ostrzeszowski",2003,44.7
"725",3019000,"Powiat pilski",2003,28.9
"726",3020000,"Powiat pleszewski",2003,24
"727",3021000,"Powiat poznański",2003,89.1
"728",3022000,"Powiat rawicki",2003,14.2
"729",3023000,"Powiat słupecki",2003,36.1
"730",3024000,"Powiat szamotulski",2003,23.9
"731",3025000,"Powiat średzki",2003,19.5
"732",3026000,"Powiat śremski",2003,26.1
"733",3027000,"Powiat turecki",2003,21.6
"734",3028000,"Powiat wągrowiecki",2003,25
"735",3029000,"Powiat wolsztyński",2003,42.3
"736",3030000,"Powiat wrzesiński",2003,26.3
"737",3031000,"Powiat złotowski",2003,15.6
"738",3061000,"Powiat m.Kalisz",2003,35.4
"739",3062000,"Powiat m.Konin",2003,36.8
"740",3063000,"Powiat m.Leszno",2003,47.6
"741",3064000,"Powiat m.Poznań",2003,53
"742",3201000,"Powiat białogardzki",2003,10.5
"743",3202000,"Powiat choszczeński",2003,4
"744",3203000,"Powiat drawski",2003,7.5
"745",3204000,"Powiat goleniowski",2003,37.8
"746",3205000,"Powiat gryficki",2003,17.9
"747",3206000,"Powiat gryfiński",2003,21.6
"748",3207000,"Powiat kamieński",2003,32.5
"749",3208000,"Powiat kołobrzeski",2003,46.6
"750",3209000,"Powiat koszaliński",2003,22.8
"751",3210000,"Powiat myśliborski",2003,16.4
"752",3211000,"Powiat policki",2003,128.6
"753",3212000,"Powiat pyrzycki",2003,9.5
"754",3213000,"Powiat sławieński",2003,31.7
"755",3214000,"Powiat stargardzki",2003,29.1
"756",3215000,"Powiat szczecinecki",2003,28.9
"757",3216000,"Powiat świdwiński",2003,10.7
"758",3217000,"Powiat wałecki",2003,17.8
"759",3218000,"Powiat łobeski",2003,6.2
"760",3261000,"Powiat m.Koszalin",2003,29
"761",3262000,"Powiat m.Szczecin",2003,44.5
"762",3263000,"Powiat m.Świnoujście",2003,57.1
"763",201000,"Powiat bolesławiecki",2004,18.6
"764",202000,"Powiat dzierżoniowski",2004,11
"765",203000,"Powiat głogowski",2004,26.3
"766",204000,"Powiat górowski",2004,7.6
"767",205000,"Powiat jaworski",2004,9
"768",206000,"Powiat jeleniogórski",2004,28.2
"769",207000,"Powiat kamiennogórski",2004,26.2
"770",208000,"Powiat kłodzki",2004,17.7
"771",209000,"Powiat legnicki",2004,18.1
"772",210000,"Powiat lubański",2004,8.4
"773",211000,"Powiat lubiński",2004,16.3
"774",212000,"Powiat lwówecki",2004,13
"775",213000,"Powiat milicki",2004,13.5
"776",214000,"Powiat oleśnicki",2004,23.3
"777",215000,"Powiat oławski",2004,19.3
"778",216000,"Powiat polkowicki",2004,13.4
"779",217000,"Powiat strzeliński",2004,5.2
"780",218000,"Powiat średzki",2004,26.9
"781",219000,"Powiat świdnicki",2004,8.1
"782",220000,"Powiat trzebnicki",2004,47.4
"783",221000,"Powiat wałbrzyski",2004,9.3
"784",222000,"Powiat wołowski",2004,16.4
"785",223000,"Powiat wrocławski",2004,70.6
"786",224000,"Powiat ząbkowicki",2004,11
"787",225000,"Powiat zgorzelecki",2004,10.3
"788",226000,"Powiat złotoryjski",2004,11.5
"789",261000,"Powiat m.Jelenia Góra",2004,28.5
"790",262000,"Powiat m.Legnica",2004,30.1
"791",263000,"Powiat m.Wałbrzych do 2002",2004,NA
"792",264000,"Powiat m.Wrocław",2004,31.7
"793",265000,"Powiat m.Wałbrzych od 2013",2004,NA
"794",401000,"Powiat aleksandrowski",2004,33.1
"795",402000,"Powiat brodnicki",2004,32.6
"796",403000,"Powiat bydgoski",2004,48.4
"797",404000,"Powiat chełmiński",2004,12.6
"798",405000,"Powiat golubsko-dobrzyński",2004,12.8
"799",406000,"Powiat grudziądzki",2004,21.6
"800",407000,"Powiat inowrocławski",2004,14.9
"801",408000,"Powiat lipnowski",2004,17
"802",409000,"Powiat mogileński",2004,7.9
"803",410000,"Powiat nakielski",2004,18.1
"804",411000,"Powiat radziejowski",2004,6.6
"805",412000,"Powiat rypiński",2004,10.6
"806",413000,"Powiat sępoleński",2004,10.3
"807",414000,"Powiat świecki",2004,10.8
"808",415000,"Powiat toruński",2004,44.6
"809",416000,"Powiat tucholski",2004,22.1
"810",417000,"Powiat wąbrzeski",2004,18.2
"811",418000,"Powiat włocławski",2004,22.2
"812",419000,"Powiat żniński",2004,12.7
"813",461000,"Powiat m.Bydgoszcz",2004,14.6
"814",462000,"Powiat m.Grudziądz",2004,33.3
"815",463000,"Powiat m.Toruń",2004,35.8
"816",464000,"Powiat m.Włocławek",2004,25.5
"817",601000,"Powiat bialski",2004,16.3
"818",602000,"Powiat biłgorajski",2004,11.2
"819",603000,"Powiat chełmski",2004,13.1
"820",604000,"Powiat hrubieszowski",2004,6
"821",605000,"Powiat janowski",2004,6.2
"822",606000,"Powiat krasnostawski",2004,6.6
"823",607000,"Powiat kraśnicki",2004,12.8
"824",608000,"Powiat lubartowski",2004,10.9
"825",609000,"Powiat lubelski",2004,42.5
"826",610000,"Powiat łęczyński",2004,13.6
"827",611000,"Powiat łukowski",2004,18.3
"828",612000,"Powiat opolski",2004,5.5
"829",613000,"Powiat parczewski",2004,25.4
"830",614000,"Powiat puławski",2004,20.3
"831",615000,"Powiat radzyński",2004,17.1
"832",616000,"Powiat rycki",2004,11.3
"833",617000,"Powiat świdnicki",2004,23
"834",618000,"Powiat tomaszowski",2004,5.8
"835",619000,"Powiat włodawski",2004,20.5
"836",620000,"Powiat zamojski",2004,12.3
"837",661000,"Powiat m.Biała Podlaska",2004,36
"838",662000,"Powiat m.Chełm",2004,19.2
"839",663000,"Powiat m.Lublin",2004,30.4
"840",664000,"Powiat m.Zamość",2004,17.7
"841",801000,"Powiat gorzowski",2004,36.6
"842",802000,"Powiat krośnieński",2004,13.1
"843",803000,"Powiat międzyrzecki",2004,14.2
"844",804000,"Powiat nowosolski",2004,14.4
"845",805000,"Powiat słubicki",2004,16.3
"846",806000,"Powiat strzelecko-drezdenecki",2004,28.8
"847",807000,"Powiat sulęciński",2004,22
"848",808000,"Powiat świebodziński",2004,15.3
"849",809000,"Powiat zielonogórski",2004,39.3
"850",810000,"Powiat żagański",2004,14.8
"851",811000,"Powiat żarski",2004,16.2
"852",812000,"Powiat wschowski",2004,23.1
"853",861000,"Powiat m.Gorzów Wielkopolski",2004,43.4
"854",862000,"Powiat m.Zielona Góra",2004,33.7
"855",1001000,"Powiat bełchatowski",2004,31.9
"856",1002000,"Powiat kutnowski",2004,12.1
"857",1003000,"Powiat łaski",2004,24.2
"858",1004000,"Powiat łęczycki",2004,3.1
"859",1005000,"Powiat łowicki",2004,13.4
"860",1006000,"Powiat łódzki wschodni",2004,48.8
"861",1007000,"Powiat opoczyński",2004,21.1
"862",1008000,"Powiat pabianicki",2004,21.4
"863",1009000,"Powiat pajęczański",2004,11.3
"864",1010000,"Powiat piotrkowski",2004,26.8
"865",1011000,"Powiat poddębicki",2004,28.8
"866",1012000,"Powiat radomszczański",2004,19.9
"867",1013000,"Powiat rawski",2004,27.9
"868",1014000,"Powiat sieradzki",2004,6.4
"869",1015000,"Powiat skierniewicki",2004,18.6
"870",1016000,"Powiat tomaszowski",2004,20.1
"871",1017000,"Powiat wieluński",2004,20.1
"872",1018000,"Powiat wieruszowski",2004,24.4
"873",1019000,"Powiat zduńskowolski",2004,19.8
"874",1020000,"Powiat zgierski",2004,26.3
"875",1021000,"Powiat brzeziński",2004,31
"876",1061000,"Powiat m.Łódź",2004,17.8
"877",1062000,"Powiat m.Piotrków Trybunalski",2004,29.4
"878",1063000,"Powiat m.Skierniewice",2004,58.7
"879",1201000,"Powiat bocheński",2004,26.9
"880",1202000,"Powiat brzeski",2004,20
"881",1203000,"Powiat chrzanowski",2004,13.7
"882",1204000,"Powiat dąbrowski",2004,20.8
"883",1205000,"Powiat gorlicki",2004,16.5
"884",1206000,"Powiat krakowski",2004,33
"885",1207000,"Powiat limanowski",2004,17.8
"886",1208000,"Powiat miechowski",2004,3.7
"887",1209000,"Powiat myślenicki",2004,23
"888",1210000,"Powiat nowosądecki",2004,16.9
"889",1211000,"Powiat nowotarski",2004,26.5
"890",1212000,"Powiat olkuski",2004,15
"891",1213000,"Powiat oświęcimski",2004,26.1
"892",1214000,"Powiat proszowicki",2004,12.8
"893",1215000,"Powiat suski",2004,46.1
"894",1216000,"Powiat tarnowski",2004,23.7
"895",1217000,"Powiat tatrzański",2004,39.8
"896",1218000,"Powiat wadowicki",2004,25.9
"897",1219000,"Powiat wielicki",2004,49.3
"898",1261000,"Powiat m.Kraków",2004,59
"899",1262000,"Powiat m.Nowy Sącz",2004,39.8
"900",1263000,"Powiat m.Tarnów",2004,30.1
"901",1401000,"Powiat białobrzeski",2004,16.6
"902",1402000,"Powiat ciechanowski",2004,20.6
"903",1403000,"Powiat garwoliński",2004,34.1
"904",1404000,"Powiat gostyniński",2004,23.6
"905",1405000,"Powiat grodziski",2004,86.4
"906",1406000,"Powiat grójecki",2004,23.3
"907",1407000,"Powiat kozienicki",2004,21.4
"908",1408000,"Powiat legionowski",2004,81
"909",1409000,"Powiat lipski",2004,8.5
"910",1410000,"Powiat łosicki",2004,8.8
"911",1411000,"Powiat makowski",2004,29.7
"912",1412000,"Powiat miński",2004,34.1
"913",1413000,"Powiat mławski",2004,13.3
"914",1414000,"Powiat nowodworski",2004,51.7
"915",1415000,"Powiat ostrołęcki",2004,40.1
"916",1416000,"Powiat ostrowski",2004,18.4
"917",1417000,"Powiat otwocki",2004,71.8
"918",1418000,"Powiat piaseczyński",2004,123.5
"919",1419000,"Powiat płocki",2004,35.4
"920",1420000,"Powiat płoński",2004,17.9
"921",1421000,"Powiat pruszkowski",2004,58.6
"922",1422000,"Powiat przasnyski",2004,21.6
"923",1423000,"Powiat przysuski",2004,7.9
"924",1424000,"Powiat pułtuski",2004,32.9
"925",1425000,"Powiat radomski",2004,20.1
"926",1426000,"Powiat siedlecki",2004,6.7
"927",1427000,"Powiat sierpecki",2004,15.9
"928",1428000,"Powiat sochaczewski",2004,23
"929",1429000,"Powiat sokołowski",2004,16.6
"930",1430000,"Powiat szydłowiecki",2004,21.8
"931",1432000,"Powiat warszawski zachodni",2004,70.9
"932",1433000,"Powiat węgrowski",2004,14.3
"933",1434000,"Powiat wołomiński",2004,55.5
"934",1435000,"Powiat wyszkowski",2004,21
"935",1436000,"Powiat zwoleński",2004,25.9
"936",1437000,"Powiat żuromiński",2004,9.9
"937",1438000,"Powiat żyrardowski",2004,34.9
"938",1461000,"Powiat m.Ostrołęka",2004,17.2
"939",1462000,"Powiat m.Płock",2004,62.8
"940",1463000,"Powiat m.Radom",2004,18.3
"941",1464000,"Powiat m.Siedlce",2004,82.1
"942",1465000,"Powiat m. st. Warszawa",2004,60.9
"943",1601000,"Powiat brzeski",2004,10.4
"944",1602000,"Powiat głubczycki",2004,6.3
"945",1603000,"Powiat kędzierzyńsko-kozielski",2004,12.7
"946",1604000,"Powiat kluczborski",2004,9.2
"947",1605000,"Powiat krapkowicki",2004,11.6
"948",1606000,"Powiat namysłowski",2004,2.5
"949",1607000,"Powiat nyski",2004,7.7
"950",1608000,"Powiat oleski",2004,8.1
"951",1609000,"Powiat opolski",2004,14.4
"952",1610000,"Powiat prudnicki",2004,6.6
"953",1611000,"Powiat strzelecki",2004,5.4
"954",1661000,"Powiat m.Opole",2004,28.6
"955",1801000,"Powiat bieszczadzki",2004,8.1
"956",1802000,"Powiat brzozowski",2004,12.5
"957",1803000,"Powiat dębicki",2004,23.5
"958",1804000,"Powiat jarosławski",2004,20.2
"959",1805000,"Powiat jasielski",2004,11.4
"960",1806000,"Powiat kolbuszowski",2004,8.3
"961",1807000,"Powiat krośnieński",2004,19.9
"962",1808000,"Powiat leżajski",2004,18.4
"963",1809000,"Powiat lubaczowski",2004,7.1
"964",1810000,"Powiat łańcucki",2004,28.1
"965",1811000,"Powiat mielecki",2004,15.1
"966",1812000,"Powiat niżański",2004,29.8
"967",1813000,"Powiat przemyski",2004,17.8
"968",1814000,"Powiat przeworski",2004,20.6
"969",1815000,"Powiat ropczycko-sędziszowski",2004,4.4
"970",1816000,"Powiat rzeszowski",2004,40.5
"971",1817000,"Powiat sanocki",2004,17.2
"972",1818000,"Powiat stalowowolski",2004,33.4
"973",1819000,"Powiat strzyżowski",2004,19.2
"974",1820000,"Powiat tarnobrzeski",2004,12
"975",1821000,"Powiat leski",2004,13.9
"976",1861000,"Powiat m.Krosno",2004,24.2
"977",1862000,"Powiat m.Przemyśl",2004,20
"978",1863000,"Powiat m.Rzeszów",2004,40.6
"979",1864000,"Powiat m.Tarnobrzeg",2004,12.5
"980",2001000,"Powiat augustowski",2004,17.1
"981",2002000,"Powiat białostocki",2004,45.5
"982",2003000,"Powiat bielski",2004,7.4
"983",2004000,"Powiat grajewski",2004,12.4
"984",2005000,"Powiat hajnowski",2004,15.8
"985",2006000,"Powiat kolneński",2004,14.4
"986",2007000,"Powiat łomżyński",2004,22.6
"987",2008000,"Powiat moniecki",2004,10.8
"988",2009000,"Powiat sejneński",2004,27.4
"989",2010000,"Powiat siemiatycki",2004,15.7
"990",2011000,"Powiat sokólski",2004,9.4
"991",2012000,"Powiat suwalski",2004,25.1
"992",2013000,"Powiat wysokomazowiecki",2004,10.3
"993",2014000,"Powiat zambrowski",2004,5.5
"994",2061000,"Powiat m.Białystok",2004,53.8
"995",2062000,"Powiat m.Łomża",2004,26.3
"996",2063000,"Powiat m.Suwałki",2004,17.1
"997",2201000,"Powiat bytowski",2004,17.9
"998",2202000,"Powiat chojnicki",2004,23.7
"999",2203000,"Powiat człuchowski",2004,13
"1000",2204000,"Powiat gdański",2004,86
"1001",2205000,"Powiat kartuski",2004,28
"1002",2206000,"Powiat kościerski",2004,43.5
"1003",2207000,"Powiat kwidzyński",2004,20.9
"1004",2208000,"Powiat lęborski",2004,20
"1005",2209000,"Powiat malborski",2004,27
"1006",2210000,"Powiat nowodworski",2004,62.8
"1007",2211000,"Powiat pucki",2004,59.5
"1008",2212000,"Powiat słupski",2004,35.5
"1009",2213000,"Powiat starogardzki",2004,19.3
"1010",2214000,"Powiat tczewski",2004,42.8
"1011",2215000,"Powiat wejherowski",2004,50.1
"1012",2216000,"Powiat sztumski",2004,11.2
"1013",2261000,"Powiat m.Gdańsk",2004,45.9
"1014",2262000,"Powiat m.Gdynia",2004,40.4
"1015",2263000,"Powiat m.Słupsk",2004,48.3
"1016",2264000,"Powiat m.Sopot",2004,24.3
"1017",2401000,"Powiat będziński",2004,33.8
"1018",2402000,"Powiat bielski",2004,36.8
"1019",2403000,"Powiat cieszyński",2004,53.4
"1020",2404000,"Powiat częstochowski",2004,35.5
"1021",2405000,"Powiat gliwicki",2004,26.9
"1022",2406000,"Powiat kłobucki",2004,28.6
"1023",2407000,"Powiat lubliniecki",2004,30.1
"1024",2408000,"Powiat mikołowski",2004,33.3
