"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_ogolem_zl"
"3525",615000,"Powiat radzyński",2010,50424247.13
"3526",616000,"Powiat rycki",2010,57358939.84
"3527",617000,"Powiat świdnicki",2010,68075896.6
"3528",618000,"Powiat tomaszowski",2010,105969949.86
"3529",619000,"Powiat włodawski",2010,58168916.88
"3530",620000,"Powiat zamojski",2010,53650197.2
"3531",801000,"Powiat gorzowski",2010,71283740.99
"3532",802000,"Powiat krośnieński",2010,58184398.06
"3533",803000,"Powiat międzyrzecki",2010,50250312.76
"3534",804000,"Powiat nowosolski",2010,93184741.5
"3535",805000,"Powiat słubicki",2010,45482763.11
"3536",806000,"Powiat strzelecko-drezdenecki",2010,47582746.83
"3537",807000,"Powiat sulęciński",2010,37844039.43
"3538",808000,"Powiat świebodziński",2010,67468196.67
"3539",809000,"Powiat zielonogórski",2010,73140715.05
"3540",810000,"Powiat żagański",2010,75201315.12
"3541",811000,"Powiat żarski",2010,93961693.64
"3542",812000,"Powiat wschowski",2010,37004552.48
"3543",1001000,"Powiat bełchatowski",2010,111602606.29
"3544",1002000,"Powiat kutnowski",2010,99688435.56
"3545",1003000,"Powiat łaski",2010,41554737.14
"3546",1004000,"Powiat łęczycki",2010,45622314.6
"3547",1005000,"Powiat łowicki",2010,72343201.76
"3548",1006000,"Powiat łódzki wschodni",2010,49625892.29
"3549",1007000,"Powiat opoczyński",2010,63293256.14
"3550",1008000,"Powiat pabianicki",2010,82763628.68
"3551",1009000,"Powiat pajęczański",2010,38101487.56
"3552",1010000,"Powiat piotrkowski",2010,64771354.43
"3553",1011000,"Powiat poddębicki",2010,41315403.79
"3554",1012000,"Powiat radomszczański",2010,157979257.56
"3555",1013000,"Powiat rawski",2010,54245837.31
"3556",1014000,"Powiat sieradzki",2010,114749903.69
"3557",1015000,"Powiat skierniewicki",2010,28297191.98
"3558",1016000,"Powiat tomaszowski",2010,117327042.11
"3559",1017000,"Powiat wieluński",2010,87597590.91
"3560",1018000,"Powiat wieruszowski",2010,53556974.45
"3561",1019000,"Powiat zduńskowolski",2010,90077239.11
"3562",1020000,"Powiat zgierski",2010,121086717.22
"3563",1021000,"Powiat brzeziński",2010,28932212.38
"3564",1201000,"Powiat bocheński",2010,111016519.53
"3565",1202000,"Powiat brzeski",2010,76787648.26
"3566",1203000,"Powiat chrzanowski",2010,96934332.4
"3567",1204000,"Powiat dąbrowski",2010,67755509
"3568",1205000,"Powiat gorlicki",2010,126733955.54
"3569",1206000,"Powiat krakowski",2010,159811550.75
"3570",1207000,"Powiat limanowski",2010,150574168.71
"3571",1208000,"Powiat miechowski",2010,58682637.83
"3572",1209000,"Powiat myślenicki",2010,102721869.14
"3573",1210000,"Powiat nowosądecki",2010,148630708.19
"3574",1211000,"Powiat nowotarski",2010,173176554.6
"3575",1212000,"Powiat olkuski",2010,116103094.5
"3576",1213000,"Powiat oświęcimski",2010,135054576.47
"3577",1214000,"Powiat proszowicki",2010,34621495.29
"3578",1215000,"Powiat suski",2010,75750265
"3579",1216000,"Powiat tarnowski",2010,139549800.14
"3580",1217000,"Powiat tatrzański",2010,87827564.11
"3581",1218000,"Powiat wadowicki",2010,105647357.66
"3582",1219000,"Powiat wielicki",2010,67700378.95
"3583",1401000,"Powiat białobrzeski",2010,31810209.58
"3584",1402000,"Powiat ciechanowski",2010,104321010.83
"3585",1403000,"Powiat garwoliński",2010,96065088.3
"3586",1404000,"Powiat gostyniński",2010,45400664.61
"3587",1405000,"Powiat grodziski",2010,72895252.2
"3588",1406000,"Powiat grójecki",2010,80719232.5
"3589",1407000,"Powiat kozienicki",2010,53915673.46
"3590",1408000,"Powiat legionowski",2010,73987174.47
"3591",1409000,"Powiat lipski",2010,40133141.52
"3592",1410000,"Powiat łosicki",2010,43624413.2
"3593",1411000,"Powiat makowski",2010,42278065.84
"3594",1412000,"Powiat miński",2010,116034503.86
"3595",1413000,"Powiat mławski",2010,66577020.59
"3596",1414000,"Powiat nowodworski",2010,50710270.41
"3597",1415000,"Powiat ostrołęcki",2010,87368295.78
"3598",1416000,"Powiat ostrowski",2010,86340858.27
"3599",1417000,"Powiat otwocki",2010,107194416.5
"3600",1418000,"Powiat piaseczyński",2010,180577963.95
"3601",1419000,"Powiat płocki",2010,100746603.02
"3602",1420000,"Powiat płoński",2010,78356970.04
"3603",1421000,"Powiat pruszkowski",2010,127091932.46
"3604",1422000,"Powiat przasnyski",2010,70375248.76
"3605",1423000,"Powiat przysuski",2010,57171276.83
"3606",1424000,"Powiat pułtuski",2010,56379947.69
"3607",1425000,"Powiat radomski",2010,123907508.93
"3608",1426000,"Powiat siedlecki",2010,52126892.3
"3609",1427000,"Powiat sierpecki",2010,46856917.9
"3610",1428000,"Powiat sochaczewski",2010,77074665.48
"3611",1429000,"Powiat sokołowski",2010,47646979.05
"3612",1430000,"Powiat szydłowiecki",2010,39602354.89
"3613",1431000,"Powiat warszawski",2010,NA
"3614",1432000,"Powiat warszawski zachodni",2010,119620647.44
"3615",1433000,"Powiat węgrowski",2010,64089427.64
"3616",1434000,"Powiat wołomiński",2010,132062066.31
"3617",1435000,"Powiat wyszkowski",2010,68889628.05
"3618",1436000,"Powiat zwoleński",2010,33008327.44
"3619",1437000,"Powiat żuromiński",2010,41722050.15
"3620",1438000,"Powiat żyrardowski",2010,66397611.12
"3621",1601000,"Powiat brzeski",2010,94782487.49
"3622",1602000,"Powiat głubczycki",2010,52119748.04
"3623",1603000,"Powiat kędzierzyńsko-kozielski",2010,83243835.85
"3624",1604000,"Powiat kluczborski",2010,67333310.95
"3625",1605000,"Powiat krapkowicki",2010,34068075.77
"3626",1606000,"Powiat namysłowski",2010,44720721.89
"3627",1607000,"Powiat nyski",2010,124294848.92
"3628",1608000,"Powiat oleski",2010,57768013.15
"3629",1609000,"Powiat opolski",2010,68866874.15
"3630",1610000,"Powiat prudnicki",2010,55912903.67
"3631",1611000,"Powiat strzelecki",2010,64865609.27
"3632",1801000,"Powiat bieszczadzki",2010,30613794.5
"3633",1802000,"Powiat brzozowski",2010,58949531.38
"3634",1803000,"Powiat dębicki",2010,113895159.62
"3635",1804000,"Powiat jarosławski",2010,128148795.89
"3636",1805000,"Powiat jasielski",2010,137665001.63
"3637",1806000,"Powiat kolbuszowski",2010,48704494.55
"3638",1807000,"Powiat krośnieński",2010,77270807.52
"3639",1808000,"Powiat leżajski",2010,81750674.17
"3640",1809000,"Powiat lubaczowski",2010,74798727.42
"3641",1810000,"Powiat łańcucki",2010,79139282.64
"3642",1811000,"Powiat mielecki",2010,134322736.52
"3643",1812000,"Powiat niżański",2010,51840379.38
"3644",1813000,"Powiat przemyski",2010,43746255.67
"3645",1814000,"Powiat przeworski",2010,69245498.17
"3646",1815000,"Powiat ropczycko-sędziszowski",2010,78897623.41
"3647",1816000,"Powiat rzeszowski",2010,112509237.1
"3648",1817000,"Powiat sanocki",2010,76175917.44
"3649",1818000,"Powiat stalowowolski",2010,89711850.2
"3650",1819000,"Powiat strzyżowski",2010,90544659.29
"3651",1820000,"Powiat tarnobrzeski",2010,45426827.3
"3652",1821000,"Powiat leski",2010,31342879.6
"3653",2001000,"Powiat augustowski",2010,67164654.37
"3654",2002000,"Powiat białostocki",2010,110950376.41
"3655",2003000,"Powiat bielski",2010,51217484.22
"3656",2004000,"Powiat grajewski",2010,46160893.36
"3657",2005000,"Powiat hajnowski",2010,38804002.99
"3658",2006000,"Powiat kolneński",2010,28718577.88
"3659",2007000,"Powiat łomżyński",2010,38073895.26
"3660",2008000,"Powiat moniecki",2010,41914637.96
"3661",2009000,"Powiat sejneński",2010,21045902.77
"3662",2010000,"Powiat siemiatycki",2010,39146655.35
"3663",2011000,"Powiat sokólski",2010,65582378.38
"3664",2012000,"Powiat suwalski",2010,25933362.37
"3665",2013000,"Powiat wysokomazowiecki",2010,51251474.98
"3666",2014000,"Powiat zambrowski",2010,44547639.28
"3667",2201000,"Powiat bytowski",2010,89160043.78
"3668",2202000,"Powiat chojnicki",2010,103488112.91
"3669",2203000,"Powiat człuchowski",2010,96847469.14
"3670",2204000,"Powiat gdański",2010,69631924.25
"3671",2205000,"Powiat kartuski",2010,100057383.94
"3672",2206000,"Powiat kościerski",2010,70304197.77
"3673",2207000,"Powiat kwidzyński",2010,77906403.05
"3674",2208000,"Powiat lęborski",2010,65801610.61
"3675",2209000,"Powiat malborski",2010,85198211.24
"3676",2210000,"Powiat nowodworski",2010,43099855.45
"3677",2211000,"Powiat pucki",2010,56818496.71
"3678",2212000,"Powiat słupski",2010,82625826.94
"3679",2213000,"Powiat starogardzki",2010,109585867.79
"3680",2214000,"Powiat tczewski",2010,121953925.38
"3681",2215000,"Powiat wejherowski",2010,136997172.47
"3682",2216000,"Powiat sztumski",2010,43797129.5
"3683",2401000,"Powiat będziński",2010,94296339.61
"3684",2402000,"Powiat bielski",2010,90724953.58
"3685",2403000,"Powiat cieszyński",2010,172687517.79
"3686",2404000,"Powiat częstochowski",2010,96094192.97
"3687",2405000,"Powiat gliwicki",2010,57102206.99
"3688",2406000,"Powiat kłobucki",2010,63651824.04
"3689",2407000,"Powiat lubliniecki",2010,81759387.49
"3690",2408000,"Powiat mikołowski",2010,81786043.67
"3691",2409000,"Powiat myszkowski",2010,69954343.69
"3692",2410000,"Powiat pszczyński",2010,88271226.18
"3693",2411000,"Powiat raciborski",2010,122986741.91
"3694",2412000,"Powiat rybnicki",2010,33447453.49
"3695",2413000,"Powiat tarnogórski",2010,129640014.87
"3696",2414000,"Powiat bieruńsko-lędziński",2010,44938993.26
"3697",2415000,"Powiat wodzisławski",2010,111708069.57
"3698",2416000,"Powiat zawierciański",2010,128899077.46
"3699",2417000,"Powiat żywiecki",2010,152047710.02
"3700",2601000,"Powiat buski",2010,96173538.68
"3701",2602000,"Powiat jędrzejowski",2010,83983150.31
"3702",2603000,"Powiat kazimierski",2010,39294446.92
"3703",2604000,"Powiat kielecki",2010,137370553.93
"3704",2605000,"Powiat konecki",2010,75614221.85
"3705",2606000,"Powiat opatowski",2010,59331948.4
"3706",2607000,"Powiat ostrowiecki",2010,122095792.71
"3707",2608000,"Powiat pińczowski",2010,38941300.36
"3708",2609000,"Powiat sandomierski",2010,85026780.32
"3709",2610000,"Powiat skarżyski",2010,107934979.42
"3710",2611000,"Powiat starachowicki",2010,98335409.9
"3711",2612000,"Powiat staszowski",2010,90039066.68
"3712",2613000,"Powiat włoszczowski",2010,41897974.51
"3713",2801000,"Powiat bartoszycki",2010,66612717.5
"3714",2802000,"Powiat braniewski",2010,44876782.26
"3715",2803000,"Powiat działdowski",2010,54866662.91
"3716",2804000,"Powiat elbląski",2010,57151660.63
"3717",2805000,"Powiat ełcki",2010,114819595.14
"3718",2806000,"Powiat giżycki",2010,70379197.63
"3719",2807000,"Powiat iławski",2010,87644745.48
"3720",2808000,"Powiat kętrzyński",2010,61231539.13
"3721",2809000,"Powiat lidzbarski",2010,59813279.83
"3722",2810000,"Powiat mrągowski",2010,62048779.82
"3723",2811000,"Powiat nidzicki",2010,47331673.47
"3724",2812000,"Powiat nowomiejski",2010,36850358.75
"3725",2813000,"Powiat olecki",2010,58584651.89
"3726",2814000,"Powiat olsztyński",2010,94938518.11
"3727",2815000,"Powiat ostródzki",2010,108298274.49
"3728",2816000,"Powiat piski",2010,66318369.01
"3729",2817000,"Powiat szczycieński",2010,96471558.68
"3730",2818000,"Powiat gołdapski",2010,30657067.9
"3731",2819000,"Powiat węgorzewski",2010,39733919.47
"3732",3001000,"Powiat chodzieski",2010,44072708.66
"3733",3002000,"Powiat czarnkowsko-trzcianecki",2010,82014777.23
"3734",3003000,"Powiat gnieźnieński",2010,126915910.76
"3735",3004000,"Powiat gostyński",2010,77732035.83
"3736",3005000,"Powiat grodziski",2010,34800864.65
"3737",3006000,"Powiat jarociński",2010,69694007.06
"3738",3007000,"Powiat kaliski",2010,43520062.36
"3739",3008000,"Powiat kępiński",2010,41739114.45
"3740",3009000,"Powiat kolski",2010,79152161.69
"3741",3010000,"Powiat koniński",2010,93519238.63
"3742",3011000,"Powiat kościański",2010,67439550.12
"3743",3012000,"Powiat krotoszyński",2010,88461643.85
"3744",3013000,"Powiat leszczyński",2010,33233533.46
"3745",3014000,"Powiat międzychodzki",2010,45257199.07
"3746",3015000,"Powiat nowotomyski",2010,59746275.92
"3747",3016000,"Powiat obornicki",2010,41752730.8
"3748",3017000,"Powiat ostrowski",2010,138614087.31
"3749",3018000,"Powiat ostrzeszowski",2010,68645969.56
"3750",3019000,"Powiat pilski",2010,149073659.41
"3751",3020000,"Powiat pleszewski",2010,77841672.22
"3752",3021000,"Powiat poznański",2010,193905766.18
"3753",3022000,"Powiat rawicki",2010,54846014.45
"3754",3023000,"Powiat słupecki",2010,62694815.42
"3755",3024000,"Powiat szamotulski",2010,74473478.73
"3756",3025000,"Powiat średzki",2010,52068241.22
"3757",3026000,"Powiat śremski",2010,53429611.14
"3758",3027000,"Powiat turecki",2010,78920603.81
"3759",3028000,"Powiat wągrowiecki",2010,67149140.51
"3760",3029000,"Powiat wolsztyński",2010,57778432.64
"3761",3030000,"Powiat wrzesiński",2010,63197135.36
"3762",3031000,"Powiat złotowski",2010,71677633.18
"3763",3201000,"Powiat białogardzki",2010,61796661.73
"3764",3202000,"Powiat choszczeński",2010,56045026.5
"3765",3203000,"Powiat drawski",2010,69754414.06
"3766",3204000,"Powiat goleniowski",2010,74398365.04
"3767",3205000,"Powiat gryficki",2010,82832429.47
"3768",3206000,"Powiat gryfiński",2010,61660150.6
"3769",3207000,"Powiat kamieński",2010,57514120.9
"3770",3208000,"Powiat kołobrzeski",2010,100358082.06
"3771",3209000,"Powiat koszaliński",2010,91588955.52
"3772",3210000,"Powiat myśliborski",2010,74093007.85
"3773",3211000,"Powiat policki",2010,69773895.37
"3774",3212000,"Powiat pyrzycki",2010,37796669.88
"3775",3213000,"Powiat sławieński",2010,57571292.12
"3776",3214000,"Powiat stargardzki",2010,112009517.78
"3777",3215000,"Powiat szczecinecki",2010,107715537.8
"3778",3216000,"Powiat świdwiński",2010,52325997.49
"3779",3217000,"Powiat wałecki",2010,58943105.91
"3780",3218000,"Powiat łobeski",2010,39425727.66
"3781",201000,"Powiat bolesławiecki",2011,69842799.09
"3782",202000,"Powiat dzierżoniowski",2011,88448778.29
"3783",203000,"Powiat głogowski",2011,92071143.86
"3784",204000,"Powiat górowski",2011,60200057.07
"3785",205000,"Powiat jaworski",2011,49892589.27
"3786",206000,"Powiat jeleniogórski",2011,86824306.88
"3787",207000,"Powiat kamiennogórski",2011,45961755.14
"3788",208000,"Powiat kłodzki",2011,171900080.36
"3789",209000,"Powiat legnicki",2011,56010910.39
"3790",210000,"Powiat lubański",2011,81442104.16
"3791",211000,"Powiat lubiński",2011,99172590.97
"3792",212000,"Powiat lwówecki",2011,61554043.75
"3793",213000,"Powiat milicki",2011,67491839.7
"3794",214000,"Powiat oleśnicki",2011,98859487.08
"3795",215000,"Powiat oławski",2011,61930601.8
"3796",216000,"Powiat polkowicki",2011,55055814.96
"3797",217000,"Powiat strzeliński",2011,46569103.64
"3798",218000,"Powiat średzki",2011,41407981.4
"3799",219000,"Powiat świdnicki",2011,226983873.49
"3800",220000,"Powiat trzebnicki",2011,70495018.38
"3801",221000,"Powiat wałbrzyski",2011,130836757.86
"3802",222000,"Powiat wołowski",2011,49446991.05
"3803",223000,"Powiat wrocławski",2011,81534270.34
"3804",224000,"Powiat ząbkowicki",2011,80732286.43
"3805",225000,"Powiat zgorzelecki",2011,86992706.66
"3806",226000,"Powiat złotoryjski",2011,48846349.07
"3807",401000,"Powiat aleksandrowski",2011,48669954.19
"3808",402000,"Powiat brodnicki",2011,70770742.07
"3809",403000,"Powiat bydgoski",2011,61687299.32
"3810",404000,"Powiat chełmiński",2011,62993886.41
"3811",405000,"Powiat golubsko-dobrzyński",2011,36463648.51
"3812",406000,"Powiat grudziądzki",2011,23129003.84
"3813",407000,"Powiat inowrocławski",2011,147820320.08
"3814",408000,"Powiat lipnowski",2011,56625818.73
"3815",409000,"Powiat mogileński",2011,56219798.68
"3816",410000,"Powiat nakielski",2011,82407367.95
"3817",411000,"Powiat radziejowski",2011,51186789.54
"3818",412000,"Powiat rypiński",2011,40661918.98
"3819",413000,"Powiat sępoleński",2011,52865754.71
"3820",414000,"Powiat świecki",2011,84958697.35
"3821",415000,"Powiat toruński",2011,72492804.07
"3822",416000,"Powiat tucholski",2011,63490322.27
"3823",417000,"Powiat wąbrzeski",2011,31174623.74
"3824",418000,"Powiat włocławski",2011,69785463.9
"3825",419000,"Powiat żniński",2011,85776282.33
"3826",601000,"Powiat bialski",2011,82071714.44
"3827",602000,"Powiat biłgorajski",2011,112433712.91
"3828",603000,"Powiat chełmski",2011,75816289.68
"3829",604000,"Powiat hrubieszowski",2011,61385382.71
"3830",605000,"Powiat janowski",2011,40006323.19
"3831",606000,"Powiat krasnostawski",2011,80996211.52
"3832",607000,"Powiat kraśnicki",2011,90596308.19
"3833",608000,"Powiat lubartowski",2011,90178192.11
"3834",609000,"Powiat lubelski",2011,171343078.4
"3835",610000,"Powiat łęczyński",2011,49011700.32
"3836",611000,"Powiat łukowski",2011,108061326.05
"3837",612000,"Powiat opolski",2011,62034313.01
"3838",613000,"Powiat parczewski",2011,35960206.52
"3839",614000,"Powiat puławski",2011,99673401.45
"3840",615000,"Powiat radzyński",2011,45111177.11
"3841",616000,"Powiat rycki",2011,50740912.22
"3842",617000,"Powiat świdnicki",2011,55064558.83
"3843",618000,"Powiat tomaszowski",2011,99713457.03
"3844",619000,"Powiat włodawski",2011,65984676.51
"3845",620000,"Powiat zamojski",2011,73519731.95
"3846",801000,"Powiat gorzowski",2011,62537862.8
"3847",802000,"Powiat krośnieński",2011,74760935.25
"3848",803000,"Powiat międzyrzecki",2011,56790416.32
"3849",804000,"Powiat nowosolski",2011,97128624.75
"3850",805000,"Powiat słubicki",2011,58261436.98
"3851",806000,"Powiat strzelecko-drezdenecki",2011,61640928.31
"3852",807000,"Powiat sulęciński",2011,34659651.36
"3853",808000,"Powiat świebodziński",2011,64662300.84
"3854",809000,"Powiat zielonogórski",2011,69874402.38
"3855",810000,"Powiat żagański",2011,77991879.49
"3856",811000,"Powiat żarski",2011,97725855.6
"3857",812000,"Powiat wschowski",2011,38244070.68
"3858",1001000,"Powiat bełchatowski",2011,111171303.72
"3859",1002000,"Powiat kutnowski",2011,151020758.68
"3860",1003000,"Powiat łaski",2011,41632651.83
"3861",1004000,"Powiat łęczycki",2011,47296560.69
"3862",1005000,"Powiat łowicki",2011,80838912.33
"3863",1006000,"Powiat łódzki wschodni",2011,43319753.59
"3864",1007000,"Powiat opoczyński",2011,62805867.66
"3865",1008000,"Powiat pabianicki",2011,82881547.7
"3866",1009000,"Powiat pajęczański",2011,34758908.56
"3867",1010000,"Powiat piotrkowski",2011,61458152.85
"3868",1011000,"Powiat poddębicki",2011,74917853.14
"3869",1012000,"Powiat radomszczański",2011,101147694.22
"3870",1013000,"Powiat rawski",2011,48512860.27
"3871",1014000,"Powiat sieradzki",2011,108617123.18
"3872",1015000,"Powiat skierniewicki",2011,25640032.78
"3873",1016000,"Powiat tomaszowski",2011,123618395.97
"3874",1017000,"Powiat wieluński",2011,98508179.06
"3875",1018000,"Powiat wieruszowski",2011,33434668.21
"3876",1019000,"Powiat zduńskowolski",2011,82693878.17
"3877",1020000,"Powiat zgierski",2011,113969696.05
"3878",1021000,"Powiat brzeziński",2011,28873540.93
"3879",1201000,"Powiat bocheński",2011,103556721.92
"3880",1202000,"Powiat brzeski",2011,80533306.51
"3881",1203000,"Powiat chrzanowski",2011,92107716.64
"3882",1204000,"Powiat dąbrowski",2011,55127855.97
