"","Kod","Nazwa","rok","SCIEZKI_ROWEROWE_CTAB_scieZki_rowerowe_na_10_tys_km2_km"
"5482",2471000,"Powiat m.Piekary Śląskie",2016,775.4
"5483",2472000,"Powiat m.Ruda Śląska",2016,2959
"5484",2473000,"Powiat m.Rybnik",2016,1065
"5485",2474000,"Powiat m.Siemianowice Śląskie",2016,862.7
"5486",2475000,"Powiat m.Sosnowiec",2016,2251.3
"5487",2476000,"Powiat m.Świętochłowice",2016,14800.9
"5488",2477000,"Powiat m.Tychy",2016,5622.8
"5489",2478000,"Powiat m.Zabrze",2016,2935.3
"5490",2479000,"Powiat m.Żory",2016,2351.5
"5491",2601000,"Powiat buski",2016,101.2
"5492",2602000,"Powiat jędrzejowski",2016,137.6
"5493",2603000,"Powiat kazimierski",2016,18.9
"5494",2604000,"Powiat kielecki",2016,162.5
"5495",2605000,"Powiat konecki",2016,218.5
"5496",2606000,"Powiat opatowski",2016,130.6
"5497",2607000,"Powiat ostrowiecki",2016,630.7
"5498",2609000,"Powiat sandomierski",2016,230.8
"5499",2610000,"Powiat skarżyski",2016,88.5
"5500",2611000,"Powiat starachowicki",2016,89.8
"5501",2612000,"Powiat staszowski",2016,109.2
"5502",2613000,"Powiat włoszczowski",2016,79.3
"5503",2661000,"Powiat m.Kielce",2016,4468.8
"5504",2801000,"Powiat bartoszycki",2016,165.2
"5505",2802000,"Powiat braniewski",2016,40.8
"5506",2803000,"Powiat działdowski",2016,159.3
"5507",2804000,"Powiat elbląski",2016,167.4
"5508",2805000,"Powiat ełcki",2016,152.8
"5509",2806000,"Powiat giżycki",2016,127.7
"5510",2807000,"Powiat iławski",2016,386.2
"5511",2808000,"Powiat kętrzyński",2016,357.8
"5512",2809000,"Powiat lidzbarski",2016,558.9
"5513",2810000,"Powiat mrągowski",2016,122
"5514",2811000,"Powiat nidzicki",2016,163.4
"5515",2812000,"Powiat nowomiejski",2016,198.9
"5516",2813000,"Powiat olecki",2016,58.4
"5517",2814000,"Powiat olsztyński",2016,39.5
"5518",2815000,"Powiat ostródzki",2016,50.4
"5519",2816000,"Powiat piski",2016,94.1
"5520",2817000,"Powiat szczycieński",2016,78.6
"5521",2818000,"Powiat gołdapski",2016,266.9
"5522",2819000,"Powiat węgorzewski",2016,354.9
"5523",2861000,"Powiat m.Elbląg",2016,5249.3
"5524",2862000,"Powiat m.Olsztyn",2016,8604.1
"5525",3001000,"Powiat chodzieski",2016,480.2
"5526",3002000,"Powiat czarnkowsko-trzcianecki",2016,207.6
"5527",3003000,"Powiat gnieźnieński",2016,213.5
"5528",3004000,"Powiat gostyński",2016,502.3
"5529",3005000,"Powiat grodziski",2016,641.9
"5530",3006000,"Powiat jarociński",2016,361
"5531",3007000,"Powiat kaliski",2016,28.4
"5532",3008000,"Powiat kępiński",2016,514.6
"5533",3009000,"Powiat kolski",2016,183
"5534",3010000,"Powiat koniński",2016,268.6
"5535",3011000,"Powiat kościański",2016,798.7
"5536",3012000,"Powiat krotoszyński",2016,232.6
"5537",3013000,"Powiat leszczyński",2016,776.9
"5538",3014000,"Powiat międzychodzki",2016,93.7
"5539",3015000,"Powiat nowotomyski",2016,498.2
"5540",3016000,"Powiat obornicki",2016,381.1
"5541",3017000,"Powiat ostrowski",2016,593.9
"5542",3018000,"Powiat ostrzeszowski",2016,297.7
"5543",3019000,"Powiat pilski",2016,380.9
"5544",3020000,"Powiat pleszewski",2016,288.9
"5545",3021000,"Powiat poznański",2016,778.5
"5546",3022000,"Powiat rawicki",2016,260.2
"5547",3023000,"Powiat słupecki",2016,132.5
"5548",3024000,"Powiat szamotulski",2016,419
"5549",3025000,"Powiat średzki",2016,270.9
"5550",3026000,"Powiat śremski",2016,412.8
"5551",3027000,"Powiat turecki",2016,172.1
"5552",3028000,"Powiat wągrowiecki",2016,316.5
"5553",3029000,"Powiat wolsztyński",2016,641.4
"5554",3030000,"Powiat wrzesiński",2016,227.4
"5555",3031000,"Powiat złotowski",2016,155.4
"5556",3061000,"Powiat m.Kalisz",2016,5546
"5557",3062000,"Powiat m.Konin",2016,4063.3
"5558",3063000,"Powiat m.Leszno",2016,15034.5
"5559",3064000,"Powiat m.Poznań",2016,5994.4
"5560",3201000,"Powiat białogardzki",2016,256.7
"5561",3202000,"Powiat choszczeński",2016,33.1
"5562",3203000,"Powiat drawski",2016,18.7
"5563",3204000,"Powiat goleniowski",2016,188.8
"5564",3205000,"Powiat gryficki",2016,261.5
"5565",3206000,"Powiat gryfiński",2016,111.3
"5566",3207000,"Powiat kamieński",2016,538.1
"5567",3208000,"Powiat kołobrzeski",2016,811.4
"5568",3209000,"Powiat koszaliński",2016,281.2
"5569",3210000,"Powiat myśliborski",2016,120.1
"5570",3211000,"Powiat policki",2016,972.4
"5571",3212000,"Powiat pyrzycki",2016,174.9
"5572",3213000,"Powiat sławieński",2016,290.5
"5573",3214000,"Powiat stargardzki",2016,355.9
"5574",3215000,"Powiat szczecinecki",2016,152.4
"5575",3216000,"Powiat świdwiński",2016,299.2
"5576",3217000,"Powiat wałecki",2016,96.1
"5577",3218000,"Powiat łobeski",2016,9.4
"5578",3261000,"Powiat m.Koszalin",2016,6538.5
"5579",3262000,"Powiat m.Szczecin",2016,3995.9
"5580",3263000,"Powiat m.Świnoujście",2016,1602.2
"5581",201000,"Powiat bolesławiecki",2017,316.1
"5582",202000,"Powiat dzierżoniowski",2017,1070
"5583",203000,"Powiat głogowski",2017,415.1
"5584",204000,"Powiat górowski",2017,43.3
"5585",205000,"Powiat jaworski",2017,70.5
"5586",208000,"Powiat kłodzki",2017,130.8
"5587",209000,"Powiat legnicki",2017,67.2
"5588",211000,"Powiat lubiński",2017,580.4
"5589",212000,"Powiat lwówecki",2017,114.1
"5590",213000,"Powiat milicki",2017,124.5
"5591",214000,"Powiat oleśnicki",2017,196.3
"5592",215000,"Powiat oławski",2017,286.2
"5593",216000,"Powiat polkowicki",2017,197.6
"5594",217000,"Powiat strzeliński",2017,54.7
"5595",218000,"Powiat średzki",2017,262.7
"5596",219000,"Powiat świdnicki",2017,372.4
"5597",220000,"Powiat trzebnicki",2017,41
"5598",221000,"Powiat wałbrzyski",2017,165
"5599",222000,"Powiat wołowski",2017,411.9
"5600",223000,"Powiat wrocławski",2017,314
"5601",224000,"Powiat ząbkowicki",2017,0
"5602",225000,"Powiat zgorzelecki",2017,273.1
"5603",226000,"Powiat złotoryjski",2017,0
"5604",261000,"Powiat m.Jelenia Góra",2017,3982.8
"5605",262000,"Powiat m.Legnica",2017,5880.3
"5606",264000,"Powiat m.Wrocław",2017,8534.3
"5607",265000,"Powiat m.Wałbrzych od 2013",2017,2916.2
"5608",401000,"Powiat aleksandrowski",2017,630
"5609",402000,"Powiat brodnicki",2017,178.9
"5610",403000,"Powiat bydgoski",2017,1088.9
"5611",404000,"Powiat chełmiński",2017,586.4
"5612",405000,"Powiat golubsko-dobrzyński",2017,460.1
"5613",406000,"Powiat grudziądzki",2017,277.6
"5614",407000,"Powiat inowrocławski",2017,460.3
"5615",408000,"Powiat lipnowski",2017,4.9
"5616",409000,"Powiat mogileński",2017,118.5
"5617",410000,"Powiat nakielski",2017,158.9
"5618",411000,"Powiat radziejowski",2017,205.9
"5619",412000,"Powiat rypiński",2017,59.7
"5620",413000,"Powiat sępoleński",2017,370.4
"5621",414000,"Powiat świecki",2017,297.1
"5622",415000,"Powiat toruński",2017,872.9
"5623",416000,"Powiat tucholski",2017,292.9
"5624",417000,"Powiat wąbrzeski",2017,448.3
"5625",418000,"Powiat włocławski",2017,167.6
"5626",419000,"Powiat żniński",2017,109.7
"5627",461000,"Powiat m.Bydgoszcz",2017,4830.1
"5628",462000,"Powiat m.Grudziądz",2017,9366.3
"5629",463000,"Powiat m.Toruń",2017,9505.7
"5630",464000,"Powiat m.Włocławek",2017,6985.3
"5631",601000,"Powiat bialski",2017,140.1
"5632",602000,"Powiat biłgorajski",2017,289.7
"5633",603000,"Powiat chełmski",2017,120.4
"5634",604000,"Powiat hrubieszowski",2017,116.7
"5635",605000,"Powiat janowski",2017,101.7
"5636",606000,"Powiat krasnostawski",2017,51.4
"5637",607000,"Powiat kraśnicki",2017,129.3
"5638",608000,"Powiat lubartowski",2017,244.4
"5639",609000,"Powiat lubelski",2017,159.6
"5640",610000,"Powiat łęczyński",2017,380.1
"5641",611000,"Powiat łukowski",2017,411
"5642",612000,"Powiat opolski",2017,69.1
"5643",613000,"Powiat parczewski",2017,18.9
"5644",614000,"Powiat puławski",2017,142.4
"5645",615000,"Powiat radzyński",2017,93.3
"5646",616000,"Powiat rycki",2017,255.5
"5647",617000,"Powiat świdnicki",2017,397.1
"5648",618000,"Powiat tomaszowski",2017,351.9
"5649",619000,"Powiat włodawski",2017,346.2
"5650",620000,"Powiat zamojski",2017,111.2
"5651",661000,"Powiat m.Biała Podlaska",2017,2125.5
"5652",662000,"Powiat m.Chełm",2017,4506.8
"5653",663000,"Powiat m.Lublin",2017,9832.5
"5654",664000,"Powiat m.Zamość",2017,12821.4
"5655",801000,"Powiat gorzowski",2017,507.3
"5656",802000,"Powiat krośnieński",2017,280.3
"5657",803000,"Powiat międzyrzecki",2017,177.3
"5658",804000,"Powiat nowosolski",2017,1012
"5659",805000,"Powiat słubicki",2017,291.2
"5660",806000,"Powiat strzelecko-drezdenecki",2017,226.8
"5661",807000,"Powiat sulęciński",2017,290.4
"5662",808000,"Powiat świebodziński",2017,386.5
"5663",809000,"Powiat zielonogórski",2017,400.8
"5664",810000,"Powiat żagański",2017,171.4
"5665",811000,"Powiat żarski",2017,395.6
"5666",812000,"Powiat wschowski",2017,80.1
"5667",861000,"Powiat m.Gorzów Wielkopolski",2017,5389.6
"5668",862000,"Powiat m.Zielona Góra",2017,2367.8
"5669",1001000,"Powiat bełchatowski",2017,1371.4
"5670",1002000,"Powiat kutnowski",2017,201.8
"5671",1003000,"Powiat łaski",2017,252.3
"5672",1004000,"Powiat łęczycki",2017,18.1
"5673",1005000,"Powiat łowicki",2017,59.7
"5674",1006000,"Powiat łódzki wschodni",2017,650.3
"5675",1007000,"Powiat opoczyński",2017,99
"5676",1008000,"Powiat pabianicki",2017,451.1
"5677",1009000,"Powiat pajęczański",2017,457.8
"5678",1010000,"Powiat piotrkowski",2017,62.3
"5679",1011000,"Powiat poddębicki",2017,229.2
"5680",1012000,"Powiat radomszczański",2017,79
"5681",1013000,"Powiat rawski",2017,86.7
"5682",1014000,"Powiat sieradzki",2017,167
"5683",1015000,"Powiat skierniewicki",2017,366.3
"5684",1016000,"Powiat tomaszowski",2017,401.1
"5685",1017000,"Powiat wieluński",2017,265.5
"5686",1018000,"Powiat wieruszowski",2017,258.2
"5687",1019000,"Powiat zduńskowolski",2017,1248.5
"5688",1020000,"Powiat zgierski",2017,252.6
"5689",1021000,"Powiat brzeziński",2017,47.4
"5690",1061000,"Powiat m.Łódź",2017,5285.6
"5691",1062000,"Powiat m.Piotrków Trybunalski",2017,3524.7
"5692",1063000,"Powiat m.Skierniewice",2017,7485.5
"5693",1201000,"Powiat bocheński",2017,180.4
"5694",1202000,"Powiat brzeski",2017,59.3
"5695",1203000,"Powiat chrzanowski",2017,254
"5696",1204000,"Powiat dąbrowski",2017,94.3
"5697",1205000,"Powiat gorlicki",2017,112.8
"5698",1206000,"Powiat krakowski",2017,17.9
"5699",1208000,"Powiat miechowski",2017,7.4
"5700",1209000,"Powiat myślenicki",2017,66.9
"5701",1210000,"Powiat nowosądecki",2017,89
"5702",1211000,"Powiat nowotarski",2017,260.3
"5703",1212000,"Powiat olkuski",2017,25.9
"5704",1213000,"Powiat oświęcimski",2017,577
"5705",1214000,"Powiat proszowicki",2017,4.8
"5706",1215000,"Powiat suski",2017,64.2
"5707",1216000,"Powiat tarnowski",2017,316
"5708",1217000,"Powiat tatrzański",2017,55.1
"5709",1218000,"Powiat wadowicki",2017,27.9
"5710",1219000,"Powiat wielicki",2017,228.8
"5711",1261000,"Powiat m.Kraków",2017,6746.2
"5712",1262000,"Powiat m.Nowy Sącz",2017,3577.6
"5713",1263000,"Powiat m.Tarnów",2017,9256.7
"5714",1401000,"Powiat białobrzeski",2017,109.5
"5715",1402000,"Powiat ciechanowski",2017,306.7
"5716",1403000,"Powiat garwoliński",2017,59.2
"5717",1404000,"Powiat gostyniński",2017,265.1
"5718",1405000,"Powiat grodziski",2017,463.2
"5719",1406000,"Powiat grójecki",2017,236.6
"5720",1407000,"Powiat kozienicki",2017,149.5
"5721",1408000,"Powiat legionowski",2017,934.1
"5722",1409000,"Powiat lipski",2017,32.4
"5723",1410000,"Powiat łosicki",2017,54.4
"5724",1411000,"Powiat makowski",2017,16.9
"5725",1412000,"Powiat miński",2017,138.3
"5726",1413000,"Powiat mławski",2017,164.2
"5727",1414000,"Powiat nowodworski",2017,587.2
"5728",1415000,"Powiat ostrołęcki",2017,388.4
"5729",1416000,"Powiat ostrowski",2017,55
"5730",1417000,"Powiat otwocki",2017,828
"5731",1418000,"Powiat piaseczyński",2017,579.7
"5732",1419000,"Powiat płocki",2017,236.6
"5733",1420000,"Powiat płoński",2017,152.9
"5734",1421000,"Powiat pruszkowski",2017,1749.9
"5735",1422000,"Powiat przasnyski",2017,472.7
"5736",1423000,"Powiat przysuski",2017,101.1
"5737",1424000,"Powiat pułtuski",2017,13.3
"5738",1425000,"Powiat radomski",2017,58.8
"5739",1426000,"Powiat siedlecki",2017,86.7
"5740",1427000,"Powiat sierpecki",2017,46.9
"5741",1428000,"Powiat sochaczewski",2017,349.8
"5742",1429000,"Powiat sokołowski",2017,79.6
"5743",1430000,"Powiat szydłowiecki",2017,84.1
"5744",1432000,"Powiat warszawski zachodni",2017,721.3
"5745",1433000,"Powiat węgrowski",2017,175.3
"5746",1434000,"Powiat wołomiński",2017,603
"5747",1435000,"Powiat wyszkowski",2017,612.7
"5748",1436000,"Powiat zwoleński",2017,95.9
"5749",1437000,"Powiat żuromiński",2017,133.9
"5750",1438000,"Powiat żyrardowski",2017,465.7
"5751",1461000,"Powiat m.Ostrołęka",2017,6287.1
"5752",1462000,"Powiat m.Płock",2017,5168.1
"5753",1463000,"Powiat m.Radom",2017,4642.2
"5754",1464000,"Powiat m.Siedlce",2017,11425
"5755",1465000,"Powiat m. st. Warszawa",2017,10395.6
"5756",1601000,"Powiat brzeski",2017,60.5
"5757",1602000,"Powiat głubczycki",2017,31.2
"5758",1603000,"Powiat kędzierzyńsko-kozielski",2017,473.5
"5759",1604000,"Powiat kluczborski",2017,61
"5760",1605000,"Powiat krapkowicki",2017,559.1
"5761",1606000,"Powiat namysłowski",2017,76.2
"5762",1607000,"Powiat nyski",2017,513.9
"5763",1608000,"Powiat oleski",2017,245.5
"5764",1609000,"Powiat opolski",2017,322
"5765",1610000,"Powiat prudnicki",2017,355.2
"5766",1611000,"Powiat strzelecki",2017,352
"5767",1661000,"Powiat m.Opole",2017,5051
"5768",1802000,"Powiat brzozowski",2017,148.3
"5769",1803000,"Powiat dębicki",2017,207.1
"5770",1804000,"Powiat jarosławski",2017,182.8
"5771",1805000,"Powiat jasielski",2017,1.2
"5772",1806000,"Powiat kolbuszowski",2017,103.5
"5773",1807000,"Powiat krośnieński",2017,0
"5774",1808000,"Powiat leżajski",2017,311.8
"5775",1809000,"Powiat lubaczowski",2017,233.1
"5776",1810000,"Powiat łańcucki",2017,121.7
"5777",1811000,"Powiat mielecki",2017,917.7
"5778",1812000,"Powiat niżański",2017,728.1
"5779",1813000,"Powiat przemyski",2017,33.9
"5780",1815000,"Powiat ropczycko-sędziszowski",2017,109.4
"5781",1816000,"Powiat rzeszowski",2017,184.7
"5782",1818000,"Powiat stalowowolski",2017,997.9
"5783",1819000,"Powiat strzyżowski",2017,31.8
"5784",1820000,"Powiat tarnobrzeski",2017,44.1
"5785",1821000,"Powiat leski",2017,2.4
"5786",1861000,"Powiat m.Krosno",2017,4046
"5787",1862000,"Powiat m.Przemyśl",2017,8230.5
"5788",1863000,"Powiat m.Rzeszów",2017,12540.5
"5789",1864000,"Powiat m.Tarnobrzeg",2017,2669.8
"5790",2001000,"Powiat augustowski",2017,483.9
"5791",2002000,"Powiat białostocki",2017,203.9
"5792",2003000,"Powiat bielski",2017,209.4
"5793",2004000,"Powiat grajewski",2017,67.2
"5794",2005000,"Powiat hajnowski",2017,197.7
"5795",2006000,"Powiat kolneński",2017,45.7
"5796",2007000,"Powiat łomżyński",2017,30.3
"5797",2008000,"Powiat moniecki",2017,0
"5798",2009000,"Powiat sejneński",2017,188.3
"5799",2010000,"Powiat siemiatycki",2017,145.9
"5800",2011000,"Powiat sokólski",2017,31.6
"5801",2012000,"Powiat suwalski",2017,133.1
"5802",2013000,"Powiat wysokomazowiecki",2017,93.1
"5803",2014000,"Powiat zambrowski",2017,193.7
"5804",2061000,"Powiat m.Białystok",2017,11524.5
"5805",2062000,"Powiat m.Łomża",2017,9917.4
"5806",2063000,"Powiat m.Suwałki",2017,9586.3
"5807",2201000,"Powiat bytowski",2017,194.8
"5808",2202000,"Powiat chojnicki",2017,1114.9
"5809",2203000,"Powiat człuchowski",2017,206.3
"5810",2204000,"Powiat gdański",2017,786.1
"5811",2205000,"Powiat kartuski",2017,469.4
"5812",2206000,"Powiat kościerski",2017,211
"5813",2207000,"Powiat kwidzyński",2017,403.7
"5814",2208000,"Powiat lęborski",2017,488.7
"5815",2209000,"Powiat malborski",2017,924.7
"5816",2210000,"Powiat nowodworski",2017,96.8
"5817",2211000,"Powiat pucki",2017,2218
"5818",2212000,"Powiat słupski",2017,300.7
"5819",2213000,"Powiat starogardzki",2017,369.4
"5820",2214000,"Powiat tczewski",2017,513.5
"5821",2215000,"Powiat wejherowski",2017,547.8
"5822",2216000,"Powiat sztumski",2017,370.9
"5823",2261000,"Powiat m.Gdańsk",2017,6661.3
"5824",2262000,"Powiat m.Gdynia",2017,4380.6
"5825",2263000,"Powiat m.Słupsk",2017,9594.4
"5826",2264000,"Powiat m.Sopot",2017,11747.7
"5827",2401000,"Powiat będziński",2017,532.8
"5828",2402000,"Powiat bielski",2017,514.6
"5829",2403000,"Powiat cieszyński",2017,317.7
"5830",2404000,"Powiat częstochowski",2017,227.3
"5831",2405000,"Powiat gliwicki",2017,177.6
"5832",2406000,"Powiat kłobucki",2017,41.6
"5833",2407000,"Powiat lubliniecki",2017,469.4
"5834",2408000,"Powiat mikołowski",2017,141.6
"5835",2409000,"Powiat myszkowski",2017,248.3
"5836",2410000,"Powiat pszczyński",2017,297.1
"5837",2411000,"Powiat raciborski",2017,875.4
"5838",2412000,"Powiat rybnicki",2017,0
"5839",2413000,"Powiat tarnogórski",2017,169.2
"5840",2414000,"Powiat bieruńsko-lędziński",2017,1871.6
"5841",2415000,"Powiat wodzisławski",2017,505.7
"5842",2416000,"Powiat zawierciański",2017,338.2
"5843",2417000,"Powiat żywiecki",2017,28.8
"5844",2461000,"Powiat m.Bielsko-Biała",2017,2650.4
"5845",2462000,"Powiat m.Bytom",2017,4161.9
"5846",2463000,"Powiat m.Chorzów",2017,5655.8
"5847",2464000,"Powiat m.Częstochowa",2017,4320.3
"5848",2465000,"Powiat m.Dąbrowa Górnicza",2017,397.4
"5849",2466000,"Powiat m.Gliwice",2017,2771.1
"5850",2467000,"Powiat m.Jastrzębie-Zdrój",2017,1992.3
"5851",2468000,"Powiat m.Jaworzno",2017,1579.4
"5852",2469000,"Powiat m.Katowice",2017,4500.7
"5853",2470000,"Powiat m.Mysłowice",2017,137.2
"5854",2471000,"Powiat m.Piekary Śląskie",2017,1100.6
"5855",2472000,"Powiat m.Ruda Śląska",2017,3293.5
"5856",2473000,"Powiat m.Rybnik",2017,1381.8
"5857",2474000,"Powiat m.Siemianowice Śląskie",2017,7529.4
"5858",2475000,"Powiat m.Sosnowiec",2017,2536.8
"5859",2476000,"Powiat m.Świętochłowice",2017,7663.4
"5860",2477000,"Powiat m.Tychy",2017,5903.9
"5861",2478000,"Powiat m.Zabrze",2017,2935.3
"5862",2479000,"Powiat m.Żory",2017,2351.5
"5863",2601000,"Powiat buski",2017,126
"5864",2602000,"Powiat jędrzejowski",2017,137.6
"5865",2603000,"Powiat kazimierski",2017,18.9
"5866",2604000,"Powiat kielecki",2017,163.8
"5867",2605000,"Powiat konecki",2017,224.6
"5868",2606000,"Powiat opatowski",2017,130.6
"5869",2607000,"Powiat ostrowiecki",2017,653.4
"5870",2609000,"Powiat sandomierski",2017,230.8
"5871",2610000,"Powiat skarżyski",2017,88.5
"5872",2611000,"Powiat starachowicki",2017,187.2
"5873",2612000,"Powiat staszowski",2017,109.2
"5874",2613000,"Powiat włoszczowski",2017,73.8
"5875",2661000,"Powiat m.Kielce",2017,4477.9
"5876",2801000,"Powiat bartoszycki",2017,165.2
"5877",2802000,"Powiat braniewski",2017,40.8
"5878",2803000,"Powiat działdowski",2017,173
"5879",2804000,"Powiat elbląski",2017,167.4
"5880",2805000,"Powiat ełcki",2017,184.2
"5881",2806000,"Powiat giżycki",2017,127.7
"5882",2807000,"Powiat iławski",2017,386.2
"5883",2808000,"Powiat kętrzyński",2017,357.8
"5884",2809000,"Powiat lidzbarski",2017,315.7
"5885",2810000,"Powiat mrągowski",2017,134.2
"5886",2811000,"Powiat nidzicki",2017,163.4
"5887",2812000,"Powiat nowomiejski",2017,204.6
"5888",2813000,"Powiat olecki",2017,58.4
"5889",2814000,"Powiat olsztyński",2017,43
"5890",2815000,"Powiat ostródzki",2017,50.4
"5891",2816000,"Powiat piski",2017,94.1
"5892",2817000,"Powiat szczycieński",2017,103.5
"5893",2818000,"Powiat gołdapski",2017,278.4
"5894",2819000,"Powiat węgorzewski",2017,354.9
"5895",2861000,"Powiat m.Elbląg",2017,5524.9
"5896",2862000,"Powiat m.Olsztyn",2017,8604.1
"5897",3001000,"Powiat chodzieski",2017,487.5
"5898",3002000,"Powiat czarnkowsko-trzcianecki",2017,220.9
"5899",3003000,"Powiat gnieźnieński",2017,149
"5900",3004000,"Powiat gostyński",2017,554.1
"5901",3005000,"Powiat grodziski",2017,956.6
"5902",3006000,"Powiat jarociński",2017,393.3
"5903",3007000,"Powiat kaliski",2017,110.3
"5904",3008000,"Powiat kępiński",2017,582
"5905",3009000,"Powiat kolski",2017,200.8
"5906",3010000,"Powiat koniński",2017,338.3
"5907",3011000,"Powiat kościański",2017,984.2
"5908",3012000,"Powiat krotoszyński",2017,270.4
"5909",3013000,"Powiat leszczyński",2017,820.3
"5910",3014000,"Powiat międzychodzki",2017,97.8
"5911",3015000,"Powiat nowotomyski",2017,549.5
"5912",3016000,"Powiat obornicki",2017,409.3
"5913",3017000,"Powiat ostrowski",2017,641.3
"5914",3018000,"Powiat ostrzeszowski",2017,296.4
"5915",3019000,"Powiat pilski",2017,387.2
"5916",3020000,"Powiat pleszewski",2017,370.2
"5917",3021000,"Powiat poznański",2017,617.4
"5918",3022000,"Powiat rawicki",2017,308.9
"5919",3023000,"Powiat słupecki",2017,146.8
"5920",3024000,"Powiat szamotulski",2017,521.8
"5921",3025000,"Powiat średzki",2017,338.2
"5922",3026000,"Powiat śremski",2017,400.6
"5923",3027000,"Powiat turecki",2017,237.8
"5924",3028000,"Powiat wągrowiecki",2017,371.3
"5925",3029000,"Powiat wolsztyński",2017,642.9
"5926",3030000,"Powiat wrzesiński",2017,110.9
"5927",3031000,"Powiat złotowski",2017,181.9
"5928",3061000,"Powiat m.Kalisz",2017,6309.4
"5929",3062000,"Powiat m.Konin",2017,4659.4
"5930",3063000,"Powiat m.Leszno",2017,15976.1
"5931",3064000,"Powiat m.Poznań",2017,6681.7
"5932",3201000,"Powiat białogardzki",2017,249.6
"5933",3202000,"Powiat choszczeński",2017,33.1
"5934",3203000,"Powiat drawski",2017,23.8
"5935",3204000,"Powiat goleniowski",2017,235.2
"5936",3205000,"Powiat gryficki",2017,280.1
"5937",3206000,"Powiat gryfiński",2017,157.3
"5938",3207000,"Powiat kamieński",2017,419.6
"5939",3208000,"Powiat kołobrzeski",2017,716.2
"5940",3209000,"Powiat koszaliński",2017,281.2
"5941",3210000,"Powiat myśliborski",2017,120.1
"5942",3211000,"Powiat policki",2017,1001
"5943",3212000,"Powiat pyrzycki",2017,174.9
"5944",3213000,"Powiat sławieński",2017,364.3
"5945",3214000,"Powiat stargardzki",2017,361.2
"5946",3215000,"Powiat szczecinecki",2017,152.4
"5947",3216000,"Powiat świdwiński",2017,290.9
"5948",3217000,"Powiat wałecki",2017,111.7
"5949",3218000,"Powiat łobeski",2017,15
"5950",3261000,"Powiat m.Koszalin",2017,7270.7
"5951",3262000,"Powiat m.Szczecin",2017,4068.5
"5952",3263000,"Powiat m.Świnoujście",2017,1668.1
"5953",201000,"Powiat bolesławiecki",2018,322.2
"5954",202000,"Powiat dzierżoniowski",2018,1097.2
"5955",203000,"Powiat głogowski",2018,485
"5956",204000,"Powiat górowski",2018,43.3
"5957",205000,"Powiat jaworski",2018,127.2
"5958",208000,"Powiat kłodzki",2018,197.2
"5959",209000,"Powiat legnicki",2018,67.2
"5960",211000,"Powiat lubiński",2018,608.5
"5961",212000,"Powiat lwówecki",2018,114.1
"5962",213000,"Powiat milicki",2018,124.5
"5963",214000,"Powiat oleśnicki",2018,272.6
"5964",215000,"Powiat oławski",2018,433.1
"5965",216000,"Powiat polkowicki",2018,210.4
"5966",217000,"Powiat strzeliński",2018,32.2
"5967",218000,"Powiat średzki",2018,303.9
"5968",219000,"Powiat świdnicki",2018,601.8
"5969",220000,"Powiat trzebnicki",2018,523
"5970",221000,"Powiat wałbrzyski",2018,165
"5971",222000,"Powiat wołowski",2018,416.3
"5972",223000,"Powiat wrocławski",2018,349.8
"5973",224000,"Powiat ząbkowicki",2018,0
"5974",225000,"Powiat zgorzelecki",2018,494.9
"5975",226000,"Powiat złotoryjski",2018,0
"5976",261000,"Powiat m.Jelenia Góra",2018,3982.8
"5977",262000,"Powiat m.Legnica",2018,5915.8
"5978",264000,"Powiat m.Wrocław",2018,8879.2
"5979",265000,"Powiat m.Wałbrzych od 2013",2018,3376.6
"5980",401000,"Powiat aleksandrowski",2018,659.5
"5981",402000,"Powiat brodnicki",2018,185.6
"5982",403000,"Powiat bydgoski",2018,1025.7
"5983",404000,"Powiat chełmiński",2018,588.3
"5984",405000,"Powiat golubsko-dobrzyński",2018,489.5
"5985",406000,"Powiat grudziądzki",2018,291.3
"5986",407000,"Powiat inowrocławski",2018,579.5
"5987",408000,"Powiat lipnowski",2018,4.9
"5988",409000,"Powiat mogileński",2018,118.5
"5989",410000,"Powiat nakielski",2018,193.7
"5990",411000,"Powiat radziejowski",2018,261.9
"5991",412000,"Powiat rypiński",2018,71.6
"5992",413000,"Powiat sępoleński",2018,380.5
"5993",414000,"Powiat świecki",2018,454.5
"5994",415000,"Powiat toruński",2018,948.5
"5995",416000,"Powiat tucholski",2018,342.2
"5996",417000,"Powiat wąbrzeski",2018,514
"5997",418000,"Powiat włocławski",2018,207.7
"5998",419000,"Powiat żniński",2018,140.1
"5999",461000,"Powiat m.Bydgoszcz",2018,5710.9
"6000",462000,"Powiat m.Grudziądz",2018,10180.1
"6001",463000,"Powiat m.Toruń",2018,10024.2
"6002",464000,"Powiat m.Włocławek",2018,6985.3
"6003",601000,"Powiat bialski",2018,152.5
"6004",602000,"Powiat biłgorajski",2018,293.3
"6005",603000,"Powiat chełmski",2018,124.6
"6006",604000,"Powiat hrubieszowski",2018,169.6
"6007",605000,"Powiat janowski",2018,130.2
"6008",606000,"Powiat krasnostawski",2018,51.4
"6009",607000,"Powiat kraśnicki",2018,129.3
"6010",608000,"Powiat lubartowski",2018,301.1
"6011",609000,"Powiat lubelski",2018,274.5
"6012",610000,"Powiat łęczyński",2018,475.9
"6013",611000,"Powiat łukowski",2018,384.4
"6014",612000,"Powiat opolski",2018,69.1
"6015",613000,"Powiat parczewski",2018,18.9
